#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_cdm             14:theta_cdm             15:delta_ncdm[0]         16:theta_ncdm[0]         17:shear_ncdm[0]         18:cs2_ncdm[0]        
       3.091645988087e+03       4.451266012176e-02      -1.818735658574e-01      -8.699292445291e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.128118030911e+02       5.089644215606e-01       4.546636472373e-02       4.546635712209e-02      -8.714111875672e+02       5.107896096058e-01      -1.832374312725e-01      -5.169294711993e-05      -9.899559472546e-03       3.333331643586e-01 
       3.093687537792e+03       4.456677658017e-02      -1.818723986872e-01      -8.681587565507e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.138511961782e+02       5.092740474759e-01       4.546607676374e-02       4.546606924425e-02      -8.724543046049e+02       5.110970206993e-01      -1.833634134439e-01       1.429163474722e-04      -9.816405375204e-03       3.333331639475e-01 
       3.095729087497e+03       4.462092569893e-02      -1.818712337756e-01      -8.663978938728e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.148912213770e+02       5.095836700189e-01       4.546578915990e-02       4.546578192164e-02      -8.734980492367e+02       5.114044324573e-01      -1.840122879872e-01       3.311555411376e-04      -9.472244179567e-03       3.333331635356e-01 
       3.097770637203e+03       4.467510747819e-02      -1.818700712210e-01      -8.646525557765e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.159318786799e+02       5.098932886011e-01       4.546550195009e-02       4.546549517961e-02      -8.745424214634e+02       5.117118442815e-01      -1.851559856612e-01       5.052194131957e-04      -8.881613436578e-03       3.333331631230e-01 
       3.099571183217e+03       4.472292023648e-02      -1.818690478751e-01      -8.631304461160e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.168502115991e+02       5.101663533887e-01       4.546524899211e-02       4.546524277309e-02      -8.754640270261e+02       5.119829661516e-01      -1.865370376271e-01       6.412085460746e-04      -8.175673708118e-03       3.333331627585e-01 
       3.101371729231e+03       4.477075839953e-02      -1.818680263283e-01      -8.616278311946e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.177690361796e+02       5.104394149641e-01       4.546499636681e-02       4.546499081053e-02      -8.763861207547e+02       5.122540879275e-01      -1.882201873829e-01       7.561915749583e-04      -7.320058257780e-03       3.333331623934e-01 
       3.102838953594e+03       4.480975942598e-02      -1.818671951558e-01      -8.604196887196e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.185181291757e+02       5.106619244438e-01       4.546479075257e-02       4.546478580361e-02      -8.771378751250e+02       5.124750190093e-01      -1.897771530306e-01       8.317594384740e-04      -6.531314857737e-03       3.333331620954e-01 
       3.104306177956e+03       4.484877732197e-02      -1.818663650340e-01      -8.592274363117e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.192675486409e+02       5.108844321356e-01       4.546458535115e-02       4.546458105585e-02      -8.778899536500e+02       5.126959503655e-01      -1.914645390447e-01       8.892968187360e-04      -5.678532860872e-03       3.333331617971e-01 
       3.105773402319e+03       4.488781208754e-02      -1.818655358904e-01      -8.580519164081e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.200172945729e+02       5.111069382398e-01       4.546438015864e-02       4.546437654925e-02      -8.786423563305e+02       5.129168821929e-01      -1.932458404084e-01       9.275870922167e-04      -4.780041810896e-03       3.333331614983e-01 
       3.107240626681e+03       4.492686372276e-02      -1.818647077375e-01      -8.568936540332e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.207673669692e+02       5.113294425647e-01       4.546417519298e-02       4.546417228704e-02      -8.793950831671e+02       5.131378142961e-01      -1.950825456604e-01       9.458262731057e-04      -3.855147440471e-03       3.333331611992e-01 
       3.108410250046e+03       4.495800649567e-02      -1.818640482828e-01      -8.559828309496e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.213655340496e+02       5.115068143200e-01       4.546401197664e-02       4.546400963395e-02      -8.799953646291e+02       5.133139341975e-01      -1.965598616585e-01       9.457377452011e-04      -3.112219897149e-03       3.333331609605e-01 
       3.109579873411e+03       4.498915998890e-02      -1.818633894688e-01      -8.550830554732e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.219639085869e+02       5.116841847266e-01       4.546384892443e-02       4.546384713895e-02      -8.805958520845e+02       5.134900540520e-01      -1.980268951709e-01       9.326726230924e-04      -2.375271140806e-03       3.333331607215e-01 
       3.110749496776e+03       4.502032420248e-02      -1.818627312875e-01      -8.541941428630e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.225624905795e+02       5.118615537510e-01       4.546368604189e-02       4.546368480005e-02      -8.811965455333e+02       5.136661738244e-01      -1.994635544761e-01       9.068197226493e-04      -1.654334290943e-03       3.333331604823e-01 
       3.111919120141e+03       4.505149913643e-02      -1.818620737238e-01      -8.533157794810e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.231612800257e+02       5.120389213955e-01       4.546352333245e-02       4.546352261339e-02      -8.817974449754e+02       5.138422935153e-01      -2.008501565240e-01       8.685417224126e-04      -9.592268047622e-04       3.333331602428e-01 
       3.112798678476e+03       4.507494979056e-02      -1.818615796284e-01      -8.526619370564e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.236117071499e+02       5.121723012141e-01       4.546340108963e-02       4.546340074572e-02      -8.822494578582e+02       5.139747357252e-01      -2.018483785987e-01       8.318872374874e-04      -4.592637844166e-04       3.333331600626e-01 
       3.113678236810e+03       4.509840650715e-02      -1.818610858572e-01      -8.520135827972e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.240622515888e+02       5.123056803019e-01       4.546327894521e-02       4.546327895784e-02      -8.827015872313e+02       5.141071779368e-01      -2.027998014593e-01       7.887912138107e-04       1.688546496532e-05       3.333331598822e-01 
       3.114557795144e+03       4.512186928623e-02      -1.818605923956e-01      -8.513704490287e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.245129133419e+02       5.124390586996e-01       4.546315689818e-02       4.546315724609e-02      -8.831538330949e+02       5.142396201899e-01      -2.036970716221e-01       7.395903791795e-04       4.655660892798e-04       3.333331597017e-01 
       3.115437353479e+03       4.514533812779e-02      -1.818600992268e-01      -8.507322342144e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.249636924086e+02       5.125724364600e-01       4.546303494681e-02       4.546303560622e-02      -8.836061954491e+02       5.143720625366e-01      -2.045332499476e-01       6.846685059870e-04       8.833334162936e-04       3.333331595210e-01 
       3.116316911813e+03       4.516881303186e-02      -1.818596063319e-01      -8.500986049542e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.254145887883e+02       5.127058136474e-01       4.546291308864e-02       4.546291403347e-02      -8.840586742938e+02       5.145045050406e-01      -2.053018706930e-01       6.244533966515e-04       1.266982326479e-03       3.333331593402e-01 
       3.117196470148e+03       4.519229399845e-02      -1.818591137013e-01      -8.494691994265e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.258656024806e+02       5.128391902860e-01       4.546279132334e-02       4.546279252538e-02      -8.845112696293e+02       5.146369477250e-01      -2.059969958798e-01       5.594134819629e-04       1.613574196808e-03       3.333331591593e-01 
       3.118357774294e+03       4.522330582661e-02      -1.818584636874e-01      -8.486439871946e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.264612674925e+02       5.130152900544e-01       4.546263070238e-02       4.546263219766e-02      -8.851090216689e+02       5.148118154848e-01      -2.067931900652e-01       4.670104775122e-04       2.009971676254e-03       3.333331589201e-01 
       3.119519078440e+03       4.525432822338e-02      -1.818578141683e-01      -8.478245053789e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.270571370087e+02       5.131913886428e-01       4.546247025860e-02       4.546247199101e-02      -8.857069767828e+02       5.149866833332e-01      -2.074412751505e-01       3.683312224473e-04       2.331913490842e-03       3.333331586808e-01 
       3.120680382587e+03       4.528536118879e-02      -1.818571651573e-01      -8.470097443425e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.276532110279e+02       5.133674859605e-01       4.546230999817e-02       4.546231190865e-02      -8.863051349711e+02       5.151615511774e-01      -2.079325601320e-01       2.647090652548e-04       2.575140021741e-03       3.333331584411e-01 
       3.121841686733e+03       4.531640472286e-02      -1.818565166619e-01      -8.461986507058e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.282494895485e+02       5.135435819514e-01       4.546214992496e-02       4.546215195234e-02      -8.869034962338e+02       5.153364189597e-01      -2.082604690762e-01       1.575429122748e-04       2.736453243160e-03       3.333331582013e-01 
       3.123002990879e+03       4.534745882564e-02      -1.818558686836e-01      -8.453901424454e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.288459725689e+02       5.137196765942e-01       4.546199004054e-02       4.546199212234e-02      -8.875020605707e+02       5.155112866572e-01      -2.084206279196e-01       4.827845160593e-05       2.813758952371e-03       3.333331579612e-01 
       3.124164295026e+03       4.537852349713e-02      -1.818552212181e-01      -8.445831233272e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.294426600876e+02       5.138957699024e-01       4.546183034416e-02       4.546183241745e-02      -8.881008279818e+02       5.156861542815e-01      -2.084109246231e-01      -6.161135908478e-05       2.806095588594e-03       3.333331577208e-01 
       3.125325599172e+03       4.540959873739e-02      -1.818545742552e-01      -8.437764974500e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.300395521030e+02       5.140718619246e-01       4.546167083271e-02       4.546167283496e-02      -8.886997984670e+02       5.158610218795e-01      -2.082315374572e-01      -1.706462078100e-04       2.713647068139e-03       3.333331574802e-01 
       3.126939630482e+03       4.545280601800e-02      -1.818536758805e-01      -8.426540498707e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.308694783566e+02       5.143166003492e-01       4.546144943325e-02       4.546145123534e-02      -8.895326111087e+02       5.161040606345e-01      -2.077054354165e-01      -3.180269472127e-04       2.447036520449e-03       3.333331571454e-01 
       3.128553661792e+03       4.549603371406e-02      -1.818527783827e-01      -8.415274858065e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.316997996233e+02       5.145613367589e-01       4.546122835862e-02       4.546122984818e-02      -8.903658160223e+02       5.163470998000e-01      -2.068704064462e-01      -4.571063092529e-04       2.026496841732e-03       3.333331568101e-01 
       3.130167693102e+03       4.553928182563e-02      -1.818518817630e-01      -8.403941861301e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.325305159000e+02       5.148060712149e-01       4.546100760004e-02       4.546100867348e-02      -8.911994132084e+02       5.165901394326e-01      -2.057482392989e-01      -5.842734419184e-04       1.463152493155e-03       3.333331564744e-01 
       3.131310426659e+03       4.556991381618e-02      -1.818512475376e-01      -8.395864298238e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.331189015434e+02       5.149793417944e-01       4.546085150035e-02       4.546085222271e-02      -8.917898368815e+02       5.167622115388e-01      -2.047958676788e-01      -6.652855273661e-04       9.859435630698e-04       3.333331562364e-01 
       3.132453160216e+03       4.560055604034e-02      -1.818506138265e-01      -8.387733571036e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.337074851879e+02       5.151526111870e-01       4.546069556690e-02       4.546069589676e-02      -8.923804571869e+02       5.169342836676e-01      -2.037265547862e-01      -7.376166377898e-04       4.508188005964e-04       3.333331559981e-01 
       3.133303427646e+03       4.562336247050e-02      -1.818501426515e-01      -8.381645346667e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.341455578332e+02       5.152815339716e-01       4.546057965039e-02       4.546057966444e-02      -8.928200443518e+02       5.170623163947e-01      -2.028632714099e-01      -7.852439603616e-04       1.922398363467e-05       3.333331558207e-01 
       3.134153695077e+03       4.564617456634e-02      -1.818496717806e-01      -8.375521640680e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.345837400967e+02       5.154104560425e-01       4.546046382539e-02       4.546046350598e-02      -8.932597403784e+02       5.171903490759e-01      -2.019491748518e-01      -8.272040492370e-04      -4.374158679896e-04       3.333331556431e-01 
       3.135003962507e+03       4.566899232788e-02      -1.818492012186e-01      -8.369360378069e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.350220319779e+02       5.155393773972e-01       4.546034809066e-02       4.546034742261e-02      -8.936995452669e+02       5.173183817084e-01      -2.009908624985e-01      -8.631964413255e-04      -9.157831552635e-04       3.333331554654e-01 
       3.135854229938e+03       4.569181575513e-02      -1.818487309687e-01      -8.363159809122e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.354604334762e+02       5.156682980459e-01       4.546023244436e-02       4.546023141507e-02      -8.941394590170e+02       5.174464143015e-01      -1.999952507126e-01      -8.929642524369e-04      -1.412403617143e-03       3.333331552876e-01 
       3.136704497368e+03       4.571464484811e-02      -1.818482610319e-01      -8.356918521635e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.358989445911e+02       5.157972180082e-01       4.546011688410e-02       4.546011548361e-02      -8.945794816289e+02       5.175744468743e-01      -1.989695217355e-01      -9.162959051824e-04      -1.923672978608e-03       3.333331551096e-01 
       3.137554764799e+03       4.573747960682e-02      -1.818477914073e-01      -8.350635448684e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.363375653218e+02       5.159261373124e-01       4.546000140686e-02       4.545999962797e-02      -8.950196131025e+02       5.177024794544e-01      -1.979210703662e-01      -9.330263983004e-04      -2.445883673327e-03       3.333331549315e-01 
       3.139704567340e+03       4.579523991708e-02      -1.818466053815e-01      -8.334559118417e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.374470558906e+02       5.162520921690e-01       4.545970978111e-02       4.545970703200e-02      -8.961329200486e+02       5.180261952952e-01      -1.952199564279e-01      -9.452161938124e-04      -3.789433207113e-03       3.333331544807e-01 
       3.141854369881e+03       4.585303644710e-02      -1.818454212834e-01      -8.318210635849e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.385572471928e+02       5.165780436915e-01       4.545941860640e-02       4.545941490382e-02      -8.972469229193e+02       5.183499120403e-01      -1.925460975926e-01      -9.140872082422e-04      -5.116607918884e-03       3.333331540289e-01 
       3.144004172422e+03       4.591086919706e-02      -1.818442393036e-01      -8.301602999472e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.396681392208e+02       5.169039913996e-01       4.545912788662e-02       4.545912329134e-02      -8.983616217159e+02       5.186736291987e-01      -1.900220065008e-01      -8.411302584664e-04      -6.366251738973e-03       3.333331535763e-01 
       3.146153974964e+03       4.596873816715e-02      -1.818430596333e-01      -8.284762967881e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.407797319660e+02       5.172299347750e-01       4.545883762890e-02       4.545883224268e-02      -8.994770164392e+02       5.189973462415e-01      -1.877631537763e-01      -7.297634598895e-04      -7.480852180393e-03       3.333331531229e-01 
       3.148303777505e+03       4.602664335756e-02      -1.818418823671e-01      -8.267729684208e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.418920254187e+02       5.175558736743e-01       4.545854782140e-02       4.545854178199e-02      -9.005931070882e+02       5.193210630145e-01      -1.858726272201e-01      -5.851673488076e-04      -8.409199963888e-03       3.333331526686e-01 
       3.150453580046e+03       4.608458476850e-02      -1.818407074993e-01      -8.250552785416e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.430050195692e+02       5.178818083469e-01       4.545825843385e-02       4.545825190848e-02      -9.017098936624e+02       5.196447797565e-01      -1.844363977636e-01      -4.140409148791e-04      -9.108739684805e-03       3.333331522135e-01 
       3.152603382587e+03       4.614256240015e-02      -1.818395349258e-01      -8.233290048620e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.441187144088e+02       5.182077394371e-01       4.545796941935e-02       4.545796259682e-02      -9.028273761622e+02       5.199684971014e-01      -1.835194104988e-01      -2.242922443889e-04      -9.547503973720e-03       3.333331517575e-01 
       3.154753185128e+03       4.620057625271e-02      -1.818383646385e-01      -8.216004715456e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.452331099304e+02       5.185336670811e-01       4.545768076384e-02       4.545767384578e-02      -9.039455545893e+02       5.202922151746e-01      -1.831626432756e-01      -2.467604906120e-05      -9.705560978619e-03       3.333331513006e-01 
       3.156902987670e+03       4.625862632638e-02      -1.818371967819e-01      -8.198762557754e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.463482061262e+02       5.188595906237e-01       4.545739250081e-02       4.545738569227e-02      -9.050644289448e+02       5.206159333106e-01      -1.833812502329e-01       1.756094083923e-04      -9.575917237144e-03       3.333331508429e-01 
       3.158923096936e+03       4.631320736501e-02      -1.818361016477e-01      -8.182658153277e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.473966693409e+02       5.191658477875e-01       4.545712200494e-02       4.545711548100e-02      -9.061164380736e+02       5.209201219010e-01      -1.841012328798e-01       3.561982900803e-04      -9.197319378706e-03       3.333331504120e-01 
       3.160943206202e+03       4.636782038661e-02      -1.818350086762e-01      -8.166700726786e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.484457512230e+02       5.194721011513e-01       4.545685187851e-02       4.545684580275e-02      -9.071690616949e+02       5.212243103504e-01      -1.852891919892e-01       5.219262611257e-04      -8.585697354076e-03       3.333331499803e-01 
       3.162963315468e+03       4.642246539135e-02      -1.818339177516e-01      -8.150936884332e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.494954517652e+02       5.197783510806e-01       4.545658211199e-02       4.545657662918e-02      -9.082222998086e+02       5.215284990154e-01      -1.868959371008e-01       6.660675577637e-04      -7.766071655853e-03       3.333331495479e-01 
       3.164528874110e+03       4.646483656364e-02      -1.818330735901e-01      -8.138879065145e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.503093816630e+02       5.200156887123e-01       4.545637328061e-02       4.545636834137e-02      -9.090389684168e+02       5.217642416991e-01      -1.883874572412e-01       7.591557210087e-04      -7.008906938543e-03       3.333331492122e-01 
       3.166094432753e+03       4.650722694535e-02      -1.818322305203e-01      -8.126976871470e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.511236831244e+02       5.202530244847e-01       4.545616465962e-02       4.545616032273e-02      -9.098560060933e+02       5.219999847067e-01      -1.900540580717e-01       8.334864110910e-04      -6.165398145901e-03       3.333331488761e-01 
       3.167659991395e+03       4.654963653653e-02      -1.818313885735e-01      -8.115242096096e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.519383561463e+02       5.204903581594e-01       4.545595627185e-02       4.545595258124e-02      -9.106734128386e+02       5.222357277957e-01      -1.918546610423e-01       8.872693469277e-04      -5.256196325392e-03       3.333331485396e-01 
       3.168948294984e+03       4.658454994279e-02      -1.818306965822e-01      -8.105717026474e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.526090320586e+02       5.206856591640e-01       4.545578497682e-02       4.545578183983e-02      -9.113463364746e+02       5.224297215336e-01      -1.934056186940e-01       9.151834091143e-04      -4.474431325428e-03       3.333331482623e-01 
       3.170236598573e+03       4.661947635722e-02      -1.818300053505e-01      -8.096313645067e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.532799595763e+02       5.208809585795e-01       4.545561385950e-02       4.545561128601e-02      -9.120195100328e+02       5.226237151532e-01      -1.949914599280e-01       9.278438133683e-04      -3.676191784449e-03       3.333331479846e-01 
       3.171524902162e+03       4.665441577989e-02      -1.818293148600e-01      -8.087032821180e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.539511386974e+02       5.210762563978e-01       4.545544292455e-02       4.545544091516e-02      -9.126929335131e+02       5.228177086440e-01      -1.965857961488e-01       9.250536830104e-04      -2.874683571449e-03       3.333331477067e-01 
       3.172813205751e+03       4.668936821082e-02      -1.818286250811e-01      -8.077873629997e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.546225694197e+02       5.212715526636e-01       4.545527217386e-02       4.545527071992e-02      -9.133666069152e+02       5.230117020488e-01      -1.981621008095e-01       9.068721891881e-04      -2.083165174747e-03       3.333331474285e-01 
       3.173853221655e+03       4.671759394079e-02      -1.818280687317e-01      -8.070566605012e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.551647825193e+02       5.214292094845e-01       4.545513446487e-02       4.545513344681e-02      -9.139106292514e+02       5.231683081701e-01      -1.994035411588e-01       8.811697898357e-04      -1.460424243098e-03       3.333331472036e-01 
       3.174687491038e+03       4.674024189757e-02      -1.818276227441e-01      -8.064759677850e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.555998480281e+02       5.215556763963e-01       4.545502408403e-02       4.545502340411e-02      -9.143471452856e+02       5.232939329313e-01      -2.003694268593e-01       8.536362253789e-04      -9.762968969283e-04       3.333331470231e-01 
       3.175374583326e+03       4.675889852609e-02      -1.818272556233e-01      -8.060012519628e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.559582409656e+02       5.216598323434e-01       4.545493323172e-02       4.545493282083e-02      -9.147067323276e+02       5.233973957553e-01      -2.011396985578e-01       8.264832824281e-04      -5.904679384643e-04       3.333331468744e-01 
       3.176061675615e+03       4.677755885475e-02      -1.818268886627e-01      -8.055296248921e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.563167054676e+02       5.217639879772e-01       4.545484242863e-02       4.545484227689e-02      -9.150663904580e+02       5.235008586813e-01      -2.018832975114e-01       7.954250636450e-04      -2.182216772635e-04       3.333331467255e-01 
       3.176504468556e+03       4.678958636411e-02      -1.818266522602e-01      -8.052272741921e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.565477539139e+02       5.218311103510e-01       4.545478393730e-02       4.545478394679e-02      -9.152982078796e+02       5.235675348631e-01      -2.023467185340e-01       7.734072975355e-04       1.365055215497e-05       3.333331466295e-01 
       3.176947261497e+03       4.680161541017e-02      -1.818264159243e-01      -8.049261291942e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.567788320814e+02       5.218982325849e-01       4.545472546723e-02       4.545472563303e-02      -9.155300548249e+02       5.236342110772e-01      -2.027966910599e-01       7.498719621586e-04       2.387029480622e-04       3.333331465335e-01 
       3.177390054437e+03       4.681364599293e-02      -1.818261796560e-01      -8.046261558148e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.570099399701e+02       5.219653546714e-01       4.545466701895e-02       4.545466733588e-02      -9.157619312939e+02       5.237008873161e-01      -2.032323334207e-01       7.248657166455e-04       4.564976470041e-04       3.333331464375e-01 
       3.177832847378e+03       4.682567811241e-02      -1.818259434562e-01      -8.043273179714e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.572410775799e+02       5.220324766039e-01       4.545460859299e-02       4.545460905555e-02      -9.159938372867e+02       5.237675635729e-01      -2.036527908400e-01       6.984378615642e-04       6.666103972007e-04       3.333331463414e-01 
       3.178275640319e+03       4.683771176859e-02      -1.818257073258e-01      -8.040295781386e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.574722449107e+02       5.220995983759e-01       4.545455018982e-02       4.545455079225e-02      -9.162257728031e+02       5.238342398413e-01      -2.040572386766e-01       6.706404930523e-04       8.686321935306e-04       3.333331462453e-01 
       3.178958143276e+03       4.685626296456e-02      -1.818253435013e-01      -8.035727127043e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.578286150049e+02       5.222030568065e-01       4.545446021516e-02       4.545446102129e-02      -9.165833265610e+02       5.239370119274e-01      -2.046474584029e-01       6.252398384088e-04       1.163269873910e-03       3.333331460970e-01 
       3.179640646232e+03       4.687481781145e-02      -1.818249798451e-01      -8.031182086032e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.581850557095e+02       5.223065148240e-01       4.545437029701e-02       4.545437129162e-02      -9.169409504610e+02       5.240397840083e-01      -2.051950205124e-01       5.769289751412e-04       1.436395883488e-03       3.333331459487e-01 
       3.180323149189e+03       4.689337630924e-02      -1.818246163582e-01      -8.026659041871e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.585415670243e+02       5.224099724145e-01       4.545428043648e-02       4.545428160352e-02      -9.172986445032e+02       5.241425560700e-01      -2.056973797193e-01       5.259342644210e-04       1.686751929636e-03       3.333331458003e-01 
       3.181005652145e+03       4.691193845795e-02      -1.818242530414e-01      -8.022156298138e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.588981489489e+02       5.225134295683e-01       4.545419063446e-02       4.545419195712e-02      -9.176564086874e+02       5.242453281022e-01      -2.061522022675e-01       4.724943579849e-04       1.913186248586e-03       3.333331456518e-01 
       3.181688155102e+03       4.693050425759e-02      -1.818238898943e-01      -8.017672085137e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.592548014830e+02       5.226168862795e-01       4.545410089156e-02       4.545410235236e-02      -9.180142430137e+02       5.243481000988e-01      -2.065573760106e-01       4.168590552187e-04       2.114658571487e-03       3.333331455032e-01 
       3.182370658058e+03       4.694907370815e-02      -1.818235269162e-01      -8.013204569890e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.596115246264e+02       5.227203425458e-01       4.545401120816e-02       4.545401278900e-02      -9.183721474821e+02       5.244508720573e-01      -2.069110204583e-01       3.592882463307e-04       2.290245077090e-03       3.333331453546e-01 
       3.184643844113e+03       4.701094858551e-02      -1.818223191536e-01      -7.998420694655e-07       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.608001577554e+02       5.230649171547e-01       4.545371293178e-02       4.545371477609e-02      -9.195647118386e+02       5.247931703976e-01      -2.076980804092e-01       1.570781853680e-04       2.679006138830e-03       3.333331448588e-01 
