#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_cdm             14:theta_cdm             15:delta_ncdm[0]         16:theta_ncdm[0]         17:shear_ncdm[0]         18:cs2_ncdm[0]           19:delta_ddec[0]         20:theta_ddec[0]         21:shear_ddec[0]         22:cs2_ddec[0]        
       7.419335624590e-02       1.653682277417e-07      -1.190796532918e+00       2.208441674583e-06       4.770920395647e-14       1.192730098912e-13       1.449382132771e-23       2.385460197824e-14      -8.930973996886e-01       2.208441674583e-06       5.975994621970e-01       7.023008940981e-01      -8.930973996886e-01       2.208441788010e-06      -1.190796533107e+00       2.208441620325e-06       2.188460587190e-08       3.333333333333e-01      -1.190796532918e+00       2.208441620994e-06       1.946733099616e-08       3.333333333333e-01 
       7.590005754291e-02       1.691727702330e-07      -1.190988336834e+00       2.259600506374e-06       5.108632141506e-14       1.277158035377e-13       1.624209858933e-23       2.554316070753e-14      -8.932412526255e-01       2.259600506374e-06       5.981480708128e-01       7.022529443900e-01      -8.932412526255e-01       2.259600627809e-06      -1.190988337032e+00       2.259600448285e-06       2.290239959622e-08       3.333333333333e-01      -1.190988336834e+00       2.259600449462e-06       1.946733093635e-08       3.333333333333e-01 
       7.760675883991e-02       1.729773355201e-07      -1.191213981775e+00       2.310841045588e-06       5.462110467185e-14       1.365527616796e-13       1.815580352103e-23       2.731055233592e-14      -8.934104863313e-01       2.310841045588e-06       5.986486454089e-01       7.021965344548e-01      -8.934104863313e-01       2.310841175399e-06      -1.191213981982e+00       2.310840983491e-06       2.394351919763e-08       3.333333333333e-01      -1.191213981775e+00       2.310840985352e-06       1.946733097420e-08       3.333333333333e-01 
       7.931346013691e-02       1.767819236031e-07      -1.191466305403e+00       2.362153421193e-06       5.831707943363e-14       1.457926985841e-13       2.024641177507e-23       2.915853971681e-14      -8.935997290526e-01       2.362153421193e-06       5.991062451892e-01       7.021334548769e-01      -8.935997290526e-01       2.362153559757e-06      -1.191466305620e+00       2.362153354909e-06       2.500800013136e-08       3.333333333333e-01      -1.191466305403e+00       2.362153357633e-06       1.946733100944e-08       3.333333333333e-01 
       8.102016143392e-02       1.805865344820e-07      -1.191739493602e+00       2.413529271771e-06       6.217777918642e-14       1.554444479660e-13       2.252591923713e-23       3.108888959321e-14      -8.938046202012e-01       2.413529271771e-06       5.995252737193e-01       7.020651591858e-01      -8.938046202012e-01       2.413529419472e-06      -1.191739493827e+00       2.413529201116e-06       2.609587344813e-08       3.333333333333e-01      -1.191739493602e+00       2.413529204887e-06       1.946733102190e-08       3.333333333333e-01 
       8.272686273092e-02       1.843911681568e-07      -1.192028833420e+00       2.464961521400e-06       6.620674519792e-14       1.655168629948e-13       2.500685397865e-23       3.310337259896e-14      -8.940216250647e-01       2.464961521400e-06       5.999095758614e-01       7.019928256190e-01      -8.940216250647e-01       2.464961678632e-06      -1.192028833655e+00       2.464961446185e-06       2.720716635416e-08       3.333333333333e-01      -1.192028833420e+00       2.464961451192e-06       1.946733101951e-08       3.333333333333e-01 
       8.691428505446e-02       1.937260018738e-07      -1.192783732857e+00       2.591352510604e-06       7.682703576727e-14       1.920675894182e-13       3.203070495351e-23       3.841351788364e-14      -8.945877996427e-01       2.591352510604e-06       6.007258600599e-01       7.018041042885e-01      -8.945877996427e-01       2.591352692936e-06      -1.192783733117e+00       2.591352423379e-06       3.003311239215e-08       3.333333333333e-01      -1.192783732857e+00       2.591352432239e-06       1.946733103303e-08       3.333333333333e-01 
       9.110170737800e-02       2.030609728164e-07      -1.193570446712e+00       2.717972106730e-06       8.853389250558e-14       2.213347312640e-13       4.055450199649e-23       4.426694625279e-14      -8.951778350340e-01       2.717972106730e-06       6.013937252273e-01       7.016074295301e-01      -8.951778350340e-01       2.717972316701e-06      -1.193570446997e+00       2.717972006279e-06       3.300047175279e-08       3.333333333333e-01      -1.193570446712e+00       2.717972020209e-06       1.946733097013e-08       3.333333333333e-01 
       9.528912970154e-02       2.123960809844e-07      -1.194360979156e+00       2.844763616686e-06       1.013796319525e-13       2.534490798813e-13       5.080661925668e-23       5.068981597626e-14      -8.957707343666e-01       2.844763616686e-06       6.019442072399e-01       7.014098003014e-01      -8.957707343666e-01       2.844763856957e-06      -1.194360979468e+00       2.844763501734e-06       3.610946459956e-08       3.333333333333e-01      -1.194360979156e+00       2.844763522008e-06       1.946733102617e-08       3.333333333333e-01 
       9.947655202509e-02       2.217313263781e-07      -1.195137278225e+00       2.971683345033e-06       1.154165413815e-13       2.885413534537e-13       6.303746711389e-23       5.770827069075e-14      -8.963529586688e-01       2.971683345033e-06       6.024010382364e-01       7.012157295934e-01      -8.963529586688e-01       2.971683618385e-06      -1.195137278565e+00       2.971683214243e-06       3.936025885945e-08       3.333333333333e-01      -1.195137278225e+00       2.971683242196e-06       1.946733098226e-08       3.333333333333e-01 
       1.036639743486e-01       2.310667089972e-07      -1.195888204543e+00       3.098697959247e-06       1.306969066101e-13       3.267422665251e-13       7.752051606995e-23       6.534845330503e-14      -8.969161534073e-01       3.098697959247e-06       6.027825073833e-01       7.010280022504e-01      -8.969161534073e-01       3.098698268587e-06      -1.195888204912e+00       3.098697811226e-06       4.275298072476e-08       3.333333333333e-01      -1.195888204543e+00       3.098697848251e-06       1.946733100834e-08       3.333333333333e-01 
       1.078513966722e-01       2.404022288419e-07      -1.196607270643e+00       3.225781999394e-06       1.472730182855e-13       3.681825457138e-13       9.455331421839e-23       7.363650914276e-14      -8.974554529819e-01       3.225781999394e-06       6.031028461665e-01       7.008482401394e-01      -8.974554529820e-01       3.225782347747e-06      -1.196607271042e+00       3.225781832687e-06       4.628772093847e-08       3.333333333333e-01      -1.196607270643e+00       3.225781880238e-06       1.946733102482e-08       3.333333333333e-01 
       1.191866623641e-01       2.656739766418e-07      -1.198373330966e+00       3.570004119588e-06       1.990570868306e-13       4.976427170766e-13       1.560818002401e-22       9.952854341531e-14      -8.987799982248e-01       3.570004119588e-06       6.037437157836e-01       7.004067378971e-01      -8.987799982248e-01       3.570004589702e-06      -1.198373331455e+00       3.570003894530e-06       5.656925085216e-08       3.333333333333e-01      -1.198373330966e+00       3.570003978338e-06       1.946733100635e-08       3.333333333333e-01 
       1.305219280561e-01       2.909467299943e-07      -1.199875793663e+00       3.914353221906e-06       2.617565561780e-13       6.543913904449e-13       2.461507242357e-22       1.308782780890e-13      -8.999068452471e-01       3.914353221906e-06       6.041613483276e-01       7.000311363626e-01      -8.999068452471e-01       3.914353839283e-06      -1.199875794248e+00       3.914352926217e-06       6.789260664326e-08       3.333333333333e-01      -1.199875793663e+00       3.914353058552e-06       1.946733099869e-08       3.333333333333e-01 
       1.418571937480e-01       3.162204888994e-07      -1.201141437926e+00       4.258700196847e-06       3.364088208484e-13       8.410220521209e-13       3.737007548998e-22       1.682044104242e-13      -9.008560784444e-01       4.258700196847e-06       6.044406826528e-01       6.997147407376e-01      -9.008560784444e-01       4.258700989414e-06      -1.201141438617e+00       4.258699817062e-06       8.025789861118e-08       3.333333333333e-01      -1.201141437926e+00       4.258700011379e-06       1.946733101460e-08       3.333333333333e-01 
       1.531924594399e-01       3.414952533572e-07      -1.202206021962e+00       4.602980668806e-06       4.240513893914e-13       1.060128473478e-12       5.493693455704e-22       2.120256946957e-13      -9.016545164714e-01       4.602980668806e-06       6.046313962083e-01       6.994486114702e-01      -9.016545164715e-01       4.602981666911e-06      -1.202206022768e+00       4.602980190274e-06       9.366500956660e-08       3.333333333333e-01      -1.202206021962e+00       4.602980461210e-06       1.946733100862e-08       3.333333333333e-01 
       1.645277251319e-01       3.667710233675e-07      -1.203103813561e+00       4.947164659693e-06       5.257219342767e-13       1.314304835692e-12       7.856384317539e-22       2.628609671383e-13      -9.023278601707e-01       4.947164659693e-06       6.047636870109e-01       6.992241816127e-01      -9.023278601707e-01       4.947165896111e-06      -1.203103814491e+00       4.947164066577e-06       1.081137126116e-07       3.333333333333e-01      -1.203103813561e+00       4.947164429955e-06       1.946733094264e-08       3.333333333333e-01 
       1.758629908238e-01       3.920477989304e-07      -1.203864435109e+00       5.291240617329e-06       6.424583084036e-13       1.606145771009e-12       1.096982194888e-21       3.212291542018e-13      -9.028983263315e-01       5.291240617329e-06       6.048565487608e-01       6.990340455683e-01      -9.028983263316e-01       5.291242127256e-06      -1.203864436171e+00       5.291239892607e-06       1.236037083546e-07       3.333333333333e-01      -1.203864435109e+00       5.291240365431e-06       1.946733103694e-08       3.333333333333e-01 
       1.999821020601e-01       4.458349184666e-07      -1.205132697393e+00       6.023001235902e-06       9.457358998290e-13       2.364339749572e-12       2.088308345345e-21       4.728679499145e-13      -9.038495230448e-01       6.023001235902e-06       6.049739032458e-01       6.987170254792e-01      -9.038495230449e-01       6.023003456013e-06      -1.205132698767e+00       6.023000169080e-06       1.600268461967e-07       3.333333333333e-01      -1.205132697393e+00       6.023000936782e-06       1.946733094556e-08       3.333333333333e-01 
       2.241012132964e-01       4.996265906498e-07      -1.206058221926e+00       6.754308619472e-06       1.331926055764e-12       3.329815139410e-12       3.693582395195e-21       6.659630278820e-13      -9.045436664443e-01       6.754308619472e-06       6.050306928127e-01       6.984856957094e-01      -9.045436664445e-01       6.754311743423e-06      -1.206058223651e+00       6.754307116705e-06       2.011598591674e-07       3.333333333333e-01      -1.206058221926e+00       6.754308273015e-06       1.946733099204e-08       3.333333333333e-01 
       2.482203245327e-01       5.534228154801e-07      -1.206751506559e+00       7.485228406545e-06       1.811034259416e-12       4.527585648539e-12       6.161938701948e-21       9.055171297078e-13      -9.050636299192e-01       7.485228406545e-06       6.050572945984e-01       6.983124317922e-01      -9.050636299195e-01       7.485232651321e-06      -1.206751508676e+00       7.485226362575e-06       2.469999459457e-07       3.333333333333e-01      -1.206751506559e+00       7.485228012603e-06       1.946733094773e-08       3.333333333333e-01 
       2.723394357689e-01       6.072235929575e-07      -1.207283724433e+00       8.215825013550e-06       2.393069482797e-12       5.982673706994e-12       9.802326674474e-21       1.196534741399e-12      -9.054627933251e-01       8.215825013550e-06       6.050682425557e-01       6.981794404396e-01      -9.054627933255e-01       8.215830619461e-06      -1.207283726982e+00       8.215822311715e-06       2.975448421280e-07       3.333333333333e-01      -1.207283724433e+00       8.215824571945e-06       1.946733097963e-08       3.333333333333e-01 
       2.964585470052e-01       6.610289230820e-07      -1.207701584097e+00       8.946153184153e-06       3.088043940217e-12       7.720109850542e-12       1.498997763154e-20       1.544021970108e-12      -9.057761880725e-01       8.946153184153e-06       6.050709040799e-01       6.980750445125e-01      -9.057761880730e-01       8.946160414826e-06      -1.207701587116e+00       8.946149696382e-06       3.527926930794e-07       3.333333333333e-01      -1.207701584097e+00       8.946152694668e-06       1.946733102525e-08       3.333333333333e-01 
       3.205776582415e-01       7.148388058536e-07      -1.208036399258e+00       9.676256933978e-06       3.905972779192e-12       9.764931947979e-12       2.217287672753e-20       1.952986389596e-12      -9.060272994437e-01       9.676256933978e-06       6.050691968677e-01       6.979914155815e-01      -9.060272994445e-01       9.676266076352e-06      -1.208036402789e+00       9.676252520796e-06       4.127419370293e-07       3.333333333333e-01      -1.208036399258e+00       9.676256396357e-06       1.946733102978e-08       3.333333333333e-01 
       3.526507188148e-01       7.864010498615e-07      -1.208389030777e+00       1.064684444772e-05       5.201322831830e-12       1.300330707957e-11       3.573374781730e-20       2.600661415915e-12      -9.062917730825e-01       1.064684444772e-05       6.050636924543e-01       6.979033663395e-01      -9.062917730836e-01       1.064685661679e-05      -1.208389035049e+00       1.064683856829e-05       4.997415688111e-07       3.333333333333e-01      -1.208389030777e+00       1.064684384562e-05       1.946733100006e-08       3.333333333333e-01 
       3.847237793881e-01       8.579713443572e-07      -1.208666201720e+00       1.161716032786e-05       6.755374543732e-12       1.688843635933e-11       5.524227910016e-20       3.377687271866e-12      -9.064996512903e-01       1.161716032786e-05       6.050567714749e-01       6.978341926164e-01      -9.064996512918e-01       1.161717612702e-05      -1.208666206804e+00       1.161715268855e-05       5.950498640788e-07       3.333333333333e-01      -1.208666201720e+00       1.161715966064e-05       1.946733098970e-08       3.333333333333e-01 
       4.167968399614e-01       9.295496893406e-07      -1.208890056466e+00       1.258725360717e-05       8.591702653534e-12       2.147925663383e-11       8.247095948536e-20       4.295851326767e-12      -9.066675423495e-01       1.258725360717e-05       6.050496230226e-01       6.977783583152e-01      -9.066675423515e-01       1.258727369459e-05      -1.208890062432e+00       1.258724388754e-05       6.986646742125e-07       3.333333333333e-01      -1.208890056466e+00       1.258725287407e-05       1.946733099232e-08       3.333333333333e-01 
       4.488699005347e-01       1.001136084812e-06      -1.209075428118e+00       1.355716228909e-05       1.073389178901e-11       2.683472947251e-11       1.195143440455e-19       5.366945894503e-12      -9.068065710881e-01       1.355716228909e-05       6.050427641971e-01       6.977321551578e-01      -9.068065710909e-01       1.355718737769e-05      -1.209075435037e+00       1.355715014187e-05       8.105841635062e-07       3.333333333333e-01      -1.209075428118e+00       1.355716148921e-05       1.946733095325e-08       3.333333333333e-01 
       4.809429611080e-01       1.072730530771e-06      -1.209232381771e+00       1.452691463900e-05       1.320553514311e-11       3.301383785778e-11       1.688161052615e-19       6.602767571556e-12      -9.069242863284e-01       1.452691463900e-05       6.050364168640e-01       6.976930668681e-01      -9.069242863321e-01       1.452694549644e-05      -1.209232389714e+00       1.452689969008e-05       9.308068254002e-07       3.333333333333e-01      -1.209232381771e+00       1.452691377131e-05       1.946733098209e-08       3.333333333333e-01 
       5.130160216813e-01       1.144333027217e-06      -1.209367807977e+00       1.549653046527e-05       1.603023277156e-11       4.007558192891e-11       2.331960998065e-19       8.015116385781e-12      -9.070258559830e-01       1.549653046527e-05       6.050306777622e-01       6.976593708072e-01      -9.070258559878e-01       1.549656791392e-05      -1.209367817014e+00       1.549651231371e-05       1.059331487845e-06       3.333333333333e-01      -1.209367807977e+00       1.549652952857e-05       1.946733093987e-08       3.333333333333e-01 
       5.450890822546e-01       1.215943574152e-06      -1.209486688422e+00       1.646602569581e-05       1.923159358237e-11       4.807898395594e-11       3.158775095959e-19       9.615796791187e-12      -9.071150163165e-01       1.646602569581e-05       6.050255478464e-01       6.976298215524e-01      -9.071150163226e-01       1.646607061274e-05      -1.209486698623e+00       1.646600391382e-05       1.196157201145e-06       3.333333333333e-01      -1.209486688422e+00       1.646602468876e-05       1.946733099307e-08       3.333333333333e-01 
       6.108562771252e-01       1.362809270099e-06      -1.209693504386e+00       1.845369732811e-05       2.707393914528e-11       6.768484786320e-11       5.585964809063e-19       1.353696957264e-11      -9.072701282893e-01       1.845369732812e-05       6.050167107058e-01       6.975785003246e-01      -9.072701282989e-01       1.845376053313e-05      -1.209693517194e+00       1.845366665039e-05       1.502682653370e-06       3.333333333333e-01      -1.209693504386e+00       1.845369617180e-05       1.946733094868e-08       3.333333333333e-01 
       6.766234719958e-01       1.509708816152e-06      -1.209866861865e+00       2.044100834927e-05       3.680313809326e-11       9.200784523315e-11       9.318538898554e-19       1.840156904663e-11      -9.074001463989e-01       2.044100834928e-05       6.050097028817e-01       6.975355872885e-01      -9.074001464134e-01       2.044109423133e-05      -1.209866877577e+00       2.044096663254e-05       1.844100197208e-06       3.333333333333e-01      -1.209866861865e+00       2.044100703563e-05       1.946733098642e-08       3.333333333333e-01 
       7.423906668663e-01       1.656642212310e-06      -1.210018874318e+00       2.242801684206e-05       4.862310943292e-11       1.215577735823e-10       1.482438767498e-18       2.431155471646e-11      -9.075141557387e-01       2.242801684208e-05       6.050040860293e-01       6.974980540719e-01      -9.075141557598e-01       2.242813026103e-05      -1.210018893229e+00       2.242796171127e-05       2.220403584506e-06       3.333333333333e-01      -1.210018874318e+00       2.242801536118e-05       1.946733094636e-08       3.333333333333e-01 
       8.081578617369e-01       1.803609458573e-06      -1.210156588423e+00       2.441475824203e-05       6.273791750594e-11       1.568447937648e-10       2.267209726376e-18       3.136895875297e-11      -9.076174413172e-01       2.441475824205e-05       6.049995512318e-01       6.974641389991e-01      -9.076174413468e-01       2.441490452834e-05      -1.210156610828e+00       2.441468709020e-05       2.631587788242e-06       3.333333333333e-01      -1.210156588423e+00       2.441475658198e-05       1.946733099892e-08       3.333333333333e-01 
       8.739250566075e-01       1.950610554941e-06      -1.210284360938e+00       2.640125551876e-05       7.935177306720e-11       1.983794326680e-10       3.354087312849e-18       3.967588653360e-11      -9.077132707032e-01       2.640125551879e-05       6.049958689630e-01       6.974327528753e-01      -9.077132707436e-01       2.640144047311e-05      -1.210284387131e+00       2.640116550685e-05       3.077648479724e-06       3.333333333333e-01      -1.210284360938e+00       2.640125366542e-05       1.946733103690e-08       3.333333333333e-01 
       9.396922514781e-01       2.097645501415e-06      -1.210405123861e+00       2.838752681428e-05       9.866904263973e-11       2.466726065993e-10       4.823049211739e-18       4.933452131986e-11      -9.078038428960e-01       2.838752681432e-05       6.049928450748e-01       6.974031626956e-01      -9.078038429501e-01       2.838775670732e-05      -1.210405154138e+00       2.838741487101e-05       3.558581506477e-06       3.333333333333e-01      -1.210405123861e+00       2.838752475113e-05       1.946733094476e-08       3.333333333333e-01 
       1.005459446349e+00       2.244714297993e-06      -1.210520927380e+00       3.037358747061e-05       1.208942522643e-10       3.022356306606e-10       6.767127950395e-18       6.044712613213e-11      -9.078906955351e-01       3.037358747065e-05       6.049903167197e-01       6.973748559086e-01      -9.078906956059e-01       3.037386904260e-05      -1.210520962034e+00       3.037345029231e-05       4.074382879380e-06       3.333333333333e-01      -1.210520927380e+00       3.037358517856e-05       1.946733102287e-08       3.333333333333e-01 
       1.105784508916e+00       2.469126704391e-06      -1.210690931987e+00       3.340285393711e-05       1.608625965916e-10       4.021564914791e-10       1.089477878739e-17       8.043129829582e-11      -9.080181989902e-01       3.340285393717e-05       6.049871821673e-01       6.973334211542e-01      -9.080181990937e-01       3.340322838878e-05      -1.210690973884e+00       3.340267137373e-05       4.928372229925e-06       3.333333333333e-01      -1.210690931987e+00       3.340285125281e-05       1.946733100569e-08       3.333333333333e-01 
       1.206109571483e+00       2.693617880683e-06      -1.210855543994e+00       3.643167651024e-05       2.088013026862e-10       5.220032567155e-10       1.682990890582e-17       1.044006513431e-10      -9.081416579955e-01       3.643167651033e-05       6.049846858402e-01       6.972934358459e-01      -9.081416581421e-01       3.643216228286e-05      -1.210855593816e+00       3.643143950666e-05       5.863479538284e-06       3.333333333333e-01      -1.210855543994e+00       3.643167337216e-05       1.946733098696e-08       3.333333333333e-01 
       1.306434634051e+00       2.918187826869e-06      -1.211016657300e+00       3.946007054502e-05       2.654383928304e-10       6.635959820760e-10       2.511116206392e-17       1.327191964152e-10      -9.082624929750e-01       3.946007054514e-05       6.049826466404e-01       6.972544264946e-01      -9.082624931768e-01       3.946068774265e-05      -1.211016715728e+00       3.945976921900e-05       6.879692766275e-06       3.333333333333e-01      -1.211016657300e+00       3.946006687998e-05       1.946733099245e-08       3.333333333333e-01 
       1.406759696618e+00       3.142836542951e-06      -1.211175507589e+00       4.248804722201e-05       3.315027080973e-10       8.287567702434e-10       3.637535645575e-17       1.657513540487e-10      -9.083816306921e-01       4.248804722217e-05       6.049809333231e-01       6.972160841652e-01      -9.083816309632e-01       4.248881760979e-05      -1.211175575301e+00       4.248767086332e-05       7.977000025631e-06       3.333333333333e-01      -1.211175507589e+00       4.248804294417e-05       1.946733095401e-08       3.333333333333e-01 
       1.507084759186e+00       3.367564028926e-06      -1.211332932630e+00       4.551561518361e-05       4.077239112016e-10       1.019309778004e-09       5.136585178421e-17       2.038619556008e-10      -9.084996994728e-01       4.551561518381e-05       6.049794480985e-01       6.971781994017e-01      -9.084996998299e-01       4.551656218602e-05      -1.211333010304e+00       4.551515225312e-05       9.155389602705e-06       3.333333333333e-01      -1.211332932630e+00       4.551561019348e-05       1.946733098332e-08       3.333333333333e-01 
       1.607409821753e+00       3.592370284796e-06      -1.211489456195e+00       4.854277878760e-05       4.948324620002e-10       1.237081155001e-09       7.094094379798e-17       2.474162310001e-10      -9.086170921465e-01       4.854277878787e-05       6.049781305950e-01       6.971406412472e-01      -9.086170926085e-01       4.854392748676e-05      -1.211489544505e+00       4.854221691645e-05       1.041484991108e-05       3.333333333333e-01      -1.211489456194e+00       4.854277297101e-05       1.946733093942e-08       3.333333333333e-01 
       1.707734884320e+00       3.817255310561e-06      -1.211645446278e+00       5.156954110378e-05       5.935596307583e-10       1.483899076896e-09       9.608229340088e-17       2.967798153792e-10      -9.087340847082e-01       5.156954110413e-05       6.049769343959e-01       6.971033176902e-01      -9.087340852967e-01       5.157091823773e-05      -1.211645545898e+00       5.156886709243e-05       1.175536970291e-05       3.333333333333e-01      -1.211645446276e+00       5.156953433090e-05       1.946733099303e-08       3.333333333333e-01 
       1.808059946888e+00       4.042219106220e-06      -1.211801148628e+00       5.459590324163e-05       7.046374840165e-10       1.761593710041e-09       1.279033831604e-16       3.523187420082e-10      -9.088508614707e-01       5.459590324208e-05       6.049758294539e-01       6.970661672797e-01      -9.088508622100e-01       5.459753720256e-05      -1.211801260228e+00       5.459510305902e-05       1.317693747362e-05       3.333333333333e-01      -1.211801148625e+00       5.459589536594e-05       1.946733093882e-08       3.333333333333e-01 
       1.908385009455e+00       4.267261671774e-06      -1.211956784837e+00       5.762186778188e-05       8.287989219857e-10       2.071997304964e-09       1.676580135564e-16       4.143994609929e-10      -9.089675886275e-01       5.762186778245e-05       6.049747828411e-01       6.970291346044e-01      -9.089675895448e-01       5.762378861449e-05      -1.211956909087e+00       5.762092656450e-05       1.467954184678e-05       3.333333333333e-01      -1.211956784834e+00       5.762185863916e-05       1.946733100026e-08       3.333333333333e-01 
       2.013199379923e+00       4.502458492718e-06      -1.212119456221e+00       6.078281247517e-05       9.732865242820e-10       2.433216310705e-09       2.191879802901e-16       4.866432621410e-10      -9.090895921660e-01       6.078281247590e-05       6.049737329604e-01       6.969905351781e-01      -9.090895933019e-01       6.078506689717e-05      -1.212119594399e+00       6.078170713265e-05       1.633592866017e-05       3.333333333333e-01      -1.212119456218e+00       6.078280181305e-05       1.946733103088e-08       3.333333333333e-01 
       2.118013750391e+00       4.737741290813e-06      -1.212282308105e+00       6.394332295603e-05       1.133693230542e-09       2.834233076354e-09       2.826928512216e-16       5.668466152709e-10      -9.092117310788e-01       6.394332295695e-05       6.049727122491e-01       6.969520010570e-01      -9.092117324700e-01       6.394594744330e-05      -1.212282460935e+00       6.394203540405e-05       1.808074100195e-05       3.333333333333e-01      -1.212282308100e+00       6.394331055238e-05       1.946733100222e-08       3.333333333333e-01 
