#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_cdm             14:theta_cdm             15:delta_ncdm[0]         16:theta_ncdm[0]         17:shear_ncdm[0]         18:cs2_ncdm[0]           19:delta_ddec[0]         20:theta_ddec[0]         21:shear_ddec[0]         22:cs2_ddec[0]        
       1.075316961238e+00       2.243011543791e-06      -1.216083543669e+00       3.262605387975e-07       1.286638119083e-12       3.216595297706e-12       7.135682076958e-21       6.433190595413e-13      -9.120626577516e-01       3.262605387975e-07       6.076187793614e-01       6.959791725775e-01      -9.120626577516e-01       3.262605732402e-07      -1.216083544066e+00       3.262605219145e-07       4.684405907887e-08       3.333333333333e-01      -1.216083543669e+00       3.262605219674e-07       4.679579648287e-08       3.333333333333e-01 
       1.147983254849e+00       2.394913121506e-06      -1.216215833473e+00       3.482987137386e-07       1.565880330001e-12       3.914700825002e-12       9.900432254840e-21       7.829401650004e-13      -9.121618751046e-01       3.482987137386e-07       6.076138270996e-01       6.959461082962e-01      -9.121618751046e-01       3.482987556381e-07      -1.216215833925e+00       3.482986931933e-07       5.338649697613e-08       3.333333333333e-01      -1.216215833473e+00       3.482986932576e-07       5.333149382341e-08       3.333333333333e-01 
       1.220649548460e+00       2.546856023703e-06      -1.216343224278e+00       3.703342209508e-07       1.882903782262e-12       4.707259455656e-12       1.346334509098e-20       9.414518911312e-13      -9.122574182084e-01       3.703342209508e-07       6.076096371439e-01       6.959142692983e-01      -9.122574182084e-01       3.703342713115e-07      -1.216343224789e+00       3.703341962479e-07       6.035639863750e-08       3.333333333333e-01      -1.216343224278e+00       3.703341963252e-07       6.029421451979e-08       3.333333333333e-01 
       1.293315842071e+00       2.698840250379e-06      -1.216466887647e+00       3.923671745922e-07       2.240117707823e-12       5.600294269557e-12       1.798627615107e-20       1.120058853911e-12      -9.123501657354e-01       3.923671745922e-07       6.076060471988e-01       6.958833626931e-01      -9.123501657354e-01       3.923672344815e-07      -1.216466888221e+00       3.923671452049e-07       6.775371406126e-08       3.333333333333e-01      -1.216466887647e+00       3.923671452969e-07       6.768390862181e-08       3.333333333333e-01 
       1.365982135682e+00       2.850865801537e-06      -1.216587712214e+00       4.143976784192e-07       2.639933560350e-12       6.599833900875e-12       2.365171332565e-20       1.319966780175e-12      -9.124407841608e-01       4.143976784192e-07       6.076029270821e-01       6.958531663221e-01      -9.124407841608e-01       4.143977489676e-07      -1.216587712854e+00       4.143976437891e-07       7.557839438294e-08       3.333333333333e-01      -1.216587712214e+00       4.143976438975e-07       7.550052731535e-08       3.333333333333e-01 
       1.538329262067e+00       3.211599405547e-06      -1.216866239477e+00       4.666393748568e-07       3.772613067845e-12       9.431532669612e-12       4.289444601446e-20       1.886306533922e-12      -9.126496796074e-01       4.666393748568e-07       6.075969047477e-01       6.957835598140e-01      -9.126496796074e-01       4.666394755745e-07      -1.216866240288e+00       4.666393253755e-07       9.584522474602e-08       3.333333333333e-01      -1.216866239477e+00       4.666393255302e-07       9.574647712569e-08       3.333333333333e-01 
       1.710676388453e+00       3.572565470224e-06      -1.217137443017e+00       5.188683945057e-07       5.190769686265e-12       1.297692421566e-11       7.303116240741e-20       2.595384843132e-12      -9.128530822628e-01       5.188683945057e-07       6.075921980153e-01       6.957157872371e-01      -9.128530822629e-01       5.188685329478e-07      -1.217137444020e+00       5.188683264323e-07       1.185152101763e-07       3.333333333333e-01      -1.217137443017e+00       5.188683266451e-07       1.183931060755e-07       3.333333333333e-01 
       1.883023514838e+00       3.933763995568e-06      -1.217404197828e+00       5.710851832343e-07       6.926720144468e-12       1.731680036117e-11       1.181572308918e-19       3.463360072234e-12      -9.130531483710e-01       5.710851832343e-07       6.075883165064e-01       6.956491298428e-01      -9.130531483711e-01       5.710853677952e-07      -1.217404199043e+00       5.710850924055e-07       1.435877723018e-07       3.333333333333e-01      -1.217404197828e+00       5.710850926892e-07       1.434398363889e-07       3.333333333333e-01 
       2.055370641223e+00       4.295194981577e-06      -1.217668091820e+00       6.232900226715e-07       9.012848679523e-12       2.253212169881e-11       1.832921677021e-19       4.506424339761e-12      -9.132510688651e-01       6.232900226716e-07       6.075849602961e-01       6.955831906527e-01      -9.132510688653e-01       6.232902625833e-07      -1.217668093268e+00       6.232899045003e-07       1.710623799866e-07       3.333333333333e-01      -1.217668091820e+00       6.232899048692e-07       1.708861374769e-07       3.333333333333e-01 
       2.227717767609e+00       4.656858428254e-06      -1.217929982580e+00       6.754830595973e-07       1.148160638110e-11       2.870401595276e-11       2.744762587250e-19       5.740803190552e-12      -9.134474869349e-01       6.754830595974e-07       6.075819690726e-01       6.955177552694e-01      -9.134474869350e-01       6.754833649282e-07      -1.217929984280e+00       6.754829090725e-07       2.009385021977e-07       3.333333333333e-01      -1.217929982580e+00       6.754829095422e-07       2.007314788538e-07       3.333333333333e-01 
