# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=9.0192e-06 to 20.5861 h/Mpc,
# number of wavenumbers equal to 855
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_tot                  7:phi                    8:psi                
       1.124924221198e-02       3.717927055469e-01      -1.044522983933e+03      -1.045873118481e+03      -1.465770410575e-01      -1.045305339686e+03       2.971854747602e-01       2.971854969348e-01 
       1.136024028026e-02       3.702967145509e-01      -1.060929446095e+03      -1.062326662210e+03      -1.151554765425e-01      -1.061745841244e+03       2.959896158440e-01       2.959896404906e-01 
       1.147127367212e-02       3.688060124925e-01      -1.077392153836e+03      -1.078837593742e+03      -1.102003357008e-01      -1.078243534032e+03       2.947979890084e-01       2.947980136131e-01 
       1.158234229264e-02       3.673205391780e-01      -1.093909455520e+03      -1.095404279202e+03      -1.389139281371e-01      -1.094796783067e+03       2.936105475608e-01       2.936105692163e-01 
       1.169344607241e-02       3.658402803572e-01      -1.110479821563e+03      -1.112025202748e+03      -1.637800435351e-01      -1.111404064761e+03       2.924272724628e-01       2.924272916637e-01 
       1.180458496692e-02       3.643652981184e-01      -1.127101992226e+03      -1.128699104262e+03      -1.531931942094e-01      -1.128064114361e+03       2.912482077893e-01       2.912482275908e-01 
       1.191575895592e-02       3.628955480988e-01      -1.143774413640e+03      -1.145424451036e+03      -1.226789415837e-01      -1.144775398830e+03       2.900733214633e-01       2.900733434066e-01 
       1.202696804297e-02       3.614308781355e-01      -1.160495205518e+03      -1.162199384028e+03      -1.136318604799e-01      -1.161536063083e+03       2.889024989757e-01       2.889025211889e-01 
       1.213821225488e-02       3.599713740295e-01      -1.177263247234e+03      -1.179022789041e+03      -1.382231254663e-01      -1.178344994250e+03       2.877358108092e-01       2.877358306310e-01 
       1.224949164123e-02       3.585169748549e-01      -1.194076942930e+03      -1.195893080245e+03      -1.637402944792e-01      -1.195200600145e+03       2.865732028336e-01       2.865732203277e-01 
       1.236080627403e-02       3.570676726588e-01      -1.210934871950e+03      -1.212808853699e+03      -1.569132374822e-01      -1.212101469256e+03       2.854146626611e-01       2.854146803865e-01 
       1.237686565779e-02       3.568590384407e-01      -1.213370093782e+03      -1.215252521790e+03      -1.532580824329e-01      -1.214542969520e+03       2.852478847143e-01       2.852479026721e-01 
       1.247215624726e-02       3.556234547203e-01      -1.227835651868e+03      -1.229768734907e+03      -1.277694662913e-01      -1.229046227914e+03       2.842601830785e-01       2.842602026456e-01 
       1.258354167657e-02       3.541843532001e-01      -1.244778078518e+03      -1.246771530354e+03      -1.155855304939e-01      -1.246033687678e+03       2.831097952377e-01       2.831098152792e-01 
       1.269496269891e-02       3.527501871998e-01      -1.261760194223e+03      -1.263815305393e+03      -1.364529402361e-01      -1.263061913502e+03       2.819633572871e-01       2.819633754001e-01 
       1.280641947230e-02       3.513210833424e-01      -1.278781129436e+03      -1.280899189859e+03      -1.621704929128e-01      -1.280130031046e+03       2.808209656314e-01       2.808209815804e-01 
       1.291791217553e-02       3.498969597691e-01      -1.295839277153e+03      -1.298021594318e+03      -1.586260031752e-01      -1.297236443093e+03       2.796825500329e-01       2.796825659501e-01 
       1.302944100795e-02       3.484778140867e-01      -1.312933355808e+03      -1.315181246014e+03      -1.311095219872e-01      -1.314379876776e+03       2.785481096571e-01       2.785481271496e-01 
       1.314100618926e-02       3.470635757464e-01      -1.330061845623e+03      -1.332376646713e+03      -1.165840719977e-01      -1.331558836931e+03       2.774175935418e-01       2.774176116330e-01 
       1.325260795934e-02       3.456543278845e-01      -1.347223845742e+03      -1.349606883541e+03      -1.340865934527e-01      -1.348772415985e+03       2.762910707109e-01       2.762910872551e-01 
       1.336424657811e-02       3.442499180293e-01      -1.364417499993e+03      -1.366870133566e+03      -1.596717004844e-01      -1.366018782464e+03       2.751684156716e-01       2.751684302290e-01 
       1.347592232535e-02       3.428504217798e-01      -1.381641873652e+03      -1.384165463387e+03      -1.589772066465e-01      -1.383296997501e+03       2.740496841441e-01       2.740496984835e-01 
       1.358763550066e-02       3.414557942518e-01      -1.398895587889e+03      -1.401491506466e+03      -1.331869219882e-01      -1.400605693263e+03       2.729348408993e-01       2.729348565824e-01 
       1.369938642337e-02       3.400659743407e-01      -1.416177226045e+03      -1.418846849021e+03      -1.168963199313e-01      -1.417943461590e+03       2.718238416768e-01       2.718238580300e-01 
       1.381117543241e-02       3.386810302662e-01      -1.433485905803e+03      -1.436230623159e+03      -1.314792927022e-01      -1.435309436053e+03       2.707167437590e-01       2.707167588711e-01 
       1.392300288638e-02       3.373008034852e-01      -1.450819761683e+03      -1.453641002313e+03      -1.566584148753e-01      -1.452701781234e+03       2.696134174245e-01       2.696134307287e-01 
       1.403486916343e-02       3.359253872680e-01      -1.468178063366e+03      -1.471077221203e+03      -1.583151441463e-01      -1.470119732141e+03       2.685139331185e-01       2.685139460815e-01 
       1.414677466132e-02       3.345547150136e-01      -1.485559356105e+03      -1.488537877316e+03      -1.342735871056e-01      -1.487561878082e+03       2.674182373628e-01       2.674182514698e-01 
       1.425871979743e-02       3.331888775304e-01      -1.502963019742e+03      -1.506022281459e+03      -1.168046472983e-01      -1.505027546293e+03       2.663264072837e-01       2.663264220875e-01 
       1.437070500878e-02       3.318277378214e-01      -1.520387292652e+03      -1.523528756373e+03      -1.288055922660e-01      -1.522515050386e+03       2.652383354238e-01       2.652383492348e-01 
       1.448273075210e-02       3.304711783563e-01      -1.537830525259e+03      -1.541055669611e+03      -1.534075013542e-01      -1.540022753012e+03       2.641539260579e-01       2.641539382321e-01 
       1.459479750391e-02       3.291194780884e-01      -1.555292997826e+03      -1.558603226610e+03      -1.569567389936e-01      -1.557550865975e+03       2.630733983830e-01       2.630734101396e-01 
       1.470690576060e-02       3.277723731134e-01      -1.572772356532e+03      -1.576169161474e+03      -1.345961686081e-01      -1.575097109388e+03       2.619965406853e-01       2.619965534166e-01 
       1.481905603853e-02       3.264299608876e-01      -1.590268072238e+03      -1.593752917541e+03      -1.163286446736e-01      -1.592660936009e+03       2.609234347027e-01       2.609234481322e-01 
       1.493124887419e-02       3.250921353812e-01      -1.607778602927e+03      -1.611352977749e+03      -1.261839451390e-01      -1.610240829218e+03       2.598539978876e-01       2.598540105183e-01 
       1.504348482432e-02       3.237589432463e-01      -1.625303166886e+03      -1.628968560982e+03      -1.500869457096e-01      -1.627836005787e+03       2.587882661545e-01       2.587882773081e-01 
       1.515576446605e-02       3.224303857964e-01      -1.642840803820e+03      -1.646598672548e+03      -1.551145013389e-01      -1.645445471491e+03       2.577262372295e-01       2.577262479240e-01 
       1.526808839712e-02       3.211064000020e-01      -1.660390144765e+03      -1.664242030460e+03      -1.343030542135e-01      -1.663067929829e+03       2.566678593197e-01       2.566678708479e-01 
       1.538045723605e-02       3.197869347499e-01      -1.677950021537e+03      -1.681897425995e+03      -1.155740201252e-01      -1.680702183451e+03       2.556130958302e-01       2.556131080393e-01 
       1.549287162231e-02       3.184721027303e-01      -1.695520092981e+03      -1.699564516423e+03      -1.236390936886e-01      -1.698347893996e+03       2.545620382348e-01       2.545620497976e-01 
       1.560533221661e-02       3.171617699574e-01      -1.713098732350e+03      -1.717241669723e+03      -1.467477611090e-01      -1.716003428928e+03       2.535145787607e-01       2.535145889941e-01 
       1.571783970111e-02       3.158559095267e-01      -1.730684773793e+03      -1.734927819160e+03      -1.529235589231e-01      -1.733667700945e+03       2.524706922947e-01       2.524707020506e-01 
       1.583039477966e-02       3.145546066537e-01      -1.748277864519e+03      -1.752622518391e+03      -1.334591015070e-01      -1.751340277307e+03       2.514304463308e-01       2.514304568058e-01 
       1.594299817808e-02       3.132578379026e-01      -1.765877022213e+03      -1.770324788408e+03      -1.145938754376e-01      -1.769020183064e+03       2.503938251304e-01       2.503938362543e-01 
       1.605565064445e-02       3.119655857300e-01      -1.783481271614e+03      -1.788033696175e+03      -1.212924542624e-01      -1.786706482828e+03       2.493608166857e-01       2.493608272781e-01 
       1.616835294943e-02       3.106777268179e-01      -1.801089043829e+03      -1.805747687396e+03      -1.436259911340e-01      -1.804397618902e+03       2.483313213331e-01       2.483313307271e-01 
       1.628110588654e-02       3.093941374557e-01      -1.818698702739e+03      -1.823465181718e+03      -1.504858632210e-01      -1.822091997566e+03       2.473052373207e-01       2.473052462439e-01 
       1.639391027253e-02       3.081151539275e-01      -1.836311508796e+03      -1.841187308465e+03      -1.322076839719e-01      -1.839790767032e+03       2.462828329086e-01       2.462828424565e-01 
       1.650676694770e-02       3.068407081493e-01      -1.853926266004e+03      -1.858912921120e+03      -1.133592423686e-01      -1.857492777288e+03       2.452640557954e-01       2.452640659559e-01 
       1.661967677629e-02       3.055705146493e-01      -1.871540413353e+03      -1.876639543040e+03      -1.190762471892e-01      -1.875195543195e+03       2.442486800186e-01       2.442486897322e-01 
       1.673264064685e-02       3.043049579220e-01      -1.889155682161e+03      -1.894368735571e+03      -1.406596294078e-01      -1.892900651168e+03       2.432370124001e-01       2.432370210318e-01 
       1.684565947265e-02       3.030434987703e-01      -1.906767759837e+03      -1.912096429886e+03      -1.479229740386e-01      -1.910603990134e+03       2.422286185444e-01       2.422286267240e-01 
       1.695873419209e-02       3.017864676858e-01      -1.924378084852e+03      -1.929823913423e+03      -1.305248153673e-01      -1.928306869417e+03       2.412237625922e-01       2.412237713249e-01 
       1.707186576913e-02       3.005338403737e-01      -1.941985789987e+03      -1.947550343717e+03      -1.119487556604e-01      -1.946008446710e+03       2.402224268051e-01       2.402224361064e-01 
       1.718505519375e-02       2.992855757201e-01      -1.959589941330e+03      -1.965274778119e+03      -1.170435944801e-01      -1.963707785093e+03       2.392245804297e-01       2.392245893450e-01 
       1.729830348240e-02       2.980415567014e-01      -1.977189045192e+03      -1.982995765858e+03      -1.379559318900e-01      -1.981403426197e+03       2.382301291997e-01       2.382301371343e-01 
       1.741161167851e-02       2.968019314604e-01      -1.994783424413e+03      -2.000713600816e+03      -1.452298719854e-01      -1.999095663631e+03       2.372391892191e-01       2.372391967344e-01 
       1.752498085296e-02       2.955665658506e-01      -2.012371524797e+03      -2.018426737388e+03      -1.285011329262e-01      -2.016782949270e+03       2.362516524885e-01       2.362516605008e-01 
       1.763841210467e-02       2.943355352229e-01      -2.029953241402e+03      -2.036135064012e+03      -1.103461567414e-01      -2.034465176297e+03       2.352675808456e-01       2.352675893809e-01 
       1.775190656104e-02       2.931086529794e-01      -2.047526630262e+03      -2.053836699134e+03      -1.151651556165e-01      -2.052140457832e+03       2.342868274718e-01       2.342868356618e-01 
       1.786546537859e-02       2.918861491293e-01      -2.065092786702e+03      -2.071532617211e+03      -1.354845578949e-01      -2.069809785995e+03       2.333095751893e-01       2.333095824870e-01 
       1.797908974354e-02       2.906680527163e-01      -2.082651355152e+03      -2.089222468635e+03      -1.424807749956e-01      -2.087472805679e+03       2.323358453864e-01       2.323358523049e-01 
       1.809278087233e-02       2.894541340913e-01      -2.100200045503e+03      -2.106904072987e+03      -1.261085597593e-01      -2.105127318147e+03       2.313654533969e-01       2.313654607731e-01 
       1.820654001235e-02       2.882442016373e-01      -2.117736868188e+03      -2.124575478743e+03      -1.085701671866e-01      -2.122771370087e+03       2.303982480741e-01       2.303982559244e-01 
       1.832036844249e-02       2.870388611717e-01      -2.135265955945e+03      -2.142240585658e+03      -1.135243206201e-01      -2.140408900785e+03       2.294347152083e-01       2.294347227356e-01 
       1.843426747385e-02       2.858374878869e-01      -2.152781971745e+03      -2.159894308163e+03      -1.332485502470e-01      -2.158034785188e+03       2.284743548665e-01       2.284743615814e-01 
       1.854823845043e-02       2.846405104037e-01      -2.170287821037e+03      -2.177539317090e+03      -1.396434446400e-01      -2.175651725948e+03       2.275175077961e-01       2.275175141790e-01 
       1.866228274980e-02       2.834475250872e-01      -2.187779747947e+03      -2.195172103835e+03      -1.234323864605e-01      -2.193256174857e+03       2.265638502807e-01       2.265638570918e-01 
       1.877640178386e-02       2.822586906634e-01      -2.205258605579e+03      -2.212793400512e+03      -1.067079899988e-01      -2.210848886586e+03       2.256135111303e-01       2.256135183645e-01 
       1.889059699960e-02       2.810745105362e-01      -2.222728180556e+03      -2.230406731446e+03      -1.121121534255e-01      -2.228433429610e+03       2.246668945455e-01       2.246669014664e-01 
       1.900486987984e-02       2.798938468747e-01      -2.240178560774e+03      -2.248002770002e+03      -1.313154053282e-01      -2.246000386073e+03       2.237230896212e-01       2.237230957996e-01 
       1.911922194409e-02       2.787176676377e-01      -2.257617414702e+03      -2.265588717750e+03      -1.368057626832e-01      -2.263557024842e+03       2.227828688639e-01       2.227828747623e-01 
       1.923365474933e-02       2.775454485449e-01      -2.275040015582e+03      -2.283160005645e+03      -1.204445148137e-01      -2.281098752034e+03       2.218458124852e-01       2.218458187945e-01 
       1.934816989090e-02       2.763775130641e-01      -2.292448740732e+03      -2.300718914724e+03      -1.047147182491e-01      -2.298627866859e+03       2.209121807171e-01       2.209121873976e-01 
       1.946276900336e-02       2.752137250970e-01      -2.309842131775e+03      -2.318264026375e+03      -1.109451729975e-01      -2.316142948318e+03       2.199818661845e-01       2.199818725491e-01 
       1.957745376143e-02       2.740538123785e-01      -2.327217448409e+03      -2.335792723052e+03      -1.296055270515e-01      -2.333641358705e+03       2.190546501347e-01       2.190546558207e-01 
       1.969222588090e-02       2.728984062802e-01      -2.344580039298e+03      -2.353310021008e+03      -1.337940510528e-01      -2.351128161032e+03       2.181310362768e-01       2.181310417416e-01 
       1.980708711962e-02       2.717467637171e-01      -2.361922931689e+03      -2.370809343190e+03      -1.171359537029e-01      -2.368596716568e+03       2.172104298664e-01       2.172104357299e-01 
       1.992203927853e-02       2.705992617524e-01      -2.379249297038e+03      -2.388293633879e+03      -1.026575306515e-01      -2.386050008420e+03       2.162931334917e-01       2.162931396716e-01 
       2.003708420262e-02       2.694559044731e-01      -2.396558969921e+03      -2.405762728900e+03      -1.101086313154e-01      -2.403487875472e+03       2.153791521559e-01       2.153791580066e-01 
       2.015222378209e-02       2.683165619170e-01      -2.413850586314e+03      -2.423215253828e+03      -1.281331444018e-01      -2.420908943576e+03       2.144683810489e-01       2.144683862819e-01 
       2.026745995336e-02       2.671811528460e-01      -2.431123058635e+03      -2.440650267355e+03      -1.306174258270e-01      -2.438312244270e+03       2.135607534981e-01       2.135607585737e-01 
       2.038279470029e-02       2.660499280127e-01      -2.448378681471e+03      -2.458069841273e+03      -1.135196958876e-01      -2.455699883391e+03       2.126564699680e-01       2.126564754346e-01 
       2.049823005531e-02       2.649225510989e-01      -2.465614065629e+03      -2.475470768727e+03      -1.006847594625e-01      -2.473068630059e+03       2.117552629201e-01       2.117552686425e-01 
       2.061376810063e-02       2.637993631301e-01      -2.482832403084e+03      -2.492856064987e+03      -1.096186591890e-01      -2.490421529437e+03       2.108574060319e-01       2.108574114067e-01 
       2.072941096952e-02       2.626801413029e-01      -2.500031472990e+03      -2.510223548578e+03      -1.268481240136e-01      -2.507756392349e+03       2.099627205265e-01       2.099627253433e-01 
       2.084516084756e-02       2.615649548639e-01      -2.517211769862e+03      -2.527573783004e+03      -1.271678402889e-01      -2.525073767064e+03       2.090712600331e-01       2.090712647621e-01 
       2.096101997401e-02       2.604536472057e-01      -2.534371743209e+03      -2.544905182632e+03      -1.096493303472e-01      -2.542372073918e+03       2.081828994814e-01       2.081829045928e-01 
       2.107699064319e-02       2.593464093912e-01      -2.551513274789e+03      -2.562219562463e+03      -9.885025211504e-02      -2.559653141882e+03       2.072977932531e-01       2.072977985552e-01 
       2.119307520585e-02       2.582430454970e-01      -2.568634354979e+03      -2.579514994099e+03      -1.095462508847e-01      -2.576915032701e+03       2.064157851848e-01       2.064157901160e-01 
       2.130927607069e-02       2.571434372252e-01      -2.585733728636e+03      -2.596790248227e+03      -1.256167356357e-01      -2.594156510758e+03       2.055367794515e-01       2.055367838886e-01 
       2.142559570588e-02       2.560481110512e-01      -2.602816928644e+03      -2.614050624321e+03      -1.233542081013e-01      -2.611382906984e+03       2.046611969331e-01       2.046612013551e-01 
       2.154203664058e-02       2.549567255969e-01      -2.619880529440e+03      -2.631292762815e+03      -1.055552826680e-01      -2.628590852916e+03       2.037887638733e-01       2.037887686656e-01 
       2.165860146659e-02       2.538690466956e-01      -2.636922036146e+03      -2.648514338929e+03      -9.735920589910e-02      -2.645778001602e+03       2.029192944141e-01       2.029192993243e-01 
       2.177529284004e-02       2.527853624414e-01      -2.653944619242e+03      -2.665718405910e+03      -1.099127304684e-01      -2.662947425693e+03       2.020530197662e-01       2.020530242830e-01 
       2.189211348307e-02       2.517055229088e-01      -2.670946856882e+03      -2.682903502867e+03      -1.242643066155e-01      -2.680097667925e+03       2.011898191992e-01       2.011898232934e-01 
       2.200906618568e-02       2.506296514430e-01      -2.687930180445e+03      -2.700071072893e+03      -1.190125989220e-01      -2.697230165573e+03       2.003297899234e-01       2.003297940773e-01 
       2.212615380752e-02       2.495576494113e-01      -2.704893773446e+03      -2.717220236985e+03      -1.013118700179e-01      -2.714344051025e+03       1.994728535495e-01       1.994728580530e-01 
       2.224337927981e-02       2.484894712860e-01      -2.721837303012e+03      -2.734350712037e+03      -9.641613972227e-02      -2.731439037454e+03       1.986189750733e-01       1.986189796125e-01 
       2.236074560737e-02       2.474250549685e-01      -2.738760267816e+03      -2.751462022859e+03      -1.107427592838e-01      -2.748514646717e+03       1.977681050654e-01       1.977681091939e-01 
       2.247825587059e-02       2.463645637686e-01      -2.755664784336e+03      -2.768556190391e+03      -1.226213606282e-01      -2.765572910741e+03       1.969203727441e-01       1.969203765324e-01 
       2.259591322759e-02       2.453078771017e-01      -2.772549761348e+03      -2.785632155480e+03      -1.140608471048e-01      -2.782612762721e+03       1.960756814632e-01       1.960756853853e-01 
       2.271372091639e-02       2.442549476289e-01      -2.789414947114e+03      -2.802689670878e+03      -9.718247052740e-02      -2.799633956742e+03       1.952339936245e-01       1.952339978600e-01 
       2.283168225720e-02       2.432058093232e-01      -2.806261097420e+03      -2.819729442299e+03      -9.622927428564e-02      -2.816637210162e+03       1.943953375038e-01       1.943953416869e-01 
       2.294980065471e-02       2.421606502651e-01      -2.823090788501e+03      -2.836754026942e+03      -1.118946636388e-01      -2.833625082454e+03       1.935598638839e-01       1.935598676511e-01 
       2.306807960058e-02       2.411190094074e-01      -2.839898978181e+03      -2.853758413666e+03      -1.202971910242e-01      -2.850592555370e+03       1.927272028426e-01       1.927272063660e-01 
       2.318652267590e-02       2.400814895832e-01      -2.856693348835e+03      -2.870750081753e+03      -1.084667975867e-01      -2.867547135832e+03       1.918978354359e-01       1.918978391582e-01 
       2.330513355385e-02       2.390472615362e-01      -2.873464201731e+03      -2.887719654460e+03      -9.345200606824e-02      -2.884479401868e+03       1.910710996452e-01       1.910711036255e-01 
       2.342391600233e-02       2.380171152377e-01      -2.890221741600e+03      -2.904677031545e+03      -9.705968612933e-02      -2.901399301879e+03       1.902476280282e-01       1.902476318638e-01 
       2.354287388681e-02       2.369904590456e-01      -2.906959085332e+03      -2.921615591321e+03      -1.131051941956e-01      -2.918300173878e+03       1.894269473413e-01       1.894269507774e-01 
       2.366201117321e-02       2.359678390236e-01      -2.923683878364e+03      -2.938542492453e+03      -1.169907670918e-01      -2.935189247467e+03       1.886094935992e-01       1.886094969003e-01 
       2.378133193090e-02       2.349484569805e-01      -2.940386203794e+03      -2.955448473186e+03      -1.022997164936e-01      -2.952057158888e+03       1.877946275366e-01       1.877946310861e-01 
       2.390084033581e-02       2.339328427503e-01      -2.957073555937e+03      -2.972340633325e+03      -9.065093736234e-02      -2.968911071731e+03       1.869827738737e-01       1.869827775999e-01 
       2.402054067368e-02       2.329211143280e-01      -2.973748356378e+03      -2.989221114265e+03      -9.898432235006e-02      -2.985753173929e+03       1.861740280031e-01       1.861740314985e-01 
       2.414043734340e-02       2.319131584863e-01      -2.990409604448e+03      -3.006089240144e+03      -1.139396251265e-01      -3.002582736079e+03       1.853682990408e-01       1.853683021816e-01 
       2.426053486050e-02       2.309084781168e-01      -3.007051454137e+03      -3.022939233853e+03      -1.122135860708e-01      -3.019393968299e+03       1.845651878957e-01       1.845651910214e-01 
       2.438083786074e-02       2.299072029319e-01      -3.023676151219e+03      -3.039773409120e+03      -9.594050325307e-02      -3.036189173086e+03       1.837647985251e-01       1.837648019179e-01 
       2.450135110391e-02       2.289097999497e-01      -3.040291078403e+03      -3.056598605521e+03      -8.937666323755e-02      -3.052975277930e+03       1.829675056702e-01       1.829675091326e-01 
       2.462207947767e-02       2.279161197415e-01      -3.056894886561e+03      -3.073413762252e+03      -1.019254140613e-01      -3.069751178098e+03       1.821731903542e-01       1.821731935185e-01 
       2.474302800163e-02       2.269262933335e-01      -3.073490457465e+03      -3.090221488746e+03      -1.135987427356e-01      -3.086519522175e+03       1.813819562297e-01       1.813819591225e-01 
       2.486420183157e-02       2.259394875309e-01      -3.090066812931e+03      -3.107011394960e+03      -1.058369362896e-01      -3.103269827173e+03       1.805931361576e-01       1.805931391510e-01 
       2.498560626377e-02       2.249561497386e-01      -3.106630996020e+03      -3.123790367213e+03      -9.011662453643e-02      -3.120009003850e+03       1.798070886325e-01       1.798070918692e-01 
       2.510724673963e-02       2.239767409668e-01      -3.123191044378e+03      -3.140565675591e+03      -9.025315984413e-02      -3.136744445646e+03       1.790241834297e-01       1.790241866094e-01 
       2.522912885032e-02       2.230004985714e-01      -3.139736611478e+03      -3.157327802487e+03      -1.052870872938e-01      -3.153466506311e+03       1.782438103411e-01       1.782438131948e-01 
       2.535125834177e-02       2.220277029386e-01      -3.156272823727e+03      -3.174081580142e+03      -1.111448709088e-01      -3.170180059294e+03       1.774661926396e-01       1.774661953430e-01 
       2.547364111977e-02       2.210585867097e-01      -3.172804275636e+03      -3.190831382187e+03      -9.806306958709e-02      -3.186889510260e+03       1.766915165059e-01       1.766915194007e-01 
       2.559628325528e-02       2.200927466778e-01      -3.189326102159e+03      -3.207572561967e+03      -8.610822261248e-02      -3.203590182676e+03       1.759194595531e-01       1.759194626119e-01 
       2.571919099005e-02       2.191305196702e-01      -3.205844447096e+03      -3.224311150224e+03      -9.345035886344e-02      -3.220288126153e+03       1.751502922531e-01       1.751502951322e-01 
       2.584237074235e-02       2.181715708679e-01      -3.222355673402e+03      -3.241043426573e+03      -1.078412117290e-01      -3.236979632820e+03       1.743837463707e-01       1.743837489538e-01 
       2.596582911306e-02       2.172160552539e-01      -3.238863286306e+03      -3.257772891564e+03      -1.057109740082e-01      -3.253668198971e+03       1.736199453452e-01       1.736199479251e-01 
       2.608957289192e-02       2.162636159489e-01      -3.255362790219e+03      -3.274495500506e+03      -8.999776332507e-02      -3.270349710114e+03       1.728586027945e-01       1.728586056011e-01 
       2.621360906409e-02       2.153148358249e-01      -3.271864933826e+03      -3.291221291345e+03      -8.523643259046e-02      -3.287034317707e+03       1.721001871163e-01       1.721001899566e-01 
       2.633794481706e-02       2.143692364089e-01      -3.288363583768e+03      -3.307944432518e+03      -9.843300821493e-02      -3.303716145341e+03       1.713443148852e-01       1.713443174584e-01 
       2.646258754770e-02       2.134267083528e-01      -3.304858242965e+03      -3.324664618068e+03      -1.075974566234e-01      -3.320394853232e+03       1.705908983791e-01       1.705909007604e-01 
       2.658754486982e-02       2.124879924884e-01      -3.321362595163e+03      -3.341394737582e+03      -9.726672937126e-02      -3.337083450287e+03       1.698405294676e-01       1.698405319815e-01 
       2.671282462188e-02       2.115522577365e-01      -3.337864595251e+03      -3.358123512375e+03      -8.372535971773e-02      -3.353770542499e+03       1.690925444061e-01       1.690925470994e-01 
       2.683843487519e-02       2.106195863499e-01      -3.354367116964e+03      -3.374853699450e+03      -8.847078283691e-02      -3.370458907966e+03       1.683470087108e-01       1.683470112831e-01 
       2.696438394240e-02       2.096899923874e-01      -3.370872195629e+03      -3.391587072275e+03      -1.030237644869e-01      -3.387150359790e+03       1.676039344989e-01       1.676039367979e-01 
       2.709068038640e-02       2.087639423631e-01      -3.387389155887e+03      -3.408332850908e+03      -1.027234382452e-01      -3.403854127536e+03       1.668636936883e-01       1.668636959568e-01 
       2.721733302963e-02       2.078412315214e-01      -3.403916618824e+03      -3.425089564796e+03      -8.751078002498e-02      -3.420568755699e+03       1.661261220459e-01       1.661261245169e-01 
       2.734435096384e-02       2.069211895566e-01      -3.420444889790e+03      -3.441848092038e+03      -8.211074936316e-02      -3.437285038463e+03       1.653906848865e-01       1.653906874005e-01 
       2.747174356025e-02       2.060046081771e-01      -3.436989511016e+03      -3.458623289708e+03      -9.491863407898e-02      -3.454017938104e+03       1.646580158037e-01       1.646580180799e-01 
       2.759952048029e-02       2.050905631202e-01      -3.453536378785e+03      -3.475401697560e+03      -1.037217503904e-01      -3.470753893088e+03       1.639273742557e-01       1.639273763625e-01 
       2.772769168677e-02       2.041800367891e-01      -3.470104676655e+03      -3.492201758282e+03      -9.303161299931e-02      -3.487511455077e+03       1.631995458940e-01       1.631995481296e-01 
       2.785626745561e-02       2.032721311651e-01      -3.486680748919e+03      -3.509010386131e+03      -8.043727492234e-02      -3.504277455038e+03       1.624738130634e-01       1.624738154509e-01 
       2.798525838815e-02       2.023674118983e-01      -3.503276787206e+03      -3.525839343970e+03      -8.679701945406e-02      -3.521063723365e+03       1.617506288536e-01       1.617506311077e-01 
       2.811467542409e-02       2.014655789446e-01      -3.519889634667e+03      -3.542685706745e+03      -1.005114218647e-01      -3.537867297283e+03       1.610297524965e-01       1.610297545137e-01 
       2.824452985504e-02       2.005666755158e-01      -3.536522548523e+03      -3.559552474822e+03      -9.726631705811e-02      -3.554691213017e+03       1.603112184032e-01       1.603112204367e-01 
       2.837483333874e-02       1.996708159447e-01      -3.553179956762e+03      -3.576444088178e+03      -8.208921327631e-02      -3.571539907955e+03       1.595951181257e-01       1.595951203454e-01 
       2.850559791405e-02       1.987778567945e-01      -3.569861838095e+03      -3.593360505300e+03      -8.086323915303e-02      -3.588413348003e+03       1.588813375491e-01       1.588813397498e-01 
       2.863683601668e-02       1.978873698346e-01      -3.586562683230e+03      -3.610296549289e+03      -9.505308072740e-02      -3.605306305435e+03       1.581695343774e-01       1.581695363419e-01 
       2.876856049569e-02       1.969999076066e-01      -3.603295446837e+03      -3.627264764993e+03      -9.895988396097e-02      -3.622231381816e+03       1.574601492736e-01       1.574601511531e-01 
       2.890078463099e-02       1.961151502201e-01      -3.620057083995e+03      -3.644262085309e+03      -8.497953067382e-02      -3.639185513368e+03       1.567529274619e-01       1.567529295061e-01 
       2.903352215158e-02       1.952330506350e-01      -3.636849350844e+03      -3.661290439584e+03      -7.756859128080e-02      -3.656170605231e+03       1.560478306200e-01       1.560478327327e-01 
       2.916678725490e-02       1.943536899135e-01      -3.653676934848e+03      -3.678354238290e+03      -8.931801040674e-02      -3.673191112436e+03       1.553449247089e-01       1.553449266269e-01 
       2.930059462722e-02       1.934769823441e-01      -3.670541083287e+03      -3.695454921965e+03      -9.829389900723e-02      -3.690248440775e+03       1.546441403972e-01       1.546441421640e-01 
       2.943495946502e-02       1.926028332062e-01      -3.687443259853e+03      -3.712593781927e+03      -8.745925138122e-02      -3.707343905758e+03       1.539454018183e-01       1.539454037028e-01 
       2.956989749774e-02       1.917314112100e-01      -3.704390005664e+03      -3.729777304572e+03      -7.606961010429e-02      -3.724484003404e+03       1.532488435788e-01       1.532488455837e-01 
       2.970542501160e-02       1.908623582081e-01      -3.721377691586e+03      -3.747001974151e+03      -8.450102348632e-02      -3.741665204437e+03       1.525541810435e-01       1.525541829045e-01 
