# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=9.0192e-06 to 20.5861 h/Mpc,
# number of wavenumbers equal to 855
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_ddec[0]              7:d_tot                  8:phi                    9:psi                
       1.367323216761e-04      -2.643934149993e-01      -2.242820022036e-01      -2.242832457884e-01      -2.639079371647e-01      -2.637158422062e-01      -2.242965078141e-01       4.320466588639e-01       4.319188033027e-01 
       1.494925460608e-04      -3.084592952405e-01      -2.680771722098e-01      -2.680789411336e-01      -3.077217483005e-01      -3.075077332718e-01      -2.680921692210e-01       4.320049134648e-01       4.318816730261e-01 
       1.625691904350e-04      -3.549943929248e-01      -3.170022820432e-01      -3.170047435283e-01      -3.539227100259e-01      -3.536891233384e-01      -3.170169992736e-01       4.319586241166e-01       4.318403978361e-01 
       1.759969709228e-04      -4.036090378273e-01      -3.714989523069e-01      -3.715023145855e-01      -4.021043076183e-01      -4.018544513216e-01      -3.715123696213e-01       4.319074866471e-01       4.317946737428e-01 
       1.898129886899e-04      -4.538298632808e-01      -4.320720839659e-01      -4.320766047955e-01      -4.517743912253e-01      -4.515125408952e-01      -4.320828894851e-01       4.318511618743e-01       4.317441590019e-01 
       2.040570053356e-04      -5.050867745750e-01      -4.992982004041e-01      -4.993041973433e-01      -5.023421887273e-01      -5.020735713662e-01      -4.993047419811e-01       4.317892729441e-01       4.316884705391e-01 
       2.187717375774e-04      -5.566996149261e-01      -5.738351222254e-01      -5.738429851149e-01      -5.531051119675e-01      -5.528358222931e-01      -5.738353530260e-01       4.317214018765e-01       4.316271794079e-01 
       2.340031714211e-04      -6.078651816929e-01      -6.564331704463e-01      -6.564433762399e-01      -6.032362090057e-01      -6.029730406278e-01      -6.564245884039e-01       4.316470883655e-01       4.315598083028e-01 
       2.498008952548e-04      -6.576460872408e-01      -7.479481063395e-01      -7.479612372585e-01      -6.517735418678e-01      -6.515237072829e-01      -7.479276883515e-01       4.315658253979e-01       4.314858257070e-01 
       2.662184502690e-04      -7.049628837480e-01      -8.493560531587e-01      -8.493728182911e-01      -6.976133856843e-01      -6.973840868839e-01      -8.493201846486e-01       4.314770570505e-01       4.314046420085e-01 
       2.833136952002e-04      -7.485922798100e-01      -9.617706541273e-01      -9.617919153904e-01      -7.395098636636e-01      -7.393076810156e-01      -9.617150561000e-01       4.313801750063e-01       4.313156041703e-01 
       3.011491805457e-04      -7.871748432155e-01      -1.086462747031e+00      -1.086489550796e+00      -7.760845880355e-01      -7.759146486461e-01      -1.086382404152e+00       4.312745165956e-01       4.312179917973e-01 
       3.197925249974e-04      -8.192359536970e-01      -1.224882835724e+00      -1.224916449085e+00      -8.058508923536e-01      -8.057157880440e-01      -1.224771928309e+00       4.311593612260e-01       4.311110115858e-01 
       3.393167837950e-04      -8.432270458254e-01      -1.378686639169e+00      -1.378728594790e+00      -8.272583508311e-01      -8.271567955338e-01      -1.378538488211e+00       4.310339282845e-01       4.309937933739e-01 
       3.598007949172e-04      -8.575917841418e-01      -1.549763973754e+00      -1.549816121477e+00      -8.387641415107e-01      -8.386893952763e-01      -1.549571005055e+00       4.308973747464e-01       4.308653863075e-01 
       3.813294844476e-04      -8.608653696480e-01      -1.740271163792e+00      -1.740335731892e+00      -8.389381316808e-01      -8.388762820497e-01      -1.740024903730e+00       4.307487926593e-01       4.307247556306e-01 
       4.039941070762e-04      -8.518117414995e-01      -1.952667089796e+00      -1.952746753202e+00      -8.266076220200e-01      -8.265359163645e-01      -1.952358202338e+00       4.305872064608e-01       4.305707805663e-01 
       4.278923916126e-04      -8.296042783674e-01      -2.189752821427e+00      -2.189850783817e+00      -8.010445852114e-01      -8.009301544310e-01      -2.189371205515e+00       4.304115698336e-01       4.304022535734e-01 
       4.531285548632e-04      -7.940437357992e-01      -2.454714584015e+00      -2.454834666331e+00      -7.621916385447e-01      -7.619911479721e-01      -2.454249536789e+00       4.302207609598e-01       4.302178806365e-01 
       4.798131407256e-04      -7.458025162022e-01      -2.751169490064e+00      -2.751316227969e+00      -7.109114903143e-01      -7.105724742962e-01      -2.750609945555e+00       4.300135761763e-01       4.300162833160e-01 
       5.080626356595e-04      -6.866634121229e-01      -3.083213077814e+00      -3.083391824076e+00      -6.492269152200e-01      -6.486917585086e-01      -3.082547914662e+00       4.297887201606e-01       4.297960013780e-01 
       5.379988079316e-04      -6.197003010073e-01      -3.455467204197e+00      -3.455684237541e+00      -5.804944924108e-01      -5.797080908776e-01      -3.454685602677e+00       4.295447932784e-01       4.295554969279e-01 
       5.697477177126e-04      -5.493183315391e-01      -3.873126249646e+00      -3.873388868300e+00      -5.094279789837e-01      -5.083498778650e-01      -3.872218031253e+00       4.292802733640e-01       4.292931568847e-01 
       6.034383500518e-04      -4.810550776306e-01      -4.341998907826e+00      -4.342315530147e+00      -4.418642804524e-01      -4.404852686720e-01      -4.340954794023e+00       4.289934955378e-01       4.290072956934e-01 
       6.392008349528e-04      -4.210275769673e-01      -4.868542227500e+00      -4.868922442074e+00      -3.841614038762e-01      -3.825228551531e-01      -4.867353849903e+00       4.286826292852e-01       4.286961540982e-01 
       6.771642399587e-04      -3.749600067941e-01      -5.459883872692e+00      -5.460338468883e+00      -3.421570202339e-01      -3.403685387842e-01      -5.458543419666e+00       4.283456607910e-01       4.283578965225e-01 
       7.174539518240e-04      -3.468140473036e-01      -6.123828266541e+00      -6.124369210865e+00      -3.197243027673e-01      -3.179717252577e-01      -6.122327607146e+00       4.279803867364e-01       4.279906061316e-01 
       7.601887045194e-04      -3.372360764468e-01      -6.868842139615e+00      -6.869482509572e+00      -3.171558171846e-01      -3.156885350384e-01      -6.867171381171e+00       4.275844303197e-01       4.275922808236e-01 
       8.054773583407e-04      -3.422827108794e-01      -7.704015595999e+00      -7.704769395167e+00      -3.298648473989e-01      -3.289511976623e-01      -7.702161119335e+00       4.271552927142e-01       4.271608381440e-01 
       8.534155840436e-04      -3.531155406348e-01      -8.638995534847e+00      -8.639877508581e+00      -3.481277118515e-01      -3.479735324953e-01      -8.636937955672e+00       4.266904434984e-01       4.266941339571e-01 
       9.040826490048e-04      -3.573990023312e-01      -9.683890586861e+00      -9.684915996508e+00      -3.586234596714e-01      -3.592650903694e-01      -9.681603208387e+00       4.261874601777e-01       4.261900164176e-01 
       9.575385302735e-04      -3.427784268727e-01      -1.084914837628e+01      -1.085033269744e+01      -3.481326599157e-01      -3.493410732425e-01      -1.084659683025e+01       4.256441832116e-01       4.256464052470e-01 
       1.013821583378e-03      -3.018973720810e-01      -1.214540894625e+01      -1.214676770254e+01      -3.088033867693e-01      -3.100612670617e-01      -1.214255273509e+01       4.250588693909e-01       4.250614109580e-01 
       1.072946970199e-03      -2.371397661363e-01      -1.358334169414e+01      -1.358489036533e+01      -2.430578132105e-01      -2.436751915832e-01      -1.358013748444e+01       4.244303196967e-01       4.244334981411e-01 
       1.134905993731e-03      -1.622885751910e-01      -1.517347221856e+01      -1.517522634532e+01      -1.652351801519e-01      -1.646266122015e-01      -1.516987792254e+01       4.237578718077e-01       4.237615897385e-01 
       1.199666408215e-03      -9.856591185005e-02      -1.692601143698e+01      -1.692798698536e+01      -9.739938650335e-02      -9.544515931138e-02      -1.692198919839e+01       4.230413415424e-01       4.230451679571e-01 
       1.237685953032e-03      -7.501632871251e-02      -1.799774223722e+01      -1.799985107676e+01      -7.131678028835e-02      -6.881574504098e-02      -1.799346173618e+01       4.226146872827e-01       4.226183295433e-01 
       1.267173681764e-03      -6.498321554573e-02      -1.885069612452e+01      -1.885291016266e+01      -5.935371998184e-02      -5.664761267054e-02      -1.884621230310e+01       4.222809020063e-01       4.222842950798e-01 
       1.337353100265e-03      -6.690777998130e-02      -2.095664833327e+01      -2.095912000763e+01      -5.699035493481e-02      -5.472800471287e-02      -2.095166987747e+01       4.214769372286e-01       4.214795156416e-01 
       1.410112530429e-03      -9.002147217799e-02      -2.325226202858e+01      -2.325501378802e+01      -7.633973404425e-02      -7.573494199230e-02      -2.324675105028e+01       4.206299894453e-01       4.206317169785e-01 
       1.485345616560e-03      -1.059258375182e-01      -2.574511991425e+01      -2.574817894239e+01      -8.951697945301e-02      -9.096292273046e-02      -2.573903040468e+01       4.197408033661e-01       4.197419825310e-01 
       1.562935173802e-03      -8.899656438130e-02      -2.844194209012e+01      -2.844534158490e+01      -7.179706510909e-02      -7.433480405304e-02      -2.843522226484e+01       4.188104356960e-01       4.188115097817e-01 
       1.642756557639e-03      -3.476932616176e-02      -3.134856527697e+01      -3.135234562451e+01      -1.967148185008e-02      -2.135045248116e-02      -3.134116603105e+01       4.178403443180e-01       4.178416281356e-01 
       1.724680827698e-03       3.432951686990e-02      -3.446994828513e+01      -3.447415790562e+01       4.432158312612e-02       4.513793009508e-02      -3.446183319850e+01       4.168323549846e-01       4.168338677173e-01 
       1.808577573914e-03       8.349318476580e-02      -3.781020131509e+01      -3.781489658039e+01       8.690437887336e-02       9.010034403693e-02      -3.780135084331e+01       4.157885231420e-01       4.157900317048e-01 
       1.894317325288e-03       9.200478869898e-02      -4.137263133083e+01      -4.137787631385e+01       9.027342042546e-02       9.368850878149e-02      -4.136303789478e+01       4.147109470835e-01       4.147121782603e-01 
       1.981773508839e-03       7.079524550052e-02      -4.515979921121e+01      -4.516566437644e+01       6.806383237012e-02       6.899485190570e-02      -4.514945563312e+01       4.136016432103e-01       4.136024985209e-01 
       2.070823964317e-03       5.414076766783e-02      -4.917358404384e+01      -4.918014493648e+01       5.513145417747e-02       5.271501378080e-02      -4.916247503905e+01       4.124625591235e-01       4.124631694091e-01 
       2.161352047312e-03       6.983567825396e-02      -5.341524795443e+01      -5.342258347093e+01       7.722950388850e-02       7.359264887105e-02      -5.340335145266e+01       4.112956435845e-01       4.112962352160e-01 
       2.253247369975e-03       1.135715584766e-01      -5.788550486109e+01      -5.789369567053e+01       1.270539705047e-01       1.257588019342e-01      -5.787280192361e+01       4.101029310528e-01       4.101036318190e-01 
       2.346406236227e-03       1.525862313847e-01      -6.258458349175e+01      -6.259371109509e+01       1.703773720247e-01       1.731118644908e-01      -6.257106717961e+01       4.088864980853e-01       4.088872524656e-01 
       2.440731829417e-03       1.575123456859e-01      -6.751228259407e+01      -6.752242887168e+01       1.787090522207e-01       1.832893165687e-01      -6.749795628779e+01       4.076483225988e-01       4.076489778416e-01 
       2.536134206954e-03       1.325333326451e-01      -7.266803415360e+01      -7.267928186518e+01       1.575522045715e-01       1.596182118628e-01      -7.265290062623e+01       4.063902486325e-01       4.063907155933e-01 
       2.632530150392e-03       1.128011152342e-01      -7.805094699905e+01      -7.806338076527e+01       1.411709702440e-01       1.384481033359e-01      -7.803499907725e+01       4.051139423516e-01       4.051142754983e-01 
       2.729842912233e-03       1.296346305959e-01      -8.365985171897e+01      -8.367356054092e+01       1.576579662964e-01       1.525971656346e-01      -8.364307606177e+01       4.038209749937e-01       4.038213058982e-01 
       2.828001893341e-03       1.781473323038e-01      -8.949334126001e+01      -8.950842077474e+01       1.998024832475e-01       1.974230317024e-01      -8.947573250391e+01       4.025128897726e-01       4.025132939607e-01 
       2.926942277899e-03       2.217380184050e-01      -9.554980875546e+01      -9.556636380114e+01       2.330383852541e-01       2.356542543013e-01      -9.553138195644e+01       4.011912053021e-01       4.011916392190e-01 
       3.026604646696e-03       2.300282557539e-01      -1.018274723034e+02      -1.018456186680e+02       2.328799054533e-01       2.372275591135e-01      -1.018082618561e+02       3.998573210360e-01       3.998576835459e-01 
       3.126934584318e-03       2.103134806499e-01      -1.083244120381e+02      -1.083442783684e+02       2.115838214605e-01       2.119878211941e-01      -1.083044606268e+02       3.985125139913e-01       3.985127574110e-01 
       3.227882291507e-03       1.982216112652e-01      -1.150385790058e+02      -1.150603072509e+02       2.043616091445e-01       1.991254141563e-01      -1.150179290657e+02       3.971578961763e-01       3.971580695153e-01 
       3.329402210537e-03       2.175857524435e-01      -1.219678391259e+02      -1.219915839356e+02       2.299591235513e-01       2.240077819997e-01      -1.219465369984e+02       3.957945606232e-01       3.957947490741e-01 
       3.431452668786e-03       2.542464159234e-01      -1.291099672132e+02      -1.291358946969e+02       2.696482563638e-01       2.698799181805e-01      -1.290880750686e+02       3.944235331958e-01       3.944237685611e-01 
       3.533995543625e-03       2.735246739871e-01      -1.364626806265e+02      -1.364909662328e+02       2.885602432081e-01       2.964406349977e-01      -1.364402812204e+02       3.930458175597e-01       3.930460564273e-01 
       3.636995950267e-03       2.613218293899e-01      -1.440236445713e+02      -1.440544713033e+02       2.750777721629e-01       2.847124517074e-01      -1.440008324565e+02       3.916623262166e-01       3.916625104897e-01 
       3.740421953082e-03       2.409459392026e-01      -1.517904805456e+02      -1.518240373312e+02       2.530631065921e-01       2.573369726001e-01      -1.517673481477e+02       3.902738605774e-01       3.902739855251e-01 
       3.844244300126e-03       2.452465207098e-01      -1.597607854290e+02      -1.597972650357e+02       2.530401584578e-01       2.511406771765e-01      -1.597374182411e+02       3.888811670897e-01       3.888812820741e-01 
       3.948436180119e-03       2.763134468136e-01      -1.679321120908e+02      -1.679717118935e+02       2.765009274781e-01       2.740981550086e-01      -1.679085994354e+02       3.874849167920e-01       3.874850653714e-01 
       4.052973000729e-03       3.009424488633e-01      -1.763020294908e+02      -1.763449515299e+02       2.954911167918e-01       2.972099084185e-01      -1.762784758396e+02       3.860858402347e-01       3.860860126156e-01 
       4.157832186856e-03       4.812668246418e-01      -1.848680457289e+02      -1.849144982178e+02       2.875718056904e-01       2.908403389279e-01      -1.848445370184e+02       3.846846089892e-01       3.846846773714e-01 
       4.262992997494e-03       4.795109795620e-01      -1.936276886252e+02      -1.936778885091e+02       2.638407662537e-01       2.620831337478e-01      -1.936043766919e+02       3.832815788282e-01       3.832816257819e-01 
       4.368436359704e-03       4.777537404594e-01      -2.025784957237e+02      -2.026326708298e+02       2.560022969783e-01       2.478442211820e-01      -2.025555050413e+02       3.818773999157e-01       3.818774358406e-01 
       4.474144718296e-03       4.759956533642e-01      -2.117179554921e+02      -2.117763468937e+02       2.779976182318e-01       2.709678020293e-01      -2.116954199014e+02       3.804724918559e-01       3.804725348028e-01 
       4.580101899811e-03       4.742372084660e-01      -2.210435689430e+02      -2.211064333283e+02       3.087057207828e-01       3.115921147221e-01      -2.210216396273e+02       3.790672785079e-01       3.790673328927e-01 
       4.686292989519e-03       4.724789287748e-01      -2.305528770765e+02      -2.306204854766e+02       3.168501377193e-01       3.287599278007e-01      -2.305317235667e+02       3.776622132227e-01       3.776622663409e-01 
       4.792704220213e-03       4.707212547816e-01      -2.402433887231e+02      -2.403160307269e+02       2.980033142979e-01       3.075400357710e-01      -2.402231981362e+02       3.762576476431e-01       3.762576861972e-01 
       4.899322871658e-03       4.689646370840e-01      -2.501126343762e+02      -2.501906122992e+02       2.790064633064e-01       2.760565063536e-01      -2.500936009637e+02       3.748539099658e-01       3.748539355931e-01 
       5.006137179679e-03       4.672095613269e-01      -2.601581903955e+02      -2.602418206632e+02       2.850050287724e-01       2.723597157742e-01      -2.601405164957e+02       3.734513540843e-01       3.734513800941e-01 
       5.113136253919e-03       4.654562932325e-01      -2.703775768532e+02      -2.704671876242e+02       3.096949108783e-01       3.006708893878e-01      -2.703614761023e+02       3.720502126866e-01       3.720502476929e-01 
       5.220310003429e-03       4.637052256633e-01      -2.807684122622e+02      -2.808643415037e+02       3.246756229729e-01       3.286068015614e-01      -2.807541121090e+02       3.706508218274e-01       3.706508606024e-01 
       5.327649069297e-03       4.619565954099e-01      -2.913282490963e+02      -2.914308430820e+02       3.151684790671e-01       3.271299296261e-01      -2.913159877706e+02       3.692533814456e-01       3.692534128410e-01 
       5.435144763619e-03       4.602106956487e-01      -3.020546936986e+02      -3.021643069736e+02       2.974210528197e-01       3.041223716623e-01      -3.020447148994e+02       3.678581199593e-01       3.678581408058e-01 
       5.542789014175e-03       4.584678956812e-01      -3.129454218574e+02      -3.130624169539e+02       2.970030020697e-01       2.920134737686e-01      -3.129379723645e+02       3.664653067408e-01       3.664653247718e-01 
       5.650574314243e-03       4.567283075062e-01      -3.239979828456e+02      -3.241227315725e+02       3.162795969675e-01       3.067662834407e-01      -3.239933171333e+02       3.650750291203e-01       3.650750526459e-01 
       5.758493677037e-03       4.549922753062e-01      -3.352101304648e+02      -3.353430158167e+02       3.321615846409e-01       3.296063107759e-01      -3.352085167362e+02       3.636875852154e-01       3.636876132373e-01 
       5.866540594312e-03       4.532598363449e-01      -3.465794181601e+02      -3.467208359190e+02       3.261627450821e-01       3.327270014704e-01      -3.465811395672e+02       3.623030163502e-01       3.623030409088e-01 
       5.974708998718e-03       4.515312733079e-01      -3.581035894992e+02      -3.582539502566e+02       3.079439556058e-01       3.149352822563e-01      -3.581089412816e+02       3.609215392626e-01       3.609215559800e-01 
       6.082993229540e-03       4.498067514409e-01      -3.697803228965e+02      -3.699400539103e+02       3.024585428634e-01       3.019904166701e-01      -3.697896110160e+02       3.595432667986e-01       3.595432800595e-01 
       6.191388001486e-03       4.480864315156e-01      -3.816073381907e+02      -3.817768836164e+02       3.176091158374e-01       3.122842090541e-01      -3.816208818819e+02       3.581683278299e-01       3.581683447729e-01 
       6.299888376236e-03       4.463703532178e-01      -3.935822725772e+02      -3.937620972297e+02       3.340204008155e-01       3.325833054573e-01      -3.936004121327e+02       3.567967564834e-01       3.567967781018e-01 
       6.408489736469e-03       4.446587477140e-01      -4.057029910905e+02      -4.058935733645e+02       3.299850856306e-01       3.351433984318e-01      -4.057260827021e+02       3.554287681265e-01       3.554287886401e-01 
       6.517187762150e-03       4.429517361462e-01      -4.179672514877e+02      -4.181690861825e+02       3.093731790470e-01       3.139581101494e-01      -4.179956656693e+02       3.540644477582e-01       3.540644623662e-01 
       6.625978408838e-03       4.412493472472e-01      -4.303727484850e+02      -4.305863471040e+02       2.968311437828e-01       2.933163109026e-01      -4.304068665958e+02       3.527038037959e-01       3.527038146259e-01 
       6.734857887851e-03       4.395517025756e-01      -4.429173013047e+02      -4.431431860870e+02       3.064887152420e-01       2.971483326003e-01      -4.429575117815e+02       3.513469280496e-01       3.513469410660e-01 
       6.843822648090e-03       4.378588823499e-01      -4.555987281379e+02      -4.558374331607e+02       3.244307176470e-01       3.183895624511e-01      -4.556454320846e+02       3.499938935912e-01       3.499939109052e-01 
       6.952869359376e-03       4.361709853177e-01      -4.684148990252e+02      -4.686669691688e+02       3.272960257730e-01       3.281140135046e-01      -4.684685113573e+02       3.486447935800e-01       3.486448109967e-01 
       7.061994897172e-03       4.344879928092e-01      -4.813635716720e+02      -4.816295613118e+02       3.128129028986e-01       3.133424059824e-01      -4.814245168464e+02       3.472996152092e-01       3.472996277143e-01 
       7.171196328541e-03       4.328101148200e-01      -4.944427636265e+02      -4.947232379988e+02       3.029309955932e-01       2.951609638947e-01      -4.945114723806e+02       3.459585156936e-01       3.459585236118e-01 
       7.280470899244e-03       4.311373056964e-01      -5.076502362093e+02      -5.079457729727e+02       3.154968415266e-01       3.029618601280e-01      -5.077271471234e+02       3.446214496274e-01       3.446214578239e-01 
       7.389816021878e-03       4.294683360276e-01      -5.209838214754e+02      -5.212950112748e+02       3.462091383093e-01      -1.145570697198e+01      -5.210698621647e+02       3.432886929566e-01       3.432884780466e-01 
       7.499229264944e-03       4.278053322708e-01      -5.344415324795e+02      -5.347689813207e+02       3.110665412691e-01      -1.774589233556e+01      -5.345369574108e+02       3.419599959122e-01       3.419597444735e-01 
       7.608708342784e-03       4.261489077264e-01      -5.480213541979e+02      -5.483656842642e+02       2.017596500546e-01      -1.104720758084e+01      -5.481261290219e+02       3.406351647985e-01       3.406351904346e-01 
       7.718251106291e-03       4.244981012610e-01      -5.617211417947e+02      -5.620829941436e+02       1.108344038941e-01       1.100970174248e+00      -5.618355423831e+02       3.393143535143e-01       3.393146827916e-01 
       7.827855534349e-03       4.228518306596e-01      -5.755388041366e+02      -5.759188374280e+02       1.049954586621e-01       7.517056334322e+00      -5.756635659187e+02       3.379978383374e-01       3.379981921418e-01 
       7.937519725913e-03       4.212099166539e-01      -5.894723410685e+02      -5.898712317407e+02       1.446084938346e-01       4.408991541691e+00      -5.896083732570e+02       3.366857629918e-01       3.366858634566e-01 
       8.047241892697e-03       4.195730394261e-01      -6.035197455696e+02      -6.039381879687e+02       1.410703514559e-01      -2.220905788393e+00      -6.036677411600e+02       3.353780160193e-01       3.353778664449e-01 
       8.157020352409e-03       4.179419071547e-01      -6.176789966404e+02      -6.181177008165e+02       7.011235193369e-02      -4.386048894614e+00      -6.178393425035e+02       3.340744088532e-01       3.340742503371e-01 
       8.266853522487e-03       4.163165882603e-01      -6.319481202143e+02      -6.324078114487e+02      -3.359219268689e-03      -7.049303172056e-01      -6.321211529395e+02       3.327749119106e-01       3.327749387691e-01 
       8.376739914299e-03       4.146966204277e-01      -6.463251917836e+02      -6.468066073686e+02      -1.306321688636e-02       3.456123232807e+00      -6.465114676552e+02       3.314796634260e-01       3.314798319527e-01 
       8.486678127766e-03       4.130815220144e-01      -6.608080940075e+02      -6.613119881084e+02       2.537460814767e-02       3.192373979699e+00      -6.610083844477e+02       3.301886958080e-01       3.301888180890e-01 
       8.596666846377e-03       4.114715312729e-01      -6.753950553020e+02      -6.759221950760e+02       3.920165497830e-02      -4.452663774101e-01      -6.756101096009e+02       3.289020856127e-01       3.289020626265e-01 
       8.706704832558e-03       4.098669919669e-01      -6.900840786779e+02      -6.906352403032e+02      -6.599153490663e-03      -2.611907955458e+00      -6.903144627239e+02       3.276196994197e-01       3.276196149492e-01 
       8.816790923377e-03       4.082680615263e-01      -7.048732531275e+02      -7.054492290104e+02      -6.770465702721e-02      -9.176995119783e-01      -7.051194450708e+02       3.263414827938e-01       3.263414760153e-01 
       8.926924026550e-03       4.066745439378e-01      -7.197607238106e+02      -7.203623192019e+02      -8.124994724289e-02       2.070073639937e+00      -7.200233094018e+02       3.250674935424e-01       3.250675897354e-01 
       9.037103116728e-03       4.050861877524e-01      -7.347446609855e+02      -7.353726940711e+02      -4.667259121176e-02       2.547891971548e+00      -7.350243912064e+02       3.237978212822e-01       3.237979210046e-01 
       9.147327232045e-03       4.035028571038e-01      -7.498229506923e+02      -7.504782684295e+02      -2.328024332713e-02       2.272143582791e-01      -7.501206203058e+02       3.225323693652e-01       3.225323844552e-01 
       9.257595470906e-03       4.019248633205e-01      -7.649939080014e+02      -7.656773671783e+02      -5.190011661592e-02      -1.719241582720e+00      -7.653101972692e+02       3.212711517795e-01       3.212711076978e-01 
       9.367906988995e-03       4.003523422453e-01      -7.802556823456e+02      -7.809681541013e+02      -1.038282836417e-01      -9.252680134596e-01      -7.805911850474e+02       3.200141105559e-01       3.200140995652e-01 
       9.478260996488e-03       3.987851812194e-01      -7.956064432096e+02      -7.963488145095e+02      -1.208333692336e-01       1.333349095457e+00      -7.959618115618e+02       3.187612509519e-01       3.187613125863e-01 
       9.588656755457e-03       3.972231240057e-01      -8.110442647728e+02      -8.118174507851e+02      -9.111560728822e-02       2.069180436032e+00      -8.114202947257e+02       3.175125717468e-01       3.175126531039e-01 
       9.699093577455e-03       3.956661816147e-01      -8.265674949688e+02      -8.273724133123e+02      -6.258477375488e-02       4.368997039607e-01      -8.269650250974e+02       3.162681347990e-01       3.162681678212e-01 
       9.809570821253e-03       3.941144137420e-01      -8.421742128388e+02      -8.430118007831e+02      -7.894583514216e-02      -1.446320628420e+00      -8.425940185871e+02       3.150278477143e-01       3.150278353276e-01 
       9.920087890742e-03       3.925679538166e-01      -8.578626966808e+02      -8.587339051637e+02      -1.236594688701e-01      -1.467550033038e+00      -8.583054781135e+02       3.137916832873e-01       3.137916888197e-01 
       1.003064423297e-02       3.910267338223e-01      -8.736311664732e+02      -8.745369598580e+02      -1.435785585197e-01      -2.309956422426e-01      -8.740976535169e+02       3.125596254927e-01       3.125596894077e-01 
       1.014123933630e-02       3.894906162583e-01      -8.894779167705e+02      -8.904192667791e+02      -1.189676436482e-01      -9.980844330253e-02      -8.899689392770e+02       3.113317069101e-01       3.113317999835e-01 
       1.025187272874e-02       3.879595147629e-01      -9.054011619423e+02      -9.063790563020e+02      -8.794149297645e-02      -2.002298594306e+00      -9.059176059948e+02       3.101079118834e-01       3.101079766435e-01 
       1.036254397627e-02       3.864335481922e-01      -9.213992657185e+02      -9.224147014711e+02      -9.522068872667e-02      -4.139364923090e+00      -9.219419584683e+02       3.088882308500e-01       3.088882498736e-01 
       1.047325268145e-02       3.849127102005e-01      -9.374702347956e+02      -9.385242367268e+02      -1.339375167413e-01      -4.081213825959e+00      -9.380399283030e+02       3.076725234054e-01       3.076725285079e-01 
