# Matter power spectrum P(k) at redshift z=0
# for k=8.06309e-06 to 23.1709 h/Mpc,
# number of wavenumbers equal to 861
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.423807064833e-03       1.381657052916e+04 
       1.491465453149e-03       1.437775308421e+04 
       1.560997822702e-03       1.494634340587e+04 
       1.632314262396e-03       1.552104490779e+04 
       1.705322202710e-03       1.610057841224e+04 
       1.779928046787e-03       1.668369662150e+04 
       1.856038585803e-03       1.726919742956e+04 
       1.933562181946e-03       1.785594098211e+04 
       2.012409718799e-03       1.844285890296e+04 
       2.092495331292e-03       1.902896094368e+04 
       2.173736935682e-03       1.961333187569e+04 
       2.256056584747e-03       2.019512957272e+04 
       2.339380675166e-03       2.077358027195e+04 
       2.423640033730e-03       2.134798231251e+04 
       2.508769907240e-03       2.191770523468e+04 
       2.594709878323e-03       2.248218974164e+04 
       2.681403726373e-03       2.304093816944e+04 
       2.768799249735e-03       2.359350627532e+04 
       2.856848062322e-03       2.413950110682e+04 
       2.945505375205e-03       2.467857712156e+04 
       3.034729771363e-03       2.521044341761e+04 
       3.124482979861e-03       2.573484038050e+04 
       3.214729654051e-03       2.625155891282e+04 
       3.305437157091e-03       2.676041100740e+04 
       3.396575357037e-03       2.726124447909e+04 
       3.488116432894e-03       2.775393602202e+04 
       3.580034692457e-03       2.823837315483e+04 
       3.672306402225e-03       2.871449486565e+04 
       3.764909629376e-03       2.918223352826e+04 
       3.857824095512e-03       2.964155262435e+04 
       3.951031041736e-03       3.009242519731e+04 
       4.044513104485e-03       3.053483018821e+04 
       4.138254201498e-03       3.096878598180e+04 
       4.232239427261e-03       3.139429598666e+04 
       4.326454957242e-03       3.181139222278e+04 
       4.420887960284e-03       3.222010408512e+04 
       4.515526518479e-03       3.262046578328e+04 
       4.610359553953e-03       3.301252856035e+04 
       4.705376761949e-03       3.339635014868e+04 
       4.800568549696e-03       3.377198363256e+04 
       4.895925980552e-03       3.413950068466e+04 
       4.991440722952e-03       3.449896474557e+04 
       5.087105003751e-03       3.485044332789e+04 
       5.182911565553e-03       3.519401061218e+04 
       5.278853627679e-03       3.552975099341e+04 
       5.374924850450e-03       3.585772860637e+04 
       5.471119302468e-03       3.617803924814e+04 
       5.567431430657e-03       3.649075840799e+04 
       5.663856032782e-03       3.679596285942e+04 
       5.760388232250e-03       3.709374139555e+04 
       5.857023454974e-03       3.738418569056e+04 
       5.953757408127e-03       3.766736521683e+04 
       6.050586060610e-03       3.794338953438e+04 
       6.147505625087e-03       3.821231600869e+04 
       6.244512541451e-03       3.847425509806e+04 
       6.341603461591e-03       3.872928182672e+04 
       6.438775235358e-03       3.897748127400e+04 
       6.536024897612e-03       3.921893792267e+04 
       6.633349656274e-03       3.945390242551e+04 
       6.730746881282e-03       3.968219690833e+04 
       6.828214094389e-03       3.990385321653e+04 
       6.925748959723e-03       4.011907372870e+04 
       7.023349275051e-03       4.032805424367e+04 
       7.121012963686e-03       4.053089110012e+04 
       7.218738066990e-03       4.072760372009e+04 
       7.316522737415e-03       4.091819152283e+04 
       7.414365232052e-03       4.110271306986e+04 
       7.512263906638e-03       4.128132650284e+04 
       7.610217209981e-03       4.145415702458e+04 
       7.708223678793e-03       4.162126309691e+04 
       7.806281932865e-03       4.178266803064e+04 
       7.904390670592e-03       4.193843377879e+04 
       8.002548664795e-03       4.208866020893e+04 
       8.100754758836e-03       4.223347117281e+04 
       8.199007862992e-03       4.237289822186e+04 
       8.297306951075e-03       4.250702739600e+04 
       8.395651057279e-03       4.263589516872e+04 
       8.494039273238e-03       4.275958934145e+04 
       8.592470745275e-03       4.287820493715e+04 
       8.690944671840e-03       4.299179208889e+04 
       8.789460301109e-03       4.310046269497e+04 
       8.888016928741e-03       4.320420490934e+04 
       8.986613895789e-03       4.330313283575e+04 
       9.085250586731e-03       4.339730022468e+04 
       9.183926427650e-03       4.348680883561e+04 
       9.282640884508e-03       4.357171329370e+04 
       9.381393461552e-03       4.365201855069e+04 
       9.480183699808e-03       4.372783253034e+04 
       9.579011175682e-03       4.379920818172e+04 
       9.677875499646e-03       4.386621112808e+04 
       9.776776315010e-03       4.392894658308e+04 
       9.875713296772e-03       4.398738280787e+04 
       9.974686150551e-03       4.404169129153e+04 
       1.007369461157e-02       4.409187456618e+04 
       1.017273844375e-02       4.413800527618e+04 
       1.027181743879e-02       4.418010339596e+04 
       1.037093141537e-02       4.421820896908e+04 
       1.047008021843e-02       4.425240767569e+04 
       1.056926371837e-02       4.428276302085e+04 
       1.066848181049e-02       4.430936198425e+04 
       1.072483128768e-02       4.432282874679e+04 
       1.076773441430e-02       4.433227230900e+04 
       1.086702147300e-02       4.435149548780e+04 
       1.096634295290e-02       4.436709135890e+04 
       1.106569884298e-02       4.437908528657e+04 
       1.116508915443e-02       4.438755939324e+04 
       1.126451392021e-02       4.439258294337e+04 
       1.136397319468e-02       4.439421731009e+04 
       1.146346705326e-02       4.439250046502e+04 
       1.156299559209e-02       4.438746210189e+04 
       1.166255892777e-02       4.437914345057e+04 
       1.176215719706e-02       4.436762920238e+04 
       1.186179055671e-02       4.435293087820e+04 
       1.196145918316e-02       4.433512749213e+04 
       1.206116327243e-02       4.431428811244e+04 
       1.216090303993e-02       4.429044258173e+04 
       1.226067872034e-02       4.426359252521e+04 
       1.236049056746e-02       4.423381695376e+04 
       1.246033885417e-02       4.420116910457e+04 
       1.256022387229e-02       4.416569891173e+04 
       1.266014593259e-02       4.412747619031e+04 
       1.276010536473e-02       4.408647870049e+04 
       1.286010251723e-02       4.404279333583e+04 
       1.296013775750e-02       4.399643571389e+04 
       1.306021147186e-02       4.394744911065e+04 
       1.316032406555e-02       4.389591753295e+04 
       1.326047596282e-02       4.384187264263e+04 
       1.336066760699e-02       4.378537869244e+04 
       1.346089946054e-02       4.372641602731e+04 
       1.356117200522e-02       4.366504514832e+04 
       1.366148574215e-02       4.360134932699e+04 
       1.376184119200e-02       4.353532684407e+04 
       1.386223889512e-02       4.346703116274e+04 
       1.396267941168e-02       4.339647228517e+04 
       1.406316332191e-02       4.332371967310e+04 
       1.416369122627e-02       4.324886752578e+04 
       1.426426374567e-02       4.317185274315e+04 
       1.436488152169e-02       4.309278868166e+04 
       1.446554521684e-02       4.301167617012e+04 
       1.456625551481e-02       4.292854819094e+04 
       1.466701312076e-02       4.284344987347e+04 
       1.476781876160e-02       4.275643381727e+04 
       1.486867318628e-02       4.266752674715e+04 
       1.496957716616e-02       4.257679705246e+04 
       1.507053149530e-02       4.248423759853e+04 
       1.517153699083e-02       4.238988648149e+04 
       1.527259449333e-02       4.229377125289e+04 
       1.537370486720e-02       4.219594671328e+04 
       1.547486900107e-02       4.209647478541e+04 
       1.557608780821e-02       4.199533104903e+04 
       1.567736222699e-02       4.189261134587e+04 
       1.577869322128e-02       4.178830286246e+04 
       1.588008178097e-02       4.168244364287e+04 
       1.598152892246e-02       4.157508652827e+04 
       1.608303568910e-02       4.146624513390e+04 
       1.618460315180e-02       4.135597477416e+04 
       1.628623240951e-02       4.124429393257e+04 
       1.638792458979e-02       4.113124670083e+04 
       1.648968084943e-02       4.101682022020e+04 
       1.659150237500e-02       4.090107469842e+04 
       1.669339038352e-02       4.078409172114e+04 
       1.679534612307e-02       4.066579977093e+04 
       1.689737087345e-02       4.054634813770e+04 
       1.699946594690e-02       4.042564910546e+04 
       1.710163268879e-02       4.030380910456e+04 
       1.720387247834e-02       4.018079558331e+04 
       1.730618672941e-02       4.005671494177e+04 
       1.740857689126e-02       3.993155279950e+04 
       1.751104444935e-02       3.980533152255e+04 
       1.761359092622e-02       3.967810092613e+04 
       1.771621788228e-02       3.954986162087e+04 
       1.781892691677e-02       3.942066951405e+04 
       1.792171966864e-02       3.929053890218e+04 
       1.802459781749e-02       3.915945678192e+04 
       1.812756308460e-02       3.902755515411e+04 
       1.823061723387e-02       3.889473985487e+04 
       1.833376207294e-02       3.876111195749e+04 
       1.843699945421e-02       3.862669508382e+04 
       1.854033127596e-02       3.849145122855e+04 
       1.864375948354e-02       3.835552318612e+04 
       1.874728607052e-02       3.821877045069e+04 
       1.885091307993e-02       3.808133217451e+04 
       1.895464260553e-02       3.794320739898e+04 
       1.905847679309e-02       3.780446302840e+04 
       1.916241784181e-02       3.766507770935e+04 
       1.926646800562e-02       3.752505582819e+04 
       1.937062959473e-02       3.738436684587e+04 
       1.947490497703e-02       3.724324872078e+04 
       1.957929657969e-02       3.710150204697e+04 
       1.968380689075e-02       3.695926444176e+04 
       1.978843846073e-02       3.681649256422e+04 
       1.989319390439e-02       3.667326812295e+04 
       1.999807590245e-02       3.652952050244e+04 
       2.010308720343e-02       3.638540117578e+04 
       2.020823062557e-02       3.624080826310e+04 
       2.031350905871e-02       3.609580484134e+04 
       2.041892546640e-02       3.595054770462e+04 
       2.052448288792e-02       3.580481970277e+04 
       2.063018444051e-02       3.565874597249e+04 
       2.073603332157e-02       3.551240291741e+04 
       2.084203281100e-02       3.536566403784e+04 
       2.094818627365e-02       3.521868399848e+04 
       2.105449716174e-02       3.507148907466e+04 
       2.116096901752e-02       3.492400528962e+04 
       2.126760547593e-02       3.477630246877e+04 
       2.137441026739e-02       3.462837179957e+04 
       2.148138722068e-02       3.448017734522e+04 
       2.158854026595e-02       3.433191671458e+04 
       2.169587343784e-02       3.418341387834e+04 
       2.180339087868e-02       3.403486138873e+04 
       2.191109684188e-02       3.388611384508e+04 
       2.201899569540e-02       3.373719711969e+04 
       2.212709192539e-02       3.358826508954e+04 
       2.223539013991e-02       3.343921346332e+04 
       2.234389507290e-02       3.329004485298e+04 
       2.245261158821e-02       3.314085244475e+04 
       2.256154468385e-02       3.299164170743e+04 
       2.267069949639e-02       3.284241000631e+04 
       2.278008130557e-02       3.269306231538e+04 
       2.288969553903e-02       3.254371797349e+04 
       2.299954777733e-02       3.239452319377e+04 
       2.310964375908e-02       3.224516634443e+04 
       2.321998938642e-02       3.209596291136e+04 
       2.333059073056e-02       3.194674988537e+04 
       2.344145403772e-02       3.179761490634e+04 
       2.355258573524e-02       3.164847900125e+04 
       2.366399243796e-02       3.149966100894e+04 
       2.377568095491e-02       3.135069944569e+04 
       2.388765829629e-02       3.120188665727e+04 
       2.399993168077e-02       3.105326766178e+04 
       2.411250854307e-02       3.090467820602e+04 
       2.422539654196e-02       3.075627477152e+04 
       2.433860356859e-02       3.060795585205e+04 
       2.445213775520e-02       3.045983527178e+04 
       2.456600748427e-02       3.031188094960e+04 
       2.468022139806e-02       3.016405969474e+04 
       2.479478840868e-02       3.001640395184e+04 
       2.490971770854e-02       2.986897688132e+04 
       2.502501878140e-02       2.972174008884e+04 
       2.514070141396e-02       2.957471118295e+04 
       2.525677570795e-02       2.942788567819e+04 
       2.537325209291e-02       2.928118854355e+04 
       2.549014133959e-02       2.913477922947e+04 
       2.560745457402e-02       2.898865052701e+04 
       2.572520329234e-02       2.884265596692e+04 
       2.584339937636e-02       2.869696219991e+04 
       2.596205511003e-02       2.855153157000e+04 
       2.608118319667e-02       2.840633164777e+04 
       2.620079677725e-02       2.826134381239e+04 
       2.632090944957e-02       2.811667595912e+04 
       2.644153528857e-02       2.797233074053e+04 
       2.656268886774e-02       2.782807915820e+04 
       2.668438528172e-02       2.768426315869e+04 
       2.680664017026e-02       2.754066132072e+04 
       2.692946974346e-02       2.739729735357e+04 
       2.705289080857e-02       2.725432391588e+04 
       2.717692079836e-02       2.711153834108e+04 
       2.730157780110e-02       2.696898602640e+04 
       2.742688059249e-02       2.682680976280e+04 
       2.755284866939e-02       2.668496599496e+04 
       2.767950228580e-02       2.654341146098e+04 
       2.780686249094e-02       2.640208744473e+04 
       2.793495116984e-02       2.626107219554e+04 
       2.806379108652e-02       2.612044566785e+04 
       2.819340592993e-02       2.597999749018e+04 
       2.832382036298e-02       2.583989722285e+04 
       2.845506007482e-02       2.570015625286e+04 
       2.858715183659e-02       2.556064918054e+04 
       2.872012356109e-02       2.542144564374e+04 
       2.885400436650e-02       2.528259224590e+04 
       2.898882464463e-02       2.514400891879e+04 
       2.912461613400e-02       2.500562701906e+04 
       2.926141199827e-02       2.486765645468e+04 
       2.939924691029e-02       2.472990491495e+04 
       2.953815714251e-02       2.459241862719e+04 
       2.967818066417e-02       2.445525576025e+04 
       2.981935724591e-02       2.431840439855e+04 
       2.996172857251e-02       2.418173150492e+04 
       3.010533836449e-02       2.404538201644e+04 
       3.025023250948e-02       2.390931943598e+04 
       3.039645920424e-02       2.377347655732e+04 
       3.054406910836e-02       2.363786028181e+04 
       3.069311551090e-02       2.350251250734e+04 
       3.084365451118e-02       2.336745909774e+04 
       3.099574521522e-02       2.323265836776e+04 
       3.114944994949e-02       2.309795725635e+04 
       3.130483449372e-02       2.296354627010e+04 
       3.146196833501e-02       2.282933860400e+04 
       3.162092494534e-02       2.269528490930e+04 
       3.178178208528e-02       2.256146468869e+04 
       3.194462213687e-02       2.242780702046e+04 
       3.210953246892e-02       2.229433350837e+04 
       3.227660583871e-02       2.216095402146e+04 
       3.244594083441e-02       2.202771533314e+04 
       3.261764236309e-02       2.189465069189e+04 
       3.279182219027e-02       2.176159821637e+04 
       3.296859953727e-02       2.162876707660e+04 
       3.314810174411e-02       2.149597139519e+04 
       3.333046500643e-02       2.136323073791e+04 
       3.351583519656e-02       2.123053850424e+04 
       3.370436878034e-02       2.109772281603e+04 
       3.389623384307e-02       2.096508737951e+04 
       3.409161124033e-02       2.083236955515e+04 
       3.429069589206e-02       2.069956958031e+04 
       3.449369824139e-02       2.056668476601e+04 
       3.470084590345e-02       2.043377157704e+04 
       3.491238553415e-02       2.030065453764e+04 
       3.512858495416e-02       2.016736461495e+04 
       3.534973557020e-02       2.003383509918e+04 
       3.557615514375e-02       1.990010995039e+04 
       3.580819096709e-02       1.976603727456e+04 
       3.604622351893e-02       1.963180130999e+04 
       3.629067068657e-02       1.949701604930e+04 
       3.654199266004e-02       1.936187696911e+04 
       3.680069762652e-02       1.922624411305e+04 
       3.706734842189e-02       1.909001743568e+04 
       3.734257033169e-02       1.895324099894e+04 
       3.762706027869e-02       1.881569432719e+04 
       3.792159769073e-02       1.867733135022e+04 
       3.822705741365e-02       1.853812229917e+04 
       3.854442512508e-02       1.839790747909e+04 
       3.887481582005e-02       1.825661643534e+04 
       3.921949608648e-02       1.811393607213e+04 
       3.957991107594e-02       1.796987633351e+04 
       3.995771731366e-02       1.782416465994e+04 
       4.035482279308e-02       1.767658677995e+04 
       4.077343617828e-02       1.752682262126e+04 
       4.121612740155e-02       1.737461130830e+04 
       4.168590249572e-02       1.721944906013e+04 
       4.218629611761e-02       1.706093843004e+04 
       4.272148582388e-02       1.689835344781e+04 
       4.329643256117e-02       1.673093907417e+04 
       4.391705160614e-02       1.655758086923e+04 
       4.459041646705e-02       1.637694031103e+04 
       4.532499333879e-02       1.618721296419e+04 
       4.613089245166e-02       1.598594420924e+04 
       4.702009972076e-02       1.576975093104e+04 
       4.800660953209e-02       1.553412994386e+04 
       4.910630883079e-02       1.527299048023e+04 
       5.033636495449e-02       1.497827062478e+04 
       5.171378278752e-02       1.463974017541e+04 
       5.325284205583e-02       1.424546554324e+04 
       5.496152099951e-02       1.378347978633e+04 
       5.683788842739e-02       1.324487611333e+04 
       5.886835772928e-02       1.262811509545e+04 
       6.102945540303e-02       1.194250738338e+04 
       6.329275809478e-02       1.120870405070e+04 
       6.563052083129e-02       1.045554465209e+04 
       6.801949839710e-02       9.714677947367e+03 
       7.044223268557e-02       9.015222204997e+03 
       7.288656914948e-02       8.379957237684e+03 
       7.534446341015e-02       7.823496276772e+03 
       7.781076295305e-02       7.352101076299e+03 
       8.028223511982e-02       6.964612994073e+03 
       8.275687761060e-02       6.653866051186e+03 
       8.523345985971e-02       6.408354159322e+03 
       8.771122909211e-02       6.213691686622e+03 
       9.018972601190e-02       6.054138668370e+03 
       9.266867073694e-02       5.913915292792e+03 
       9.514789275968e-02       5.778523364420e+03 
       9.762728814393e-02       5.635947189156e+03 
       1.001067934404e-01       5.477625740850e+03 
       1.025863698170e-01       5.299009719962e+03 
       1.050659934133e-01       5.099607985718e+03 
       1.072483128768e-01       4.909292518843e+03 
       1.075456494802e-01       4.882495252947e+03 
       1.100253288204e-01       4.653415060815e+03 
       1.125050256261e-01       4.419693835806e+03 
       1.149847361641e-01       4.189132889977e+03 
       1.174644579777e-01       3.969041659653e+03 
       1.199441893991e-01       3.765501326999e+03 
       1.224239292534e-01       3.582854899954e+03 
       1.249036766771e-01       3.423466548483e+03 
       1.273834310070e-01       3.287749215072e+03 
       1.298631917117e-01       3.174385229950e+03 
       1.323429583493e-01       3.080690856954e+03 
       1.348227305406e-01       3.003015105596e+03 
       1.373025079523e-01       2.937156011490e+03 
       1.397822902859e-01       2.878756626720e+03 
       1.422620772710e-01       2.824382459111e+03 
       1.447418686597e-01       2.769217455877e+03 
       1.472216642236e-01       2.710337570304e+03 
       1.497014637511e-01       2.645924166437e+03 
       1.521812670453e-01       2.575306458060e+03 
       1.546610739227e-01       2.498855587047e+03 
       1.571408842118e-01       2.417743956765e+03 
       1.596206977520e-01       2.333706569631e+03 
       1.621005143928e-01       2.248786826841e+03 
       1.645803339929e-01       2.165109409538e+03 
       1.670601564194e-01       2.084662887891e+03 
       1.695399815474e-01       2.009095162652e+03 
       1.720198092592e-01       1.939595720449e+03 
       1.744996394438e-01       1.876838563050e+03 
       1.769794719966e-01       1.820985364864e+03 
       1.794593068187e-01       1.771786320136e+03 
       1.819391438167e-01       1.728624838007e+03 
       1.844189829023e-01       1.690549638588e+03 
       1.868988239918e-01       1.656384274360e+03 
       1.893786670059e-01       1.624820978999e+03 
       1.918585118696e-01       1.594593150798e+03 
       1.943383585115e-01       1.564616542827e+03 
       1.968182068642e-01       1.534079214348e+03 
       1.992980568633e-01       1.502443120971e+03 
       2.017779084477e-01       1.469433057870e+03 
       2.042577615594e-01       1.435006638620e+03 
       2.067376161430e-01       1.399357927029e+03 
       2.092174721460e-01       1.362916310502e+03 
       2.116973295181e-01       1.326282843565e+03 
       2.141771882116e-01       1.290117330060e+03 
       2.166570481808e-01       1.255011058229e+03 
       2.191369093821e-01       1.221412474373e+03 
       2.216167717739e-01       1.189645865519e+03 
       2.240966353166e-01       1.159921042791e+03 
       2.265764999721e-01       1.132385252950e+03 
       2.290563657041e-01       1.107063520212e+03 
       2.315362324778e-01       1.083814154377e+03 
       2.340161002599e-01       1.062343576241e+03 
       2.364959690185e-01       1.042241718410e+03 
       2.389758387232e-01       1.023139783141e+03 
       2.414557093445e-01       1.004735769660e+03 
       2.439355808544e-01       9.868001563561e+02 
       2.464154532259e-01       9.691112831505e+02 
       2.488953264331e-01       9.514197373534e+02 
       2.513752004513e-01       9.335097369450e+02 
       2.538550752564e-01       9.152694728675e+02 
       2.563349508256e-01       8.967702004553e+02 
       2.588148271368e-01       8.782071489451e+02 
       2.612947041688e-01       8.597904642588e+02 
       2.637745819011e-01       8.416423241895e+02 
       2.662544603141e-01       8.238096785137e+02 
       2.687343393888e-01       8.063567084595e+02 
       2.712142191071e-01       7.894499762652e+02 
       2.736940994513e-01       7.733347353656e+02 
       2.761739804045e-01       7.582027332669e+02 
       2.786538619503e-01       7.440609166742e+02 
       2.811337440731e-01       7.307187115948e+02 
       2.836136267577e-01       7.179327595129e+02 
       2.860935099892e-01       7.055750380814e+02 
       2.885733937537e-01       6.937056382843e+02 
       2.910532780374e-01       6.824688232598e+02 
       2.935331628271e-01       6.718964056642e+02 
       2.960130481100e-01       6.617940269589e+02 
       2.984929338738e-01       6.518127522732e+02 
       3.009728201065e-01       6.416372264056e+02 
       3.034527067967e-01       6.311676940018e+02 
       3.059325939331e-01       6.205247650231e+02 
       3.084124815049e-01       6.098964825752e+02 
       3.108923695016e-01       5.993802954920e+02 
       3.133722579133e-01       5.889961825404e+02 
       3.158521467299e-01       5.787849078737e+02 
       3.183320359421e-01       5.687782073404e+02 
       3.208119255406e-01       5.590136350458e+02 
       3.232918155165e-01       5.495177734584e+02 
       3.257717058611e-01       5.403088474607e+02 
       3.282515965661e-01       5.314023022215e+02 
       3.307314876233e-01       5.227951732238e+02 
       3.332113790249e-01       5.144833677469e+02 
       3.356912707631e-01       5.064485620586e+02 
       3.381711628305e-01       4.986704884851e+02 
       3.406510552200e-01       4.911207009264e+02 
       3.431309479245e-01       4.837710670542e+02 
       3.456108409372e-01       4.765902722298e+02 
       3.480907342514e-01       4.695526456864e+02 
       3.505706278609e-01       4.626325345922e+02 
       3.530505217593e-01       4.558109388110e+02 
       3.555304159405e-01       4.490773435285e+02 
       3.580103103987e-01       4.424238947034e+02 
       3.604902051281e-01       4.358516521757e+02 
       3.629701001232e-01       4.293670831298e+02 
       3.654499953785e-01       4.229791741144e+02 
       3.679298908888e-01       4.166984120649e+02 
       3.704097866489e-01       4.105410950179e+02 
       3.728896826537e-01       4.045146581396e+02 
       3.753695788986e-01       3.986301702150e+02 
       3.778494753786e-01       3.928912334144e+02 
       3.803293720892e-01       3.872996601447e+02 
       3.828092690259e-01       3.818545851119e+02 
       3.852891661843e-01       3.765478788595e+02 
       3.877690635601e-01       3.713714236247e+02 
       3.902489611492e-01       3.663151443782e+02 
       3.927288589476e-01       3.613667964862e+02 
       3.952087569512e-01       3.565165581185e+02 
       3.976886551563e-01       3.517521500036e+02 
       4.001685535590e-01       3.470678151050e+02 
       4.026484521557e-01       3.424555134865e+02 
       4.051283509429e-01       3.379127805082e+02 
       4.076082499170e-01       3.334381724006e+02 
       4.100881490747e-01       3.290313173629e+02 
       4.125680484126e-01       3.246925106679e+02 
       4.150479479275e-01       3.204243870781e+02 
       4.175278476162e-01       3.162283737744e+02 
       4.200077474756e-01       3.121073840454e+02 
       4.224876475028e-01       3.080620254023e+02 
       4.249675476947e-01       3.040931195953e+02 
       4.274474480485e-01       3.001998164163e+02 
       4.299273485614e-01       2.963848350170e+02 
       4.324072492307e-01       2.926431961898e+02 
       4.348871500536e-01       2.889751729040e+02 
       4.373670510276e-01       2.853777524794e+02 
       4.398469521501e-01       2.818482451596e+02 
       4.423268534185e-01       2.783835871429e+02 
       4.448067548304e-01       2.749811005663e+02 
       4.472866563835e-01       2.716369000122e+02 
       4.497665580754e-01       2.683494441142e+02 
       4.522464599037e-01       2.651145196648e+02 
       4.547263618664e-01       2.619340094476e+02 
       4.572062639611e-01       2.588019386548e+02 
       4.596861661857e-01       2.557182508529e+02 
       4.621660685382e-01       2.526821335677e+02 
       4.646459710164e-01       2.496937232822e+02 
       4.671258736185e-01       2.467518170727e+02 
       4.696057763423e-01       2.438563670207e+02 
       4.720856791860e-01       2.410071521058e+02 
       4.745655821477e-01       2.382056157454e+02 
       4.770454852255e-01       2.354493823773e+02 
       4.795253884177e-01       2.327383961544e+02 
       4.820052917225e-01       2.300723432545e+02 
       4.844851951381e-01       2.274503026163e+02 
       4.869650986629e-01       2.248715729743e+02 
       4.894450022951e-01       2.223354135762e+02 
       4.919249060332e-01       2.198399170087e+02 
       4.944048098755e-01       2.173852718122e+02 
       4.968847138206e-01       2.149696783392e+02 
       4.993646178668e-01       2.125918003217e+02 
       5.018445220126e-01       2.102508172960e+02 
       5.043244262566e-01       2.079465092030e+02 
       5.068043305974e-01       2.056768151302e+02 
       5.092842350335e-01       2.034402618264e+02 
       5.117641395635e-01       2.012391044487e+02 
       5.142440441861e-01       1.990691941862e+02 
       5.167239488999e-01       1.969307939273e+02 
       5.192038537036e-01       1.948240531010e+02 
       5.216837585959e-01       1.927471971062e+02 
       5.241636635757e-01       1.907012228375e+02 
       5.266435686415e-01       1.886846833014e+02 
       5.291234737923e-01       1.866973969833e+02 
       5.316033790269e-01       1.847387888063e+02 
       5.340832843439e-01       1.828106494383e+02 
       5.365631897424e-01       1.809107809291e+02 
       5.390430952212e-01       1.790385141220e+02 
       5.415230007792e-01       1.771944192311e+02 
       5.440029064153e-01       1.753768767888e+02 
       5.464828121284e-01       1.735870034440e+02 
       5.489627179175e-01       1.718224187785e+02 
       5.514426237815e-01       1.700836398656e+02 
       5.539225297195e-01       1.683692145315e+02 
       5.564024357305e-01       1.666792135924e+02 
       5.588823418134e-01       1.650124351252e+02 
       5.613622479674e-01       1.633681022423e+02 
       5.638421541915e-01       1.617477515726e+02 
       5.663220604847e-01       1.601482241249e+02 
       5.688019668462e-01       1.585701771355e+02 
       5.712818732750e-01       1.570137340463e+02 
       5.737617797704e-01       1.554785105067e+02 
       5.762416863314e-01       1.539644068179e+02 
       5.787215929571e-01       1.524698493369e+02 
       5.812014996469e-01       1.509965224014e+02 
       5.836814063998e-01       1.495431283364e+02 
       5.861613132150e-01       1.481089670676e+02 
       5.886412200917e-01       1.466947815691e+02 
       5.911211270292e-01       1.452997418336e+02 
       5.936010340268e-01       1.439232450912e+02 
       5.960809410836e-01       1.425655136373e+02 
       5.985608481989e-01       1.412256692891e+02 
       6.010407553720e-01       1.399034300768e+02 
       6.035206626022e-01       1.385981433094e+02 
       6.060005698888e-01       1.373095431271e+02 
       6.084804772310e-01       1.360368793600e+02 
       6.109603846283e-01       1.347820964669e+02 
       6.134402920799e-01       1.335421666603e+02 
       6.159201995852e-01       1.323180215654e+02 
       6.184001071435e-01       1.311096651689e+02 
