# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=9.0192e-06 to 20.5861 h/Mpc,
# number of wavenumbers equal to 855
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_ddec[0]              7:d_tot                  8:phi                    9:psi                
       2.498008952548e-04      -6.576020893387e-01      -7.479845398177e-01      -7.479976768485e-01      -6.517262782344e-01      -7.836089632142e-01      -7.479694424305e-01       4.315756535562e-01       4.315046519263e-01 
       2.662184502690e-04      -7.049096222006e-01      -8.494027319173e-01      -8.494195048967e-01      -6.975560948036e-01      -8.601906905103e-01      -8.493734214651e-01       4.314908858716e-01       4.314266038102e-01 
       2.833136952002e-04      -7.485286694600e-01      -9.618300809603e-01      -9.618513521996e-01      -7.394413536022e-01      -9.377696805389e-01      -9.617824771209e-01       4.313983004261e-01       4.313409698181e-01 
       3.011491805457e-04      -7.870998594235e-01      -1.086537988231e+00      -1.086564804357e+00      -7.760037905297e-01      -1.015213259158e+00      -1.086467284056e+00       4.312972447384e-01       4.312470467752e-01 
       3.197925249974e-04      -8.191489557196e-01      -1.224977646185e+00      -1.225011275104e+00      -8.057569853885e-01      -1.091094369617e+00      -1.224878233224e+00       4.311870075076e-01       4.311440594573e-01 
       3.393167837950e-04      -8.431277343288e-01      -1.378805615668e+00      -1.378847590759e+00      -8.271509190513e-01      -1.163641040643e+00      -1.378671017087e+00       4.310668156238e-01       4.310311559584e-01 
       3.598007949172e-04      -8.574803453806e-01      -1.549912741228e+00      -1.549964912849e+00      -8.386433824551e-01      -1.230685640677e+00      -1.549735559602e+00       4.309358312895e-01       4.309074035203e-01 
       3.813294844476e-04      -8.607428408762e-01      -1.740456602080e+00      -1.740521199160e+00      -8.388051080581e-01      -1.289618947603e+00      -1.740228493119e+00       4.307931491722e-01       4.307717850409e-01 
       4.039941070762e-04      -8.516806469793e-01      -1.952897607870e+00      -1.952977307776e+00      -8.264645585284e-01      -1.337357002474e+00      -1.952609289326e+00       4.306377933732e-01       4.306231965010e-01 
       4.278923916126e-04      -8.294680795414e-01      -2.190038692945e+00      -2.190136700032e+00      -8.008951897527e-01      -1.370332672098e+00      -2.189680001386e+00       4.304687138348e-01       4.304604454620e-01 
       4.531285548632e-04      -7.939075388683e-01      -2.455068346998e+00      -2.455188482580e+00      -7.620414185326e-01      -1.384528864744e+00      -2.454628356974e+00       4.302847819990e-01       4.302822510855e-01 
       4.798131407256e-04      -7.456738471562e-01      -2.751606423970e+00      -2.751753226813e+00      -7.107679994310e-01      -1.375576231998e+00      -2.751073637764e+00       4.300847850462e-01       4.300872457071e-01 
       5.080626356595e-04      -6.865515198323e-01      -3.083751777234e+00      -3.083930602069e+00      -6.490998439757e-01      -1.338944288315e+00      -3.083114375431e+00       4.298674172738e-01       4.298739771282e-01 
       5.379988079316e-04      -6.196162335720e-01      -3.456130251029e+00      -3.456347378567e+00      -5.803954594220e-01      -1.270259731775e+00      -3.455376402390e+00       4.296312696509e-01       4.296409128783e-01 
       5.697477177126e-04      -5.492745839908e-01      -3.873940994962e+00      -3.874203729452e+00      -5.093698699973e-01      -1.165786689691e+00      -3.873059169382e+00       4.293748143818e-01       4.293864429621e-01 
       6.034383500518e-04      -4.810632813574e-01      -4.342998397997e+00      -4.343315153787e+00      -4.418599490359e-01      -1.023096467916e+00      -4.341977619321e+00       4.290963890398e-01       4.291088841418e-01 
       6.392008349528e-04      -4.210981871732e-01      -4.869766230393e+00      -4.870146606127e+00      -3.842216396859e-01      -8.419331935098e-01      -4.868596172220e+00       4.287941780341e-01       4.288064805546e-01 
       6.771642399587e-04      -3.750982635758e-01      -5.461380082141e+00      -5.461834870525e+00      -3.422877319687e-01      -6.252395998295e-01      -5.460050845162e+00       4.284661989274e-01       4.284774034053e-01 
       7.174539518240e-04      -3.470172998461e-01      -6.125653638965e+00      -6.126194808219e+00      -3.199233209616e-01      -3.802379204644e-01      -6.124155130041e+00       4.281102999829e-01       4.281197498827e-01 
       7.601887045194e-04      -3.374911624345e-01      -6.871064364506e+00      -6.871705001815e+00      -3.174099274335e-01      -1.193631536859e-01      -6.869385217094e+00       4.277241754123e-01       4.277315411748e-01 
       8.054773583407e-04      -3.425647481631e-01      -7.706714748240e+00      -7.707468852245e+00      -3.301483145570e-01       1.392702091046e-01      -7.704840766473e+00       4.273054130534e-01       4.273107296874e-01 
       8.534155840436e-04      -3.533884508045e-01      -8.642265819190e+00      -8.643148159226e+00      -3.484039200588e-01       3.722925751117e-01      -8.640178399076e+00       4.268515750855e-01       4.268552172824e-01 
       9.040826490048e-04      -3.576231249963e-01      -9.687842283971e+00      -9.688868106774e+00      -3.588508865347e-01       5.528607690591e-01      -9.685517100926e+00       4.263603207739e-01       4.263629032993e-01 
       9.575385302735e-04      -3.429188332685e-01      -1.085390975951e+01      -1.085509456243e+01      -3.482752905057e-01       6.541634959860e-01      -1.085131647296e+01       4.258295424084e-01       4.258317543883e-01 
       1.013821583378e-03      -3.019370580140e-01      -1.215112852249e+01      -1.215248782942e+01      -3.088428467968e-01       6.546985183028e-01      -1.214823184164e+01       4.252575065004e-01       4.252599157005e-01 
       1.072946970199e-03      -2.370932365641e-01      -1.359018972539e+01      -1.359173903318e+01      -2.430089505757e-01       5.447897892829e-01      -1.358695184028e+01       4.246429487687e-01       4.246458365106e-01 
       1.134905993731e-03      -1.622009407968e-01      -1.518164290223e+01      -1.518339774760e+01      -1.651437609434e-01       3.330309812327e-01      -1.517802630028e+01       4.239850965418e-01       4.239883898339e-01 
       1.199666408215e-03      -9.850376765780e-02      -1.693572461420e+01      -1.693770100548e+01      -9.733365157321e-02       5.056938901808e-02      -1.693169388055e+01       4.232836182345e-01       4.232869601570e-01 
       1.237685953032e-03      -7.499679663953e-02      -1.800843975286e+01      -1.801054951163e+01      -7.129433758239e-02      -1.218139224060e-01      -1.800415854890e+01       4.228656529215e-01       4.228688188054e-01 
       1.267173681764e-03      -6.500718190728e-02      -1.886219814890e+01      -1.886441317065e+01      -5.937532333319e-02      -2.492488743520e-01      -1.885771906523e+01       4.225385150994e-01       4.225414576561e-01 
       1.337353100265e-03      -6.704043462735e-02      -2.097021269774e+01      -2.097268552291e+01      -5.712138963618e-02      -4.979253020138e-01      -2.096524858973e+01       4.217500164113e-01       4.217522540459e-01 
       1.410112530429e-03      -9.022700817561e-02      -2.326818946854e+01      -2.327094258493e+01      -7.654235964703e-02      -6.260488230577e-01      -2.326269656638e+01       4.209185471864e-01       4.209200730017e-01 
       1.485345616560e-03      -1.061193317987e-01      -2.576373770874e+01      -2.576679831840e+01      -8.970324264388e-02      -5.826479091358e-01      -2.575766318059e+01       4.200447721904e-01       4.200458667510e-01 
       1.562935173802e-03      -8.908480884076e-02      -2.846360290636e+01      -2.846700430946e+01      -7.187223880212e-02      -3.546423020078e-01      -2.845688872993e+01       4.191296994851e-01       4.191307533780e-01 
       1.642756557639e-03      -3.471264095248e-02      -3.137364549795e+01      -3.137742810469e+01      -1.959773371081e-02       2.067254963577e-02      -3.136623796318e+01       4.181747490289e-01       4.181760260868e-01 
       1.724680827698e-03       3.448856386812e-02      -3.449884601950e+01      -3.450305828816e+01       4.449634572349e-02       4.569713929821e-01      -3.449070669720e+01       4.171817118425e-01       4.171832058624e-01 
       1.808577573914e-03       8.364878716618e-02      -3.784333360035e+01      -3.784803203709e+01       8.706785696010e-02       8.376367959374e-01      -3.783444432962e+01       4.161526018506e-01       4.161540810271e-01 
       1.894317325288e-03       9.206619586884e-02      -4.141043177607e+01      -4.141568048564e+01       9.033208109129e-02       1.049418709764e+00      -4.140079004165e+01       4.150894758457e-01       4.150906765711e-01 
       1.981773508839e-03       7.075947437310e-02      -4.520271536306e+01      -4.520858488004e+01       6.801704399257e-02       1.021676824715e+00      -4.519232243775e+01       4.139943066897e-01       4.139951285910e-01 
       2.070823964317e-03       5.409731438960e-02      -4.922207432021e+01      -4.922864023684e+01       5.507646849013e-02       7.571004668894e-01      -4.921092469382e+01       4.128689820539e-01       4.128695394113e-01 
       2.161352047312e-03       6.990261490384e-02      -5.346977888872e+01      -5.347712014731e+01       7.729007895031e-02       3.399992610224e-01      -5.345785800654e+01       4.117153705018e-01       4.117158745321e-01 
       2.253247369975e-03       1.137952037850e-01      -5.794654738010e+01      -5.795474471799e+01       1.272741890439e-01      -8.533802362383e-02      -5.793383778654e+01       4.105354026080e-01       4.105359870709e-01 
       2.346406236227e-03       1.528986429672e-01      -6.265261051774e+01      -6.266174548854e+01       1.706773051721e-01      -3.625275979140e-01      -6.263909899464e+01       4.093310578280e-01       4.093316979744e-01 
       2.440731829417e-03       1.577942871152e-01      -6.758776620373e+01      -6.759792060691e+01       1.789533557560e-01      -3.817010259716e-01      -6.757344400466e+01       4.081042458679e-01       4.081048264464e-01 
       2.536134206954e-03       1.327254036414e-01      -7.275144125539e+01      -7.276269785132e+01       1.576696009824e-01      -1.261119388432e-01      -7.273629853582e+01       4.068567814528e-01       4.068572317763e-01 
       2.632530150392e-03       1.129690814460e-01      -7.814273538154e+01      -7.815517898380e+01       1.412271240066e-01       3.142235341526e-01      -7.812675758656e+01       4.055903393012e-01       4.055907011482e-01 
       2.729842912233e-03       1.299046595295e-01      -8.376047010718e+01      -8.377418958757e+01       1.577907479333e-01       7.714646537761e-01      -8.374364434124e+01       4.043065320910e-01       4.043069039611e-01 
       2.828001893341e-03       1.785798990104e-01      -8.960322119338e+01      -8.961831232348e+01       2.000909010501e-01       1.063705121508e+00      -8.958554995289e+01       4.030069140021e-01       4.030073411449e-01 
       2.926942277899e-03       2.222505577654e-01      -9.566936842594e+01      -9.568593584917e+01       2.334210143834e-01       1.069603149600e+00      -9.565087779630e+01       4.016930233518e-01       4.016934507878e-01 
       3.026604646696e-03       2.304584409475e-01      -1.019571062069e+02      -1.019752660860e+02       2.332129610081e-01       7.825705170236e-01      -1.019378411736e+02       4.003662287241e-01       4.003665614552e-01 
       3.126934584318e-03       2.105644125608e-01      -1.084644980680e+02      -1.084843789083e+02       2.117816925896e-01       3.192059622315e-01      -1.084445071428e+02       3.990278019115e-01       3.990280039362e-01 
       3.227882291507e-03       1.983580282025e-01      -1.151894699720e+02      -1.152112138394e+02       2.044847689203e-01      -1.252165366889e-01      -1.151687952845e+02       3.976788249416e-01       3.976789538747e-01 
       3.329402210537e-03       2.177694702555e-01      -1.221298600764e+02      -1.221536217604e+02       2.301432645537e-01      -3.582078113910e-01      -1.221085409076e+02       3.963203650461e-01       3.963205126595e-01 
       3.431452668786e-03       2.545866282372e-01      -1.292834221030e+02      -1.293093674934e+02       2.699600998969e-01      -2.745467843205e-01      -1.292615083525e+02       3.949534609564e-01       3.949536680478e-01 
       3.533995543625e-03       2.739834130562e-01      -1.366478350365e+02      -1.366761401642e+02       2.889247643737e-01       9.396440553054e-02      -1.366253975760e+02       3.935791007082e-01       3.935793335774e-01 
       3.636995950267e-03       2.617759771004e-01      -1.442207433748e+02      -1.442515910078e+02       2.753680635422e-01       5.879015103861e-01      -1.441978698934e+02       3.921982547889e-01       3.921984573726e-01 
       3.740421953082e-03       2.413163604680e-01      -1.519997281944e+02      -1.520333074349e+02       2.532414384425e-01       9.876533412710e-01      -1.519765143897e+02       3.908117435932e-01       3.908118996430e-01 
       3.844244300126e-03       2.455668950262e-01      -1.599823574820e+02      -1.600188612590e+02       2.532101281613e-01       1.110935977245e+00      -1.599589009414e+02       3.894203638739e-01       3.894205026662e-01 
       3.948436180119e-03       2.766651026040e-01      -1.681661537529e+02      -1.682057789725e+02       2.768012560222e-01       8.969978033959e-01      -1.681425581398e+02       3.880248160565e-01       3.880249656945e-01 
       4.052973000729e-03       3.013454219471e-01      -1.765486432706e+02      -1.765915921252e+02       2.959474985945e-01       4.380440983849e-01      -1.765250230575e+02       3.866258173162e-01       3.866259672629e-01 
       4.157832186856e-03       4.819414222390e-01      -1.851272993221e+02      -1.851737802252e+02       2.880719550415e-01      -5.891497389701e-02      -1.851037409105e+02       3.852240369592e-01       3.852240717766e-01 
       4.262992997494e-03       4.801840358736e-01      -1.938996215576e+02      -1.939498509236e+02       2.642498403661e-01      -3.648090567255e-01      -1.938762677572e+02       3.838198443331e-01       3.838198621810e-01 
       4.368436359704e-03       4.784246146834e-01      -2.028630948184e+02      -2.029173013306e+02       2.563043462615e-01      -3.345186055819e-01      -2.028400578217e+02       3.824138708166e-01       3.824138909949e-01 
       4.474144718296e-03       4.766637184664e-01      -2.120151846020e+02      -2.120736089317e+02       2.782941645259e-01       2.310197023085e-02      -2.119925861859e+02       3.810065852722e-01       3.810066266005e-01 
       4.580101899811e-03       4.749017967435e-01      -2.213533525692e+02      -2.214162509622e+02       3.090919980192e-01       5.454774342504e-01      -2.213313376047e+02       3.795984386921e-01       3.795985021803e-01 
       4.686292989519e-03       4.731392958962e-01      -2.308750819911e+02      -2.309427266161e+02       3.173099655068e-01       9.890746628403e-01      -2.308538232496e+02       3.781898878087e-01       3.781899561974e-01 
       4.792704220213e-03       4.713767255744e-01      -2.405778877029e+02      -2.406505666175e+02       2.984445958737e-01       1.142535994509e+00      -2.405575812484e+02       3.767813854682e-01       3.767814393942e-01 
       4.899322871658e-03       4.696144946178e-01      -2.504592290527e+02      -2.505372445897e+02       2.793833761960e-01       9.276505479233e-01      -2.504400837041e+02       3.753732321463e-01       3.753732654065e-01 
       5.006137179679e-03       4.678531289062e-01      -2.605166356050e+02      -2.606003057188e+02       2.853782755547e-01       4.396559022784e-01      -2.604988672292e+02       3.739657869732e-01       3.739658067065e-01 
       5.113136253919e-03       4.660930457248e-01      -2.707476193702e+02      -2.708372708300e+02       3.101501051034e-01      -9.417751106153e-02      -2.707314436583e+02       3.725593278602e-01       3.725593434324e-01 
       5.220310003429e-03       4.643346799347e-01      -2.811497422172e+02      -2.812457133561e+02       3.252044646502e-01      -4.201866843315e-01      -2.811353786123e+02       3.711541675391e-01       3.711541827134e-01 
       5.327649069297e-03       4.625783042393e-01      -2.917205137764e+02      -2.918231520809e+02       3.156596343984e-01      -3.792314333632e-01      -2.917081856320e+02       3.697505088645e-01       3.697505244002e-01 
       5.435144763619e-03       4.608242545638e-01      -3.024575293351e+02      -3.025671877439e+02       2.977829644132e-01       1.487049009156e-02      -3.024474639825e+02       3.683486300525e-01       3.683486496242e-01 
       5.542789014175e-03       4.590728404507e-01      -3.133584114801e+02      -3.134754529822e+02       2.972704196558e-01       5.782841242254e-01      -3.133508498141e+02       3.669488103479e-01       3.669488395855e-01 
       5.650574314243e-03       4.573241443816e-01      -3.244206778497e+02      -3.245454742206e+02       3.165884529174e-01       1.042173298444e+00      -3.244158795623e+02       3.655511736029e-01       3.655512126311e-01 
       5.758493677037e-03       4.555785020191e-01      -3.356420416501e+02      -3.357749761813e+02       3.326075533848e-01       1.180702392483e+00      -3.356402888315e+02       3.641560392999e-01       3.641560788807e-01 
       5.866540594312e-03       4.538359870346e-01      -3.470200300600e+02      -3.471614978786e+02       3.267008912306e-01       9.210971144857e-01      -3.470216207936e+02       3.627634757245e-01       3.627635034898e-01 
       5.974708998718e-03       4.520969308548e-01      -3.585523497505e+02      -3.587027617764e+02       3.084414780344e-01       3.819397314756e-01      -3.585575902136e+02       3.613737079567e-01       3.613737190596e-01 
       6.082993229540e-03       4.503615570177e-01      -3.702366432966e+02      -3.703964267886e+02       3.028403299510e-01      -1.805720844031e-01      -3.702458407999e+02       3.599868522441e-01       3.599868532224e-01 
       6.191388001486e-03       4.486301037920e-01      -3.820706096564e+02      -3.822402087837e+02       3.179242968746e-01      -4.943649236302e-01      -3.820840745279e+02       3.586030543143e-01       3.586030565630e-01 
       6.299888376236e-03       4.469026264646e-01      -3.940518514849e+02      -3.942317297526e+02       3.343813135543e-01      -4.034661130181e-01      -3.940699071595e+02       3.572223531034e-01       3.572223635401e-01 
       6.408489736469e-03       4.451793453049e-01      -4.061781670307e+02      -4.063688056549e+02       3.304237647938e-01       5.389536374492e-02      -4.062011567720e+02       3.558449510880e-01       3.558449692738e-01 
       6.517187762150e-03       4.434604187901e-01      -4.184473534352e+02      -4.186492436914e+02       3.098318922163e-01       6.603437701095e-01      -4.184756380393e+02       3.544710126866e-01       3.544710350262e-01 
       6.625978408838e-03       4.417458163353e-01      -4.308570436434e+02      -4.310706974963e+02       2.972339833796e-01       1.122156128737e+00      -4.308910109847e+02       3.531005449125e-01       3.531005689263e-01 
       6.734857887851e-03       4.400356261819e-01      -4.434050021369e+02      -4.436309436205e+02       3.068332093314e-01       1.211350593794e+00      -4.434450584852e+02       3.517336414827e-01       3.517336652500e-01 
       6.843822648090e-03       4.383299845293e-01      -4.560890526618e+02      -4.563278150392e+02       3.247812798296e-01       8.783131756032e-01      -4.561356164711e+02       3.503704153396e-01       3.503704349531e-01 
       6.952869359376e-03       4.366290194900e-01      -4.689070178660e+02      -4.691591470550e+02       3.276833617255e-01       2.791559396766e-01      -4.689605154959e+02       3.490109514215e-01       3.490109620775e-01 
       7.061994897172e-03       4.349328336300e-01      -4.818567085808e+02      -4.821227541293e+02       3.131938215188e-01      -2.972250095076e-01      -4.819175587853e+02       3.476552939574e-01       3.476552948352e-01 
       7.171196328541e-03       4.332415540500e-01      -4.949359710890e+02      -4.952165045513e+02       3.032434881070e-01      -5.685388619125e-01      -4.950045977709e+02       3.463035044717e-01       3.463035014887e-01 
       7.280470899244e-03       4.315552872616e-01      -5.081427037332e+02      -5.084382968935e+02       3.157431858221e-01      -3.977217867519e-01      -5.082195239791e+02       3.449556534462e-01       3.449556555307e-01 
       7.389816021878e-03       4.298727435728e-01      -5.214745599913e+02      -5.217858095810e+02       3.464656134635e-01      -1.171280980757e+01      -5.215604955131e+02       3.436119269113e-01       3.436118296928e-01 
       7.499229264944e-03       4.281957309681e-01      -5.349296613907e+02      -5.352571697163e+02       3.113404046816e-01      -2.026940031948e+01      -5.350250734276e+02       3.422722500852e-01       3.422721032728e-01 
       7.608708342784e-03       4.265250901021e-01      -5.485059137256e+02      -5.488503044133e+02       2.019787879818e-01      -1.709653796379e+01      -5.486108204023e+02       3.409363735585e-01       3.409362946327e-01 
       7.718251106291e-03       4.248603965100e-01      -5.622011750260e+02      -5.625630880179e+02       1.109488056643e-01      -4.529680686365e+00      -5.623156920986e+02       3.396043483156e-01       3.396044121223e-01 
       7.827855534349e-03       4.232008446087e-01      -5.760133477102e+02      -5.763934404470e+02       1.050350663203e-01       9.968201144951e+00      -5.761379000246e+02       3.382763705272e-01       3.382765685185e-01 
       7.937519725913e-03       4.215457367505e-01      -5.899403864288e+02      -5.903393359581e+02       1.446492384763e-01       1.840541737945e+01      -5.900757439855e+02       3.369526691472e-01       3.369529149817e-01 
       8.047241892697e-03       4.198948493867e-01      -6.039802942572e+02      -6.043987937037e+02       1.411518172792e-01       1.651977629298e+01      -6.041274243759e+02       3.356333927677e-01       3.356335725078e-01 
       8.157020352409e-03       4.182484721767e-01      -6.181310409704e+02      -6.185697988797e+02       7.019456960440e-02       5.669484760449e+00      -6.182908726587e+02       3.343185198438e-01       3.343185584467e-01 
       8.266853522487e-03       4.166072117515e-01      -6.323905531704e+02      -6.328502996133e+02      -3.338291476992e-03      -8.231613382800e+00      -6.325637872043e+02       3.330078917908e-01       3.330077943021e-01 
       8.376739914299e-03       4.149717454230e-01      -6.467568980244e+02      -6.472383718519e+02      -1.311164191831e-02      -1.792243717384e+01      -6.469439415295e+02       3.317013856443e-01       3.317012282112e-01 
       8.486678127766e-03       4.133424026796e-01      -6.612281156976e+02      -6.617320697746e+02       2.531397961232e-02      -1.846505173339e+01      -6.614291904558e+02       3.303989152850e-01       3.303987966753e-01 
       8.596666846377e-03       4.117191357101e-01      -6.758023662167e+02      -6.763295604987e+02       3.918652228831e-02      -9.617338728177e+00      -6.760176996448e+02       3.291005444952e-01       3.291005330056e-01 
       8.706704832558e-03       4.101014214695e-01      -6.904775825167e+02      -6.910287949602e+02      -6.583853162360e-03       4.160455848210e+00      -6.907076024925e+02       3.278063110918e-01       3.278064167588e-01 
       8.816790923377e-03       4.084887042488e-01      -7.052517921700e+02      -7.058278196326e+02      -6.771634564020e-02       1.599171295599e+01      -7.054972158226e+02       3.265163326556e-01       3.265165114527e-01 
       8.926924026550e-03       4.068807205081e-01      -7.201232692652e+02      -7.207249142891e+02      -8.132106450164e-02       2.000866427994e+01      -7.203850487220e+02       3.252308002206e-01       3.252309790364e-01 
       9.037103116728e-03       4.052773246647e-01      -7.350899347295e+02      -7.357180239759e+02      -4.676355813495e-02       1.423964146051e+01      -7.353691227516e+02       3.239496666092e-01       3.239497753638e-01 
       9.147327232045e-03       4.036788726125e-01      -7.501500426126e+02      -7.508054119713e+02      -2.333379199293e-02       1.559070498471e+00      -7.504475912809e+02       3.226729365891e-01       3.226729379394e-01 
       9.257595470906e-03       4.020858199101e-01      -7.653017030629e+02      -7.659852088288e+02      -5.191219868927e-02      -1.174999320920e+01      -7.656183331482e+02       3.214004866407e-01       3.214003938796e-01 
       9.367906988995e-03       4.004985700230e-01      -7.805430280125e+02      -7.812555438675e+02      -1.038497523179e-01      -1.910524487381e+01      -7.808792058856e+02       3.201321821829e-01       3.201320549506e-01 
       9.478260996488e-03       3.989173039634e-01      -7.958722051269e+02      -7.966146210026e+02      -1.209000508554e-01      -1.687416977381e+01      -7.962282574621e+02       3.188679653452e-01       3.188678804496e-01 
       9.588656755457e-03       3.973418092619e-01      -8.112873127221e+02      -8.120605431495e+02      -9.120725333945e-02      -6.163382839526e+00      -8.116636308334e+02       3.176078129033e-01       3.176078236927e-01 
       9.699093577455e-03       3.957718137407e-01      -8.267868428002e+02      -8.275918001028e+02      -6.264727955228e-02       7.732581725711e+00      -8.271840365739e+02       3.163519173070e-01       3.163520257420e-01 
       9.809570821253e-03       3.942067224769e-01      -8.423686807325e+02      -8.432063049119e+02      -7.896105600964e-02       1.795028442953e+01      -8.427876668994e+02       3.151002586962e-01       3.151004172311e-01 
       9.920087890742e-03       3.926463202620e-01      -8.580311412448e+02      -8.589023842541e+02      -1.236677493523e-01       1.945026544150e+01      -8.584730489352e+02       3.138529390878e-01       3.138530791577e-01 
       1.003064423297e-02       3.910906705593e-01      -8.737725372846e+02      -8.746783623101e+02      -1.436241023779e-01       1.150664893246e+01      -8.742385285367e+02       3.126099815207e-01       3.126100491929e-01 
       1.014123933630e-02       3.895400254464e-01      -8.895910687640e+02      -8.905324465602e+02      -1.190419145569e-01      -1.938057605003e+00      -8.900821507552e+02       3.113712931868e-01       3.113712724024e-01 
       1.025187272874e-02       3.879947585293e-01      -9.054849938426e+02      -9.064629163422e+02      -8.799692600750e-02      -1.422837107167e+01      -9.060019276395e+02       3.101367673239e-01       3.101366829448e-01 
       1.036254397627e-02       3.864551894793e-01      -9.214526866315e+02      -9.224681496058e+02      -9.523221863130e-02      -1.929263887434e+01      -9.219959969907e+02       3.089063378899e-01       3.089062418404e-01 
       1.047325268145e-02       3.849213403780e-01      -9.374923520957e+02      -9.385463688381e+02      -1.339309889721e-01      -1.464736789864e+01      -9.380624778568e+02       3.076799297012e-01       3.076798775307e-01 
