# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5500, i.e. number of multipoles equal to 5499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   76       2.946227907016e-10       5.900893658304e-14      -1.327529940070e-12       2.027705266612e-16       1.738341049771e-11       2.719150347626e-12      -8.691428676050e-15 
   77       2.985272631201e-10       6.105750966954e-14      -1.403387221523e-12       2.081727060879e-16       1.682687455680e-11       2.644565290816e-12      -8.588038830333e-15 
   78       3.024663305265e-10       6.312789126944e-14      -1.480668476537e-12       2.136475984711e-16       1.629265282545e-11       2.572647061845e-12      -8.510800383535e-15 
   79       3.064405391386e-10       6.521855944309e-14      -1.559333950069e-12       2.191952977658e-16       1.578042045579e-11       2.503394881572e-12      -8.455527173935e-15 
   80       3.104500979227e-10       6.732792883674e-14      -1.639342472443e-12       2.248159008759e-16       1.528951888677e-11       2.436768172165e-12      -8.417406499454e-15 
   81       3.144948599092e-10       6.945435016805e-14      -1.720651485469e-12       2.305095077478e-16       1.481894121356e-11       2.372684745641e-12      -8.390977077611e-15 
   82       3.185743035085e-10       7.159610971169e-14      -1.803217068560e-12       2.362762214642e-16       1.436731755700e-11       2.311018992406e-12      -8.370107005477e-15 
   83       3.226875138269e-10       7.375142878481e-14      -1.886993964844e-12       2.421161483368e-16       1.393290043298e-11       2.251600069795e-12      -8.347971719632e-15 
   84       3.268335596503e-10       7.591848948722e-14      -1.971934368075e-12       2.480294113355e-16       1.351398696441e-11       2.194255698473e-12      -8.318428988028e-15 
   85       3.310127371285e-10       7.809551795139e-14      -2.057983995075e-12       2.540161927273e-16       1.311029798646e-11       2.138955861794e-12      -8.280454066998e-15 
   86       3.352254989698e-10       8.028071401449e-14      -2.145085407039e-12       2.600766987099e-16       1.272180180630e-11       2.085689718291e-12      -8.234402808564e-15 
   87       3.394720652472e-10       8.247222611868e-14      -2.233179196068e-12       2.662111470181e-16       1.234829050674e-11       2.034421082345e-12      -8.180681419366e-15 
   88       3.437524113647e-10       8.466815123801e-14      -2.322203990459e-12       2.724197672413e-16       1.198937265753e-11       1.985087379245e-12      -8.119747900147e-15 
   89       3.480662560225e-10       8.686653480513e-14      -2.412096459995e-12       2.787028011411e-16       1.164446602669e-11       1.937598600247e-12      -8.052113485233e-15 
   90       3.524130491832e-10       8.906537063813e-14      -2.502791321231e-12       2.850605029686e-16       1.131279029177e-11       1.891836257627e-12      -7.978344082018e-15 
   91       3.567919600372e-10       9.126260086732e-14      -2.594221342787e-12       2.914931397825e-16       1.099335975115e-11       1.847652339744e-12      -7.899061710445e-15 
   92       3.612018649686e-10       9.345611586205e-14      -2.686317350638e-12       2.980009917660e-16       1.068497603537e-11       1.804868266097e-12      -7.814945942494e-15 
   93       3.656416804188e-10       9.564379940999e-14      -2.779009240968e-12       3.045843897797e-16       1.038651081123e-11       1.763317958114e-12      -7.726730842539e-15 
