# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ddec[0]        15:(.)p_ddec[0]          16:(.)rho_lambda         17:(.)rho_crit           18:gr.fac. D             19:gr.fac. f          
       3.014434017397e+12       7.804887533678e-23       1.442695065634e-07       2.089436754435e+19       1.372278864495e+04       4.552359934154e-09       4.136644090491e+16       8.329442315177e-08       2.271967948055e+38       6.814185351580e+28       3.605929377091e+29       1.570985668893e+38       5.236618896310e+37       5.227923295503e+37       1.742641098501e+37       5.697627337930e-08       4.365745950785e+38       4.838077337287e-05       2.855708405172e-01 
       2.993479659778e+12       7.914538398620e-23       1.452808646718e-07       2.060488945251e+19       1.372278864495e+04       4.584226453693e-09       4.107888868411e+16       8.387748411366e-08       2.209450712912e+38       6.673067700065e+28       3.531252763678e+29       1.527757206735e+38       5.092524022449e+37       5.084067696549e+37       1.694689232183e+37       5.697627337930e-08       4.245614693500e+38       4.847714941571e-05       2.850031052555e-01 
       2.972670963037e+12       8.025729748564e-23       1.462976797484e-07       2.031942189438e+19       1.372278864495e+04       4.616316038869e-09       4.079333533675e+16       8.446462650228e-08       2.148653750581e+38       6.534872509642e+28       3.458122657699e+29       1.485718252525e+38       4.952394175083e+37       4.944170540017e+37       1.648056846672e+37       5.697627337930e-08       4.128789061219e+38       4.857352545854e-05       2.844376229117e-01 
       2.952006914634e+12       8.138483225783e-23       1.473217707826e-07       2.003790930660e+19       1.372278864495e+04       4.648630251140e-09       4.050976696797e+16       8.505587888761e-08       2.089529724699e+38       6.399539257913e+28       3.386507031923e+29       1.444836074839e+38       4.816120249464e+37       4.808122902329e+37       1.602707634110e+37       5.697627337930e-08       4.015178093797e+38       4.866990150138e-05       2.838743801020e-01 
       2.931486509071e+12       8.252820776603e-23       1.483531377744e-07       1.976029689559e+19       1.372278864495e+04       4.681170662898e-09       4.022816977951e+16       8.565127003964e-08       2.032032601446e+38       6.267008675860e+28       3.316374522382e+29       1.405078842916e+38       4.683596143053e+37       4.675818857135e+37       1.558606285712e+37       5.697627337930e-08       3.904693334018e+38       4.876627754423e-05       2.833133635485e-01 
       2.911108747836e+12       8.368764655674e-23       1.493899617344e-07       1.948653062688e+19       1.372278864495e+04       4.713938857538e-09       3.994853006903e+16       8.625082892973e-08       1.976117613705e+38       6.137222721892e+28       3.247694414636e+29       1.366415601873e+38       4.554718672911e+37       4.547155392835e+37       1.515718464278e+37       5.697627337930e-08       3.797248758724e+38       4.886265358708e-05       2.827545600781e-01 
       2.890872639360e+12       8.486337430301e-23       1.504358806415e-07       1.921655721464e+19       1.372278864495e+04       4.746936429541e-09       3.967083422942e+16       8.685458473205e-08       1.921741226208e+38       6.010124556425e+28       3.180436630325e+29       1.328816248609e+38       4.429387495363e+37       4.422032332377e+37       1.474010777459e+37       5.697627337930e-08       3.692760711836e+38       4.895902962993e-05       2.821979566215e-01 
       2.870777198968e+12       8.605561984839e-23       1.514890755061e-07       1.895032411127e+19       1.372278864495e+04       4.780164984547e-09       3.939506874818e+16       8.746256682498e-08       1.868861101634e+38       5.885658516985e+28       3.114571713991e+29       1.292251508359e+38       4.307505027865e+37       4.300352255258e+37       1.433450751753e+37       5.697627337930e-08       3.591147839222e+38       4.905540567278e-05       2.816435402119e-01 
       2.850821448826e+12       8.726461525144e-23       1.525495463284e-07       1.868777949718e+19       1.372278864494e+04       4.813626139439e-09       3.912122020673e+16       8.807480479257e-08       1.817436067649e+38       5.763770093837e+28       3.050070820182e+29       1.256692911910e+38       4.188976373033e+37       4.182020421674e+37       1.394006807225e+37       5.697627337930e-08       3.492331025353e+38       4.915178171564e-05       2.810912979844e-01 
       2.831004417900e+12       8.849059583089e-23       1.536172931083e-07       1.842887227072e+19       1.372278864494e+04       4.847321522414e-09       3.884927527976e+16       8.869132842592e-08       1.767426084852e+38       5.644405906109e+28       2.986905700818e+29       1.222112773425e+38       4.073709244752e+37       4.066944698754e+37       1.355648232918e+37       5.697627337930e-08       3.396233331705e+38       4.924815775850e-05       2.805412171747e-01 
       2.811325141907e+12       8.973380021150e-23       1.546923158458e-07       1.817355203820e+19       1.372278864494e+04       4.881252773071e-09       3.857922073462e+16       8.931216772470e-08       1.718792215595e+38       5.527513678414e+28       2.925048692819e+29       1.188484168897e+38       3.961613896323e+37       3.955035488828e+37       1.318345162943e+37       5.697627337930e-08       3.302779936852e+38       4.934453380136e-05       2.799932851182e-01 
       2.791782663264e+12       9.099447037045e-23       1.557764335303e-07       1.792176910412e+19       1.372278864494e+04       4.915421542482e-09       3.831104343060e+16       8.993735289857e-08       1.671496593667e+38       5.413042217958e+28       2.864472705991e+29       1.155780915176e+38       3.852603050588e+37       3.846205659664e+37       1.282068553221e+37       5.697627337930e-08       3.211898078215e+38       4.944090984423e-05       2.794474892492e-01 
       2.772376031047e+12       9.227285168446e-23       1.568660081830e-07       1.767347446148e+19       1.372278864494e+04       4.949829493279e-09       3.804473031837e+16       9.056691436865e-08       1.625502394816e+38       5.300941392115e+28       2.805151211162e+29       1.123977549592e+38       3.746591831974e+37       3.740370476630e+37       1.246790158877e+37       5.697627337930e-08       3.123516995406e+38       4.953728588710e-05       2.789038170996e-01 
       2.753104300940e+12       9.356919297755e-23       1.579646777827e-07       1.742861978223e+19       1.372278864494e+04       4.984478299732e-09       3.778026843929e+16       9.120088276903e-08       1.580773808073e+38       5.191162106481e+28       2.747058228561e+29       1.093049310123e+38       3.643497700412e+37       3.637447536714e+37       1.212482512238e+37       5.697627337930e-08       3.037567875134e+38       4.963366192998e-05       2.783622562982e-01 
       2.733966535194e+12       9.488374656945e-23       1.590706233401e-07       1.718715740787e+19       1.372278864494e+04       5.019369647830e-09       3.751764492481e+16       9.183928894820e-08       1.537276007872e+38       5.083656283362e+28       2.690168316446e+29       1.062972116120e+38       3.543240387067e+37       3.537356704374e+37       1.179118901458e+37       5.697627337930e-08       2.953983797628e+38       4.973003797286e-05       2.778227945698e-01 
       2.714961802576e+12       9.621676832477e-23       1.601838448551e-07       1.694904034019e+19       1.372278864494e+04       5.054505235364e-09       3.725684699584e+16       9.248216397062e-08       1.494975126935e+38       4.978376840728e+28       2.634456559954e+29       1.033722549554e+38       3.445741831845e+37       3.440020049136e+37       1.146673349712e+37       5.697627337930e-08       2.872699684535e+38       4.982641401574e-05       2.772854197340e-01 
       2.696089178327e+12       9.756851770272e-23       1.613043423276e-07       1.671422223212e+19       1.372278864494e+04       5.089886772011e-09       3.699786196210e+16       9.312953911820e-08       1.453838229902e+38       4.875277671587e+28       2.579898560196e+29       1.005277836785e+38       3.350926122615e+37       3.345361784925e+37       1.115120594975e+37       5.697627337930e-08       2.793652248246e+38       4.992279005862e-05       2.767501197046e-01 
       2.677347744118e+12       9.893925780767e-23       1.624339347472e-07       1.648265737867e+19       1.372278864493e+04       5.125515979415e-09       3.674067722154e+16       9.378144589181e-08       1.413833287686e+38       4.774313623794e+28       2.526470423569e+29       9.776158308309e+37       3.258719436103e+37       3.253308211051e+37       1.084436070350e+37       5.697627337930e-08       2.716779942626e+38       5.001916610151e-05       2.762168824885e-01 
       2.658736588002e+12       1.003292554404e-22       1.635708031245e-07       1.625430070808e+19       1.372278864493e+04       5.161394591270e-09       3.648528025972e+16       9.443791601282e-08       1.374929152540e+38       4.675440480282e+28       2.474148751292e+29       9.507149941235e+37       3.169049980412e+37       3.163787654832e+37       1.054595884944e+37       5.697627337930e-08       2.642022915088e+38       5.011554214441e-05       2.756856961849e-01 
       2.640254804372e+12       1.017387811498e-22       1.647167664487e-07       1.602910777304e+19       1.372278864493e+04       5.197524353409e-09       3.623165864918e+16       9.509898142469e-08       1.337095533801e+38       4.578614939687e+28       2.422910629159e+29       9.245543817380e+37       3.081847939127e+37       3.076730415786e+37       1.025576805262e+37       5.697627337930e-08       2.569322959998e+38       5.021191818730e-05       2.751565489842e-01 
       2.621901493914e+12       1.031681092859e-22       1.658700057305e-07       1.580703474202e+19       1.372278864493e+04       5.233907023882e-09       3.597980004883e+16       9.576467429443e-08       1.300302974308e+38       4.483794597394e+28       2.372733617502e+29       8.991136250871e+37       2.997045416957e+37       2.992068711365e+37       9.973562371216e+36       5.697627337930e-08       2.498623473353e+38       5.030829423020e-05       2.746294291675e-01 
       2.603675763569e+12       1.046175180530e-22       1.670305209700e-07       1.558803839073e+19       1.372278864493e+04       5.270544373049e-09       3.572969220340e+16       9.643502701426e-08       1.264522827466e+38       4.390937926961e+28       2.323595741366e+29       8.743729160610e+37       2.914576386870e+37       2.909736624175e+37       9.699122080584e+36       5.697627337930e-08       2.429869408708e+38       5.040467027311e-05       2.741043251055e-01 
       2.585576726484e+12       1.060872895638e-22       1.682001311565e-07       1.537207609375e+19       1.372278864493e+04       5.307438183660e-09       3.548132294280e+16       9.711007220312e-08       1.229727234942e+38       4.300004261932e+28       2.275475480884e+29       8.503129916055e+37       2.834376638685e+37       2.829670050660e+37       9.432233502201e+36       5.697627337930e-08       2.363007234319e+38       5.050104631601e-05       2.735812252575e-01 
       2.567603501970e+12       1.075777098946e-22       1.693770173006e-07       1.515910581620e+19       1.372278864493e+04       5.344590250945e-09       3.523468018153e+16       9.778984270831e-08       1.195889104975e+38       4.210953778031e+28       2.228351761851e+29       8.269151187233e+37       2.756383729078e+37       2.751806651186e+37       9.172688837286e+36       5.697627337930e-08       2.297984891466e+38       5.059742235893e-05       2.730601181710e-01 
       2.549755215462e+12       1.090890691406e-22       1.705629983917e-07       1.494908610556e+19       1.372278864493e+04       5.382002382702e-09       3.498975191810e+16       9.847437160702e-08       1.162982091281e+38       4.123747475716e+28       2.182203946498e+29       8.041610798891e+37       2.680536932964e+37       2.676085801503e+37       8.920286005009e+36       5.697627337930e-08       2.234751753914e+38       5.069379840184e-05       2.725409924803e-01 
       2.532030998472e+12       1.106216614727e-22       1.717562554404e-07       1.474197608362e+19       1.372278864493e+04       5.419676399380e-09       3.474652623445e+16       9.916369220802e-08       1.130980572540e+38       4.038347163105e+28       2.137011824451e+29       7.820331588649e+37       2.606777196216e+37       2.602448545547e+37       8.674828485157e+36       5.697627337930e-08       2.173258588501e+38       5.079017444476e-05       2.720238369061e-01 
       2.514429988552e+12       1.121757851944e-22       1.729586074362e-07       1.453773543851e+19       1.372278864492e+04       5.457614134176e-09       3.450499129538e+16       9.985783805323e-08       1.099859632451e+38       3.954715439243e+28       2.092755603881e+29       7.605141269068e+37       2.535047089689e+37       2.530837549535e+37       8.436125165116e+36       5.697627337930e-08       2.113457516800e+38       5.088655048768e-05       2.715086402547e-01 
       2.496951329248e+12       1.137517428003e-22       1.741700543789e-07       1.433632441683e+19       1.372278864492e+04       5.495817433114e-09       3.426513534794e+16       1.005568429194e-07       1.069595040328e+38       3.872815677731e+28       2.049415902834e+29       7.395872293501e+37       2.465290764500e+37       2.461197057323e+37       8.203990191077e+36       5.697627337930e-08       2.055301977847e+38       5.098292653061e-05       2.709953914168e-01 
       2.479594170057e+12       1.153498410346e-22       1.753887772793e-07       1.413770381598e+19       1.372278864492e+04       5.534288155146e-09       3.402694672089e+16       1.012607408195e-07       1.040163232234e+38       3.792612010675e+28       2.006973740746e+29       7.192361725646e+37       2.397453908549e+37       2.393472846998e+37       7.978242823328e+36       5.697627337930e-08       1.998746691884e+38       5.107930257354e-05       2.704840793670e-01 
       2.462357666392e+12       1.169703909510e-22       1.766165951267e-07       1.394183497646e+19       1.372278864492e+04       5.573028172231e-09       3.379041382412e+16       1.019695660050e-07       1.011541292636e+38       3.714069312987e+28       1.965410530130e+29       6.994451112683e+37       2.331483704228e+37       2.327612188660e+37       7.758707295533e+36       5.697627337930e-08       1.943747625107e+38       5.117567861648e-05       2.699746931631e-01 
       2.445240979536e+12       1.186137079731e-22       1.778535079211e-07       1.374867977436e+19       1.372278864492e+04       5.612039369437e-09       3.355552514808e+16       1.026833529668e-07       9.837069365652e+37       3.637153186998e+28       1.924708068432e+29       6.801986361902e+37       2.267328787301e+37       2.263563803363e+37       7.545212677877e+36       5.697627337930e-08       1.890261955380e+38       5.127205465942e-05       2.694672219450e-01 
       2.428243276599e+12       1.202801119561e-22       1.790976966731e-07       1.355820061400e+19       1.372278864492e+04       5.651323645022e-09       3.332226926323e+16       1.034021364373e-07       9.566384922602e+37       3.561829947393e+28       1.884848530063e+29       6.614817620729e+37       2.204939206910e+37       2.201277823195e+37       7.337592743983e+36       5.697627337930e-08       1.838248038894e+38       5.136843070236e-05       2.689616549342e-01 
       2.411363730486e+12       1.219699272486e-22       1.803509803722e-07       1.337036042051e+19       1.372278864492e+04       5.690882910537e-09       3.309063481949e+16       1.041259513921e-07       9.303148842981e+37       3.488066606459e+28       1.845814458593e+29       6.432799160048e+37       2.144266386683e+37       2.140705752447e+37       7.135685841490e+36       5.697627337930e-08       1.787665377742e+38       5.146480674531e-05       2.684579814329e-01 
       2.394601519847e+12       1.236834827562e-22       1.816133590182e-07       1.318512263270e+19       1.372278864492e+04       5.730719090910e-09       3.286061054567e+16       1.048548330515e-07       9.047156171834e+37       3.415830859640e+28       1.807588759101e+29       6.255789260742e+37       2.085263086914e+37       2.081800429856e+37       6.939334766186e+36       5.697627337930e-08       1.738474588392e+38       5.156118278826e-05       2.679561908232e-01 
       2.377955829044e+12       1.254211120051e-22       1.828848326113e-07       1.300245119590e+19       1.372278864491e+04       5.770834124546e-09       3.263218524892e+16       1.055888168826e-07       8.798207593907e+37       3.345091071387e+28       1.770154690694e+29       6.083650103342e+37       2.027883367781e+37       2.024515991885e+37       6.748386639615e+36       5.697627337930e-08       1.690637371018e+38       5.165755883122e-05       2.674562725667e-01 
       2.361425848107e+12       1.271831532072e-22       1.841654011514e-07       1.282231055497e+19       1.372278864491e+04       5.811229963417e-09       3.240534781422e+16       1.063279386005e-07       8.556109278456e+37       3.275816261304e+28       1.733495859171e+29       5.916247660733e+37       1.972082553578e+37       1.968807837013e+37       6.562692790042e+36       5.697627337930e-08       1.644116479681e+38       5.175393487418e-05       2.669582162032e-01 
       2.345010772698e+12       1.289699493263e-22       1.854550646385e-07       1.264466564735e+19       1.372278864491e+04       5.851908573161e-09       3.218008720379e+16       1.070722341704e-07       8.320672728339e+37       3.207976090580e+28       1.697596209846e+29       5.753451593788e+37       1.917817197929e+37       1.914632591009e+37       6.382108636698e+36       5.697627337930e-08       1.598875693332e+38       5.185031091714e-05       2.664620113505e-01 
       2.328709804069e+12       1.307818481440e-22       1.867520040832e-07       1.246948189624e+19       1.372278864491e+04       5.892871933173e-09       3.195639245659e+16       1.078217398093e-07       8.091714633245e+37       3.141540848704e+28       1.662440020515e+29       5.595135149897e+37       1.865045049966e+37       1.861948073164e+37       6.206493577213e+36       5.697627337930e-08       1.554879787607e+38       5.194668696011e-05       2.659676477032e-01 
       2.312522149026e+12       1.326192023282e-22       1.880598574644e-07       1.229672520391e+19       1.372278864491e+04       5.934122036704e-09       3.173425268777e+16       1.085764919877e-07       7.869056726972e+37       3.076481440450e+28       1.628011894572e+29       5.441175064272e+37       1.813725021424e+37       1.810713263442e+37       6.035710878140e+36       5.697627337930e-08       1.512094507404e+38       5.204306300308e-05       2.654751150325e-01 
       2.296447019887e+12       1.344823695013e-22       1.893768057926e-07       1.212636194500e+19       1.372278864491e+04       5.975660890961e-09       3.151365708815e+16       1.093365274313e-07       7.652525648630e+37       3.012769373136e+28       1.594296754266e+29       5.291451463974e+37       1.763817154658e+37       1.760888270548e+37       5.869627568494e+36       5.697627337930e-08       1.470486540211e+38       5.213943904606e-05       2.649844031851e-01 
       2.280483634446e+12       1.363717123100e-22       1.907028490677e-07       1.195835896002e+19       1.372278864491e+04       6.017490517197e-09       3.129459492368e+16       1.101018831230e-07       7.441952807663e+37       2.950376744148e+28       1.561279834095e+29       5.145847774581e+37       1.715282591527e+37       1.712434300868e+37       5.708114336227e+36       5.697627337930e-08       1.430023490167e+38       5.223581508904e-05       2.644955020826e-01 
       2.264631215934e+12       1.382875984958e-22       1.920361683005e-07       1.179268354890e+19       1.372278864491e+04       6.059612950817e-09       3.107705553493e+16       1.108725963046e-07       7.237174252580e+37       2.889276228718e+28       1.528946674344e+29       5.004250629425e+37       1.668083543142e+37       1.665313628261e+37       5.551045427537e+36       5.697627337930e-08       1.390673852844e+38       5.233219113203e-05       2.640084017209e-01 
       2.248888992983e+12       1.402304009667e-22       1.933804014698e-07       1.162930346458e+19       1.372278864490e+04       6.102030241472e-09       3.086102833657e+16       1.116487044784e-07       7.038030543311e+37       2.829441067955e+28       1.497283114748e+29       4.866549781321e+37       1.622183260440e+37       1.619489564690e+37       5.398298548965e+36       5.697627337930e-08       1.352406990712e+38       5.242856717502e-05       2.635230921695e-01 
       2.233256199586e+12       1.422004978694e-22       1.947355485754e-07       1.146818690678e+19       1.372278864490e+04       6.144744453162e-09       3.064650281685e+16       1.124302454094e-07       6.844366627060e+37       2.770845057132e+28       1.466275288294e+29       4.732638016733e+37       1.577546005578e+37       1.574926431652e+37       5.249754772173e+36       5.697627337930e-08       1.315193109288e+38       5.252494321802e-05       2.630395635706e-01 
       2.217732075061e+12       1.441982726636e-22       1.960979716387e-07       1.130930251579e+19       1.372278864490e+04       6.187757664334e-09       3.043346853709e+16       1.132172571270e-07       6.656031717586e+37       2.713462534203e+28       1.435909615146e+29       4.602411072294e+37       1.534137024098e+37       1.531589532404e+37       5.105298441346e+36       5.697627337930e-08       1.279003233936e+38       5.262131926102e-05       2.625578061389e-01 
       2.202315864013e+12       1.462241141958e-22       1.974713086383e-07       1.115261936636e+19       1.372278864490e+04       6.231071967983e-09       3.022191513117e+16       1.140097779265e-07       6.472879177797e+37       2.657268368570e+28       1.406172796697e+29       4.475767553632e+37       1.491922517877e+37       1.489445124944e+37       4.964817083146e+36       5.697627337930e-08       1.243809187309e+38       5.271769530403e-05       2.620778101604e-01 
       2.187006816298e+12       1.482784167756e-22       1.988537405850e-07       1.099810696171e+19       1.372278864490e+04       6.274689471759e-09       3.001183230503e+16       1.148078463717e-07       6.294766405584e+37       2.602237950072e+28       1.377051809747e+29       4.352608856418e+37       1.450869618806e+37       1.448460395741e+37       4.828201319137e+36       5.697627337930e-08       1.209583567412e+38       5.281407134704e-05       2.615995659921e-01 
       2.171804186989e+12       1.503615802524e-22       2.002452674787e-07       1.084573522755e+19       1.372278864490e+04       6.318612298060e-09       2.980320983617e+16       1.156115012960e-07       6.121554722786e+37       2.548347178211e+28       1.348533900800e+29       4.232839089599e+37       1.410946363200e+37       1.408603434188e+37       4.695344780627e+36       5.697627337930e-08       1.176299726261e+38       5.291044739005e-05       2.611230640613e-01 
       2.156707236335e+12       1.524740100929e-22       2.016458893195e-07       1.069547450626e+19       1.372278864490e+04       6.362842584146e-09       2.959603757316e+16       1.164207818047e-07       5.953109267219e+37       2.495572451596e+28       1.320606580474e+29       4.116365000732e+37       1.372121666911e+37       1.369843207754e+37       4.566144025846e+36       5.697627337930e-08       1.143931749141e+38       5.300682343307e-05       2.606482948650e-01 
       2.141715229727e+12       1.546161174602e-22       2.030574250966e-07       1.054729555111e+19       1.372278864489e+04       6.407382482235e-09       2.939030543511e+16       1.172357272770e-07       5.789298887673e+37       2.443890657605e+28       1.293257618038e+29       4.003095903382e+37       1.334365301127e+37       1.332149537823e+37       4.440498459410e+36       5.697627337930e-08       1.112454434425e+38       5.310319947609e-05       2.601752489689e-01 
       2.126827437663e+12       1.567883192939e-22       2.044798748102e-07       1.040116952057e+19       1.372278864489e+04       6.452234159610e-09       2.918600341123e+16       1.180563773676e-07       5.629996041794e+37       2.393279162266e+28       1.266475036050e+29       3.892943606513e+37       1.297647868838e+37       1.295493076198e+37       4.318310253993e+36       5.697627337930e-08       1.081843273956e+38       5.319957551912e-05       2.597039170073e-01 
       2.112043135713e+12       1.589910383912e-22       2.059114194708e-07       1.025706797267e+19       1.372278864489e+04       6.497399798727e-09       2.898312156030e+16       1.188827720088e-07       5.475076696784e+37       2.343715800341e+28       1.240247105113e+29       3.785822345822e+37       1.261940781941e+37       1.259845282249e+37       4.199484274164e+36       5.697627337930e-08       1.052074433960e+38       5.329595156216e-05       2.592342896822e-01 
       2.097361604482e+12       1.612247034890e-22       2.073520590784e-07       1.011496285951e+19       1.372278864489e+04       6.542881597317e-09       2.878165001022e+16       1.197149514125e-07       5.324420232827e+37       2.295178865623e+28       1.214562338741e+29       3.681648716963e+37       1.227216238988e+37       1.225178400694e+37       4.083928002312e+36       5.697627337930e-08       1.023124736492e+38       5.339232760520e-05       2.587663577627e-01 
       2.082782129575e+12       1.634897493478e-22       2.088036126224e-07       9.974826521754e+18       1.372278864489e+04       6.588681768498e-09       2.858157895752e+16       1.205529560720e-07       5.177909349178e+37       2.247647101426e+28       1.189409488324e+29       3.580341610607e+37       1.193447203536e+37       1.191465439983e+37       3.971551466611e+36       5.697627337930e-08       9.949716413910e+37       5.348870364824e-05       2.583001120844e-01 
       2.068304001564e+12       1.657866168358e-22       2.102660801029e-07       9.836631683285e+18       1.372278864489e+04       6.634802540877e-09       2.838289866685e+16       1.213968267642e-07       5.035429972826e+37       2.201099691278e+28       1.164777538205e+29       3.481822149295e+37       1.160607383098e+37       1.158680151291e+37       3.862267170971e+36       5.697627337930e-08       9.675932287261e+37       5.358507969129e-05       2.578355435490e-01 
       2.053926515952e+12       1.681157530152e-22       2.117376425304e-07       9.700351445871e+18       1.372278864489e+04       6.681246158662e-09       2.818559947055e+16       1.222466045511e-07       4.896871169686e+37       2.155516249801e+28       1.140655700854e+29       3.386013626019e+37       1.128671208673e+37       1.126797008074e+37       3.755990026913e+36       5.697627337930e-08       9.409681817341e+37       5.368145573435e-05       2.573726431234e-01 
       2.039648973140e+12       1.704776112288e-22       2.132201188942e-07       9.565959283940e+18       1.372278864488e+04       6.728014881772e-09       2.798967176817e+16       1.231023307826e-07       4.762125058219e+37       2.110876813789e+28       1.117033412145e+29       3.292841444504e+37       1.097613814835e+37       1.095791186195e+37       3.652637287317e+36       5.697627337930e-08       9.150757702199e+37       5.377783177741e-05       2.569114018391e-01 
       2.025470678391e+12       1.728726511883e-22       2.147116902051e-07       9.433429039413e+18       1.372278864488e+04       6.775110985944e-09       2.779510602598e+16       1.239640470977e-07       4.631086725439e+37       2.067161833460e+28       1.093900326727e+29       3.202233061120e+37       1.067411020373e+37       1.065638544600e+37       3.552128481998e+36       5.697627337930e-08       8.898958344164e+37       5.387420782047e-05       2.564518107922e-01 
       2.011390941799e+12       1.753013390643e-22       2.162141754525e-07       9.302734916618e+18       1.372278864488e+04       6.822536762845e-09       2.760189277654e+16       1.248317954270e-07       4.503654145227e+37       2.024352163897e+28       1.071246313498e+29       3.114117928407e+37       1.038039309469e+37       1.036315606515e+37       3.454385355052e+36       5.697627337930e-08       8.654087692886e+37       5.397058386354e-05       2.559938611419e-01 
       1.997409078251e+12       1.777641475762e-22       2.177293936256e-07       9.173851477261e+18       1.372278864488e+04       6.870294520184e-09       2.741002261821e+16       1.257056179946e-07       4.379728098894e+37       1.982429056663e+28       1.049061451162e+29       3.028427440141e+37       1.009475813380e+37       1.007799541177e+37       3.359331803922e+36       5.697627337930e-08       8.415955092685e+37       5.406695990662e-05       2.555375441108e-01 
       1.983524407399e+12       1.802615560849e-22       2.192518877564e-07       9.046753635483e+18       1.372278864488e+04       6.918386581825e-09       2.721948621471e+16       1.265855573202e-07       4.259212097929e+37       1.941374151588e+28       1.027336023889e+29       2.945094877924e+37       9.816982926412e+36       9.800681460457e+36       3.266893820152e+36       5.697627337930e-08       8.184375134113e+37       5.416333594970e-05       2.550828509838e-01 
       1.969736253624e+12       1.827940506857e-22       2.207871148130e-07       8.921416652973e+18       1.372278864488e+04       6.966815287897e-09       2.703027429464e+16       1.274716562210e-07       4.142012308876e+37       1.901169468731e+28       1.006060517056e+29       2.864055359229e+37       9.546851197430e+36       9.530998295277e+36       3.176999431759e+36       5.697627337930e-08       7.959167509594e+37       5.425971199278e-05       2.546297731079e-01 
       1.956043946001e+12       1.853621243031e-22       2.223332558060e-07       8.797816134151e+18       1.372278864487e+04       7.015582994912e-09       2.684237765108e+16       1.283639578141e-07       4.028037480270e+37       1.861797400506e+28       9.852256130836e+28       2.785245786890e+37       9.284152622966e+36       9.268735941585e+36       3.089578647195e+36       5.697627337930e-08       7.740156873032e+37       5.435608803588e-05       2.541783018912e-01 
       1.942446818274e+12       1.879662767868e-22       2.238884917460e-07       8.675928021424e+18       1.372278864487e+04       7.064692075875e-09       2.665578714109e+16       1.292625055184e-07       3.917198871595e+37       1.823240703968e+28       9.648221873536e+28       2.708604799970e+37       9.028682666567e+36       9.013690202568e+36       3.004563400856e+36       5.697627337930e-08       7.527172703293e+37       5.445246407897e-05       2.537284288028e-01 
       1.928944208812e+12       1.906070150087e-22       2.254564606119e-07       8.555728590502e+18       1.372278864487e+04       7.114144920406e-09       2.647049368529e+16       1.301673430566e-07       3.809410184186e+37       1.785482493262e+28       9.448413042128e+28       2.634072725989e+37       8.780242419962e+36       8.765662500250e+36       2.921887500083e+36       5.697627337930e-08       7.320049171433e+37       5.454884012208e-05       2.532801453720e-01 
       1.915535460588e+12       1.932848529619e-22       2.270353434142e-07       8.437194445779e+18       1.372278864487e+04       7.163943934848e-09       2.628648826741e+16       1.310785144576e-07       3.704587494040e+37       1.748506232231e+28       9.252742130601e+28       2.561591534458e+37       8.538638448195e+36       8.524459720881e+36       2.841486573627e+36       5.697627337930e-08       7.118625011588e+37       5.464521616518e-05       2.528334431881e-01 
       1.902219921140e+12       1.960003118604e-22       2.286233211635e-07       8.320302515780e+18       1.372278864487e+04       7.214091542391e-09       2.610376193387e+16       1.319960640583e-07       3.602649186473e+37       1.712295727171e+28       9.061123445141e+28       2.491104791705e+37       8.303682639016e+36       8.289894064578e+36       2.763298021526e+36       5.697627337930e-08       6.922743395409e+37       5.474159220830e-05       2.523883138993e-01 
       1.888996942542e+12       1.987539202411e-22       2.302240318386e-07       8.205030048671e+18       1.372278864487e+04       7.264590183187e-09       2.592230579331e+16       1.329200365063e-07       3.503515892573e+37       1.676835119740e+28       8.873473066600e+28       2.422557616926e+37       8.075192056419e+36       8.061782899108e+36       2.687260966369e+36       5.697627337930e-08       6.732251809960e+37       5.483796825142e-05       2.519447492126e-01 
       1.875865881372e+12       2.015462140658e-22       2.318356564501e-07       8.091354607830e+18       1.372278864487e+04       7.315442314469e-09       2.574211101620e+16       1.338504767614e-07       3.407110427404e+37       1.642108880011e+28       8.689708813745e+28       2.355896639462e+37       7.852988798207e+36       7.839948617685e+36       2.613316205895e+36       5.697627337930e-08       6.547001938966e+37       5.493434429454e-05       2.515027408934e-01 
       1.862826098681e+12       2.043777368265e-22       2.334581949981e-07       7.979254067481e+18       1.372278864486e+04       7.366650410669e-09       2.556316883435e+16       1.347874300983e-07       3.313357729911e+37       1.608101799674e+28       8.509750207267e+28       2.291069957243e+37       7.636899857476e+36       7.624218500692e+36       2.541406166897e+36       5.697627337930e-08       6.366849547341e+37       5.503072033767e-05       2.510622807646e-01 
       1.849876959962e+12       2.072490396504e-22       2.350934664719e-07       7.868706608384e+18       1.372278864486e+04       7.418216963543e-09       2.538547054057e+16       1.357309421085e-07       3.222184804479e+37       1.574798985374e+28       8.333518434534e+28       2.228027096375e+37       7.426756987917e+36       7.414424581199e+36       2.471474860400e+36       5.697627337930e-08       6.191654368882e+37       5.512709638081e-05       2.506233607063e-01 
