# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 6000, i.e. number of multipoles equal to 5999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.943223400935e-10       4.457543066080e-15       3.045452499928e-13       0.000000000000e+00       6.603782071011e-09       6.806419814555e-10      -1.811717971021e-12 
    3       1.723340655568e-10       5.110381068488e-15       3.624070371598e-13       0.000000000000e+00       4.093953603356e-09       4.683761426372e-10      -1.278170295462e-12 
    4       1.556315346108e-10       3.865659524674e-15       3.418404767806e-13       0.000000000000e+00       2.852209511998e-09       3.474432579603e-10      -7.357168589937e-13 
    5       1.438336529314e-10       2.257435939414e-15       2.885071172776e-13       0.000000000000e+00       2.128950533157e-09       2.703399734697e-10      -3.170600209764e-13 
    6       1.356832819403e-10       1.172709093036e-15       2.290615896463e-13       0.000000000000e+00       1.661147263375e-09       2.173992848833e-10      -4.593372049167e-14 
    7       1.300567266654e-10       6.817316769281e-16       1.779958539399e-13       0.000000000000e+00       1.337809869197e-09       1.791389744919e-10       9.253402204768e-14 
    8       1.262720586117e-10       5.013539253267e-16       1.408691666388e-13       0.000000000000e+00       1.103734559054e-09       1.504801638533e-10       1.316036871480e-13 
    9       1.238087883403e-10       4.048813790307e-16       1.180986721504e-13       0.000000000000e+00       9.281474524235e-10       1.284624574396e-10       1.101053385541e-13 
   10       1.223127363913e-10       3.244536111338e-16       1.074289931343e-13       0.000000000000e+00       7.924300056380e-10       1.111471504764e-10       6.327225866929e-14 
   11       1.215709225782e-10       2.703217352602e-16       1.054724776758e-13       0.000000000000e+00       6.754309605550e-10       9.763378565774e-11       1.747691658874e-14 
   12       1.213203231872e-10       2.499339085403e-16       1.089388293115e-13       0.000000000000e+00       5.896366306428e-10       8.600928089236e-11      -1.414527508237e-14 
   13       1.215040531092e-10       2.532312680695e-16       1.152192588693e-13       0.000000000000e+00       5.192020397193e-10       7.629269590380e-11      -2.741246829043e-14 
   14       1.220684997304e-10       2.710394365394e-16       1.225724239058e-13       0.000000000000e+00       4.605941124172e-10       6.806860705818e-11      -2.588885744467e-14 
   15       1.229206279562e-10       3.039262191116e-16       1.302694188974e-13       0.000000000000e+00       4.112677585157e-10       6.116495623120e-11      -1.627712431685e-14 
   16       1.240161613292e-10       3.559777033726e-16       1.381520353512e-13       0.000000000000e+00       3.693373942428e-10       5.524287249787e-11      -5.539519980983e-15 
