# Matter power spectrum P(k) at redshift z=0
# for k=9.0192e-06 to 20.5861 h/Mpc,
# number of wavenumbers equal to 855
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       7.055035432207e-01       1.187108710149e+02 
       7.082774760132e-01       1.176554511998e+02 
       7.110514088493e-01       1.166138236954e+02 
       7.138253417285e-01       1.155843957659e+02 
       7.165992746503e-01       1.145674705074e+02 
       7.193732076143e-01       1.135626460872e+02 
       7.221471406199e-01       1.125711185136e+02 
       7.249210736666e-01       1.115913459628e+02 
       7.276950067541e-01       1.106236495245e+02 
       7.304689398817e-01       1.096679363525e+02 
       7.332428730492e-01       1.087229033102e+02 
       7.360168062559e-01       1.077892930677e+02 
       7.387907395015e-01       1.068671445252e+02 
       7.415646727856e-01       1.059559164741e+02 
       7.443386061076e-01       1.050555396512e+02 
       7.471125394672e-01       1.041656258274e+02 
       7.498864728640e-01       1.032861834657e+02 
       7.526604062976e-01       1.024172346606e+02 
       7.554343397674e-01       1.015580839728e+02 
       7.582082732733e-01       1.007093498720e+02 
       7.609822068146e-01       9.987045559173e+01 
       7.637561403912e-01       9.904058824373e+01 
       7.665300740025e-01       9.822161045833e+01 
       7.693040076482e-01       9.741113093145e+01 
       7.720779413280e-01       9.660990314021e+01 
       7.748518750414e-01       9.581840198286e+01 
       7.776258087881e-01       9.503575124311e+01 
       7.803997425678e-01       9.426178540636e+01 
       7.831736763800e-01       9.349721830168e+01 
       7.859476102245e-01       9.274069796024e+01 
       7.887215441010e-01       9.199255517718e+01 
       7.914954780090e-01       9.125282298445e+01 
       7.942694119482e-01       9.052213637208e+01 
       7.970433459184e-01       8.979924874799e+01 
       7.998172799192e-01       8.908427330511e+01 
       8.025912139502e-01       8.837730814111e+01 
       8.053651480112e-01       8.767790902745e+01 
       8.081390821019e-01       8.698643729512e+01 
       8.109130162219e-01       8.630257639863e+01 
       8.136869503709e-01       8.562670121600e+01 
       8.164608845487e-01       8.495740326296e+01 
       8.192348187550e-01       8.429559712699e+01 
       8.220087529895e-01       8.364065306203e+01 
       8.247826872518e-01       8.299329175731e+01 
       8.275566215417e-01       8.235290560217e+01 
       8.303305558590e-01       8.171924743692e+01 
       8.331044902033e-01       8.109247457773e+01 
       8.358784245744e-01       8.047240741904e+01 
       8.386523589720e-01       7.985917638459e+01 
       8.414262933959e-01       7.925166579434e+01 
       8.442002278458e-01       7.865081902158e+01 
       8.469741623214e-01       7.805675422972e+01 
       8.497480968225e-01       7.746853779937e+01 
       8.525220313488e-01       7.688699054098e+01 
       8.552959659002e-01       7.631134671212e+01 
       8.580699004763e-01       7.574149067432e+01 
       8.608438350769e-01       7.517769166416e+01 
       8.636177697017e-01       7.461997079620e+01 
       8.663917043507e-01       7.406798866926e+01 
       8.691656390234e-01       7.352111957030e+01 
       8.719395737197e-01       7.297982883327e+01 
       8.747135084394e-01       7.244464237825e+01 
       8.774874431822e-01       7.191476574485e+01 
       8.802613779479e-01       7.138993763872e+01 
       8.830353127363e-01       7.087125396977e+01 
       8.858092475472e-01       7.035714470706e+01 
       8.885831823804e-01       6.984843792936e+01 
       8.913571172357e-01       6.934459311335e+01 
       8.941310521128e-01       6.884584963036e+01 
       8.969049870116e-01       6.835227800088e+01 
       8.996789219318e-01       6.786365009344e+01 
       9.024528568733e-01       6.738012488245e+01 
       9.052267918358e-01       6.690080099214e+01 
       9.080007268193e-01       6.642639537780e+01 
       9.107746618234e-01       6.595600649375e+01 
       9.135485968480e-01       6.549173394749e+01 
       9.163225318929e-01       6.503109019298e+01 
       9.190964669579e-01       6.457552513924e+01 
       9.218704020429e-01       6.412362708337e+01 
       9.246443371476e-01       6.367641492145e+01 
       9.274182722719e-01       6.323359156662e+01 
       9.301922074157e-01       6.279516041764e+01 
       9.329661425786e-01       6.236071024770e+01 
       9.357400777606e-01       6.193063531536e+01 
       9.385140129615e-01       6.150456518406e+01 
       9.412879481812e-01       6.108258470795e+01 
       9.440618834194e-01       6.066468662109e+01 
       9.468358186759e-01       6.025112212718e+01 
       9.496097539508e-01       5.984072809553e+01 
       9.523836892437e-01       5.943527137698e+01 
       9.551576245545e-01       5.903250114842e+01 
       9.579315598831e-01       5.863347318640e+01 
       9.607054952292e-01       5.823863739835e+01 
       9.634794305929e-01       5.784780046968e+01 
       9.662533659738e-01       5.746027497792e+01 
       9.690273013719e-01       5.707670434135e+01 
       9.718012367870e-01       5.669626273199e+01 
       9.745751722190e-01       5.631967803625e+01 
       9.773491076677e-01       5.594627670892e+01 
       9.801230431330e-01       5.557672698726e+01 
       9.828969786147e-01       5.520979240728e+01 
       9.856709141127e-01       5.484621942479e+01 
       9.884448496269e-01       5.448720038111e+01 
       9.912187851571e-01       5.413064522790e+01 
       9.939927207032e-01       5.377747335811e+01 
       9.967666562650e-01       5.342742740974e+01 
       9.995405918425e-01       5.308046873380e+01 
       1.002314527435e+00       5.273701619574e+01 
       1.005088463044e+00       5.239556760691e+01 
       1.007862398667e+00       5.205866632725e+01 
       1.010636334306e+00       5.172410710155e+01 
       1.013410269960e+00       5.139224074725e+01 
       1.016184205628e+00       5.106385623658e+01 
       1.018958141312e+00       5.073804353560e+01 
       1.021732077009e+00       5.041566149223e+01 
       1.024506012722e+00       5.009568642034e+01 
       1.027279948449e+00       4.977841118180e+01 
       1.030053884190e+00       4.946409819403e+01 
       1.032827819945e+00       4.915269206665e+01 
       1.035601755714e+00       4.884370928087e+01 
       1.038375691498e+00       4.853755647588e+01 
       1.041149627295e+00       4.823427205656e+01 
       1.043923563105e+00       4.793364237896e+01 
       1.046697498930e+00       4.763509475541e+01 
       1.049471434768e+00       4.733941761699e+01 
       1.052245370619e+00       4.704646065487e+01 
       1.055019306483e+00       4.675587357662e+01 
       1.057793242361e+00       4.646800714467e+01 
       1.060567178252e+00       4.618234044502e+01 
       1.063341114156e+00       4.589939188455e+01 
       1.066115050072e+00       4.561836552343e+01 
       1.068888986001e+00       4.533986176476e+01 
       1.071662921944e+00       4.506418820360e+01 
       1.074436857898e+00       4.479042943049e+01 
       1.077210793865e+00       4.451908731805e+01 
       1.079984729845e+00       4.425011197894e+01 
       1.082758665836e+00       4.398346925814e+01 
       1.085532601840e+00       4.371870654090e+01 
       1.088306537856e+00       4.345639196195e+01 
       1.091080473884e+00       4.319602620674e+01 
       1.093854409924e+00       4.293798926287e+01 
       1.096628345976e+00       4.268212623284e+01 
       1.099402282039e+00       4.242858890133e+01 
       1.102176218115e+00       4.217684680435e+01 
       1.104950154201e+00       4.192692651393e+01 
       1.107724090299e+00       4.167976403640e+01 
       1.110498026409e+00       4.143403518657e+01 
       1.113271962530e+00       4.119065467405e+01 
       1.116045898662e+00       4.094876619671e+01 
       1.118819834805e+00       4.070969592685e+01 
       1.121593770959e+00       4.047189702742e+01 
       1.124367707124e+00       4.023641262971e+01 
       1.127141643300e+00       4.000266254868e+01 
       1.129915579487e+00       3.977062415363e+01 
       1.132689515685e+00       3.954051111618e+01 
       1.135463451893e+00       3.931237279525e+01 
       1.138237388112e+00       3.908632166762e+01 
       1.141011324341e+00       3.886168555637e+01 
       1.143785260581e+00       3.863895005892e+01 
       1.146559196831e+00       3.841780514863e+01 
       1.149333133091e+00       3.819846121698e+01 
       1.152107069361e+00       3.798101907790e+01 
       1.154881005642e+00       3.776544405782e+01 
       1.157654941933e+00       3.755132061905e+01 
       1.160428878233e+00       3.733893879547e+01 
       1.163202814544e+00       3.712803411797e+01 
       1.165976750864e+00       3.691924924012e+01 
       1.168750687194e+00       3.671158011912e+01 
       1.171524623534e+00       3.650609967454e+01 
       1.174298559883e+00       3.630136182834e+01 
       1.177072496242e+00       3.609883864991e+01 
       1.179846432610e+00       3.589787080710e+01 
       1.182620368988e+00       3.569829899982e+01 
       1.185394305375e+00       3.550062099098e+01 
       1.188168241772e+00       3.530391203821e+01 
       1.190942178178e+00       3.510906183168e+01 
       1.193716114592e+00       3.491568363029e+01 
       1.196490051016e+00       3.472348480626e+01 
       1.199263987449e+00       3.453320996357e+01 
       1.202037923891e+00       3.434414504957e+01 
       1.204811860342e+00       3.415657710083e+01 
       1.207585796802e+00       3.397000499630e+01 
       1.210359733270e+00       3.378561789581e+01 
       1.213133669747e+00       3.360239715794e+01 
       1.215907606233e+00       3.342036392054e+01 
       1.218681542728e+00       3.323972791396e+01 
       1.221455479231e+00       3.306049724506e+01 
       1.224229415742e+00       3.288227068317e+01 
       1.227003352262e+00       3.270588975079e+01 
       1.229777288790e+00       3.253065124933e+01 
       1.232551225327e+00       3.235675338042e+01 
       1.235325161872e+00       3.218387097716e+01 
       1.237685953032e+00       3.203784911086e+01 
       1.238099098425e+00       3.201233779837e+01 
       1.240873034986e+00       3.184234491879e+01 
       1.243646971555e+00       3.167365442130e+01 
       1.246420908132e+00       3.150586330300e+01 
       1.249194844718e+00       3.133962404455e+01 
       1.251968781311e+00       3.117456000754e+01 
       1.254742717912e+00       3.101022765879e+01 
       1.257516654521e+00       3.084781142603e+01 
       1.260290591138e+00       3.068617901887e+01 
       1.263064527762e+00       3.052560199874e+01 
       1.265838464394e+00       3.036645040271e+01 
       1.268612401034e+00       3.020849673993e+01 
       1.271386337681e+00       3.005149382581e+01 
       1.274160274336e+00       2.989557593690e+01 
       1.276934210998e+00       2.974094683146e+01 
       1.279708147668e+00       2.958739408076e+01 
       1.282482084345e+00       2.943483056776e+01 
       1.285256021030e+00       2.928362009047e+01 
       1.288029957721e+00       2.913326112113e+01 
       1.290803894420e+00       2.898386803260e+01 
       1.293577831126e+00       2.883562054828e+01 
       1.296351767840e+00       2.868837149879e+01 
       1.299125704560e+00       2.854252293791e+01 
       1.635212700291e+00       1.640658104045e+01 
       2.058608610279e+00       9.353865249953e+00 
       2.591634689643e+00       5.295429498278e+00 
       3.262674768878e+00       2.978377345954e+00 
       4.107464176961e+00       1.665285445919e+00 
       5.170991030410e+00       9.259750261364e-01 
       6.509892012343e+00       5.122485299079e-01 
       8.195468482374e+00       2.820335695483e-01 
       1.031748353402e+01       1.545990547153e-01 
       1.298894220674e+01       8.439238866983e-02 
       1.635210941640e+01       4.588298171350e-02 
       2.058608608074e+01       2.485425302902e-02 
