# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5500, i.e. number of multipoles equal to 5499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.752511931066e-10       8.322519069835e-15       2.149191211721e-13       5.668380408438e-17       7.483279017243e-11       1.020817970986e-11      -6.459125821615e-15 
   41       1.780780686977e-10       9.035735482582e-15       2.033899400718e-13       5.956247189586e-17       7.108525477152e-11       9.723174514822e-12      -6.759915341135e-15 
   42       1.809454374481e-10       9.786786175583e-15       1.903772210284e-13       6.251436393883e-17       6.758173894618e-11       9.270874301408e-12      -7.261937071933e-15 
   43       1.838459348124e-10       1.057660790865e-14       1.758017120945e-13       6.553953464402e-17       6.431277635144e-11       8.849469913544e-12      -7.840768061241e-15 
   44       1.867665835801e-10       1.140614503990e-14       1.595753339504e-13       6.863802455306e-17       6.125438475996e-11       8.455121288353e-12      -8.344953903885e-15 
   45       1.896940523199e-10       1.227624209345e-14       1.416144258364e-13       7.180985323784e-17       5.837659298799e-11       8.083248076597e-12      -8.637568875820e-15 
   46       1.926334125043e-10       1.318728109185e-14       1.218857546697e-13       7.505499718475e-17       5.567478186190e-11       7.733236580311e-12      -8.739464989344e-15 
   47       1.955941898501e-10       1.413943729493e-14       1.003731426452e-13       7.837340410707e-17       5.314574932866e-11       7.404869337828e-12      -8.726140219597e-15 
   48       1.985849866012e-10       1.513277287796e-14       7.706489771242e-14       8.176499771103e-17       5.077826126547e-11       7.096923888050e-12      -8.689173774024e-15 
   49       2.016133416087e-10       1.616723157256e-14       5.195395692050e-14       8.522967662778e-17       4.855245466115e-11       6.807097144273e-12      -8.737118999220e-15 
   50       2.046846649369e-10       1.724274992595e-14       2.503063451422e-14       8.876731931990e-17       4.644580221163e-11       6.532732768931e-12      -8.964945471708e-15 
   51       2.077990253674e-10       1.835963911486e-14      -3.741786948783e-15       9.237780284846e-17       4.445429939623e-11       6.273411510519e-12      -9.350515195427e-15 
   52       2.109532490391e-10       1.951829750720e-14      -3.440902544966e-14       9.606098735407e-17       4.257599675619e-11       6.028933259852e-12      -9.831549482512e-15 
   53       2.141415895915e-10       2.071910322762e-14      -6.701918314484e-14       9.981670975956e-17       4.080465990885e-11       5.798538561899e-12      -1.033405057444e-14 
   54       2.173555446924e-10       2.196241428632e-14      -1.016229510326e-13       1.036447829832e-16       3.912948150152e-11       5.580870777873e-12      -1.077171451046e-14 
   55       2.205867631325e-10       2.324847560077e-14      -1.382612775542e-13       1.075450187880e-16       3.753836265504e-11       5.374377860818e-12      -1.106646709614e-14 
   56       2.238370321217e-10       2.457711271719e-14      -1.769243182092e-13       1.115173047796e-16       3.602937178412e-11       5.178721245740e-12      -1.121739097385e-14 
   57       2.271104496870e-10       2.594796222859e-14      -2.175826466324e-13       1.155615451582e-16       3.460162785846e-11       4.993650681971e-12      -1.124789310926e-14 
   58       2.304104897945e-10       2.736055479315e-14      -2.601986196154e-13       1.196776388894e-16       3.325183458351e-11       4.818575025076e-12      -1.118631261423e-14 
   59       2.337399392903e-10       2.881431163555e-14      -3.047260933546e-13       1.238654798384e-16       3.197413142534e-11       4.652541526753e-12      -1.106615659314e-14 
   60       2.371008348402e-10       3.030854104821e-14      -3.511101396997e-13       1.281249569040e-16       3.075994463545e-11       4.494215124724e-12      -1.092633598928e-14 
   61       2.404946222731e-10       3.184250393527e-14      -3.992999102821e-13       1.324559809650e-16       2.960035899903e-11       4.342249517471e-12      -1.080252624888e-14 
   62       2.439228190662e-10       3.341563555128e-14      -4.492912450277e-13       1.368585724846e-16       2.849419220313e-11       4.196544571891e-12      -1.069844970393e-14 
   63       2.473863893379e-10       3.502736755214e-14      -5.010931675855e-13       1.413327938973e-16       2.744147673613e-11       4.057235688298e-12      -1.060853638996e-14 
   64       2.508854796719e-10       3.667706206222e-14      -5.547157121653e-13       1.458787254967e-16       2.644103146420e-11       3.924318805777e-12      -1.052618557294e-14 
   65       2.544193631143e-10       3.836401036636e-14      -6.101700569585e-13       1.504964664208e-16       2.549039263673e-11       3.797642123112e-12      -1.044371999275e-14 
   66       2.579863831705e-10       4.008743160179e-14      -6.674686575590e-13       1.551861356364e-16       2.458574489189e-11       3.676897819723e-12      -1.035234010681e-14 
   67       2.615838978018e-10       4.184647145016e-14      -7.266253803836e-13       1.599478729244e-16       2.372185226209e-11       3.561613776594e-12      -1.024207833353e-14 
   68       2.652093286885e-10       4.364020661436e-14      -7.876475035496e-13       1.647818314991e-16       2.289345051347e-11       3.451287724512e-12      -1.010458922357e-14 
   69       2.688636810892e-10       4.546766222644e-14      -8.505095391261e-13       1.696881519308e-16       2.209990599668e-11       3.345839759216e-12      -9.942278763438e-15 
   70       2.725486398677e-10       4.732779563343e-14      -9.151743218933e-13       1.746669846840e-16       2.134138119460e-11       3.245237066144e-12      -9.760951209519e-15 
   71       2.762655000943e-10       4.921948978518e-14      -9.816005993275e-13       1.797184987726e-16       2.061742586016e-11       3.149355052650e-12      -9.567163126863e-15 
   72       2.800151393095e-10       5.114155207428e-14      -1.049742957029e-12       1.848428825299e-16       1.992694539614e-11       3.057972711572e-12      -9.368250162849e-15 
   73       2.837979897892e-10       5.309271317596e-14      -1.119551744147e-12       1.900403443806e-16       1.926816923496e-11       2.970767984815e-12      -9.172353820845e-15 
   74       2.876140108085e-10       5.507162588805e-14      -1.190972998812e-12       1.953111136106e-16       1.863861921838e-11       2.887313126919e-12      -8.988448233871e-15 
   75       2.914626609071e-10       5.707686397081e-14      -1.263948373557e-12       2.006554411386e-16       1.803507797733e-11       2.807070068633e-12      -8.826366938263e-15 
   76       2.953433235757e-10       5.910695203589e-14      -1.338420009734e-12       2.060735672142e-16       1.745438398581e-11       2.729523190584e-12      -8.694456799420e-15 
   77       2.992567352471e-10       6.116046406971e-14      -1.414346351789e-12       2.115656160086e-16       1.689605399980e-11       2.654615845555e-12      -8.591986694775e-15 
