# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 6000, i.e. number of multipoles equal to 5999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.413261509805e-10       4.228186495377e-15       3.512616887775e-13       0.000000000000e+00       8.018685363919e-09       4.689219325881e-10      -1.855750358099e-12 
    3       1.331302833793e-10       5.369308087248e-15       3.956386943782e-13       0.000000000000e+00       5.013102115551e-09       3.323433952143e-10      -1.395807194673e-12 
    4       1.255565354067e-10       4.591213357220e-15       3.694077726295e-13       0.000000000000e+00       3.496648404711e-09       2.511192197052e-10      -9.051143376333e-13 
    5       1.199148286427e-10       3.026631131960e-15       3.138815390375e-13       0.000000000000e+00       2.612531759170e-09       1.979734650173e-10      -4.953334210470e-13 
    6       1.160293949527e-10       1.676613964005e-15       2.521922620932e-13       0.000000000000e+00       2.040796565082e-09       1.608681218656e-10      -1.963394276760e-13 
    7       1.135384238005e-10       9.064575778138e-16       1.976287835402e-13       0.000000000000e+00       1.645138663281e-09       1.337518641281e-10      -8.425553081931e-15 
    8       1.120148285388e-10       5.911108959909e-16       1.559459250923e-13       0.000000000000e+00       1.358615016428e-09       1.132195102779e-10       8.477316357493e-14 
    9       1.112548216612e-10       4.762593320263e-16       1.282857263273e-13       0.000000000000e+00       1.143986673155e-09       9.724619304687e-11       1.078934785671e-13 
   10       1.110644552077e-10       4.035589702194e-16       1.131298482715e-13       0.000000000000e+00       9.784060202790e-10       8.457660082996e-11       8.775918007355e-14 
   11       1.112754759608e-10       3.375922935075e-16       1.077747872520e-13       0.000000000000e+00       8.242227919326e-10       7.461201647584e-11       4.894685678493e-14 
   12       1.118609670558e-10       2.948915934450e-16       1.092094019718e-13       0.000000000000e+00       7.202319276966e-10       6.610717596177e-11       9.237788496893e-15 
