# Matter power spectrum P(k) at redshift z=0
# for k=9.01777e-06 to 20.5825 h/Mpc,
# number of wavenumbers equal to 855
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.237436309153e-03       8.132692226425e+03 
       1.266660558409e-03       8.305073840797e+03 
       1.336809238052e-03       8.715535060146e+03 
       1.409537868692e-03       9.136172496185e+03 
       1.484740239600e-03       9.565882698732e+03 
       1.562299291522e-03       1.000352078744e+04 
       1.642090484503e-03       1.044792572716e+04 
       1.723984961446e-03       1.089794337434e+04 
       1.807852375162e-03       1.135244591565e+04 
       1.893563298875e-03       1.181034802043e+04 
       1.980991187410e-03       1.227061905259e+04 
       2.070013894393e-03       1.273229101180e+04 
       2.160514777863e-03       1.319446392239e+04 
       2.252383443363e-03       1.365630827613e+04 
       2.345516181282e-03       1.411706551392e+04 
       2.439816156371e-03       1.457604655122e+04 
       2.535193403933e-03       1.503262904903e+04 
       2.631564681181e-03       1.548625456052e+04 
       2.728853215055e-03       1.593642424469e+04 
       2.826988380429e-03       1.638269451673e+04 
       2.925905335651e-03       1.682467324421e+04 
       3.025544636276e-03       1.726201457821e+04 
       3.125851842553e-03       1.769441730582e+04 
       3.226777131995e-03       1.812161769842e+04 
       3.328274924875e-03       1.854338831906e+04 
       3.430303527867e-03       1.895953488685e+04 
       3.532824798954e-03       1.936989009581e+04 
       3.635803835260e-03       1.977431555498e+04 
       3.739208684334e-03       2.017269300955e+04 
       3.843010078631e-03       2.056492846179e+04 
       3.947181192420e-03       2.095094647865e+04 
       4.051697420008e-03       2.133068476778e+04 
       4.156536173955e-03       2.170409807432e+04 
       4.261676701857e-03       2.207115722944e+04 
       4.367099920266e-03       2.243183800783e+04 
       4.472788264292e-03       2.278613264950e+04 
       4.578725551528e-03       2.313403915327e+04 
       4.684896858992e-03       2.347556471277e+04 
       4.791288411857e-03       2.381072520909e+04 
       4.897887482858e-03       2.413954478094e+04 
       5.004682301321e-03       2.446204623724e+04 
       5.111661970888e-03       2.477826566322e+04 
       5.218816395059e-03       2.508823831407e+04 
       5.326136209784e-03       2.539200273508e+04 
       5.433612722403e-03       2.568961027107e+04 
       5.541237856288e-03       2.598110552848e+04 
       5.649004100628e-03       2.626653555010e+04 
       5.756904464843e-03       2.654595502879e+04 
       5.864932437163e-03       2.681941904316e+04 
       5.973081946959e-03       2.708698333944e+04 
       6.081347330465e-03       2.734869993692e+04 
       6.189723299550e-03       2.760463592804e+04 
       6.298204913243e-03       2.785483788359e+04 
       6.406787551753e-03       2.809937317663e+04 
       6.515466892733e-03       2.833831136806e+04 
       6.624238889588e-03       2.857170071977e+04 
       6.733099751614e-03       2.879960548256e+04 
       6.842045925821e-03       2.902208932205e+04 
       6.951074080257e-03       2.923921087171e+04 
       7.060181088721e-03       2.945104377145e+04 
       7.169364016712e-03       2.965763461826e+04 
       7.278620108523e-03       2.985906004121e+04 
       7.387946775368e-03       3.005536823747e+04 
       7.497341584446e-03       3.024663088445e+04 
       7.606802248869e-03       3.043290447967e+04 
       7.716326618374e-03       3.061425805952e+04 
       7.825912670749e-03       3.079074117210e+04 
       7.935558503913e-03       3.096241949408e+04 
       8.045262328602e-03       3.112935457065e+04 
       8.155022461594e-03       3.129160388297e+04 
       8.264837319447e-03       3.144921424192e+04 
       8.374705412693e-03       3.160226422715e+04 
       8.484625340461e-03       3.175079487910e+04 
       8.594595785482e-03       3.189488781622e+04 
       8.704615509463e-03       3.203457479941e+04 
       8.814683348788e-03       3.216992524929e+04 
       8.924798210516e-03       3.230098752478e+04 
       9.034959068675e-03       3.242782301089e+04 
       9.145164960802e-03       3.255047896050e+04 
       9.255414984729e-03       3.266903212073e+04 
       9.365708295591e-03       3.278350661809e+04 
       9.476044103039e-03       3.289396940688e+04 
       9.586421668641e-03       3.300046575198e+04 
       9.696840303463e-03       3.310307361975e+04 
       9.807299365809e-03       3.320181236762e+04 
       9.917798259121e-03       3.329674595267e+04 
       1.002833643001e-02       3.338791966294e+04 
       1.013891336643e-02       3.347539644796e+04 
       1.024952859596e-02       3.355921536465e+04 
       1.036018168421e-02       3.363941634031e+04 
       1.047087223335e-02       3.371607338188e+04 
       1.058159988071e-02       3.378921403063e+04 
       1.069236429745e-02       3.385889691470e+04 
       1.080316518742e-02       3.392517274165e+04 
       1.091400228596e-02       3.398806665196e+04 
       1.102487535892e-02       3.404764262425e+04 
       1.113578420160e-02       3.410393841340e+04 
       1.124672863791e-02       3.415700334936e+04 
       1.135770851948e-02       3.420687775525e+04 
       1.146872372489e-02       3.425359050281e+04 
       1.157977415889e-02       3.429722465442e+04 
       1.169085975180e-02       3.433778546762e+04 
       1.180198045879e-02       3.437534723477e+04 
       1.191313625937e-02       3.440991749022e+04 
       1.202432715680e-02       3.444155550130e+04 
       1.213555317760e-02       3.447030503865e+04 
       1.224681437110e-02       3.449620195643e+04 
       1.235811080903e-02       3.451929842349e+04 
       1.237436309153e-02       3.452242648290e+04 
       1.246944258512e-02       3.453961191341e+04 
       1.258080981472e-02       3.455720570790e+04 
       1.269221263455e-02       3.457210517027e+04 
       1.280365120235e-02       3.458435387596e+04 
       1.291512569667e-02       3.459398371903e+04 
       1.302663631659e-02       3.460104865510e+04 
       1.313818328155e-02       3.460556722740e+04 
       1.324976683118e-02       3.460758945783e+04 
       1.336138722513e-02       3.460714573694e+04 
       1.347304474295e-02       3.460427540714e+04 
       1.358473968398e-02       3.459902278082e+04 
       1.369647236726e-02       3.459140400377e+04 
       1.380824313151e-02       3.458147228899e+04 
       1.392005233503e-02       3.456924418484e+04 
       1.403190035574e-02       3.455478694878e+04 
       1.414378759114e-02       3.453810716829e+04 
       1.425571445833e-02       3.451925853966e+04 
       1.436768139409e-02       3.449825320564e+04 
       1.447968885487e-02       3.447513028068e+04 
       1.459173731692e-02       3.444993866996e+04 
       1.470382727637e-02       3.442269262980e+04 
       1.481595924932e-02       3.439344362238e+04 
       1.492813377198e-02       3.436219294294e+04 
       1.504035140080e-02       3.432902319353e+04 
       1.515261271265e-02       3.429390224900e+04 
       1.526491830498e-02       3.425692393010e+04 
       1.537726879602e-02       3.421808220269e+04 
       1.548966482496e-02       3.417742225154e+04 
       1.560210705222e-02       3.413496084712e+04 
       1.571459615965e-02       3.409076088800e+04 
       1.582713285081e-02       3.404479571571e+04 
       1.593971785121e-02       3.399712982430e+04 
       1.605235190863e-02       3.394781432105e+04 
       1.616503579341e-02       3.389684189715e+04 
       1.627777029876e-02       3.384424668100e+04 
       1.639055624109e-02       3.379007330293e+04 
       1.650339446038e-02       3.373434298295e+04 
       1.661628582054e-02       3.367706648811e+04 
       1.672923120979e-02       3.361831570365e+04 
       1.684223154105e-02       3.355806270484e+04 
       1.695528775235e-02       3.349641156617e+04 
       1.706840080732e-02       3.343327835833e+04 
       1.718157169555e-02       3.336876631860e+04 
       1.729480143313e-02       3.330291427154e+04 
       1.740809106312e-02       3.323569975467e+04 
       1.752144165602e-02       3.316718139452e+04 
       1.763485431034e-02       3.309738654993e+04 
       1.774833015309e-02       3.302630993329e+04 
       1.786187034040e-02       3.295397255814e+04 
       1.797547605804e-02       3.288046491815e+04 
       1.808914852206e-02       3.280576147596e+04 
       1.820288897940e-02       3.272988793485e+04 
       1.831669870852e-02       3.265284805520e+04 
       1.843057902006e-02       3.257473267940e+04 
       1.854453125757e-02       3.249549634932e+04 
       1.865855679814e-02       3.241522320741e+04 
       1.877265705321e-02       3.233387847878e+04 
       1.888683346926e-02       3.225155712858e+04 
       1.900108752863e-02       3.216815127940e+04 
       1.911542075032e-02       3.208383013990e+04 
       1.922983469077e-02       3.199858745554e+04 
       1.934433094480e-02       3.191237769276e+04 
       1.945891114643e-02       3.182527098529e+04 
       1.957357696982e-02       3.173724187656e+04 
       1.968833013019e-02       3.164835431117e+04 
       1.980317238481e-02       3.155861291859e+04 
       1.991810553402e-02       3.146811502011e+04 
       2.003313142220e-02       3.137675901496e+04 
       2.014825193893e-02       3.128465569929e+04 
       2.026346902000e-02       3.119174220949e+04 
       2.037878464861e-02       3.109809555852e+04 
       2.049420085653e-02       3.100373420030e+04 
       2.060971972528e-02       3.090872700664e+04 
       2.072534338742e-02       3.081296000057e+04 
       2.084107402784e-02       3.071657095534e+04 
       2.095691388505e-02       3.061949309883e+04 
       2.107286525261e-02       3.052180584670e+04 
       2.118893048051e-02       3.042356241104e+04 
       2.130511197668e-02       3.032461666525e+04 
       2.142141220844e-02       3.022514940300e+04 
       2.153783370415e-02       3.012522944117e+04 
       2.165437905476e-02       3.002466958362e+04 
       2.177105091553e-02       2.992363133074e+04 
       2.188785200770e-02       2.982205007790e+04 
       2.200478512035e-02       2.972003841813e+04 
       2.212185311220e-02       2.961745828320e+04 
       2.223905891351e-02       2.951452381766e+04 
       2.235640552811e-02       2.941107501266e+04 
       2.247389603537e-02       2.930727048173e+04 
       2.259153359238e-02       2.920302173347e+04 
       2.270932143609e-02       2.909843547443e+04 
       2.282726288560e-02       2.899348683340e+04 
       2.294536134450e-02       2.888807445754e+04 
       2.306362030328e-02       2.878233894934e+04 
       2.318204334185e-02       2.867634508010e+04 
       2.330063413216e-02       2.856999967301e+04 
       2.341939644087e-02       2.846328574540e+04 
       2.353833413217e-02       2.835640743213e+04 
       2.365745117065e-02       2.824920252918e+04 
       2.377675162432e-02       2.814173164893e+04 
       2.389623966771e-02       2.803400884505e+04 
       2.401591958514e-02       2.792608235004e+04 
       2.413579577401e-02       2.781789776705e+04 
       2.425587274834e-02       2.770952619187e+04 
       2.437615514233e-02       2.760099598621e+04 
       2.449664771415e-02       2.749212627914e+04 
       2.461735534981e-02       2.738322607369e+04 
       2.473828306724e-02       2.727419821647e+04 
       2.485943602043e-02       2.716498170926e+04 
       2.498081950390e-02       2.705555207968e+04 
       2.510243895716e-02       2.694612245995e+04 
       2.522429996947e-02       2.683644763972e+04 
       2.534640828479e-02       2.672674070129e+04 
       2.546876980687e-02       2.661694298702e+04 
       2.559139060460e-02       2.650705580519e+04 
       2.571427691755e-02       2.639710801213e+04 
       2.583743516177e-02       2.628702114833e+04 
       2.596087193583e-02       2.617688849460e+04 
       2.608459402711e-02       2.606679080702e+04 
       2.620860841833e-02       2.595664694120e+04 
       2.633292229443e-02       2.584647005141e+04 
       2.645754304970e-02       2.573626784775e+04 
       2.658247829524e-02       2.562603774015e+04 
       2.670773586674e-02       2.551581764951e+04 
       2.683332383264e-02       2.540561797559e+04 
       2.695925050260e-02       2.529537666321e+04 
       2.708552443645e-02       2.518525339201e+04 
       2.721215445346e-02       2.507500669806e+04 
       2.733914964208e-02       2.496500273251e+04 
       2.746651937014e-02       2.485488102898e+04 
       2.759427329556e-02       2.474483946560e+04 
       2.772242137749e-02       2.463489432448e+04 
       2.785097388808e-02       2.452512992737e+04 
       2.797994142477e-02       2.441523547963e+04 
       2.810933492320e-02       2.430544792671e+04 
       2.823916567079e-02       2.419583187291e+04 
       2.836944532091e-02       2.408628173570e+04 
       2.850018590792e-02       2.397679964906e+04 
       2.863139986282e-02       2.386738673567e+04 
       2.876310002983e-02       2.375804454018e+04 
       2.889529968376e-02       2.364896731357e+04 
       2.902801254839e-02       2.353990435116e+04 
       2.916125281569e-02       2.343093067049e+04 
       2.929503516625e-02       2.332210023613e+04 
       2.942937479065e-02       2.321343640155e+04 
       2.956428741218e-02       2.310489342552e+04 
       2.969978931066e-02       2.299645712780e+04 
       2.983589734776e-02       2.288812168579e+04 
       2.997262899363e-02       2.277998817372e+04 
       3.011000235518e-02       2.267193310839e+04 
       3.024803620590e-02       2.256409484088e+04 
       3.038675001755e-02       2.245635096614e+04 
       3.052616399362e-02       2.234871900414e+04 
       3.066629910495e-02       2.224129423073e+04 
       3.080717712740e-02       2.213401960893e+04 
       3.094882068192e-02       2.202687827822e+04 
       3.109125327712e-02       2.191985392138e+04 
       3.123449935452e-02       2.181300594872e+04 
       3.137858433671e-02       2.170633312683e+04 
       3.152353467864e-02       2.159978633517e+04 
       3.166937792232e-02       2.149346720215e+04 
       3.181614275507e-02       2.138724592126e+04 
       3.196385907183e-02       2.128113662690e+04 
       3.211255804162e-02       2.117525047120e+04 
       3.226227217867e-02       2.106944215321e+04 
       3.241303541855e-02       2.096386906182e+04 
       3.256488319967e-02       2.085837406906e+04 
       3.271785255073e-02       2.075305666393e+04 
       3.287198218451e-02       2.064783823511e+04 
       3.302731259871e-02       2.054279561659e+04 
       3.318388618428e-02       2.043790720125e+04 
       3.334174734211e-02       2.033312118850e+04 
       3.350094260877e-02       2.022848215893e+04 
       3.366152079208e-02       2.012394412926e+04 
       3.382353311761e-02       2.001955925010e+04 
       3.398703338700e-02       1.991531536437e+04 
       3.415207814938e-02       1.981109676797e+04 
       3.431872688710e-02       1.970704508012e+04 
       3.448704221730e-02       1.960303456650e+04 
       3.465709011093e-02       1.949922828551e+04 
       3.482894013096e-02       1.939540840253e+04 
       3.500266569195e-02       1.929168502109e+04 
       3.517834434320e-02       1.918802445358e+04 
       3.535605807812e-02       1.908452532096e+04 
       3.553589367267e-02       1.898100600942e+04 
       3.571794305632e-02       1.887746288445e+04 
       3.590230371914e-02       1.877400359220e+04 
       3.608907915936e-02       1.867057925073e+04 
       3.627837937633e-02       1.856717627498e+04 
       3.647032141422e-02       1.846376121958e+04 
       3.666502996307e-02       1.836029465596e+04 
       3.686263802426e-02       1.825680861086e+04 
       3.706328764880e-02       1.815330268421e+04 
       3.726713075816e-02       1.804967109091e+04 
       3.747433005868e-02       1.794609451507e+04 
       3.768506006250e-02       1.784224904911e+04 
       3.789950822990e-02       1.773838295540e+04 
       3.811787625070e-02       1.763435002570e+04 
       3.834038148490e-02       1.753015383169e+04 
       3.856725858652e-02       1.742577816488e+04 
       3.879876133894e-02       1.732115997683e+04 
       3.903516473463e-02       1.721631708545e+04 
       3.927676733878e-02       1.711124444225e+04 
       3.952389398344e-02       1.700581193166e+04 
       3.977689884778e-02       1.690001596934e+04 
       4.003616899120e-02       1.679381237733e+04 
       4.030212841933e-02       1.668725096826e+04 
       4.057524277953e-02       1.658025113572e+04 
       4.085602480297e-02       1.647270709868e+04 
       4.114504063566e-02       1.636454300914e+04 
       4.144291723242e-02       1.625574760209e+04 
       4.175035102728e-02       1.614627441454e+04 
       4.206811814335e-02       1.603601327706e+04 
       4.239708646778e-02       1.592487944684e+04 
       4.273822999666e-02       1.581277193036e+04 
       4.309264595494e-02       1.569961811295e+04 
       4.346157532457e-02       1.558530668325e+04 
       4.384642757673e-02       1.546965502352e+04 
       4.424881061190e-02       1.535251982288e+04 
       4.467056717555e-02       1.523372607343e+04 
       4.511381935167e-02       1.511305037887e+04 
       4.558102315543e-02       1.499018380145e+04 
       4.607503576148e-02       1.486491408753e+04 
       4.659919851862e-02       1.473682501492e+04 
       4.715743958996e-02       1.460545014586e+04 
       4.775440073787e-02       1.447023275188e+04 
       4.839559323696e-02       1.433041099381e+04 
       4.908758768683e-02       1.418517620461e+04 
       4.983824066149e-02       1.403326755166e+04 
       5.065695582128e-02       1.387315058476e+04 
       5.155496489616e-02       1.370277083894e+04 
       5.254558895199e-02       1.351940421173e+04 
       5.364439377319e-02       1.331938149214e+04 
       5.486907546501e-02       1.309781617859e+04 
       5.623880384040e-02       1.284830801386e+04 
       5.777265172789e-02       1.256289842972e+04 
       5.948677913446e-02       1.223233153229e+04 
       6.139046365045e-02       1.184741236559e+04 
       6.348203063671e-02       1.140138109454e+04 
       6.574677655892e-02       1.089318074951e+04 
       6.815878394325e-02       1.033015167282e+04 
       7.068634929257e-02       9.728394629062e+03 
       7.329831040103e-02       9.110439869069e+03 
       7.596842872366e-02       8.501130872064e+03 
       7.867692904829e-02       7.923550987332e+03 
       8.141001117788e-02       7.395994572335e+03 
       8.415852767959e-02       6.930502667821e+03 
       8.691661400936e-02       6.532586209934e+03 
       8.968058876488e-02       6.201854779419e+03 
       9.244817104470e-02       5.933005002834e+03 
       9.521795892198e-02       5.717194043115e+03 
       9.798909483509e-02       5.543090530620e+03 
       1.007610556503e-01       5.398182166827e+03 
       1.035335226922e-01       5.269824545649e+03 
       1.063063019241e-01       5.146353043493e+03 
       1.090792751636e-01       5.018041436802e+03 
       1.118523703519e-01       4.877850916204e+03 
       1.146255434669e-01       4.721919457701e+03 
       1.173987675302e-01       4.549602511437e+03 
       1.201720259297e-01       4.363150260112e+03 
       1.229453083635e-01       4.167036325908e+03 
       1.237436309153e-01       4.109603512996e+03 
       1.257186083775e-01       3.967113603414e+03 
       1.284919218682e-01       3.769708832888e+03 
       1.312652461739e-01       3.580794786112e+03 
       1.340385795207e-01       3.405399567327e+03 
       1.368119206865e-01       3.247156267136e+03 
       1.395852687945e-01       3.108136254303e+03 
       1.423586231877e-01       2.988831570520e+03 
       1.451319833522e-01       2.888323954020e+03 
       1.479053488686e-01       2.804504283077e+03 
       1.506787193831e-01       2.734401237745e+03 
       1.534520945883e-01       2.674503149255e+03 
       1.562254742117e-01       2.621105350412e+03 
       1.589988580075e-01       2.571239893687e+03 
       1.617722457517e-01       2.521229678660e+03 
       1.645456372383e-01       2.468362964152e+03 
       1.673190322769e-01       2.410893169255e+03 
       1.700924306907e-01       2.348039081149e+03 
       1.728658323149e-01       2.280005637794e+03 
       1.756392369955e-01       2.207824341122e+03 
       1.784126445885e-01       2.133112365053e+03 
       1.811860549591e-01       2.057749727363e+03 
       1.839594679804e-01       1.983615409045e+03 
       1.867328835334e-01       1.912379981273e+03 
       1.895063015060e-01       1.845402552879e+03 
       1.922797217929e-01       1.783666716543e+03 
       1.950531442946e-01       1.727767289687e+03 
       1.978265689172e-01       1.677908218144e+03 
       2.005999955723e-01       1.633913723255e+03 
       2.033734241760e-01       1.595244057005e+03 
       2.061468546492e-01       1.561053626690e+03 
       2.089202869170e-01       1.530288781588e+03 
       2.116937209083e-01       1.501801014919e+03 
       2.144671565559e-01       1.474480277726e+03 
       2.172405937959e-01       1.447362402160e+03 
       2.200140325678e-01       1.419700773811e+03 
       2.227874728140e-01       1.391011122324e+03 
       2.255609144797e-01       1.361044934785e+03 
       2.283343575129e-01       1.329785451917e+03 
       2.311078018642e-01       1.297433134371e+03 
       2.338812474863e-01       1.264341868968e+03 
       2.366546943342e-01       1.231007827084e+03 
       2.394281423653e-01       1.197993006896e+03 
       2.422015915385e-01       1.165876460996e+03 
       2.449750418148e-01       1.135162229582e+03 
       2.477484931571e-01       1.106231478489e+03 
       2.505219455297e-01       1.079310944901e+03 
       2.532953988986e-01       1.054461475315e+03 
       2.560688532312e-01       1.031604092268e+03 
       2.588423084965e-01       1.010559941629e+03 
       2.616157646645e-01       9.910829845118e+02 
       2.643892217067e-01       9.728779662372e+02 
       2.671626795958e-01       9.556346696105e+02 
       2.699361383056e-01       9.390397085632e+02 
       2.727095978107e-01       9.227875986996e+02 
       2.754830580872e-01       9.066182153318e+02 
       2.782565191119e-01       8.903357570238e+02 
       2.810299808624e-01       8.738234634458e+02 
       2.838034433174e-01       8.570596293393e+02 
       2.865769064563e-01       8.400970027279e+02 
       2.893503702595e-01       8.230490388860e+02 
       2.921238347078e-01       8.060585095176e+02 
       2.948972997829e-01       7.892762939141e+02 
       2.976707654674e-01       7.728424975997e+02 
       3.004442317442e-01       7.568905456932e+02 
       3.032176985970e-01       7.415254217486e+02 
       3.059911660101e-01       7.268344194205e+02 
       3.087646339683e-01       7.128746931808e+02 
       3.115381024569e-01       6.996518578616e+02 
       3.143115714620e-01       6.871434442373e+02 
       3.170850409698e-01       6.752737591007e+02 
       3.198585109672e-01       6.639430824627e+02 
       3.226319814416e-01       6.530418406110e+02 
       3.254054523807e-01       6.424604632392e+02 
       3.281789237727e-01       6.321124042279e+02 
       3.309523956061e-01       6.219258041111e+02 
       3.337258678700e-01       6.118527696539e+02 
       3.364993405535e-01       6.018583978068e+02 
       3.392728136464e-01       5.919196094021e+02 
       3.420462871386e-01       5.820296628497e+02 
       3.448197610206e-01       5.721959675475e+02 
       3.475932352829e-01       5.624475580176e+02 
       3.503667099165e-01       5.528210445412e+02 
       3.531401849125e-01       5.433651610168e+02 
       3.559136602625e-01       5.341214516806e+02 
       3.586871359583e-01       5.251240734153e+02 
       3.614606119918e-01       5.163927691401e+02 
       3.642340883553e-01       5.079350363816e+02 
       3.670075650413e-01       4.997517012117e+02 
       3.697810420425e-01       4.918334423083e+02 
       3.725545193518e-01       4.841780488053e+02 
       3.753279969624e-01       4.767715554521e+02 
       3.781014748677e-01       4.695971823601e+02 
       3.808749530611e-01       4.626311947884e+02 
       3.836484315364e-01       4.558408697611e+02 
       3.864219102875e-01       4.491946183774e+02 
       3.891953893086e-01       4.426628447185e+02 
       3.919688685937e-01       4.362229105652e+02 
       3.947423481374e-01       4.298645949019e+02 
       3.975158279343e-01       4.235836749347e+02 
       4.002893079789e-01       4.173817012439e+02 
       4.030627882663e-01       4.112622261705e+02 
       4.058362687914e-01       4.052257967919e+02 
       4.086097495494e-01       3.992771569038e+02 
       4.113832305355e-01       3.934258759287e+02 
       4.141567117452e-01       3.876805951078e+02 
       4.169301931739e-01       3.820556521327e+02 
       4.197036748173e-01       3.765641774108e+02 
       4.224771566711e-01       3.712141296123e+02 
       4.252506387313e-01       3.660059056065e+02 
       4.280241209938e-01       3.609358703865e+02 
       4.307976034547e-01       3.559930832306e+02 
       4.335710861102e-01       3.511656085897e+02 
       4.363445689565e-01       3.464432647665e+02 
       4.391180519900e-01       3.418199130992e+02 
       4.418915352072e-01       3.372876356099e+02 
       4.446650186046e-01       3.328395637370e+02 
       4.474385021789e-01       3.284694105539e+02 
       4.502119859268e-01       3.241672184863e+02 
       4.529854698451e-01       3.199265244895e+02 
       4.557589539307e-01       3.157421299854e+02 
       4.585324381805e-01       3.116147413287e+02 
       4.613059225915e-01       3.075488307970e+02 
       4.640794071609e-01       3.035486085589e+02 
       4.668528918859e-01       2.996193874212e+02 
       4.696263767636e-01       2.957610710517e+02 
       4.723998617914e-01       2.919742330713e+02 
       4.751733469666e-01       2.882554704848e+02 
       4.779468322866e-01       2.846047192975e+02 
       4.807203177490e-01       2.810227419516e+02 
       4.834938033513e-01       2.775088910428e+02 
       4.862672890911e-01       2.740666344555e+02 
       4.890407749660e-01       2.706932375786e+02 
       4.918142609738e-01       2.673871434474e+02 
       4.945877471122e-01       2.641431148149e+02 
       4.973612333789e-01       2.609540643324e+02 
       5.001347197720e-01       2.578175078386e+02 
       5.029082062892e-01       2.547314492202e+02 
       5.056816929286e-01       2.516934705357e+02 
       5.084551796881e-01       2.487054240016e+02 
       5.112286665657e-01       2.457661324410e+02 
       5.140021535596e-01       2.428725684402e+02 
       5.167756406679e-01       2.400229062735e+02 
       5.195491278887e-01       2.372135779202e+02 
       5.223226152203e-01       2.344452138513e+02 
       5.250961026608e-01       2.317162131871e+02 
       5.278695902086e-01       2.290305786369e+02 
       5.306430778619e-01       2.263905041457e+02 
       5.334165656192e-01       2.237957329079e+02 
       5.361900534787e-01       2.212460205392e+02 
       5.389635414390e-01       2.187389385897e+02 
       5.417370294984e-01       2.162725926982e+02 
       5.445105176555e-01       2.138439760378e+02 
       5.472840059088e-01       2.114543345918e+02 
       5.500574942567e-01       2.091040936393e+02 
       5.528309826980e-01       2.067925988581e+02 
       5.556044712311e-01       2.045197202125e+02 
       5.583779598547e-01       2.022830516758e+02 
       5.611514485674e-01       2.000811223945e+02 
       5.639249373680e-01       1.979091331245e+02 
       5.666984262551e-01       1.957678262953e+02 
       5.694719152275e-01       1.936569138391e+02 
       5.722454042840e-01       1.915759246841e+02 
       5.750188934232e-01       1.895272012025e+02 
       5.777923826441e-01       1.875094721713e+02 
       5.805658719454e-01       1.855225036788e+02 
       5.833393613260e-01       1.835637789499e+02 
       5.861128507848e-01       1.816317288016e+02 
       5.888863403206e-01       1.797275564284e+02 
       5.916598299324e-01       1.778488121926e+02 
       5.944333196192e-01       1.759989297514e+02 
       5.972068093797e-01       1.741773009844e+02 
       5.999802992132e-01       1.723846296385e+02 
       6.027537891184e-01       1.706188855307e+02 
       6.055272790945e-01       1.688795602495e+02 
       6.083007691404e-01       1.671625296058e+02 
       6.110742592553e-01       1.654693009226e+02 
       6.138477494381e-01       1.637994424080e+02 
       6.166212396880e-01       1.621531941427e+02 
       6.193947300041e-01       1.605320304107e+02 
       6.221682203854e-01       1.589343661445e+02 
       6.249417108311e-01       1.573587342666e+02 
       6.277152013404e-01       1.558045768056e+02 
       6.304886919124e-01       1.542702247872e+02 
       6.332621825462e-01       1.527556300144e+02 
       6.360356732411e-01       1.512602171746e+02 
       6.388091639963e-01       1.497862032062e+02 
       6.415826548110e-01       1.483331104716e+02 
       6.443561456843e-01       1.469009939385e+02 
       6.471296366157e-01       1.454885338457e+02 
       6.499031276042e-01       1.440943071868e+02 
       6.526766186493e-01       1.427177637929e+02 
       6.554501097501e-01       1.413587410847e+02 
       6.582236009059e-01       1.400173081938e+02 
       6.609970921161e-01       1.386939492967e+02 
       6.637705833800e-01       1.373892630886e+02 
       6.665440746969e-01       1.361027122340e+02 
       6.693175660662e-01       1.348337490684e+02 
       6.720910574872e-01       1.335809923154e+02 
       6.748645489592e-01       1.323429285526e+02 
       6.776380404816e-01       1.311197011495e+02 
       6.804115320539e-01       1.299123282276e+02 
       6.831850236754e-01       1.287205552894e+02 
       6.859585153455e-01       1.275451429706e+02 
       6.887320070636e-01       1.263854779155e+02 
       6.915054988292e-01       1.252404814733e+02 
       6.942789906416e-01       1.241093967167e+02 
       6.970524825003e-01       1.229918259153e+02 
       6.998259744048e-01       1.218867246312e+02 
       7.025994663545e-01       1.207954744338e+02 
       7.053729583489e-01       1.197187605244e+02 
