# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ddec[0]        13:(.)p_ddec[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       1.941218492706e+13       1.881893331191e-24       2.240085450467e-08       8.665644648692e+20       1.372220133695e+04       7.068859784978e-10       2.663779099593e+17       1.293340616639e-08       3.907299947378e+41       1.819784057547e+31       9.629929998232e+31       8.990912233119e+40       2.996970744373e+40       5.700558260441e-08       2.702948545905e+41       7.509339717741e+41       2.265402583142e-05       6.100279215800e-01 
       1.927724421754e+13       1.908332050600e-24       2.255728759337e-08       8.545587687278e+20       1.372220133695e+04       7.118341803473e-10       2.645262263747e+17       1.302394000955e-08       3.799783646459e+41       1.782097431895e+31       9.430499980483e+31       8.743511307105e+40       2.914503769035e+40       5.700558260441e-08       2.628572113805e+41       7.302706892096e+41       2.275042594136e-05       6.074430575066e-01 
       1.914324152685e+13       1.935142207578e-24       2.271553967148e-08       8.427194038239e+20       1.372220133695e+04       7.168170196097e-10       2.626874144734e+17       1.311510758962e-08       3.695225847605e+41       1.745191273435e+31       9.235200037614e+31       8.502918057176e+40       2.834306019059e+40       5.700558260441e-08       2.556242281393e+41       7.101759935814e+41       2.284682605129e-05       6.048800066320e-01 
       1.901017033451e+13       1.962329020452e-24       2.287561073899e-08       8.310440657447e+20       1.372220133695e+04       7.218347387470e-10       2.608613847799e+17       1.320691334274e-08       3.593545142374e+41       1.709049419164e+31       9.043944638276e+31       8.268945158028e+40       2.756315052676e+40       5.700558260441e-08       2.485902732843e+41       6.906342392096e+41       2.294322616122e-05       6.023384940001e-01 
       1.887802416535e+13       1.989897780859e-24       2.303568180650e-08       8.195304820035e+20       1.372220133695e+04       7.268875819182e-10       2.590480484408e+17       1.329936173614e-08       3.494662362425e+41       1.673656040805e+31       8.856650022421e+31       8.041410438946e+40       2.680470146315e+40       5.700558260441e-08       2.417498701957e+41       6.716302109329e+41       2.303962627115e-05       5.998182492564e-01 
       1.874679658923e+13       2.017853854782e-24       2.319575287402e-08       8.081764115974e+20       1.372220133695e+04       7.319757949916e-10       2.572473172203e+17       1.339245726828e-08       3.398500517869e+41       1.638995637876e+31       8.673234164622e+31       7.820136741965e+40       2.606712247322e+40       5.700558260441e-08       2.350976929528e+41       6.531491122625e+41       2.313602638108e-05       5.973190065522e-01 
       1.861648122069e+13       2.046202683587e-24       2.335946192034e-08       7.969796445713e+20       1.372220133695e+04       7.370996255566e-10       2.554591034958e+17       1.348620446916e-08       3.304984737337e+41       1.605053030898e+31       8.493616738150e+31       7.604951783937e+40       2.534983927979e+40       5.700558260441e-08       2.286285621870e+41       6.351765538610e+41       2.323242649101e-05       5.948405044514e-01 
       1.848707171865e+13       2.074949785088e-24       2.352317096666e-08       7.859380015874e+20       1.372220133695e+04       7.422593229354e-10       2.536833202540e+17       1.358060790044e-08       3.214042209673e+41       1.571813354753e+31       8.317719079792e+31       7.395688022390e+40       2.465229340797e+40       5.700558260441e-08       2.223374410491e+41       6.176985423393e+41       2.332882660095e-05       5.923824858390e-01 
       1.835856178615e+13       2.104100754618e-24       2.368688001297e-08       7.750493335015e+20       1.372220133695e+04       7.474551381960e-10       2.519198810864e+17       1.367567215574e-08       3.125602127254e+41       1.539262052169e+31       8.145464155403e+31       7.192182525083e+40       2.397394175028e+40       5.700558260441e-08       2.162194312880e+41       6.007014693611e+41       2.342522671088e-05       5.899446978325e-01 
       1.823094516996e+13       2.133661266119e-24       2.385240804870e-08       7.643115209442e+20       1.372220133695e+04       7.526873241633e-10       2.501687001851e+17       1.377140186082e-08       3.039595630852e+41       1.507384867346e+31       7.976776526170e+31       6.994276843142e+40       2.331425614381e+40       5.700558260441e-08       2.102697694366e+41       5.841721010480e+41       2.352162682081e-05       5.875268916949e-01 
       1.810421566034e+13       2.163637073246e-24       2.401975507382e-08       7.537224739087e+20       1.372220133695e+04       7.579561354325e-10       2.484296923387e+17       1.386780167384e-08       2.955955756022e+41       1.476167839714e+31       7.811582315570e+31       6.801816887697e+40       2.267272295899e+40       5.700558260441e-08       2.044838231030e+41       5.680975676750e+41       2.361802693074e-05       5.851288227503e-01 
       1.797836709070e+13       2.194034010487e-24       2.418710209895e-08       7.432801313439e+20       1.372220133695e+04       7.632618283805e-10       2.467027729282e+17       1.396487628555e-08       2.874617380968e+41       1.445597297817e+31       7.649809177019e+31       6.614652809908e+40       2.204884269969e+40       5.700558260441e-08       1.988570873637e+41       5.524653536506e+41       2.371442704068e-05       5.827502503012e-01 
       1.785339333734e+13       2.224857994299e-24       2.435808710288e-08       7.329824607532e+20       1.372220133695e+04       7.686046611792e-10       2.449878579228e+17       1.406263041955e-08       2.795517175833e+41       1.415659853328e+31       7.491386262187e+31       6.432638884291e+40       2.144212961430e+40       5.700558260441e-08       1.933851812565e+41       5.372632877718e+41       2.381082715061e-05       5.803909375480e-01 
       1.772928831911e+13       2.256115024260e-24       2.452725311741e-08       7.228274577990e+20       1.372220133695e+04       7.739848938074e-10       2.432848638756e+17       1.416106883248e-08       2.718593553396e+41       1.386342395181e+31       7.336244189970e+31       6.255633395256e+40       2.085211131752e+40       5.700558260441e-08       1.880638443688e+41       5.224795337481e+41       2.390722726054e-05       5.780506515106e-01 
       1.760604599713e+13       2.287811184235e-24       2.470005711075e-08       7.128131459125e+20       1.372220133695e+04       7.794027880640e-10       2.415937079202e+17       1.426019631430e-08       2.643786621115e+41       1.357632083837e+31       7.184315016104e+31       6.083498526773e+40       2.027832842258e+40       5.700558260441e-08       1.828889335210e+41       5.081025809856e+41       2.400362737048e-05       5.757291629514e-01 
       1.748366037451e+13       2.319952643562e-24       2.487286110409e-08       7.029375759089e+20       1.372220133695e+04       7.848586075805e-10       2.399143077658e+17       1.436001768850e-08       2.571038134500e+41       1.329516345651e+31       7.035532203411e+31       5.916100255063e+40       1.972033418354e+40       5.700558260441e-08       1.778564195405e+41       4.941212356247e+41       2.410002748041e-05       5.734262463008e-01 
       1.736212549604e+13       2.352545658250e-24       2.504566509742e-08       6.931988256084e+20       1.372220133695e+04       7.903526178335e-10       2.382465816940e+17       1.446053781231e-08       2.500291451761e+41       1.301982867374e+31       6.889830592656e+31       5.753308244247e+40       1.917769414749e+40       5.700558260441e-08       1.729623841244e+41       4.805246118248e+41       2.419642759035e-05       5.711416795836e-01 
       1.724143544790e+13       2.385596572202e-24       2.522210706957e-08       6.835949994614e+20       1.372220133695e+04       7.958850861584e-10       2.365904485541e+17       1.456176157699e-08       2.431491489707e+41       1.275019590757e+31       6.747146374013e+31       5.594995744874e+40       1.864998581625e+40       5.700558260441e-08       1.682030167889e+41       4.673021232886e+41       2.429282770028e-05       5.688752443483e-01 
       1.712158435740e+13       2.419111818444e-24       2.539854904171e-08       6.741242281801e+20       1.372220133695e+04       8.014562817615e-10       2.349458277597e+17       1.466369390803e-08       2.364584680859e+41       1.248614707268e+31       6.607417059120e+31       5.441039495226e+40       1.813679831742e+40       5.700558260441e-08       1.635746119027e+41       4.544434750194e+41       2.438922781022e-05       5.666267255971e-01 
       1.700256639265e+13       2.453097920380e-24       2.557681000326e-08       6.647846683745e+20       1.372220133695e+04       8.070664757338e-10       2.333126392848e+17       1.476633976538e-08       2.299518931743e+41       1.222756652923e+31       6.470581453709e+31       5.291319625351e+40       1.763773208450e+40       5.700558260441e-08       1.590735658010e+41       4.419386553058e+41       2.448562792015e-05       5.643959117179e-01 
       1.688437576231e+13       2.487561493063e-24       2.575507096481e-08       6.555745021936e+20       1.372220133695e+04       8.127159410639e-10       2.316908036591e+17       1.486970414373e-08       2.236243582329e+41       1.197434103222e+31       6.336579630809e+31       5.145719563733e+40       1.715239854578e+40       5.700558260441e-08       1.546963739808e+41       4.297779279263e+41       2.458202803009e-05       5.621825944182e-01 
       1.676700671531e+13       2.522509244478e-24       2.593515091576e-08       6.464919369715e+20       1.372220133695e+04       8.184049526514e-10       2.300802419654e+17       1.497379207273e-08       2.174709366588e+41       1.172635968188e+31       6.205352904502e+31       5.004125946526e+40       1.668041982175e+40       5.700558260441e-08       1.504396283712e+41       4.179518245691e+41       2.467842814002e-05       5.599865686600e-01 
       1.665045354052e+13       2.557947976852e-24       2.611704985611e-08       6.375352048785e+20       1.372220133695e+04       8.241337873199e-10       2.284808758345e+17       1.507860861723e-08       2.114868374133e+41       1.148351387512e+31       6.076843804217e+31       4.866428529294e+40       1.622142843098e+40       5.700558260441e-08       1.463000146810e+41       4.064511374595e+41       2.477482824996e-05       5.578076325963e-01 
       1.653471056656e+13       2.593884587978e-24       2.629894879647e-08       6.287025625773e+20       1.372220133695e+04       8.299027238311e-10       2.268926274424e+17       1.518415887755e-08       2.056674012917e+41       1.124569725793e+31       5.950996049565e+31       4.732520101171e+40       1.577506700390e+40       5.700558260441e-08       1.422743098171e+41       3.952669121912e+41       2.487122835990e-05       5.556455875100e-01 
       1.641977216143e+13       2.630326072554e-24       2.648448571563e-08       6.199922908830e+20       1.372220133695e+04       8.357120428979e-10       2.253154195059e+17       1.529044798969e-08       2.000080972955e+41       1.101280567885e+31       5.827754525690e+31       4.602296401389e+40       1.534098800463e+40       5.700558260441e-08       1.383593793757e+41       3.843904407544e+41       2.496762846983e-05       5.535002377524e-01 
       1.630563273230e+13       2.667279523546e-24       2.667002263479e-08       6.114026944294e+20       1.372220133695e+04       8.415620271982e-10       2.237491752789e+17       1.539748112561e-08       1.945045191047e+41       1.078473714332e+31       5.707065259132e+31       4.475656038101e+40       1.491885346034e+40       5.700558260441e-08       1.345521752019e+41       3.738132547555e+41       2.506402857977e-05       5.513713906854e-01 
       1.619228672522e+13       2.704752133571e-24       2.685555955395e-08       6.029321013381e+20       1.372220133695e+04       8.474529613886e-10       2.221938185491e+17       1.550526349348e-08       1.891523816472e+41       1.056139176902e+31       5.588875394187e+31       4.352500409435e+40       1.450833469812e+40       5.700558260441e-08       1.308497330160e+41       3.635271188239e+41       2.516042868971e-05       5.492588566227e-01 
       1.607972862485e+13       2.742751196294e-24       2.704473445192e-08       5.945788628937e+20       1.372220133694e+04       8.533851321183e-10       2.206492736336e+17       1.561380033793e-08       1.839475177620e+41       1.034267174215e+31       5.473133169761e+31       4.232733626727e+40       1.410911208909e+40       5.700558260441e-08       1.272491701056e+41       3.535240241999e+41       2.525682879964e-05       5.471624487742e-01 
       1.596795295417e+13       2.781284107850e-24       2.723390934989e-08       5.863413532226e+20       1.372220133694e+04       8.593588280431e-10       2.191154653760e+17       1.572309694029e-08       1.788858749551e+41       1.012848127457e+31       5.359787896702e+31       4.116262439859e+40       1.372087479953e+40       5.700558260441e-08       1.237476830816e+41       3.437961824989e+41       2.535322890958e-05       5.450819831908e-01 
       1.585695427425e+13       2.820358368280e-24       2.742308424786e-08       5.782179689768e+20       1.372220133694e+04       8.653743398394e-10       2.175923191420e+17       1.583315861886e-08       1.739635122440e+41       9.918726561843e+30       5.248789935599e+31       4.002996164654e+40       1.334332054885e+40       5.700558260441e-08       1.203425456947e+41       3.343360196477e+41       2.544962901952e-05       5.430172787103e-01 
       1.574672718396e+13       2.859981582995e-24       2.761589712463e-08       5.702071290216e+20       1.372220133694e+04       8.714319602183e-10       2.160797608163e+17       1.594399072919e-08       1.691765970895e+41       9.713315742176e+30       5.140090675043e+31       3.892846612274e+40       1.297615537425e+40       5.700558260441e-08       1.170311067137e+41       3.251361699870e+41       2.554602912946e-05       5.409681569051e-01 
       1.563726631972e+13       2.900161464253e-24       2.780871000141e-08       5.623072741277e+20       1.372220133694e+04       8.775319839398e-10       2.145777167987e+17       1.605559866429e-08       1.645214024113e+41       9.512158856174e+30       5.033642510337e+31       3.785728020552e+40       1.261909340184e+40       5.700558260441e-08       1.138107878603e+41       3.161894705370e+41       2.564242923939e-05       5.389344420308e-01 
       1.552856635524e+13       2.940905832663e-24       2.800334186759e-08       5.545168666683e+20       1.372220133694e+04       8.836747078274e-10       2.130861140007e+17       1.616798785493e-08       1.599943036864e+41       9.315167807447e+30       4.929398822651e+31       3.681556987220e+40       1.227185662407e+40       5.700558260441e-08       1.106790818024e+41       3.074889554196e+41       2.573882934933e-05       5.369159609758e-01 
       1.542062200123e+13       2.982222618705e-24       2.819979272317e-08       5.468343903191e+20       1.372220133694e+04       8.898604307821e-10       2.116048798418e+17       1.628116376991e-08       1.555917761272e+41       9.122256324029e+30       4.827313958600e+31       3.580252404971e+40       1.193417468324e+40       5.700558260441e-08       1.076335502013e+41       2.990278504356e+41       2.583522945927e-05       5.349125432122e-01 
       1.531342800519e+13       3.024119864273e-24       2.839806256816e-08       5.392583497636e+20       1.372220133694e+04       8.960894537976e-10       2.101339422461e+17       1.639513191629e-08       1.513103919366e+41       8.933339920592e+30       4.727343210254e+31       3.481735398311e+40       1.160578466104e+40       5.700558260441e-08       1.046718218139e+41       2.907995677898e+41       2.593162956921e-05       5.329240207481e-01 
       1.520697915114e+13       3.066605724245e-24       2.859633241314e-08       5.317872704021e+20       1.372220133694e+04       9.023620799742e-10       2.086732296386e+17       1.650989783970e-08       1.471468176396e+41       8.748335861451e+30       4.629442795557e+31       3.385929262143e+40       1.128643087381e+40       5.700558260441e-08       1.017915906457e+41       2.827977009617e+41       2.602802967915e-05       5.309502280800e-01 
       1.510127025932e+13       3.109688468064e-24       2.879642124753e-08       5.244196980643e+20       1.372220133694e+04       9.086786145340e-10       2.072226709420e+17       1.662546712457e-08       1.430978114875e+41       8.567163124324e+30       4.533569839154e+31       3.292759402050e+40       1.097586467350e+40       5.700558260441e-08       9.899061415594e+40       2.750160197179e+41       2.612442978909e-05       5.289910021474e-01 
       1.499629618602e+13       3.153376481350e-24       2.899832907133e-08       5.171541987268e+20       1.372220133694e+04       9.150393648357e-10       2.057821955730e+17       1.674184539444e-08       1.391602209345e+41       8.389742364853e+30       4.439682353611e+31       3.202153276210e+40       1.067384425403e+40       5.700558260441e-08       9.626671151137e+40       2.674484652607e+41       2.622082989903e-05       5.270461822879e-01 
       1.489205182325e+13       3.197678267535e-24       2.920023689512e-08       5.099893582333e+20       1.372220133694e+04       9.214446403896e-10       2.043517334389e+17       1.685903831219e-08       1.353309801822e+41       8.215995881853e+30       4.347739221029e+31       3.114040338920e+40       1.038013446307e+40       5.700558260441e-08       9.361776188816e+40       2.600891455112e+41       2.631723000897e-05       5.251156101930e-01 
       1.478853209856e+13       3.242602449514e-24       2.940578269772e-08       5.029237820201e+20       1.372220133694e+04       9.278947528723e-10       2.029312149344e+17       1.697705158037e-08       1.316071077933e+41       8.045847583283e+30       4.257700175037e+31       3.028351985668e+40       1.009450661889e+40       5.700558260441e-08       9.104170282075e+40       2.529323305214e+41       2.641363011891e-05       5.231991298652e-01 
       1.468573197474e+13       3.288157771326e-24       2.961132850032e-08       4.959560948440e+20       1.372220133694e+04       9.343900161424e-10       2.015205709378e+17       1.709589094142e-08       1.279857043702e+41       7.879222952924e+30       4.169525783153e+31       2.945021499714e+40       9.816738332382e+39       5.700558260441e-08       8.853652859596e+40       2.459724480129e+41       2.651003022885e-05       5.212965875762e-01 
       1.458364644959e+13       3.334353099854e-24       2.981869329233e-08       4.890849405150e+20       1.372220133694e+04       9.409307462554e-10       2.001197328081e+17       1.721556217801e-08       1.244639502971e+41       7.716049017741e+30       4.083177429521e+31       2.863984000152e+40       9.546613333839e+39       5.700558260441e-08       8.610028869140e+40       2.392040790386e+41       2.660643033879e-05       5.194078318255e-01 
       1.448227055570e+13       3.381197426552e-24       3.002605808433e-08       4.823089816324e+20       1.372220133694e+04       9.475172614791e-10       1.987286323815e+17       1.733607111324e-08       1.210391035451e+41       7.556254315927e+30       3.998617297995e+31       2.785176391385e+40       9.283921304615e+39       5.700558260441e-08       8.373108625676e+40       2.326219537633e+41       2.670283044874e-05       5.175327133004e-01 
       1.438159936018e+13       3.428699869196e-24       3.023706085514e-08       4.756268993241e+20       1.372220133694e+04       9.541498823095e-10       1.973472019677e+17       1.745742361103e-08       1.177084975371e+41       7.399768865605e+30       3.915808355577e+31       2.708537314006e+40       9.028457713352e+39       5.700558260441e-08       8.142707663694e+40       2.262209473607e+41       2.679923055868e-05       5.156710848367e-01 
       1.428162796443e+13       3.476869673657e-24       3.044806362595e-08       4.690373929904e+20       1.372220133694e+04       9.608289314856e-10       1.959753743472e+17       1.757962557630e-08       1.144695390716e+41       7.246524134182e+30       3.834714336202e+31       2.634007097021e+40       8.780023656735e+39       5.700558260441e-08       7.918646593579e+40       2.199960760232e+41       2.689563066862e-05       5.138228013799e-01 
       1.418235150390e+13       3.525716215700e-24       3.066270437557e-08       4.625391800502e+20       1.372220133694e+04       9.675547340060e-10       1.946130827679e+17       1.770268295533e-08       1.113197063035e+41       7.096453008331e+30       3.755299724853e+31       2.561527711388e+40       8.538425704628e+39       5.700558260441e-08       7.700750961942e+40       2.139424930815e+41       2.699203077856e-05       5.119877199479e-01 
       1.408376514787e+13       3.575249002813e-24       3.087734512519e-08       4.561309956920e+20       1.372220133694e+04       9.743276171440e-10       1.932602609413e+17       1.782660173601e-08       1.082565467810e+41       6.949489764604e+30       3.677529742006e+31       2.491042724840e+40       8.303475749467e+39       5.700558260441e-08       7.488851115788e+40       2.080554852310e+41       2.708843088851e-05       5.101656995936e-01 
       1.398586409918e+13       3.625477676052e-24       3.109198587481e-08       4.498115926275e+20       1.372220133694e+04       9.811479104640e-10       1.919168430400e+17       1.795138794815e-08       1.052776755357e+41       6.805570040644e+30       3.601370328401e+31       2.422497257941e+40       8.074990859804e+39       5.700558260441e-08       7.282782070424e+40       2.023304688621e+41       2.718483099845e-05       5.083566013696e-01 
       1.388864359402e+13       3.676412011921e-24       3.131026460323e-08       4.435797408487e+20       1.372220133694e+04       9.880159458373e-10       1.905827636941e+17       1.807704766378e-08       1.023807732258e+41       6.664630807000e+30       3.526788130125e+31       2.355837941362e+40       7.852793137874e+39       5.700558260441e-08       7.082383381007e+40       1.967629864914e+41       2.728123110839e-05       5.065602882920e-01 
       1.379209890171e+13       3.728061924275e-24       3.153036232106e-08       4.374342273884e+20       1.372220133694e+04       9.949320574581e-10       1.892579579882e+17       1.820358699742e-08       9.956358433043e+40       6.526610339523e+30       3.453750484003e+31       2.291012874326e+40       7.636709581085e+39       5.700558260441e-08       6.887499017617e+40       1.913487032909e+41       2.737763121834e-05       5.047766253065e-01 
       1.369622532443e+13       3.780437466247e-24       3.175046003889e-08       4.313738560846e+20       1.372220133694e+04       1.001896581860e-09       1.879423614580e+17       1.833101210639e-08       9.682391539340e+40       6.391448192333e+30       3.382225403297e+31       2.227971584196e+40       7.426571947320e+39       5.700558260441e-08       6.697977243775e+40       1.860834037133e+41       2.747403132828e-05       5.030054792543e-01 
       1.360101819705e+13       3.833548832208e-24       3.197237674613e-08       4.253974473472e+20       1.372220133694e+04       1.008909857933e-09       1.866359100874e+17       1.845932919113e-08       9.415963331528e+40       6.259085171348e+30       3.312181563691e+31       2.166664987182e+40       7.222216623940e+39       5.700558260441e-08       6.513670498300e+40       1.809629882095e+41       2.757043143823e-05       5.012467188388e-01 
       1.350647288685e+13       3.887406359750e-24       3.219611244276e-08       4.195038379284e+20       1.372220133694e+04       1.015972226939e-09       1.853385403052e+17       1.858854449546e-08       9.156866369270e+40       6.129463308360e+30       3.243588289580e+31       2.107045350121e+40       7.023484500402e+39       5.700558260441e-08       6.334435280422e+40       1.759834700367e+41       2.766683154817e-05       4.995002145935e-01 
       1.341258479329e+13       3.942020531696e-24       3.242166712880e-08       4.136918806968e+20       1.372220133694e+04       1.023084032527e-09       1.840501889824e+17       1.871866430692e-08       8.904898920316e+40       6.002525835647e+30       3.176415540632e+31       2.049066253311e+40       6.830220844369e+39       5.700558260441e-08       6.160132038046e+40       1.711409721545e+41       2.776323165812e-05       4.977658388499e-01 
       1.331934934786e+13       3.997401978144e-24       3.264904080424e-08       4.079604444136e+20       1.372220133694e+04       1.030245620755e-09       1.827707934284e+17       1.884969495706e-08       8.659864803441e+40       5.878217161113e+30       3.110633898630e+31       1.992682554372e+40       6.642275181241e+39       5.700558260441e-08       5.990625059102e+40       1.664317242061e+41       2.785963176806e-05       4.960434657067e-01 
       1.322676201376e+13       4.053561478533e-24       3.287641447969e-08       4.023084135125e+20       1.372220133694e+04       1.037457340100e-09       1.815002913886e+17       1.898164282175e-08       8.421573235691e+40       5.756482843938e+30       3.046214554593e+31       1.937850353098e+40       6.459501176994e+39       5.700558260441e-08       5.825782365881e+40       1.618520595829e+41       2.795603187801e-05       4.943329709989e-01 
       1.313481828576e+13       4.110509963742e-24       3.310742613394e-08       3.967346878827e+20       1.372220133694e+04       1.044719541481e-09       1.802386210413e+17       1.911451432149e-08       8.189838683848e+40       5.637269570742e+30       2.983129296154e+31       1.884526957273e+40       6.281756524245e+39       5.700558260441e-08       5.665475612272e+40       1.573984125694e+41       2.805243198796e-05       4.926342322685e-01 
       1.304351368993e+13       4.168258518221e-24       3.333843778819e-08       3.912381826549e+20       1.372220133694e+04       1.052032578271e-09       1.789857209944e+17       1.924831592173e-08       7.964480719967e+40       5.520525132231e+30       2.921350495208e+31       1.832670849435e+40       6.108902831449e+39       5.700558260441e-08       5.509579983837e+40       1.530673155671e+41       2.814883209790e-05       4.909471287349e-01 
       1.295284378345e+13       4.226818382141e-24       3.357308742125e-08       3.858178279898e+20       1.372220133694e+04       1.059396806319e-09       1.777415302824e+17       1.938305413317e-08       7.745323880900e+40       5.406198400333e+30       2.860851095813e+31       1.782241654546e+40       5.940805515155e+39       5.700558260441e-08       5.357974100629e+40       1.488553963948e+41       2.824523220785e-05       4.892715412664e-01 
       1.286280415437e+13       4.286200953590e-24       3.380773705430e-08       3.804725688700e+20       1.372220133694e+04       1.066812583963e-09       1.765059883638e+17       1.951873551210e-08       7.532197531678e+40       5.294239305809e+30       2.801604602337e+31       1.733200108563e+40       5.777333695209e+39       5.700558260441e-08       5.210539922685e+40       1.447593756626e+41       2.834163231780e-05       4.876073523521e-01 
       1.277339042142e+13       4.346417790784e-24       3.404420567676e-08       3.752013648949e+20       1.372220133694e+04       1.074280272051e-09       1.752790351180e+17       1.965536666067e-08       7.324935732659e+40       5.184598816322e+30       2.743585067857e+31       1.685508027859e+40       5.618360092862e+39       5.700558260441e-08       5.067162658123e+40       1.407760642190e+41       2.843803242775e-05       4.859544460746e-01 
       1.268459823378e+13       4.407480614325e-24       3.428249328863e-08       3.700031900778e+20       1.372220133694e+04       1.081800233956e-09       1.740606108421e+17       1.979295422729e-08       7.123377110323e+40       5.077228914968e+30       2.686767082796e+31       1.639128279499e+40       5.463760931663e+39       5.700558260441e-08       4.927730673761e+40       1.369023606678e+41       2.853443253770e-05       4.843127080827e-01 
       1.259642327088e+13       4.469401309473e-24       3.452259988990e-08       3.648770326465e+20       1.372220133694e+04       1.089372835593e-09       1.728506562484e+17       1.993150490687e-08       6.927364731629e+40       4.972082579241e+30       2.631125763793e+31       1.594024752327e+40       5.313415841091e+39       5.700558260441e-08       4.792135408206e+40       1.331352489529e+41       2.863083264765e-05       4.826820255656e-01 
       1.250886124219e+13       4.532191928467e-24       3.476452548057e-08       3.598218948461e+20       1.372220133694e+04       1.096998445442e-09       1.716491124611e+17       2.007102544120e-08       6.736745981829e+40       4.869113760442e+30       2.576636742807e+31       1.550162328850e+40       5.167207762834e+39       5.700558260441e-08       4.660271287321e+40       1.294717960106e+41       2.872723275760e-05       4.810622872264e-01 
       1.242190788698e+13       4.595864692868e-24       3.500827006064e-08       3.548367927451e+20       1.372220133694e+04       1.104677434560e-09       1.704559210140e+17       2.021152261928e-08       6.551372445639e+40       4.768277363517e+30       2.523276156443e+31       1.507506857894e+40       5.025022859646e+39       5.700558260441e-08       4.532035642031e+40       1.259091494856e+41       2.882363286755e-05       4.794533832574e-01 
       1.233555897416e+13       4.660431995935e-24       3.525201464072e-08       3.499207560437e+20       1.372220133694e+04       1.112410176602e-09       1.692710238471e+17       2.035300327761e-08       6.371099791687e+40       4.669529227299e+30       2.471020635504e+31       1.466025128015e+40       4.886750426718e+39       5.700558260441e-08       4.407328628382e+40       1.224445355102e+41       2.892003297750e-05       4.778552053149e-01 
       1.224981030205e+13       4.725906405044e-24       3.549939719960e-08       3.450728278851e+20       1.372220133694e+04       1.120197047839e-09       1.680943633040e+17       2.049547430054e-08       6.195787660135e+40       4.572826105173e+30       2.419847294754e+31       1.425684841643e+40       4.752282805478e+39       5.700558260441e-08       4.286053149806e+40       1.190752565446e+41       2.901643308745e-05       4.762676464949e-01 
       1.216465769816e+13       4.792300664125e-24       3.574859874789e-08       3.402920646688e+20       1.372220133694e+04       1.128038427173e-09       1.669258821291e+17       2.063894262063e-08       6.025299553393e+40       4.478125646137e+30       2.369733722897e+31       1.386454589931e+40       4.621515299771e+39       5.700558260441e-08       4.168114781516e+40       1.157986892766e+41       2.911283319740e-05       4.746906013096e-01 
       1.208009701903e+13       4.859627696153e-24       3.599780029617e-08       3.355775358677e+20       1.372220133694e+04       1.135934696164e-09       1.657655234648e+17       2.078341521897e-08       5.859502729848e+40       4.385386376251e+30       2.320657972761e+31       1.348303828303e+40       4.494346094343e+39       5.700558260441e-08       4.053421696995e+40       1.126122825791e+41       2.920923330735e-05       4.731239656634e-01 
       1.199612414998e+13       4.927900605653e-24       3.625063982327e-08       3.309283238463e+20       1.372220133694e+04       1.143886239037e-09       1.646132308489e+17       2.092889912549e-08       5.698268100507e+40       4.294567680475e+30       2.272598551687e+31       1.311202852671e+40       4.370676175570e+39       5.700558260441e-08       3.941884596491e+40       1.095135555237e+41       2.930563341730e-05       4.715676368307e-01 
       1.191273500494e+13       4.997132681259e-24       3.650347935036e-08       3.263435236824e+20       1.372220133694e+04       1.151893442710e-09       1.634689482114e+17       2.107540141936e-08       5.541470128489e+40       4.205629784883e+30       2.225534412116e+31       1.275122776308e+40       4.250409254360e+39       5.700558260441e-08       3.833416637498e+40       1.065000954494e+41       2.940203352725e-05       4.700215134330e-01 
       1.182992552626e+13       5.067337398296e-24       3.675995685626e-08       3.218222429909e+20       1.372220133694e+04       1.159956696809e-09       1.623326198723e+17       2.122292922928e-08       5.388986731286e+40       4.118533739242e+30       2.179444942370e+31       1.240035507357e+40       4.133451691190e+39       5.700558260441e-08       3.727933367133e+40       1.035695560837e+41       2.949843363721e-05       4.684854954170e-01 
       1.174769168447e+13       5.138528421401e-24       3.701643436216e-08       3.173636017502e+20       1.372220133693e+04       1.168076393687e-09       1.612041905385e+17       2.137148973387e-08       5.240699185703e+40       4.033241399956e+30       2.134309957628e+31       1.205913726957e+40       4.019712423191e+39       5.700558260441e-08       3.625352656385e+40       1.007196557158e+41       2.959483374716e-05       4.669594840331e-01 
       1.166602947812e+13       5.210719607190e-24       3.727473085746e-08       3.129667321307e+20       1.372220133693e+04       1.176252928442e-09       1.600836053014e+17       2.152109016200e-08       5.096492035429e+40       3.949715413357e+30       2.090109691083e+31       1.172730867976e+40       3.909102893254e+39       5.700558260441e-08       3.525594636169e+40       9.794817542059e+40       2.969123385711e-05       4.654433818140e-01 
       1.158493493358e+13       5.283925006949e-24       3.753666533157e-08       3.086307783263e+20       1.372220133693e+04       1.184486698941e-09       1.589708096339e+17       2.167173779312e-08       4.956253001136e+40       3.867919199352e+30       2.046824785287e+31       1.140461094323e+40       3.801536981076e+39       5.700558260441e-08       3.428581635138e+40       9.525295733030e+40       2.978763396707e-05       4.639370925542e-01 
