# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ddec[0]        15:(.)p_ddec[0]          16:(.)rho_lambda         17:(.)rho_crit           18:gr.fac. D             19:gr.fac. f          
       7.204683116158e+13       1.291184088336e-25       5.704350769520e-09       1.263012689036e+22       1.330113533749e+04       1.846179092548e-10       9.583046519174e+17       3.293415634430e-09       7.413761450905e+43       9.303390454301e+32       4.923166485034e+33       5.126354446125e+43       1.708784815375e+43       3.411894629031e+43       1.137298209677e+43       8.107569152318e-08       1.595201052665e+44       5.419954238714e-06       3.050139607582e+00 
       7.154600909790e+13       1.309323933593e-25       5.744368536398e-09       1.245514456437e+22       1.330113533749e+04       1.859102346196e-10       9.516431498683e+17       3.316469543871e-09       7.209758631098e+43       9.110722872733e+32       4.821210688920e+33       4.985293694539e+43       1.661764564846e+43       3.318010285730e+43       1.106003428577e+43       8.107569152318e-08       1.551306261194e+44       5.535272414006e-06       2.986595032424e+00 
       7.104866841896e+13       1.327718625536e-25       5.784386303276e-09       1.228258650654e+22       1.330113533749e+04       1.872116062620e-10       9.450279541890e+17       3.339684830678e-09       7.011369311369e+43       8.922045320088e+32       4.721366335593e+33       4.848114480184e+43       1.616038160061e+43       3.226709336958e+43       1.075569778986e+43       8.107569152318e-08       1.508619312907e+44       5.650590589297e-06       2.925644113395e+00 
       7.055478492449e+13       1.346371744506e-25       5.824404070154e-09       1.211241913018e+22       1.330113533749e+04       1.885220875058e-10       9.384587429881e+17       3.363062624493e-09       6.818439026290e+43       8.737275165282e+32       4.623589698350e+33       4.714709995664e+43       1.571569998555e+43       3.137920696023e+43       1.045973565341e+43       8.107569152318e-08       1.467106971853e+44       5.765908764589e-06       2.867131231127e+00 
       7.006433458242e+13       1.365286921145e-25       5.866240826435e-09       1.194460931393e+22       1.330113533749e+04       1.898417421183e-10       9.319351966118e+17       3.386604062864e-09       6.630817560821e+43       8.556331488473e+32       4.527837956045e+33       4.584976372582e+43       1.528325457527e+43       3.051575232312e+43       1.017191744104e+43       8.107569152318e-08       1.426736916625e+44       5.881226939881e-06       2.810912971693e+00 
       6.957729352772e+13       1.384467837100e-25       5.906258593313e-09       1.177912439531e+22       1.330113533749e+04       1.911706343132e-10       9.254569976284e+17       3.410310291304e-09       6.448358833359e+43       8.379135045620e+32       4.434069174330e+33       4.458812600663e+43       1.486270866888e+43       2.967605717462e+43       9.892019058206e+42       8.107569152318e-08       1.387477715201e+44       5.996545115172e-06       2.756856953007e+00 
       6.909363806129e+13       1.403918225743e-25       5.948095349595e-09       1.161593216433e+22       1.330113533749e+04       1.925088287534e-10       9.190238308127e+17       3.434182463343e-09       6.270920781994e+43       8.205608233777e+32       4.342242287292e+33       4.336120449107e+43       1.445373483036e+43       2.885946773018e+43       9.619822576726e+42       8.107569152318e-08       1.349298800464e+44       6.111863290464e-06       2.704840784082e+00 
       6.861334464875e+13       1.423641872896e-25       5.989932105877e-09       1.145500085729e+22       1.330113533749e+04       1.938563905546e-10       9.126353831308e+17       3.458221740586e-09       6.098365253901e+43       8.035675057108e+32       4.252317079467e+33       4.216804390113e+43       1.405601463371e+43       2.806534819530e+43       9.355116065099e+42       8.107569152318e-08       1.312170446405e+44       6.227181465756e-06       2.654751139933e+00 
       6.813638991932e+13       1.443642617569e-25       6.031768862158e-09       1.129629915052e+22       1.330113533749e+04       1.952133852885e-10       9.062913437247e+17       3.482429292770e-09       5.930557897776e+43       7.869261093605e+32       4.164254168233e+33       4.100771524495e+43       1.366923841498e+43       2.729308027049e+43       9.097693423496e+42       8.107569152318e-08       1.276063744981e+44       6.342499641048e-06       2.606482937389e+00 
       6.766275066466e+13       1.463924352703e-25       6.073605618440e-09       1.113979615435e+22       1.330113533749e+04       1.965798789855e-10       8.999914038974e+17       3.506806297819e-09       5.767368059232e+43       7.706293462495e+32       4.078014986553e+33       3.987931509352e+43       1.329310503117e+43       2.654206266987e+43       8.847354223290e+42       8.107569152318e-08       1.240950583606e+44       6.457817816339e-06       2.559938599221e+00 
