# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=8.06309e-06 to 23.1709 h/Mpc,
# number of wavenumbers equal to 861
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_ddec[0]              7:d_tot                  8:phi                    9:psi                
       5.427258260208e-04      -4.181901604360e-01      -4.350180160675e+00      -4.350513919890e+00      -3.774955819602e-01      -3.761347634941e-01      -4.348965565908e+00       3.989851794361e-01       3.990011702131e-01 
       5.713674391044e-04      -3.610486708707e-01      -4.818051708278e+00      -4.818444072978e+00      -3.222918255794e-01      -3.207018805121e-01      -4.816688229538e+00       3.986888121979e-01       3.987043900530e-01 
       6.015763542509e-04      -3.150250405641e-01      -5.336909523373e+00      -5.337369118238e+00      -2.796005146968e-01      -2.778701123493e-01      -5.335389625316e+00       3.983707914445e-01       3.983851005335e-01 
       6.334461975377e-04      -2.830477971209e-01      -5.912447857520e+00      -5.912984136841e+00      -2.523158815499e-01      -2.505893142727e-01      -5.910763654013e+00       3.980293724794e-01       3.980417705655e-01 
       6.670699059687e-04      -2.660370221690e-01      -6.550882191731e+00      -6.551505379563e+00      -2.411648331177e-01      -2.396362822797e-01      -6.549024406329e+00       3.976626479257e-01       3.976727681489e-01 
       7.025382190504e-04      -2.620996595759e-01      -7.258952135998e+00      -7.259673163471e+00      -2.438804957704e-01      -2.427707193196e-01      -7.256908748830e+00       3.972685654461e-01       3.972763538764e-01 
       7.399379818654e-04      -2.661119246195e-01      -8.043911334483e+00      -8.044741708162e+00      -2.547935131048e-01      -2.543046091411e-01      -8.041666017096e+00       3.968449739719e-01       3.968506882623e-01 
       7.793503053074e-04      -2.700544714704e-01      -8.913501847025e+00      -8.914453526770e+00      -2.652204882765e-01      -2.654702791590e-01      -8.911032550778e+00       3.963896948905e-01       3.963938526546e-01 
       8.208486500002e-04      -2.644141152480e-01      -9.875911359770e+00      -9.876996605284e+00      -2.649655557369e-01      -2.659138454741e-01      -9.873189443693e+00       3.959006186854e-01       3.959038928034e-01 
       8.644969197837e-04      -2.407066549554e-01      -1.093971201659e+01      -1.094094326320e+01      -2.449788376023e-01      -2.463718975363e-01      -1.093670240587e+01       3.953758103125e-01       3.953788825328e-01 
       9.103476654871e-04      -1.946839574630e-01      -1.211378155289e+01      -1.211517133768e+01      -2.006981219040e-01      -2.020694651725e-01      -1.211044421402e+01       3.948136240040e-01       3.948170254562e-01 
       9.584405068746e-04      -1.291633673891e-01      -1.340720723012e+01      -1.340876823179e+01      -1.349603742357e-01      -1.357250100087e-01      -1.340349987211e+01       3.942127666323e-01       3.942167481305e-01 
       1.008800877574e-03      -5.494753649341e-02      -1.482917674578e+01      -1.483092191549e+01      -5.889972756407e-02      -5.855342448043e-02      -1.482505799106e+01       3.935723342449e-01       3.935768124996e-01 
       1.061439183157e-03       1.157817006391e-02      -1.638885881589e+01      -1.639080181371e+01       1.058823252222e-02       1.220874555651e-02      -1.638429074264e+01       3.928917694468e-01       3.928963801334e-01 
       1.072483128768e-03       2.269080503671e-02      -1.672556586129e+01      -1.672755108806e+01       2.239749137739e-02       2.425095166506e-02      -1.672090160644e+01       3.927476343214e-01       3.927522121854e-01 
       1.116350436862e-03       5.444566310519e-02      -1.809528024227e+01      -1.809743592309e+01       5.704503766640e-02       5.955585251983e-02      -1.809022870153e+01       3.921707922780e-01       3.921750454279e-01 
       1.173514403223e-03       6.593356458577e-02      -1.995720372599e+01      -1.995958895526e+01       7.241375313153e-02       7.488916497675e-02      -1.995163597714e+01       3.914093109711e-01       3.914127984932e-01 
       1.232896241352e-03       5.236426490127e-02      -2.198301279791e+01      -2.198564743663e+01       6.279547550251e-02       6.409816932743e-02      -2.197689311979e+01       3.906073699632e-01       3.906099403451e-01 
       1.294447601936e-03       3.350346434245e-02      -2.418060893008e+01      -2.418351694674e+01       4.761710678255e-02       4.700089183517e-02      -2.417389462968e+01       3.897651676680e-01       3.897669836550e-01 
       1.358108100175e-03       3.363678431046e-02      -2.655732538705e+01      -2.656053595441e+01       5.045541427407e-02       4.815071940637e-02      -2.654996625487e+01       3.888831440746e-01       3.888845869859e-01 
       1.423807064833e-03       6.758160839761e-02      -2.911985955834e+01      -2.912340805461e+01       8.507847196712e-02       8.242310912718e-02      -2.911180258926e+01       3.879620733735e-01       3.879635375124e-01 
       1.491465453149e-03       1.298843683896e-01      -3.187422677153e+01      -3.187815548153e+01       1.451510784330e-01       1.439662126590e-01      -3.186542469406e+01       3.870031187869e-01       3.870048076549e-01 
       1.560997822702e-03       1.959368668200e-01      -3.482573424710e+01      -3.483009267345e+01       2.061554454060e-01       2.075502005600e-01      -3.481615319591e+01       3.860077827206e-01       3.860096269282e-01 
       1.632314262396e-03       2.370490493624e-01      -3.797897438661e+01      -3.798381903582e+01       2.409733483959e-01       2.443339487479e-01      -3.796859531836e+01       3.849777727620e-01       3.849795190158e-01 
       1.705322202710e-03       2.408447884269e-01      -4.133783486033e+01      -4.134322846403e+01       2.398584307412e-01       2.429415193570e-01      -4.132664677477e+01       3.839148507532e-01       3.839162600769e-01 
       1.779928046787e-03       2.216276729269e-01      -4.490552300622e+01      -4.491153344170e+01       2.194119487903e-01       2.198322171036e-01      -4.489351215405e+01       3.828207537362e-01       3.828217705157e-01 
       1.856038585803e-03       2.103660487927e-01      -4.868459791589e+01      -4.869129688283e+01       2.110952543773e-01       2.083148430084e-01      -4.867174083410e+01       3.816971900746e-01       3.816979640571e-01 
       1.933562181946e-03       2.297622794881e-01      -5.267701473630e+01      -5.268447631360e+01       2.360075292225e-01       2.321521035042e-01      -5.266328074725e+01       3.805459383947e-01       3.805466928479e-01 
       2.012409718799e-03       2.743332560954e-01      -5.688416742672e+01      -5.689246706583e+01       2.863182017400e-01       2.847361479671e-01      -5.686952892928e+01       3.793688712145e-01       3.793697288357e-01 
       2.092495331292e-03       3.142031222239e-01      -6.130693988188e+01      -6.131615366882e+01       3.310001568917e-01       3.333733325305e-01      -6.129138113935e+01       3.781679396310e-01       3.781688471104e-01 
       2.173736935682e-03       3.218114155387e-01      -6.594575216624e+01      -6.595595703821e+01       3.431626113850e-01       3.476494902529e-01      -6.592926856987e+01       3.769450538834e-01       3.769458584810e-01 
       2.256056584747e-03       2.985675009445e-01      -7.080061172823e+01      -7.081188629149e+01       3.251662406897e-01       3.276505740104e-01      -7.078319952818e+01       3.757020101411e-01       3.757026107563e-01 
       2.339380675166e-03       2.755833966956e-01      -7.587115430600e+01      -7.588358041545e+01       3.070927347065e-01       3.049053230932e-01      -7.585280094819e+01       3.744404470947e-01       3.744408827368e-01 
       2.423640033730e-03       2.854043083842e-01      -8.115669085595e+01      -8.117035601499e+01       3.181633360444e-01       3.129172042261e-01      -8.113737681558e+01       3.731619289699e-01       3.731623320832e-01 
       2.508769907240e-03       3.305393814845e-01      -8.665624409312e+01      -8.667124351938e+01       3.579859423108e-01       3.544031682582e-01      -8.663595608762e+01       3.718679911417e-01       3.718684604344e-01 
       2.594709878323e-03       3.802602804844e-01      -9.236858979928e+01      -9.238502893304e+01       3.968593259169e-01       3.981713645074e-01      -9.234733513601e+01       3.705601682400e-01       3.705606857923e-01 
       2.681403726373e-03       4.004717361207e-01      -9.829228642948e+01      -9.831028246696e+01       4.061544610708e-01       4.104962387870e-01      -9.827009504328e+01       3.692399161105e-01       3.692403822613e-01 
       2.768799249735e-03       3.873805308343e-01      -1.044257048280e+02      -1.044453877354e+02       3.881844349077e-01       3.900843496977e-01      -1.044026184961e+02       3.679085523332e-01       3.679088937722e-01 
       2.856848062322e-03       3.700779942005e-01      -1.107670613310e+02      -1.107885741408e+02       3.738681127834e-01       3.699523786787e-01      -1.107431219502e+02       3.665672743324e-01       3.665675139679e-01 
       2.945505375205e-03       3.787195889338e-01      -1.173144369637e+02      -1.173379341083e+02       3.897116973508e-01       3.828784142830e-01      -1.172896855694e+02       3.652171875745e-01       3.652174120779e-01 
       3.034729771363e-03       4.120721674364e-01      -1.240658159634e+02      -1.240914629472e+02       4.291255078247e-01       4.263126472336e-01      -1.240403048856e+02       3.638594136769e-01       3.638596820636e-01 
       3.124482979861e-03       4.398995831121e-01      -1.310190596320e+02      -1.310470296177e+02       4.594791378633e-01       4.647041420687e-01      -1.309928606026e+02       3.624949478741e-01       3.624952394579e-01 
       3.214729654051e-03       4.379899454775e-01      -1.381719834651e+02      -1.382024561551e+02       4.576760492073e-01       4.675708492731e-01      -1.381451840674e+02       3.611248087572e-01       3.611250591324e-01 
       3.305437157091e-03       4.166240914729e-01      -1.455223143126e+02      -1.455554742337e+02       4.349899693682e-01       4.420008958764e-01      -1.454950032954e+02       3.597498400406e-01       3.597500179942e-01 
       3.396575357037e-03       4.093949523016e-01      -1.530677462383e+02      -1.531037821024e+02       4.233495548091e-01       4.235149663482e-01      -1.530400040845e+02       3.583708466995e-01       3.583709866671e-01 
       3.488116432894e-03       4.339083975999e-01      -1.608059335093e+02      -1.608450382321e+02       4.387014089239e-01       4.354413102807e-01      -1.607778382044e+02       3.569885877374e-01       3.569887476626e-01 
       3.580034692457e-03       4.692655616782e-01      -1.687344463912e+02      -1.687768192151e+02       4.634693788886e-01       4.629172655240e-01      -1.687060891694e+02       3.556036937430e-01       3.556038909717e-01 
       3.672306402225e-03       6.860953288197e-01      -1.768509090860e+02      -1.768967563204e+02       4.683574551021e-01       4.715200569662e-01      -1.768223643816e+02       3.542170938598e-01       3.542171946832e-01 
       3.764909629376e-03       6.834060347117e-01      -1.851528490684e+02      -1.852023873390e+02       4.479296636187e-01       4.491890026253e-01      -1.851242730259e+02       3.528290056656e-01       3.528290836817e-01 
       3.857824095512e-03       6.807153114979e-01      -1.936378253284e+02      -1.936912844291e+02       4.279426153075e-01       4.223164679348e-01      -1.936093422459e+02       3.514401621545e-01       3.514402168435e-01 
       3.951031041736e-03       6.780241704746e-01      -2.023033711153e+02      -2.023609939394e+02       4.353449260033e-01       4.261018264070e-01      -2.022751111148e+02       3.500510574807e-01       3.500511092246e-01 
       4.044513104485e-03       6.753333869882e-01      -2.111469764084e+02      -2.112090232811e+02       4.661755595085e-01       4.628801856765e-01      -2.111190855093e+02       3.486620993862e-01       3.486621648566e-01 
       4.138254201498e-03       6.726439053420e-01      -2.201662157503e+02      -2.202329623800e+02       4.895674699408e-01       4.974350915642e-01      -2.201388604220e+02       3.472738129634e-01       3.472738870350e-01 
       4.232239427261e-03       6.699563427934e-01      -2.293585756623e+02      -2.294303133977e+02       4.834468771550e-01       4.959953266443e-01      -2.293319418879e+02       3.458865376558e-01       3.458866015108e-01 
       4.326454957242e-03       6.672715183652e-01      -2.387216219972e+02      -2.387986562115e+02       4.597575467707e-01       4.643571752301e-01      -2.386959065511e+02       3.445006856267e-01       3.445007294828e-01 
       4.420887960284e-03       6.645901187167e-01      -2.482528951178e+02      -2.483355433009e+02       4.494939506079e-01       4.408886770397e-01      -2.482282990210e+02       3.431165750393e-01       3.431166084910e-01 
       4.515526518479e-03       6.619126986849e-01      -2.579499314924e+02      -2.580385214644e+02       4.658783524478e-01       4.525968684250e-01      -2.579266615914e+02       3.417344818581e-01       3.417345213328e-01 
       4.610359553953e-03       6.592398103195e-01      -2.678103109597e+02      -2.679051794889e+02       4.898739883069e-01       4.854985227685e-01      -2.677885859839e+02       3.403547107617e-01       3.403547605744e-01 
       4.705376761949e-03       6.565719534734e-01      -2.778316256721e+02      -2.779331175291e+02       4.946101158263e-01       5.030624517125e-01      -2.778116782095e+02       3.389775434842e-01       3.389775926688e-01 
       4.800568549696e-03       6.539095280097e-01      -2.880114442725e+02      -2.881199123950e+02       4.781207027557e-01       4.895500034441e-01      -2.879935162086e+02       3.376031886036e-01       3.376032254890e-01 
       4.895925980552e-03       6.512530749723e-01      -2.983474144151e+02      -2.984632210339e+02       4.644592564677e-01       4.665289110792e-01      -2.983317516701e+02       3.362319047099e-01       3.362319306189e-01 
       4.991440722952e-03       6.486029637842e-01      -3.088371480405e+02      -3.089606660303e+02       4.728797767973e-01       4.644861155746e-01      -3.088240015809e+02       3.348638695564e-01       3.348638958960e-01 
       5.087105003751e-03       6.459595016268e-01      -3.194782667486e+02      -3.196098819380e+02       4.939694577515e-01       4.856380562287e-01      -3.194679002957e+02       3.334992473476e-01       3.334992812381e-01 
       5.182911565553e-03       6.433229765127e-01      -3.302684175571e+02      -3.304085305874e+02       5.022197021746e-01       5.032368827065e-01      -3.302611134395e+02       3.321382042833e-01       3.321382407929e-01 
       5.278853627679e-03       6.406937369211e-01      -3.412053010050e+02      -3.413543293008e+02       4.885396773469e-01       4.964527692612e-01      -3.412013593202e+02       3.307809270525e-01       3.307809565545e-01 
       5.374924850450e-03       6.380719384891e-01      -3.522865333376e+02      -3.524449121444e+02       4.715410624073e-01       4.762909255257e-01      -3.522862669156e+02       3.294274834165e-01       3.294275038541e-01 
       5.471119302468e-03       6.354579840669e-01      -3.635098943106e+02      -3.636780771618e+02       4.735661045764e-01       4.703954720016e-01      -3.635136272450e+02       3.280780670832e-01       3.280780859804e-01 
       5.567431430657e-03       6.328520284898e-01      -3.748730725695e+02      -3.750515307585e+02       4.920887326532e-01       4.868918269480e-01      -3.748811444095e+02       3.267327585539e-01       3.267327832324e-01 
       5.663856032782e-03       6.302541813467e-01      -3.863737680183e+02      -3.865629884523e+02       5.028195363787e-01       5.036150491659e-01      -3.863865370547e+02       3.253916290661e-01       3.253916578811e-01 
       5.760388232250e-03       6.276646319973e-01      -3.980097550717e+02      -3.982102397207e+02       4.905353028036e-01       4.964903528906e-01      -3.980275968982e+02       3.240547892628e-01       3.240548144275e-01 
       5.857023454974e-03       6.250836086446e-01      -4.097788471265e+02      -4.099911110237e+02       4.685155352348e-01       4.708722521781e-01      -4.098021470993e+02       3.227223485070e-01       3.227223662000e-01 
       5.953757408127e-03       6.225111422854e-01      -4.216787574575e+02      -4.219033262368e+02       4.619566344281e-01       4.556084241757e-01      -4.217079053146e+02       3.213943089815e-01       3.213943238642e-01 
       6.050586060610e-03       6.199475565642e-01      -4.337074349040e+02      -4.339448438305e+02       4.764389551276e-01       4.668188656471e-01      -4.337428272744e+02       3.200708354411e-01       3.200708544028e-01 
       6.147505625087e-03       6.173927002568e-01      -4.458625400995e+02      -4.461133401411e+02       4.915274672104e-01       4.874446846034e-01      -4.459045915622e+02       3.187518620209e-01       3.187518855115e-01 
       6.244512541451e-03       6.148468493044e-01      -4.581420605566e+02      -4.584068077372e+02       4.874393000908e-01       4.890898288321e-01      -4.581911954034e+02       3.174375399984e-01       3.174375617291e-01 
       6.341603461591e-03       6.123099984210e-01      -4.705437946966e+02      -4.708230597054e+02       4.706963212413e-01       4.691115313844e-01      -4.706004498025e+02       3.161278654316e-01       3.161278803395e-01 
       6.438775235358e-03       6.097822332185e-01      -4.830656222930e+02      -4.833599897646e+02       4.659889106263e-01       4.555758278692e-01      -4.831302417886e+02       3.148228716967e-01       3.148228819557e-01 
       6.536024897612e-03       6.072633400513e-01      -4.957054887308e+02      -4.960155593059e+02       4.853285839526e-01      -7.427319024233e-01      -4.957786258573e+02       3.135225854838e-01       3.135225636661e-01 
       6.633349656274e-03       6.047515902185e-01      -5.084611716624e+02      -5.087875625868e+02       5.060403418336e-01      -1.335370608174e+01      -5.085442243727e+02       3.122276875171e-01       3.122272199684e-01 
       6.730746881282e-03       6.022515144610e-01      -5.213308266491e+02      -5.216741748657e+02       4.376284436625e-01      -1.577012020722e+01      -5.214234737235e+02       3.109371507622e-01       3.109367902461e-01 
       6.828214094389e-03       5.997626224567e-01      -5.343121947419e+02      -5.346731555694e+02       3.117630413070e-01      -7.138999702171e+00      -5.344140584328e+02       3.096508004195e-01       3.096510074811e-01 
       6.925748959723e-03       5.972831417605e-01      -5.474033383401e+02      -5.477825847336e+02       2.333119500096e-01       3.671352694140e+00      -5.475147609161e+02       3.083691222663e-01       3.083697711461e-01 
       7.023349275051e-03       5.948114413969e-01      -5.606021977008e+02      -5.610004209197e+02       2.451333312356e-01       7.272676210980e+00      -5.607242916411e+02       3.070925577393e-01       3.070930885989e-01 
       7.121012963686e-03       5.923475856557e-01      -5.739067152385e+02      -5.743246224063e+02       2.805900279372e-01       2.706273378218e+00      -5.740406927695e+02       3.058211562728e-01       3.058211772065e-01 
       7.218738066990e-03       5.898930487170e-01      -5.873150051105e+02      -5.877533186319e+02       2.540676560192e-01      -3.047603729200e+00      -5.874615379147e+02       3.045546777786e-01       3.045543397483e-01 
       7.316522737415e-03       5.874488301295e-01      -6.008250813916e+02      -6.012845355714e+02       1.673542378950e-01      -3.518398480539e+00      -6.009843284005e+02       3.032928165576e-01       3.032925827239e-01 
       7.414365232052e-03       5.850145216992e-01      -6.144348296235e+02      -6.149161774236e+02       1.001433253944e-01       6.750021662453e-01      -6.146070066189e+02       3.020354949102e-01       3.020356172799e-01 
       7.512263906638e-03       5.825892851546e-01      -6.281424442964e+02      -6.286464466052e+02       1.051925047004e-01       3.862886357168e+00      -6.283282265181e+02       3.007830007366e-01       3.007832998426e-01 
       7.610217209981e-03       5.801726593156e-01      -6.419460254548e+02      -6.424734589594e+02       1.444671107255e-01       2.531986805029e+00      -6.421463908931e+02       2.995354936985e-01       2.995356344085e-01 
       7.708223678793e-03       5.777650581889e-01      -6.558436623901e+02      -6.563953183055e+02       1.424402558095e-01      -1.031178650504e+00      -6.560594262356e+02       2.982928897161e-01       2.982927777949e-01 
       7.806281932865e-03       5.753670911393e-01      -6.698334157304e+02      -6.704101009036e+02       8.253282745492e-02      -2.267998179182e+00      -6.700650403982e+02       2.970549832823e-01       2.970548273036e-01 
       7.904390670592e-03       5.729788465130e-01      -6.839134209739e+02      -6.845159590776e+02       2.390435016794e-02      -1.945718680333e-02      -6.841612828079e+02       2.958217125460e-01       2.958217350150e-01 
       8.002548664795e-03       5.705997761232e-01      -6.980817722497e+02      -6.987110024955e+02       2.244592578442e-02       2.549152638739e+00      -6.983465105705e+02       2.945931511778e-01       2.945933306887e-01 
       8.100754758836e-03       5.682295494182e-01      -7.123367490895e+02      -7.129935262976e+02       6.049098472872e-02       2.276787266863e+00      -7.126192747795e+02       2.933694549164e-01       2.933695897507e-01 
       8.199007862992e-03       5.658680055978e-01      -7.266761588574e+02      -7.273613779550e+02       7.295560446067e-02      -1.782138064693e-01      -7.269773720171e+02       2.921504577983e-01       2.921504296380e-01 
       8.297306951075e-03       5.635158359124e-01      -7.410985680322e+02      -7.418131140117e+02       3.195206041989e-02      -1.564591103685e+00      -7.414191014035e+02       2.909361864504e-01       2.909360875323e-01 
       8.395651057279e-03       5.611730508890e-01      -7.556020080948e+02      -7.563467915681e+02      -1.990225249687e-02      -2.874589713862e-01      -7.559423825414e+02       2.897264995921e-01       2.897264932771e-01 
       8.494039273238e-03       5.588393604560e-01      -7.701847003271e+02      -7.709606466064e+02      -2.709589448888e-02       1.794222309419e+00      -7.705455933364e+02       2.885214344337e-01       2.885215508710e-01 
       8.592470745275e-03       5.565143995794e-01      -7.848448569439e+02      -7.856529069711e+02       7.427427275885e-03       1.983413573653e+00      -7.852271782937e+02       2.873210526887e-01       2.873211718099e-01 
       8.690944671840e-03       5.541979897071e-01      -7.995804853883e+02      -8.004216048244e+02       2.850395099922e-02       1.407578487007e-01      -7.999851843673e+02       2.861252664201e-01       2.861252845250e-01 
       8.789460301109e-03       5.518907730119e-01      -8.143904441505e+02      -8.152655774984e+02       1.336550420382e-03      -1.410718209161e+00      -8.148182690508e+02       2.849341956787e-01       2.849341519971e-01 
       8.888016928741e-03       5.495924599473e-01      -8.292723690066e+02      -8.301825079511e+02      -4.487125203290e-02      -1.051504727751e+00      -8.297239741591e+02       2.837475524944e-01       2.837475672495e-01 
