# Matter power spectrum P(k) at redshift z=0
# for k=9.0192e-06 to 20.5861 h/Mpc,
# number of wavenumbers equal to 855
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       4.580101899811e-03       2.306837162321e+04 
       4.686292989519e-03       2.340932049351e+04 
       4.792704220213e-03       2.374400404305e+04 
       4.899322871658e-03       2.407244346588e+04 
       5.006137179679e-03       2.439467241112e+04 
       5.113136253919e-03       2.471071596493e+04 
       5.220310003429e-03       2.502061916448e+04 
       5.327649069297e-03       2.532441588008e+04 
       5.435144763619e-03       2.562215054749e+04 
       5.542789014175e-03       2.591387933445e+04 
       5.650574314243e-03       2.619963717185e+04 
       5.758493677037e-03       2.647949244210e+04 
       5.866540594312e-03       2.675348055963e+04 
       5.974708998718e-03       2.702166650655e+04 
       6.082993229540e-03       2.728410381543e+04 
       6.191388001486e-03       2.754085089438e+04 
       6.299888376236e-03       2.779195332507e+04 
       6.408489736469e-03       2.803748678406e+04 
       6.517187762150e-03       2.827750962195e+04 
       6.625978408838e-03       2.851207013827e+04 
       6.734857887851e-03       2.874123118955e+04 
       6.843822648090e-03       2.896505346552e+04 
       6.952869359376e-03       2.918360199844e+04 
       7.061994897172e-03       2.939692559707e+04 
       7.171196328541e-03       2.960510318247e+04 
       7.280470899244e-03       2.980818027775e+04 
       7.389816021878e-03       3.000620966449e+04 
       7.499229264944e-03       3.019926328971e+04 
       7.608708342784e-03       3.038740710977e+04 
       7.718251106291e-03       3.057069067955e+04 
       7.827855534349e-03       3.074916783666e+04 
       7.937519725913e-03       3.092290031381e+04 
       8.047241892697e-03       3.109194690949e+04 
       8.157020352409e-03       3.125636277938e+04 
       8.266853522487e-03       3.141620590735e+04 
       8.376739914299e-03       3.157153684856e+04 
       8.486678127766e-03       3.172239585804e+04 
       8.596666846377e-03       3.186885467878e+04 
       8.706704832558e-03       3.201096089429e+04 
       8.816790923377e-03       3.214876913651e+04 
       8.926924026550e-03       3.228233699905e+04 
       9.037103116728e-03       3.241172227313e+04 
       9.147327232045e-03       3.253695721353e+04 
       9.257595470906e-03       3.265810892164e+04 
       9.367906988995e-03       3.277522827270e+04 
       9.478260996488e-03       3.288836628337e+04 
       9.588656755457e-03       3.299756543390e+04 
       9.699093577455e-03       3.310288727356e+04 
       9.809570821253e-03       3.320437100826e+04 
       9.920087890742e-03       3.330206998107e+04 
       1.003064423297e-02       3.339603126503e+04 
       1.014123933630e-02       3.348630573244e+04 
       1.025187272874e-02       3.357293719042e+04 
       1.036254397627e-02       3.365597868866e+04 
       1.047325268145e-02       3.373545691669e+04 
       1.058399848198e-02       3.381144799747e+04 
       1.069478104937e-02       3.388399327830e+04 
       1.080560008783e-02       3.395311690864e+04 
       1.091645533304e-02       3.401887350556e+04 
       1.102734655117e-02       3.408131132633e+04 
       1.113827353786e-02       3.414047090408e+04 
       1.124923611732e-02       3.419639674127e+04 
       1.136023414150e-02       3.424912159453e+04 
       1.147126748927e-02       3.429868593192e+04 
       1.158233606570e-02       3.434516301009e+04 
       1.169343980138e-02       3.438855802624e+04 
       1.180457865178e-02       3.442893129917e+04 
       1.191575259669e-02       3.446632147540e+04 
       1.202696163964e-02       3.450075522708e+04 
       1.213820580743e-02       3.453228888954e+04 
       1.224948514968e-02       3.456095566434e+04 
       1.236079973837e-02       3.458680625337e+04 
       1.237685953032e-02       3.459028718933e+04 
       1.247214966748e-02       3.460984796545e+04 
       1.258353505266e-02       3.463015893655e+04 
       1.269495603087e-02       3.464774439298e+04 
       1.280641276012e-02       3.466266289422e+04 
       1.291790541920e-02       3.467494017294e+04 
       1.302943420746e-02       3.468462142072e+04 
       1.314099934461e-02       3.469173723892e+04 
       1.325260107051e-02       3.469632866216e+04 
       1.336423964509e-02       3.469842626956e+04 
       1.347591534813e-02       3.469806865150e+04 
       1.358762847924e-02       3.469529937918e+04 
       1.369937935772e-02       3.469013077731e+04 
       1.381116832253e-02       3.468262192225e+04 
       1.392299573225e-02       3.467279142261e+04 
       1.403486196504e-02       3.466068292419e+04 
       1.414676741865e-02       3.464631766393e+04 
       1.425871251047e-02       3.462976712563e+04 
       1.437069767751e-02       3.461101443783e+04 
       1.448272337650e-02       3.459010594441e+04 
       1.459479008397e-02       3.456709499289e+04 
       1.470689829629e-02       3.454199387076e+04 
       1.481904852984e-02       3.451485323456e+04 
       1.493124132110e-02       3.448567707533e+04 
       1.504347722680e-02       3.445454511885e+04 
       1.515575682410e-02       3.442142432427e+04 
       1.526808071071e-02       3.438638382076e+04 
       1.538044950514e-02       3.434944451606e+04 
       1.549286384690e-02       3.431065721818e+04 
       1.560532439667e-02       3.427002935044e+04 
       1.571783183662e-02       3.422757437686e+04 
       1.583038687058e-02       3.418338533340e+04 
       1.594299022439e-02       3.413743711976e+04 
       1.605564264613e-02       3.408977091255e+04 
       1.616834490645e-02       3.404041776763e+04 
       1.628109779887e-02       3.398939761810e+04 
       1.639390214014e-02       3.393676087716e+04 
       1.650675877056e-02       3.388251884571e+04 
       1.661966855437e-02       3.382672560784e+04 
       1.673263238013e-02       3.376933869228e+04 
       1.684565116109e-02       3.371045877818e+04 
       1.695872583566e-02       3.365010535511e+04 
       1.707185736779e-02       3.358829266343e+04 
       1.718504674747e-02       3.352501367334e+04 
       1.729829499114e-02       3.346032369605e+04 
       1.741160314223e-02       3.339427874843e+04 
       1.752497227163e-02       3.332685544042e+04 
       1.763840347825e-02       3.325810197421e+04 
       1.775189788949e-02       3.318804159232e+04 
       1.786545666187e-02       3.311669839676e+04 
       1.797908098160e-02       3.304411045028e+04 
       1.809277206515e-02       3.297028835950e+04 
       1.820653115987e-02       3.289527369795e+04 
       1.832035954466e-02       3.281905032873e+04 
       1.843425853064e-02       3.274166724969e+04 
       1.854822946178e-02       3.266312109986e+04 
       1.866227371567e-02       3.258354263316e+04 
       1.877639270420e-02       3.250283297707e+04 
       1.889058787436e-02       3.242105128800e+04 
       1.900486070897e-02       3.233826300343e+04 
       1.911921272753e-02       3.225444765145e+04 
       1.923364548703e-02       3.216964295917e+04 
       1.934816058281e-02       3.208387991686e+04 
       1.946275964942e-02       3.199710943820e+04 
       1.957744436158e-02       3.190942884156e+04 
       1.969221643508e-02       3.182087924320e+04 
       1.980707762778e-02       3.173142438699e+04 
       1.992202974060e-02       3.164114213899e+04 
       2.003707461854e-02       3.154995021064e+04 
       2.015221415178e-02       3.145798997573e+04 
       2.026745027677e-02       3.136517896803e+04 
       2.038278497735e-02       3.127165163813e+04 
       2.049822028594e-02       3.117731638789e+04 
       2.061375828477e-02       3.108225596936e+04 
       2.072940110709e-02       3.098647140181e+04 
       2.084515093849e-02       3.089000054423e+04 
       2.096101001822e-02       3.079283976154e+04 
       2.107698064060e-02       3.069499751818e+04 
       2.119306515638e-02       3.059656469705e+04 
       2.130926597426e-02       3.049745586010e+04 
       2.142558556241e-02       3.039770673687e+04 
       2.154202644997e-02       3.029744596116e+04 
       2.165859122876e-02       3.019657238579e+04 
       2.177528255490e-02       3.009518645654e+04 
       2.189210315054e-02       2.999321776639e+04 
       2.200905580565e-02       2.989077387140e+04 
       2.212614337989e-02       2.978779031154e+04 
       2.224336880449e-02       2.968435499936e+04 
       2.236073508425e-02       2.958038936650e+04 
       2.247824529957e-02       2.947607413837e+04 
       2.259590260856e-02       2.937126653133e+04 
       2.271371024925e-02       2.926606624518e+04 
       2.283167154183e-02       2.916038388644e+04 
       2.294978989100e-02       2.905440114709e+04 
       2.306806878841e-02       2.894800828979e+04 
       2.318651181515e-02       2.884133041858e+04 
       2.330512264439e-02       2.873422971341e+04 
       2.342390504404e-02       2.862680088615e+04 
       2.354286287957e-02       2.851904247882e+04 
       2.366200011688e-02       2.841101557645e+04 
       2.378132082533e-02       2.830274969404e+04 
       2.390082918088e-02       2.819417393830e+04 
       2.402052946923e-02       2.808533439166e+04 
       2.414042608930e-02       2.797626267474e+04 
       2.426052355659e-02       2.786693905105e+04 
       2.438082650687e-02       2.775744484940e+04 
       2.450133969992e-02       2.764764650777e+04 
       2.462206802339e-02       2.753775720106e+04 
       2.474301649691e-02       2.742770176338e+04 
       2.486419027623e-02       2.731739772033e+04 
       2.498559465764e-02       2.720696424508e+04 
       2.510723508253e-02       2.709637519783e+04 
       2.522911714207e-02       2.698568939858e+04 
       2.535124658217e-02       2.687485769587e+04 
       2.547362930863e-02       2.676390143012e+04 
       2.559627139240e-02       2.665287225326e+04 
       2.571917907523e-02       2.654176080609e+04 
       2.584235877539e-02       2.643050075026e+04 
       2.596581709374e-02       2.631917014635e+04 
       2.608956082001e-02       2.620785179277e+04 
       2.621359693938e-02       2.609646918606e+04 
       2.633793263930e-02       2.598502251992e+04 
       2.646257531666e-02       2.587354442093e+04 
       2.658753258525e-02       2.576207787671e+04 
       2.671281228353e-02       2.565056934134e+04 
       2.683842248280e-02       2.553906620740e+04 
       2.696437149571e-02       2.542755824168e+04 
       2.709066788513e-02       2.531600939071e+04 
       2.721732047350e-02       2.520453613754e+04 
       2.734433835256e-02       2.509309534823e+04 
       2.747173089352e-02       2.498168731030e+04 
       2.759950775781e-02       2.487032578646e+04 
       2.772767890822e-02       2.475900837082e+04 
       2.785625462066e-02       2.464767312143e+04 
       2.798524549648e-02       2.453651050656e+04 
       2.811466247535e-02       2.442531117515e+04 
       2.824451684888e-02       2.431422442128e+04 
       2.837482027479e-02       2.420329219829e+04 
       2.850558479194e-02       2.409237542013e+04 
       2.863682283602e-02       2.398158285269e+04 
       2.876854725609e-02       2.387085490869e+04 
       2.890077133202e-02       2.376025916244e+04 
       2.903350879283e-02       2.364975216508e+04 
       2.916677383594e-02       2.353935220913e+04 
       2.930058114758e-02       2.342907102904e+04 
       2.943494592425e-02       2.331885381718e+04 
       2.956988389536e-02       2.320890730731e+04 
       2.970541134711e-02       2.309892973733e+04 
       2.984154514783e-02       2.298915525955e+04 
       2.997830277459e-02       2.287956112621e+04 
       3.011570234153e-02       2.277006885044e+04 
       3.025376262967e-02       2.266064676178e+04 
       3.039250311863e-02       2.255146111475e+04 
       3.053194402011e-02       2.244237959108e+04 
       3.067210631353e-02       2.233348021956e+04 
       3.081301178370e-02       2.222468479338e+04 
       3.095468306095e-02       2.211603378761e+04 
       3.109714366369e-02       2.200757590504e+04 
       3.124041804370e-02       2.189925579296e+04 
       3.138453163433e-02       2.179109832658e+04 
       3.152951090180e-02       2.168311005363e+04 
       3.167538339992e-02       2.157522327356e+04 
       3.182217782843e-02       2.146754952584e+04 
       3.196992409528e-02       2.136000556130e+04 
       3.211865338317e-02       2.125260165161e+04 
       3.226839822072e-02       2.114533139400e+04 
       3.241919255863e-02       2.103829566649e+04 
       3.257107185125e-02       2.093134858005e+04 
       3.272407314408e-02       2.082456472842e+04 
       3.287823516760e-02       2.071786999466e+04 
       3.303359843821e-02       2.061146115134e+04 
       3.319020536659e-02       2.050506638870e+04 
       3.334810037451e-02       2.039880453520e+04 
       3.350733002060e-02       2.029277738013e+04 
       3.366794313606e-02       2.018687343896e+04 
       3.382999097124e-02       2.008108651949e+04 
       3.399352735407e-02       1.997533270942e+04 
       3.415860886157e-02       1.986974554848e+04 
       3.432529500575e-02       1.976433534818e+04 
       3.449364843534e-02       1.965897226913e+04 
       3.466373515488e-02       1.955375394542e+04 
       3.483562476319e-02       1.944861329342e+04 
       3.500939071309e-02       1.934359572781e+04 
       3.518511059478e-02       1.923855832573e+04 
       3.536286644542e-02       1.913365733625e+04 
       3.554274508785e-02       1.902874435935e+04 
       3.572483850181e-02       1.892400999004e+04 
       3.590924423139e-02       1.881930872318e+04 
       3.609606583291e-02       1.871462156053e+04 
       3.628541336829e-02       1.860993374465e+04 
       3.647740394922e-02       1.850526710952e+04 
       3.667216233868e-02       1.840061840671e+04 
       3.686982161695e-02       1.829590512112e+04 
       3.707052392060e-02       1.819119854013e+04 
       3.727442126399e-02       1.808646007799e+04 
       3.748167645451e-02       1.798162247510e+04 
       3.769246411437e-02       1.787669715983e+04 
       3.790697182412e-02       1.777173936867e+04 
       3.812540140511e-02       1.766663030661e+04 
       3.834797036152e-02       1.756137747159e+04 
       3.857491350587e-02       1.745596640776e+04 
       3.880648479604e-02       1.735038145474e+04 
       3.904295941716e-02       1.724450536531e+04 
       3.928463614761e-02       1.713847425937e+04 
       3.953184005601e-02       1.703210779501e+04 
       3.978492558473e-02       1.692549085958e+04 
       4.004428008681e-02       1.681847090440e+04 
       4.031032789653e-02       1.671117231912e+04 
       4.058353503013e-02       1.660332779361e+04 
       4.086441463424e-02       1.649503804316e+04 
       4.115353332438e-02       1.638625582311e+04 
       4.145151858783e-02       1.627686677849e+04 
       4.175906746475e-02       1.616682505334e+04 
       4.207695677096e-02       1.605608515241e+04 
       4.240605518850e-02       1.594452888268e+04 
       4.274733762948e-02       1.583210796833e+04 
       4.310190237925e-02       1.571869796096e+04 
       4.347099165291e-02       1.560418191535e+04 
       4.385601636264e-02       1.548844526129e+04 
       4.425858610119e-02       1.537132278466e+04 
       4.468054561138e-02       1.525268946409e+04 
       4.512401934694e-02       1.513228639268e+04 
       4.559146614893e-02       1.500986698789e+04 
       4.608574657885e-02       1.488515709379e+04 
       4.661020606377e-02       1.475782032985e+04 
       4.716877769811e-02       1.462740577664e+04 
       4.776610922610e-02       1.449341185510e+04 
       4.840771919058e-02       1.435498394732e+04 
       4.910018701512e-02       1.421146828075e+04 
       4.985137993589e-02       1.406155625268e+04 
       5.067071435485e-02       1.390380705400e+04 
       5.156943690501e-02       1.373614490972e+04 
       5.256088540513e-02       1.355589528675e+04 
       5.366064311757e-02       1.335936563435e+04 
       5.488642175221e-02       1.314160650310e+04 
       5.625739996288e-02       1.289613211763e+04 
       5.779264500647e-02       1.261473732963e+04 
       5.950828769357e-02       1.228786588350e+04 
       6.141354668059e-02       1.190581250035e+04 
       6.350666354964e-02       1.146129709077e+04 
       6.577284684945e-02       1.095276533696e+04 
       6.818611558054e-02       1.038727336452e+04 
       7.071474474981e-02       9.781002008931e+03 
       7.332758867586e-02       9.156900152910e+03 
       7.599844555476e-02       8.540487964462e+03 
       7.870758000952e-02       7.955581099559e+03 
       8.144122540484e-02       7.421181689761e+03 
       8.419025906165e-02       6.949851628074e+03 
       8.694883333246e-02       6.547443123766e+03 
       8.971327782502e-02       6.213695353659e+03 
       9.248131861340e-02       5.943309005633e+03 
       9.525155811558e-02       5.727263367243e+03 
       9.802314144845e-02       5.554007660363e+03 
       1.007955471193e-01       5.410700769697e+03 
       1.035684574543e-01       5.284354789053e+03 
       1.063416790271e-01       5.162939351452e+03 
       1.091150940264e-01       5.036370078196e+03 
       1.118886306189e-01       4.897353432869e+03 
       1.146622449200e-01       4.741851173129e+03 
       1.174359100348e-01       4.569175284683e+03 
       1.202096094020e-01       4.381624126884e+03 
       1.229833327508e-01       4.183809945995e+03 
       1.237685953032e-01       4.126754368477e+03 
       1.257570736458e-01       3.981752261441e+03 
       1.285308279955e-01       3.781966043391e+03 
       1.313045931452e-01       3.590639623524e+03 
       1.340783673256e-01       3.412969170907e+03 
       1.368521493173e-01       3.252783000407e+03 
       1.396259382452e-01       3.112217067020e+03 
       1.423997334538e-01       2.991808994210e+03 
       1.451735344296e-01       2.890614087452e+03 
       1.479473407541e-01       2.806465496242e+03 
       1.507211520737e-01       2.736325965579e+03 
       1.534949680814e-01       2.676619588376e+03 
       1.562687885048e-01       2.623563230178e+03 
       1.590426130985e-01       2.574185918895e+03 
       1.618164416385e-01       2.524506858969e+03 
       1.645902739190e-01       2.471763842259e+03 
       1.673641097497e-01       2.414287120181e+03 
       1.701379489539e-01       2.351392404925e+03 
       1.729117913669e-01       2.283312825205e+03 
       1.756856368349e-01       2.211033240446e+03 
       1.784594852140e-01       2.136076592951e+03 
       1.812333363692e-01       2.060249905697e+03 
       1.840071901739e-01       1.985445328725e+03 
       1.867810465092e-01       1.913433504700e+03 
       1.895549052630e-01       1.845697608258e+03 
       1.923287663300e-01       1.783303973595e+03 
       1.951026296108e-01       1.726882414106e+03 
       1.978764950116e-01       1.676611807516e+03 
       2.006503624439e-01       1.632267128535e+03 
       2.034242318240e-01       1.593291564460e+03 
       2.061981030728e-01       1.558848056035e+03 
       2.089719761154e-01       1.527898839230e+03 
       2.117458508809e-01       1.499315233332e+03 
       2.145197273019e-01       1.471984810177e+03 
       2.172936053147e-01       1.444918422401e+03 
       2.200674848587e-01       1.417345872001e+03 
       2.228413658763e-01       1.388741480814e+03 
       2.256152483129e-01       1.358828142946e+03 
       2.283891321166e-01       1.327575485554e+03 
       2.311630172376e-01       1.295171868988e+03 
       2.339369036290e-01       1.262005910682e+03 
       2.367107912458e-01       1.228604074825e+03 
       2.394846800452e-01       1.195555279593e+03 
       2.422585699863e-01       1.163417969626e+03 
       2.450324610302e-01       1.132648255047e+03 
       2.478063531395e-01       1.103587383298e+03 
       2.505802462788e-01       1.076454304178e+03 
       2.533541404140e-01       1.051353997191e+03 
       2.561280355126e-01       1.028280334441e+03 
       2.589019315434e-01       1.007096790773e+03 
       2.616758284767e-01       9.875468426564e+02 
       2.644497262838e-01       9.692927706759e+02 
       2.672236249375e-01       9.519840301702e+02 
       2.699975244116e-01       9.353058295514e+02 
       2.727714246807e-01       9.189927253232e+02 
       2.755453257210e-01       9.028224353651e+02 
       2.783192275091e-01       8.865997251809e+02 
       2.810931300228e-01       8.701712552176e+02 
       2.838670332407e-01       8.534644735770e+02 
       2.866409371424e-01       8.365180198639e+02 
       2.894148417080e-01       8.194599553897e+02 
       2.921887469185e-01       8.024638147998e+02 
       2.949626527558e-01       7.856810564179e+02 
       2.977365592020e-01       7.692196447732e+02 
       3.005104662404e-01       7.531777944708e+02 
       3.032843738547e-01       7.376830388446e+02 
       3.060582820290e-01       7.228786533827e+02 
       3.088321907482e-01       7.088820028321e+02 
       3.116060999977e-01       6.957194016229e+02 
       3.143800097634e-01       6.833027077804e+02 
       3.171539200317e-01       6.714855778288e+02 
       3.199278307895e-01       6.601435199199e+02 
       3.227017420241e-01       6.492286032174e+02 
       3.254756537233e-01       6.387458249289e+02 
       3.282495658751e-01       6.286782205434e+02 
       3.310234784683e-01       6.189243696932e+02 
       3.337973914917e-01       6.093087880040e+02 
       3.365713049347e-01       5.996612313450e+02 
       3.393452187869e-01       5.898978512392e+02 
       3.421191330384e-01       5.800525057193e+02 
       3.448930476794e-01       5.702200517100e+02 
       3.476669627007e-01       5.604806617606e+02 
       3.504408780931e-01       5.508632042851e+02 
       3.532147938479e-01       5.414067832560e+02 
       3.559887099565e-01       5.321462198334e+02 
       3.587626264107e-01       5.231168210213e+02 
       3.615365432026e-01       5.143406879822e+02 
       3.643104603244e-01       5.058382758814e+02 
       3.670843777686e-01       4.976156734530e+02 
       3.698582955279e-01       4.896756282831e+02 
       3.726322135952e-01       4.820071881764e+02 
       3.754061319637e-01       4.745926529102e+02 
       3.781800506268e-01       4.674115669703e+02 
       3.809539695779e-01       4.604368945798e+02 
       3.837278888109e-01       4.536390570196e+02 
       3.865018083196e-01       4.469954305886e+02 
       3.892757280981e-01       4.404758420680e+02 
       3.920496481406e-01       4.340597527055e+02 
       3.948235684417e-01       4.277299305689e+02 
       3.975974889957e-01       4.214768310449e+02 
       4.003714097976e-01       4.152939318042e+02 
       4.031453308421e-01       4.091840123970e+02 
       4.059192521242e-01       4.031521743066e+02 
       4.086931736391e-01       3.972075772176e+02 
       4.114670953821e-01       3.913605302659e+02 
       4.142410173486e-01       3.856276445607e+02 
       4.170149395340e-01       3.800148644592e+02 
       4.197888619341e-01       3.745345845860e+02 
       4.225627845446e-01       3.691904901851e+02 
       4.253367073614e-01       3.639846447617e+02 
       4.281106303804e-01       3.589144672271e+02 
       4.308845535978e-01       3.539768646649e+02 
       4.336584770096e-01       3.491605571608e+02 
       4.364324006123e-01       3.444575540497e+02 
       4.392063244021e-01       3.398539677699e+02 
       4.419802483755e-01       3.353419325137e+02 
       4.447541725291e-01       3.309094053368e+02 
       4.475280968596e-01       3.265490502900e+02 
       4.503020213636e-01       3.222546113911e+02 
       4.530759460379e-01       3.180221541075e+02 
       4.558498708795e-01       3.138508948431e+02 
       4.586237958852e-01       3.097397941070e+02 
       4.613977210522e-01       3.056902253274e+02 
       4.641716463774e-01       3.017049061126e+02 
       4.669455718582e-01       2.977847668805e+02 
       4.697194974917e-01       2.939339659128e+02 
       4.724934232752e-01       2.901521339979e+02 
       4.752673492061e-01       2.864425521635e+02 
       4.780412752818e-01       2.828047906369e+02 
       4.808152014998e-01       2.792392964486e+02 
       4.835891278577e-01       2.757427705335e+02 
       4.863630543530e-01       2.723157138709e+02 
       4.891369809834e-01       2.689549459742e+02 
       4.919109077466e-01       2.656573276901e+02 
       4.946848346404e-01       2.624206432436e+02 
       4.974587616626e-01       2.592418995047e+02 
       5.002326888110e-01       2.561183460567e+02 
       5.030066160836e-01       2.530460083531e+02 
       5.057805434782e-01       2.500248316338e+02 
       5.085544709930e-01       2.470490256548e+02 
       5.113283986259e-01       2.441204066541e+02 
       5.141023263750e-01       2.412343066784e+02 
       5.168762542384e-01       2.383934756295e+02 
       5.196501822143e-01       2.355942878834e+02 
       5.224241103010e-01       2.328393503767e+02 
       5.251980384966e-01       2.301261652619e+02 
       5.279719667994e-01       2.274561419232e+02 
       5.307458952078e-01       2.248292508655e+02 
       5.335198237200e-01       2.222460960323e+02 
       5.362937523346e-01       2.197042301908e+02 
       5.390676810498e-01       2.172063350984e+02 
       5.418416098641e-01       2.147486689444e+02 
       5.446155387761e-01       2.123331984962e+02 
       5.473894677842e-01       2.099577210310e+02 
       5.501633968870e-01       2.076194237982e+02 
       5.529373260831e-01       2.053196208697e+02 
       5.557112553709e-01       2.030557071468e+02 
       5.584851847493e-01       2.008271832463e+02 
       5.612591142168e-01       1.986332900103e+02 
       5.640330437721e-01       1.964710790716e+02 
       5.668069734139e-01       1.943418833637e+02 
       5.695809031410e-01       1.922444615465e+02 
       5.723548329521e-01       1.901772901651e+02 
       5.751287628460e-01       1.881405745393e+02 
       5.779026928215e-01       1.861322405603e+02 
       5.806766228774e-01       1.841541164019e+02 
       5.834505530126e-01       1.822045447115e+02 
       5.862244832259e-01       1.802826434164e+02 
       5.889984135163e-01       1.783883012970e+02 
       5.917723438826e-01       1.765220796144e+02 
       5.945462743238e-01       1.746842401838e+02 
       5.973202048389e-01       1.728723322263e+02 
       6.000941354268e-01       1.710874004409e+02 
       6.028680660864e-01       1.693290786263e+02 
       6.056419968169e-01       1.675963543247e+02 
       6.084159276173e-01       1.658895353313e+02 
       6.111898584866e-01       1.642072752037e+02 
       6.139637894238e-01       1.625492395531e+02 
       6.167377204280e-01       1.609144449016e+02 
       6.195116514984e-01       1.593027555952e+02 
       6.222855826341e-01       1.577140979653e+02 
       6.250595138341e-01       1.561461342581e+02 
       6.278334450976e-01       1.546002181707e+02 
       6.306073764239e-01       1.530755958418e+02 
       6.333813078120e-01       1.515706365535e+02 
       6.361552392611e-01       1.500871235664e+02 
       6.389291707705e-01       1.486223535662e+02 
       6.417031023394e-01       1.471788220192e+02 
       6.444770339670e-01       1.457538515888e+02 
       6.472509656525e-01       1.443476571178e+02 
       6.500248973952e-01       1.429607271264e+02 
       6.527988291944e-01       1.415922929502e+02 
       6.555727610494e-01       1.402431023836e+02 
       6.583466929594e-01       1.389114182190e+02 
       6.611206249237e-01       1.375981092108e+02 
       6.638945569417e-01       1.363021245675e+02 
       6.666684890127e-01       1.350223930334e+02 
       6.694424211360e-01       1.337607348253e+02 
       6.722163533111e-01       1.325152467149e+02 
       6.749902855372e-01       1.312858953385e+02 
       6.777642178137e-01       1.300720744557e+02 
       6.805381501400e-01       1.288733686054e+02 
       6.833120825155e-01       1.276906874594e+02 
       6.860860149395e-01       1.265228441526e+02 
       6.888599474117e-01       1.253697689275e+02 
       6.916338799312e-01       1.242311416483e+02 
       6.944078124976e-01       1.231070858522e+02 
       6.971817451103e-01       1.219968796818e+02 
       6.999556777687e-01       1.209003406788e+02 
       7.027296104724e-01       1.198176958635e+02 
       7.055035432207e-01       1.187487930239e+02 
