#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ddec[0]         19:theta_ddec[0]         20:shear_ddec[0]         21:cs2_ddec[0]        
       7.173409216035e-03       1.745577989310e-08      -1.166783981995e+00       2.092430197185e-05       5.086978178870e-15       1.271744544717e-14       1.739127944844e-25       2.543489089435e-15      -8.750879864963e-01       2.092430197185e-05       5.833906562792e-01       7.083040295178e-01      -1.166783981995e+00       2.092430149329e-05       2.001321328565e-08      -8.750879864963e-01       2.092430299719e-05      -1.166783981995e+00       2.092430149329e-05       2.001267232998e-08       3.333333333333e-01 
       7.260673324178e-03       1.766813092498e-08      -1.166784171725e+00       2.117884525431e-05       5.274895660602e-15       1.318723915151e-14       1.847516117697e-25       2.637447830301e-15      -8.750881287934e-01       2.117884525431e-05       5.833913103749e-01       7.083039826977e-01      -1.166784171725e+00       2.117884475808e-05       2.050309242280e-08      -8.750881287934e-01       2.117884631752e-05      -1.166784171725e+00       2.117884475808e-05       2.050226857740e-08       3.333333333333e-01 
       7.347937432320e-03       1.788048201645e-08      -1.166784467717e+00       2.143339050789e-05       5.467385505462e-15       1.366846376366e-14       1.961242456322e-25       2.733692752731e-15      -8.750883507875e-01       2.143339050789e-05       5.833919226728e-01       7.083039093195e-01      -1.166784467717e+00       2.143338999354e-05       2.099889490646e-08      -8.750883507875e-01       2.143339160990e-05      -1.166784467717e+00       2.143338999354e-05       2.099778137264e-08       3.333333333333e-01 
       7.435201540462e-03       1.809283316752e-08      -1.166784815913e+00       2.168793679687e-05       5.664502455642e-15       1.416125613911e-14       2.080501682329e-25       2.832251227821e-15      -8.750886119345e-01       2.168793679687e-05       5.833925072045e-01       7.083038228976e-01      -1.166784815913e+00       2.168793626398e-05       2.150062076862e-08      -8.750886119345e-01       2.168793793861e-05      -1.166784815913e+00       2.168793626399e-05       2.149921066290e-08       3.333333333333e-01 
       7.522465648604e-03       1.830518437819e-08      -1.166785165523e+00       2.194248316903e-05       5.866301226748e-15       1.466575306687e-14       2.205493182417e-25       2.933150613374e-15      -8.750888741420e-01       2.194248316903e-05       5.833930764735e-01       7.083037361297e-01      -1.166785165523e+00       2.194248261716e-05       2.200827003403e-08      -8.750888741420e-01       2.194248435145e-05      -1.166785165523e+00       2.194248261717e-05       2.200655617452e-08       3.333333333333e-01 
       7.609729756746e-03       1.851753564845e-08      -1.166785530668e+00       2.219702991848e-05       6.072836852108e-15       1.518209213027e-14       2.336421195078e-25       3.036418426054e-15      -8.750891480007e-01       2.219702991848e-05       5.833936281689e-01       7.083036454854e-01      -1.166785530668e+00       2.219702934718e-05       2.252184271227e-08      -8.750891480007e-01       2.219703114253e-05      -1.166785530668e+00       2.219702934719e-05       2.251981800591e-08       3.333333333333e-01 
       7.893023107939e-03       1.920691115585e-08      -1.166786712137e+00       2.302338852129e-05       6.776643761311e-15       1.694160940328e-14       2.804935348974e-25       3.388321880656e-15      -8.750900341030e-01       2.302338852129e-05       5.833953322152e-01       7.083033522531e-01      -1.166786712137e+00       2.302338788378e-05       2.422992857515e-08      -8.750900341030e-01       2.302338988719e-05      -1.166786712137e+00       2.302338788380e-05       2.422684471282e-08       3.333333333333e-01 
       8.176316459132e-03       1.989628729133e-08      -1.166788033958e+00       2.384975087495e-05       7.532832024981e-15       1.883208006245e-14       3.345765621769e-25       3.766416012490e-15      -8.750910254685e-01       2.384975087495e-05       5.833968816501e-01       7.083030240110e-01      -1.166788033958e+00       2.384975016630e-05       2.600044154661e-08      -8.750910254685e-01       2.384975239326e-05      -1.166788033958e+00       2.384975016632e-05       2.599621977057e-08       3.333333333333e-01 
       8.459609810325e-03       2.058566405488e-08      -1.166789539507e+00       2.467611818248e-05       8.343282415045e-15       2.085820603761e-14       3.966978541633e-25       4.171641207522e-15      -8.750921546304e-01       2.467611818248e-05       5.833982804050e-01       7.083026499149e-01      -1.166789539507e+00       2.467611739759e-05       2.783338185157e-08      -8.750921546304e-01       2.467611986414e-05      -1.166789539507e+00       2.467611739762e-05       2.782794049504e-08       3.333333333333e-01 
       8.742903161518e-03       2.127504144652e-08      -1.166791160358e+00       2.550248935822e-05       9.209875011461e-15       2.302468752865e-14       4.677219058670e-25       4.604937505730e-15      -8.750933702687e-01       2.550248935822e-05       5.833995568911e-01       7.083022470714e-01      -1.166791160358e+00       2.550248849180e-05       2.972875015405e-08      -8.750933702687e-01       2.550249121455e-05      -1.166791160358e+00       2.550248849186e-05       2.972200489013e-08       3.333333333333e-01 
       9.026196512711e-03       2.196441946623e-08      -1.166792807879e+00       2.632886262914e-05       1.013448955556e-14       2.533622388890e-14       5.485730679921e-25       5.067244777781e-15      -8.750946059093e-01       2.632886262914e-05       5.834007430147e-01       7.083018376384e-01      -1.166792807879e+00       2.632886167575e-05       3.168654694017e-08      -8.750946059093e-01       2.632886467183e-05      -1.166792807879e+00       2.632886167582e-05       3.167841048464e-08       3.333333333333e-01 
       9.309489863904e-03       2.265379811403e-08      -1.166794455223e+00       2.715523741665e-05       1.111900612800e-14       2.779751531999e-14       6.402375853467e-25       5.559503063999e-15      -8.750958414171e-01       2.715523741665e-05       5.834018557175e-01       7.083014283278e-01      -1.166794455223e+00       2.715523637064e-05       3.370677224900e-08      -8.750958414171e-01       2.715523965777e-05      -1.166794455223e+00       2.715523637074e-05       3.369715441666e-08       3.333333333333e-01 
       1.003881034282e-02       2.442856191316e-08      -1.166798681702e+00       2.928269276059e-05       1.394238605307e-14       3.485596513268e-14       9.335252105914e-25       6.971193026535e-15      -8.750990112766e-01       2.928269276059e-05       5.834044434193e-01       7.083003785682e-01      -1.166798681702e+00       2.928269144897e-05       3.919495166412e-08      -8.750990112766e-01       2.928269557076e-05      -1.166798681702e+00       2.928269144916e-05       3.918108600920e-08       3.333333333333e-01 
       1.076813082173e-02       2.620332987503e-08      -1.166802911188e+00       3.141015824069e-05       1.720732495235e-14       4.301831238087e-14       1.325621299064e-24       8.603662476174e-15      -8.751021833912e-01       3.141015824069e-05       5.834067208513e-01       7.082993285741e-01      -1.166802911188e+00       3.141015662193e-05       4.509688922626e-08      -8.751021833912e-01       3.141016170891e-05      -1.166802911188e+00       3.141015662223e-05       4.507811163708e-08       3.333333333333e-01 
       1.149745130064e-02       2.797810199962e-08      -1.166807114844e+00       3.353763301080e-05       2.094590602294e-14       5.236476505735e-14       1.839622842866e-24       1.047295301147e-14      -8.751053361327e-01       3.353763301080e-05       5.834087718475e-01       7.082982855548e-01      -1.166807114844e+00       3.353763104034e-05       5.141258635188e-08      -8.751053361327e-01       3.353763723252e-05      -1.166807114844e+00       3.353763104080e-05       5.138818440797e-08       3.333333333333e-01 
       1.222677177956e-02       2.975287828695e-08      -1.166811245014e+00       3.566511549202e-05       2.519021226755e-14       6.297553066888e-14       2.501974868885e-24       1.259510613378e-14      -8.751084337605e-01       3.566511549202e-05       5.834106571485e-01       7.082972614241e-01      -1.166811245014e+00       3.566511312229e-05       5.814204739586e-08      -8.751084337605e-01       3.566512056916e-05      -1.166811245014e+00       3.566511312295e-05       5.811126095658e-08       3.333333333333e-01 
       1.295609225847e-02       3.152765873700e-08      -1.166815250813e+00       3.779260357661e-05       2.997232629575e-14       7.493081573938e-14       3.342697207447e-24       1.498616314788e-14      -8.751114381099e-01       3.779260357661e-05       5.834124276688e-01       7.082962689033e-01      -1.166815250813e+00       3.779260075702e-05       6.528527525029e-08      -8.751114381099e-01       3.779260961756e-05      -1.166815250813e+00       3.779260075793e-05       6.524729564630e-08       3.333333333333e-01 
       1.368541273738e-02       3.330244334978e-08      -1.166819135930e+00       3.992009668192e-05       3.532433181933e-14       8.831082954834e-14       4.395611457499e-24       1.766216590967e-14      -8.751143519476e-01       3.992009668192e-05       5.834141161487e-01       7.082953070703e-01      -1.166819135930e+00       3.992009335885e-05       7.284227005090e-08      -8.751143519476e-01       3.992010380153e-05      -1.166819135930e+00       3.992009336007e-05       7.279624038766e-08       3.333333333333e-01 
       1.542899503569e-02       3.754542764623e-08      -1.166827979489e+00       4.500630034777e-05       5.061946424470e-14       1.265486606118e-13       8.006169855100e-24       2.530973212235e-14      -8.751209846168e-01       4.500630034777e-05       5.834179336848e-01       7.082931208600e-01      -1.166827979489e+00       4.500629558585e-05       9.258576441013e-08      -8.751209846168e-01       4.500631054996e-05      -1.166827979489e+00       4.500629558807e-05       9.251673150816e-08       3.333333333333e-01 
       1.717257733401e-02       4.178843573442e-08      -1.166836404293e+00       5.009253149607e-05       6.979354744592e-14       1.744838686148e-13       1.367478940353e-23       3.489677372296e-14      -8.751273032194e-01       5.009253149607e-05       5.834215802442e-01       7.082910422945e-01      -1.166836404293e+00       5.009252493040e-05       1.146941027591e-07      -8.751273032195e-01       5.009254556252e-05      -1.166836404293e+00       5.009252493406e-05       1.145962363464e-07       3.333333333333e-01 
       1.891615963232e-02       4.603146761435e-08      -1.166844554974e+00       5.517879110625e-05       9.328500379532e-14       2.332125094883e-13       2.217760384771e-23       4.664250189766e-14      -8.751334162307e-01       5.517879110625e-05       5.834251249204e-01       7.082890352156e-01      -1.166844554974e+00       5.517878233069e-05       1.391672925432e-07      -8.751334162308e-01       5.517880990700e-05      -1.166844554974e+00       5.517878233635e-05       1.390341038356e-07       3.333333333333e-01 
       2.065974193063e-02       5.027452328602e-08      -1.166852474399e+00       6.026507743734e-05       1.215322658024e-13       3.038306645061e-13       3.446518880010e-23       6.076613290122e-14      -8.751393557996e-01       6.026507743734e-05       5.834285918046e-01       7.082870889069e-01      -1.166852474399e+00       6.026506600449e-05       1.660053759960e-07      -8.751393557997e-01       6.026510193072e-05      -1.166852474399e+00       6.026506601284e-05       1.658297179543e-07       3.333333333333e-01 
       2.240332422895e-02       5.451760274945e-08      -1.166860217934e+00       6.535139032442e-05       1.549737817587e-13       3.874344543967e-13       5.168028229660e-23       7.748689087935e-14      -8.751451634508e-01       6.535139032442e-05       5.834320009961e-01       7.082851895269e-01      -1.166860217934e+00       6.535137574567e-05       1.952083853201e-07      -8.751451634509e-01       6.535142155712e-05      -1.166860217934e+00       6.535137575750e-05       1.949824553872e-07       3.333333333333e-01 
       2.414690652726e-02       5.876070600461e-08      -1.166867804518e+00       7.043772815786e-05       1.940480099375e-13       4.851200248438e-13       7.517550395555e-23       9.702400496876e-14      -8.751508533883e-01       7.043772815786e-05       5.834353888089e-01       7.082833323410e-01      -1.166867804518e+00       7.043770990332e-05       2.267763187337e-07      -8.751508533885e-01       7.043776726488e-05      -1.166867804518e+00       7.043770991959e-05       2.264916549680e-07       3.333333333333e-01 
       2.589048882557e-02       6.300383305152e-08      -1.166875289991e+00       7.552409216530e-05       2.391934291310e-13       5.979835728274e-13       1.065310809477e-22       1.195967145655e-13      -8.751564674932e-01       7.552409216530e-05       5.834387719675e-01       7.082815033888e-01      -1.166875289991e+00       7.552406966385e-05       2.607091646360e-07      -8.751564674935e-01       7.552414036996e-05      -1.166875289991e+00       7.552406968566e-05       2.603566481476e-07       3.333333333333e-01 
       2.969964956905e-02       7.227376960709e-08      -1.166891407500e+00       8.663623620542e-05       3.610693773463e-13       9.026734433657e-13       2.116143991431e-22       1.805346886731e-13      -8.751685556246e-01       8.663623620542e-05       5.834461694383e-01       7.082775769607e-01      -1.166891407499e+00       8.663620223887e-05       3.430683436953e-07      -8.751685556252e-01       8.663630896964e-05      -1.166891407499e+00       8.663620227744e-05       3.425326794921e-07       3.333333333333e-01 
       3.350881031252e-02       8.154381971602e-08      -1.166907387666e+00       9.774851096926e-05       5.185872057891e-13       1.296468014473e-12       3.868984988612e-22       2.592936028946e-13      -8.751805407493e-01       9.774851096926e-05       5.834535515684e-01       7.082736989775e-01      -1.166907387665e+00       9.774846218475e-05       4.367149502744e-07      -8.751805407502e-01       9.774861547414e-05      -1.166907387665e+00       9.774846224805e-05       4.359426345635e-07       3.333333333333e-01 
       3.731797105600e-02       9.081398337830e-08      -1.166923278339e+00       1.088609131141e-04       7.163196231172e-13       1.790799057793e-12       6.628350179215e-22       3.581598115586e-13      -8.751924587539e-01       1.088609131141e-04       5.834609051621e-01       7.082698574773e-01      -1.166923278338e+00       1.088608457286e-04       5.416492216582e-07      -8.751924587552e-01       1.088610574616e-04      -1.166923278338e+00       1.088608458267e-04       5.405799002474e-07       3.333333333333e-01 
       4.112713179947e-02       1.000842605939e-07      -1.166939156625e+00       1.199734444791e-04       9.588396869929e-13       2.397099217482e-12       1.077632588112e-21       4.794198434964e-13      -8.752043674685e-01       1.199734444791e-04       5.834682339306e-01       7.082660331836e-01      -1.166939156623e+00       1.199733542794e-04       6.578713113577e-07      -8.752043674705e-01       1.199736376920e-04      -1.166939156624e+00       1.199733544250e-04       6.564377942416e-07       3.333333333333e-01 
       4.493629254295e-02       1.093546513629e-07      -1.166955060432e+00       1.310861052533e-04       1.250720774457e-12       3.126801936143e-12       1.678139379996e-21       6.253603872286e-13      -8.752162953242e-01       1.310861052533e-04       5.834755514960e-01       7.082622166194e-01      -1.166955060430e+00       1.310859875961e-04       7.853813084848e-07      -8.752162953270e-01       1.310863572752e-04      -1.166955060431e+00       1.310859878044e-04       7.835095683937e-07       3.333333333333e-01 
       4.874545328642e-02       1.186251556853e-07      -1.166970993055e+00       1.421988927356e-04       1.596536556625e-12       3.991341391563e-12       2.520725778176e-21       7.982682783126e-13      -8.752282447913e-01       1.421988927356e-04       5.834828742747e-01       7.082584069615e-01      -1.166970993053e+00       1.421987425471e-04       9.241792603955e-07      -8.752282447952e-01       1.421992144307e-04      -1.166970993053e+00       1.421987428363e-04       9.217884312569e-07       3.333333333333e-01 
       5.255461402990e-02       1.278957735610e-07      -1.166986975970e+00       1.533118070826e-04       2.000861047624e-12       5.002152619061e-12       3.672167311114e-21       1.000430523812e-12      -8.752402319779e-01       1.533118070826e-04       5.834902019047e-01       7.082545988406e-01      -1.166986975967e+00       1.533116188590e-04       1.074265254104e-06      -8.752402319831e-01       1.533122102361e-04      -1.166986975967e+00       1.533116192506e-04       1.071267649914e-06       3.333333333333e-01 
       5.936845862116e-02       1.444793815057e-07      -1.167015715062e+00       1.731909531073e-04       2.884467661205e-12       7.211169153012e-12       6.755703281809e-21       1.442233830602e-12      -8.752617862962e-01       1.731909531073e-04       5.835033067932e-01       7.082477848574e-01      -1.167015715056e+00       1.731906817623e-04       1.370896124174e-06      -8.752617863048e-01       1.731915342695e-04      -1.167015715057e+00       1.731906824014e-04       1.366572905335e-06       3.333333333333e-01 
       6.618230321243e-02       1.610633528009e-07      -1.167044637380e+00       1.930704890711e-04       3.996114058656e-12       9.990285146640e-12       1.163119912914e-20       1.998057029328e-12      -8.752834780350e-01       1.930704890711e-04       5.835163956846e-01       7.082409702191e-01      -1.167044637372e+00       1.930701131531e-04       1.703648015290e-06      -8.752834780484e-01       1.930712941674e-04      -1.167044637372e+00       1.930701141416e-04       1.697657719541e-06       3.333333333333e-01 
       7.299614780369e-02       1.776476874467e-07      -1.167073852215e+00       2.129504235184e-04       5.361988972683e-12       1.340497243171e-11       1.898620553028e-20       2.680994486341e-12      -8.753053891613e-01       2.129504235184e-04       5.835294391114e-01       7.082341276044e-01      -1.167073852203e+00       2.129499191127e-04       2.072521746417e-06      -8.753053891810e-01       2.129515037436e-04      -1.167073852203e+00       2.129499205769e-04       2.064483943098e-06       3.333333333333e-01 
       7.980999239496e-02       1.942323854430e-07      -1.167103424422e+00       2.328307632188e-04       7.008284519522e-12       1.752071129880e-11       2.966525988577e-20       3.504142259761e-12      -8.753275683161e-01       2.328307632188e-04       5.835424381664e-01       7.082272408004e-01      -1.167103424404e+00       2.328301039467e-04       2.477517776000e-06      -8.753275683443e-01       2.328321750359e-04      -1.167103424405e+00       2.328301060401e-04       2.467013089699e-06       3.333333333333e-01 
       8.662383698623e-02       2.108174467899e-07      -1.167133325212e+00       2.527114990972e-04       8.961195690151e-12       2.240298922538e-11       4.468607443257e-20       4.480597845076e-12      -8.753499939087e-01       2.527114990973e-04       5.835554188001e-01       7.082203170044e-01      -1.167133325187e+00       2.527106561163e-04       2.918636296090e-06      -8.753499939478e-01       2.527133042380e-04      -1.167133325188e+00       2.527106590224e-04       2.905206448726e-06       3.333333333333e-01 
       9.343768157749e-02       2.274028714874e-07      -1.167163422417e+00       2.725925958394e-04       1.124691949187e-11       2.811729872966e-11       6.525572509793e-20       5.623459745933e-12      -8.753725668127e-01       2.725925958382e-04       5.835684108374e-01       7.082133892592e-01      -1.167163422384e+00       2.725915378429e-04       3.395877784204e-06      -8.753725668656e-01       2.725948613033e-04      -1.167163422385e+00       2.725915417777e-04       3.379025625369e-06       3.333333333333e-01 
       1.002515261688e-01       2.439886595354e-07      -1.167193638932e+00       2.924740232183e-04       1.389165557814e-11       3.472913894534e-11       9.278685056384e-20       6.945827789068e-12      -8.753952291993e-01       2.924740232437e-04       5.835814095584e-01       7.082064768426e-01      -1.167193638889e+00       2.924727164351e-04       3.909243384826e-06      -8.753952292695e-01       2.924768212726e-04      -1.167193638890e+00       2.924727216498e-04       3.888432956771e-06       3.333333333333e-01 
       1.075189136553e-01       2.616788306850e-07      -1.167226184705e+00       3.136791950893e-04       1.713760350443e-11       4.284400876107e-11       1.316680538387e-19       8.568801752213e-12      -8.754196385287e-01       3.136791951521e-04       5.835952341240e-01       7.081990745912e-01      -1.167226184647e+00       3.136775829651e-04       4.496591227967e-06      -8.754196386215e-01       3.136826467603e-04      -1.167226184649e+00       3.136775898645e-04       4.470924718722e-06       3.333333333333e-01 
       1.147863011419e-01       2.793694151656e-07      -1.167259156331e+00       3.348847976451e-04       2.085355559646e-11       5.213388899114e-11       1.826126993325e-19       1.042677779823e-11      -8.754443672485e-01       3.348847977309e-04       5.836090040441e-01       7.081916172457e-01      -1.167259156256e+00       3.348828359690e-04       5.125033324401e-06      -8.754443673690e-01       3.348889975224e-04      -1.167259156258e+00       3.348828449312e-04       5.093809923352e-06       3.333333333333e-01 
       1.220536886284e-01       2.970604129773e-07      -1.167292527323e+00       3.560908210183e-04       2.507131266768e-11       6.267828166920e-11       2.482331501795e-19       1.253565633384e-11      -8.754693954920e-01       3.560908211108e-04       5.836227314203e-01       7.081841114290e-01      -1.167292527227e+00       3.560884625878e-04       5.794570082658e-06      -8.754693956461e-01       3.560958700809e-04      -1.167292527229e+00       3.560884740435e-04       5.757042100128e-06       3.333333333333e-01 
       1.293210761149e-01       3.147518241199e-07      -1.167326185969e+00       3.772972246171e-04       2.982267695488e-11       7.455669238720e-11       3.314944641791e-19       1.491133847744e-11      -8.754946394767e-01       3.772972247140e-04       5.836364404666e-01       7.081765850698e-01      -1.167326185848e+00       3.772944192387e-04       6.505202159199e-06      -8.754946396709e-01       3.773032302331e-04      -1.167326185850e+00       3.772944336747e-04       6.460574945727e-06       3.333333333333e-01 
       1.365884636015e-01       3.324436485937e-07      -1.167360147748e+00       3.985040044201e-04       3.513945659959e-11       8.784864149898e-11       4.357368264730e-19       1.756972829980e-11      -8.755201108110e-01       3.985040045274e-04       5.836501258443e-01       7.081690342996e-01      -1.167360147598e+00       3.985006989083e-04       7.256930220252e-06      -8.755201110527e-01       3.985110803460e-04      -1.167360147600e+00       3.985007168708e-04       7.204362362906e-06       3.333333333333e-01 
       1.438558510880e-01       3.501358863984e-07      -1.167394430712e+00       4.197111576640e-04       4.105346375329e-11       1.026336593832e-10       5.646979355801e-19       2.052673187665e-11      -8.755458230339e-01       4.197111577861e-04       5.836637831922e-01       7.081614546064e-01      -1.167394430527e+00       4.197072958413e-04       8.049754781819e-06      -8.755458233312e-01       4.197194240444e-04      -1.167394430530e+00       4.197073179393e-04       7.988358066689e-06       3.333333333333e-01 
       1.511232385746e-01       3.678285375342e-07      -1.167429044710e+00       4.409186799143e-04       4.759651430505e-11       1.189912857626e-10       7.225354072154e-19       2.379825715253e-11      -8.755717835326e-01       4.409186800512e-04       5.836774109226e-01       7.081538435285e-01      -1.167429044485e+00       4.409142026109e-04       8.883676286596e-06      -8.755717838947e-01       4.409282632813e-04      -1.167429044489e+00       4.409142295197e-04       8.812515764744e-06       3.333333333333e-01 
       1.595737204329e-01       3.884019836152e-07      -1.167469696968e+00       4.655791294990e-04       5.603790919638e-11       1.400947729909e-10       9.485013345937e-19       2.801895459819e-11      -8.756022727260e-01       4.655791296507e-04       5.836932230842e-01       7.081449571878e-01      -1.167469696688e+00       4.655738581471e-04       9.905033744202e-06      -8.756022731761e-01       4.655904118253e-04      -1.167469696692e+00       4.655738915917e-04       9.821282376986e-06       3.333333333333e-01 
       1.680242022912e-01       4.089759885578e-07      -1.167510793893e+00       4.902400547770e-04       6.542288414245e-11       1.635572103561e-10       1.227774056447e-18       3.271144207122e-11      -8.756330954199e-01       4.902400549428e-04       5.837089960400e-01       7.081360291452e-01      -1.167510793549e+00       4.902339006212e-04       1.098195941967e-05      -8.756330959732e-01       4.902532258220e-04      -1.167510793554e+00       4.902339417240e-04       1.088421676582e-05       3.333333333333e-01 
       1.764746841495e-01       4.295505523620e-07      -1.167552310761e+00       5.149014321312e-04       7.580147680826e-11       1.895036920206e-10       1.569276153170e-18       3.790073840413e-11      -8.756642330705e-01       5.149014323129e-04       5.837247350605e-01       7.081270655832e-01      -1.167552310341e+00       5.148943017095e-04       1.211445397572e-05      -8.756642337437e-01       5.149166916941e-04      -1.167552310348e+00       5.148943517148e-04       1.200124630601e-05       3.333333333333e-01 
       1.849251660078e-01       4.501256750280e-07      -1.167594262460e+00       5.395632550521e-04       8.722373349551e-11       2.180593337388e-10       1.982875232362e-18       4.361186674776e-11      -8.756956968449e-01       5.395632552521e-04       5.837404370442e-01       7.081180627807e-01      -1.167594261954e+00       5.395550501958e-04       1.330251797528e-05      -8.756956976567e-01       5.395808129712e-04      -1.167594261961e+00       5.395551104752e-04       1.317229850055e-05       3.333333333333e-01 
       1.933756478660e-01       4.707013565556e-07      -1.167636658519e+00       5.642255157291e-04       9.973970702221e-11       2.493492675555e-10       2.479431604574e-18       4.986985351110e-11      -8.757274938893e-01       5.642255159484e-04       5.837560999747e-01       7.081090183570e-01      -1.167636657914e+00       5.642161335615e-04       1.454615194666e-05      -8.757274948600e-01       5.642455918802e-04      -1.167636657923e+00       5.642162056205e-04       1.439730092914e-05       3.333333333333e-01 
       2.018261297243e-01       4.912775969449e-07      -1.167679487202e+00       5.888881959345e-04       1.133994548209e-10       2.834986370523e-10       3.070845956794e-18       5.669972741046e-11      -8.757596154012e-01       5.888881961736e-04       5.837717263127e-01       7.080999352473e-01      -1.167679486484e+00       5.888775288712e-04       1.584535640627e-05      -8.757596165530e-01       5.889110202307e-04      -1.167679486494e+00       5.888776143552e-04       1.567618116880e-05       3.333333333333e-01 
