# Matter power spectrum P(k) at redshift z=0
# for k=8.06309e-06 to 23.1709 h/Mpc,
# number of wavenumbers equal to 861
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       8.690944671840e-03       4.214901788753e+04 
       8.789460301109e-03       4.224595596418e+04 
       8.888016928741e-03       4.233813583144e+04 
       8.986613895789e-03       4.242563932184e+04 
       9.085250586731e-03       4.250856073154e+04 
       9.183926427650e-03       4.258696377564e+04 
       9.282640884508e-03       4.266090919165e+04 
       9.381393461552e-03       4.273045376965e+04 
       9.480183699808e-03       4.279566642141e+04 
       9.579011175682e-03       4.285660128044e+04 
       9.677875499646e-03       4.291335686477e+04 
       9.776776315010e-03       4.296598151696e+04 
       9.875713296772e-03       4.301454394053e+04 
       9.974686150551e-03       4.305912071472e+04 
       1.007369461157e-02       4.309977068095e+04 
       1.017273844375e-02       4.313653454127e+04 
       1.027181743879e-02       4.316948702054e+04 
       1.037093141537e-02       4.319864503916e+04 
       1.047008021843e-02       4.322405980960e+04 
       1.056926371837e-02       4.324584584226e+04 
       1.066848181049e-02       4.326407575485e+04 
       1.072483128768e-02       4.327286474358e+04 
       1.076773441430e-02       4.327879928744e+04 
       1.086702147300e-02       4.329005350163e+04 
       1.096634295290e-02       4.329787766228e+04 
       1.106569884298e-02       4.330230717691e+04 
       1.116508915443e-02       4.330341985223e+04 
       1.126451392021e-02       4.330128211463e+04 
       1.136397319468e-02       4.329595593057e+04 
       1.146346705326e-02       4.328749973531e+04 
       1.156299559209e-02       4.327592582391e+04 
       1.166255892777e-02       4.326128980694e+04 
       1.176215719706e-02       4.324364135908e+04 
       1.186179055671e-02       4.322304580421e+04 
       1.196145918316e-02       4.319956631671e+04 
       1.206116327243e-02       4.317320738975e+04 
       1.216090303993e-02       4.314411565052e+04 
       1.226067872034e-02       4.311223034457e+04 
       1.236049056746e-02       4.307758899010e+04 
       1.246033885417e-02       4.304030968897e+04 
       1.256022387229e-02       4.300041182657e+04 
       1.266014593259e-02       4.295796690283e+04 
       1.276010536473e-02       4.291296285657e+04 
       1.286010251723e-02       4.286549420622e+04 
       1.296013775750e-02       4.281556312230e+04 
       1.306021147186e-02       4.276319971436e+04 
       1.316032406555e-02       4.270853523822e+04 
       1.326047596282e-02       4.265151456561e+04 
       1.336066760699e-02       4.259227262016e+04 
       1.346089946054e-02       4.253077313209e+04 
       1.356117200522e-02       4.246708353492e+04 
       1.366148574215e-02       4.240126928429e+04 
       1.376184119200e-02       4.233334001377e+04 
       1.386223889512e-02       4.226332141710e+04 
       1.396267941168e-02       4.219122987420e+04 
       1.406316332191e-02       4.211720302046e+04 
       1.416369122627e-02       4.204116031246e+04 
       1.426426374567e-02       4.196330668228e+04 
       1.436488152169e-02       4.188351088988e+04 
       1.446554521684e-02       4.180188144284e+04 
       1.456625551481e-02       4.171843919717e+04 
       1.466701312076e-02       4.163323551171e+04 
       1.476781876160e-02       4.154625567450e+04 
       1.486867318628e-02       4.145764709580e+04 
       1.496957716616e-02       4.136734364350e+04 
       1.507053149530e-02       4.127540857493e+04 
       1.517153699083e-02       4.118185411401e+04 
       1.527259449333e-02       4.108674234514e+04 
       1.537370486720e-02       4.099016197860e+04 
       1.547486900107e-02       4.089204889372e+04 
       1.557608780821e-02       4.079240740558e+04 
       1.567736222699e-02       4.069141999174e+04 
       1.577869322128e-02       4.058908563302e+04 
       1.588008178097e-02       4.048528851736e+04 
       1.598152892246e-02       4.038019407431e+04 
       1.608303568910e-02       4.027374877260e+04 
       1.618460315180e-02       4.016610010891e+04 
       1.628623240951e-02       4.005717337235e+04 
       1.638792458979e-02       3.994701229994e+04 
       1.648968084943e-02       3.983576010742e+04 
       1.659150237500e-02       3.972326499075e+04 
       1.669339038352e-02       3.960968511189e+04 
       1.679534612307e-02       3.949499757345e+04 
       1.689737087345e-02       3.937918481975e+04 
       1.699946594690e-02       3.926237233725e+04 
       1.710163268879e-02       3.914460234237e+04 
       1.720387247834e-02       3.902572222077e+04 
       1.730618672941e-02       3.890591555840e+04 
       1.740857689126e-02       3.878527838942e+04 
       1.751104444935e-02       3.866364910412e+04 
       1.761359092622e-02       3.854114980221e+04 
       1.771621788228e-02       3.841785502310e+04 
       1.781892691677e-02       3.829371268733e+04 
       1.792171966864e-02       3.816862087141e+04 
       1.802459781749e-02       3.804287429436e+04 
       1.812756308460e-02       3.791640307800e+04 
       1.823061723387e-02       3.778915300896e+04 
       1.833376207294e-02       3.766118174249e+04 
       1.843699945421e-02       3.753261032541e+04 
       1.854033127596e-02       3.740320667211e+04 
       1.864375948354e-02       3.727332663216e+04 
       1.874728607052e-02       3.714270751304e+04 
       1.885091307993e-02       3.701147672691e+04 
       1.895464260553e-02       3.687985865827e+04 
       1.905847679309e-02       3.674759592629e+04 
       1.916241784181e-02       3.661481348396e+04 
       1.926646800562e-02       3.648150919842e+04 
       1.937062959473e-02       3.634769383215e+04 
       1.947490497703e-02       3.621345094464e+04 
       1.957929657969e-02       3.607866798485e+04 
       1.968380689075e-02       3.594350752080e+04 
       1.978843846073e-02       3.580798335250e+04 
       1.989319390439e-02       3.567205883505e+04 
       1.999807590245e-02       3.553570770026e+04 
       2.010308720343e-02       3.539906445416e+04 
       2.020823062557e-02       3.526204367905e+04 
       2.031350905871e-02       3.512476148451e+04 
       2.041892546640e-02       3.498708467551e+04 
       2.052448288792e-02       3.484923680155e+04 
       2.063018444051e-02       3.471108053268e+04 
       2.073603332157e-02       3.457269657706e+04 
       2.084203281100e-02       3.443409475234e+04 
       2.094818627365e-02       3.429517944074e+04 
       2.105449716174e-02       3.415614712075e+04 
       2.116096901752e-02       3.401696084594e+04 
       2.126760547593e-02       3.387761583676e+04 
       2.137441026739e-02       3.373802227430e+04 
       2.148138722068e-02       3.359836336573e+04 
       2.158854026595e-02       3.345857590461e+04 
       2.169587343784e-02       3.331862485792e+04 
       2.180339087868e-02       3.317870280391e+04 
       2.191109684188e-02       3.303857409713e+04 
       2.201899569540e-02       3.289842135598e+04 
       2.212709192539e-02       3.275833948474e+04 
       2.223539013991e-02       3.261813499032e+04 
       2.234389507290e-02       3.247782076289e+04 
       2.245261158821e-02       3.233759388875e+04 
       2.256154468385e-02       3.219745776290e+04 
       2.267069949639e-02       3.205708498248e+04 
       2.278008130557e-02       3.191684093211e+04 
       2.288969553903e-02       3.177660033527e+04 
       2.299954777733e-02       3.163652429557e+04 
       2.310964375908e-02       3.149637349039e+04 
       2.321998938642e-02       3.135642740489e+04 
       2.333059073056e-02       3.121650507283e+04 
       2.344145403772e-02       3.107667223793e+04 
       2.355258573524e-02       3.093684588996e+04 
       2.366399243796e-02       3.079716225537e+04 
       2.377568095491e-02       3.065774088298e+04 
       2.388765829629e-02       3.051825568249e+04 
       2.399993168077e-02       3.037904970835e+04 
       2.411250854307e-02       3.023999882696e+04 
       2.422539654196e-02       3.010092956738e+04 
       2.433860356859e-02       2.996215369057e+04 
       2.445213775520e-02       2.982357825756e+04 
       2.456600748427e-02       2.968503248782e+04 
       2.468022139806e-02       2.954680336546e+04 
       2.479478840868e-02       2.940871848812e+04 
       2.490971770854e-02       2.927080091147e+04 
       2.502501878140e-02       2.913308372987e+04 
       2.514070141396e-02       2.899566533465e+04 
       2.525677570795e-02       2.885839422994e+04 
       2.537325209291e-02       2.872136965661e+04 
       2.549014133959e-02       2.858459266866e+04 
       2.560745457402e-02       2.844800021572e+04 
       2.572520329234e-02       2.831171597497e+04 
       2.584339937636e-02       2.817564243136e+04 
       2.596205511003e-02       2.803978632552e+04 
       2.608118319667e-02       2.790418131302e+04 
       2.620079677725e-02       2.776877554891e+04 
       2.632090944957e-02       2.763373020394e+04 
       2.644153528857e-02       2.749894921121e+04 
       2.656268886774e-02       2.736436489559e+04 
       2.668438528172e-02       2.723014719755e+04 
       2.680664017026e-02       2.709607439052e+04 
       2.692946974346e-02       2.696233240539e+04 
       2.705289080857e-02       2.682888638419e+04 
       2.717692079836e-02       2.669576612670e+04 
       2.730157780110e-02       2.656292310772e+04 
       2.742688059249e-02       2.643033104849e+04 
       2.755284866939e-02       2.629797692412e+04 
       2.767950228580e-02       2.616590003174e+04 
       2.780686249094e-02       2.603417113284e+04 
       2.793495116984e-02       2.590267870645e+04 
       2.806379108652e-02       2.577146632946e+04 
       2.819340592993e-02       2.564060176869e+04 
       2.832382036298e-02       2.551000486583e+04 
       2.845506007482e-02       2.537966309025e+04 
       2.858715183659e-02       2.524965826020e+04 
       2.872012356109e-02       2.511983411261e+04 
       2.885400436650e-02       2.499035629260e+04 
       2.898882464463e-02       2.486102502296e+04 
       2.912461613400e-02       2.473220058726e+04 
       2.926141199827e-02       2.460349981576e+04 
       2.939924691029e-02       2.447506833289e+04 
       2.953815714251e-02       2.434695263621e+04 
       2.967818066417e-02       2.421903914868e+04 
       2.981935724591e-02       2.409141536649e+04 
       2.996172857251e-02       2.396401703910e+04 
       3.010533836449e-02       2.383694120278e+04 
       3.025023250948e-02       2.370999949738e+04 
       3.039645920424e-02       2.358338034492e+04 
       3.054406910836e-02       2.345691437497e+04 
       3.069311551090e-02       2.333069726015e+04 
       3.084365451118e-02       2.320469569392e+04 
       3.099574521522e-02       2.307889726320e+04 
       3.114944994949e-02       2.295329356672e+04 
       3.130483449372e-02       2.282790956371e+04 
       3.146196833501e-02       2.270256845227e+04 
       3.162092494534e-02       2.257753095065e+04 
       3.178178208528e-02       2.245272143671e+04 
       3.194462213687e-02       2.232794403792e+04 
       3.210953246892e-02       2.220322283978e+04 
       3.227660583871e-02       2.207874667218e+04 
       3.244594083441e-02       2.195432400137e+04 
       3.261764236309e-02       2.183001804499e+04 
       3.279182219027e-02       2.170582187154e+04 
       3.296859953727e-02       2.158151561000e+04 
       3.314810174411e-02       2.145748848094e+04 
       3.333046500643e-02       2.133335519634e+04 
       3.351583519656e-02       2.120912450087e+04 
       3.370436878034e-02       2.108505336963e+04 
       3.389623384307e-02       2.096078624104e+04 
       3.409161124033e-02       2.083653778813e+04 
       3.429069589206e-02       2.071220489977e+04 
       3.449369824139e-02       2.058773926154e+04 
       3.470084590345e-02       2.046317252266e+04 
       3.491238553415e-02       2.033830817953e+04 
       3.512858495416e-02       2.021331144676e+04 
       3.534973557020e-02       2.008802380396e+04 
       3.557615514375e-02       1.996245159661e+04 
       3.580819096709e-02       1.983649164955e+04 
       3.604622351893e-02       1.971025650052e+04 
       3.629067068657e-02       1.958348283474e+04 
       3.654199266004e-02       1.945622474374e+04 
       3.680069762652e-02       1.932845966430e+04 
       3.706734842189e-02       1.919997673816e+04 
       3.734257033169e-02       1.907087669833e+04 
       3.762706027869e-02       1.894095373869e+04 
       3.792159769073e-02       1.881012642760e+04 
       3.822705741365e-02       1.867829780616e+04 
       3.854442512508e-02       1.854530320794e+04 
       3.887481582005e-02       1.841115147751e+04 
       3.921949608648e-02       1.827555330240e+04 
       3.957991107594e-02       1.813833710186e+04 
       3.995771731366e-02       1.799932805595e+04 
       4.035482279308e-02       1.785821631600e+04 
       4.077343617828e-02       1.771477833509e+04 
       4.121612740155e-02       1.756855932577e+04 
       4.168590249572e-02       1.741912782823e+04 
       4.218629611761e-02       1.726600974312e+04 
       4.272148582388e-02       1.710847593431e+04 
       4.329643256117e-02       1.694564176016e+04 
       4.391705160614e-02       1.677642217203e+04 
       4.459041646705e-02       1.659941598267e+04 
       4.532499333879e-02       1.641265094183e+04 
       4.613089245166e-02       1.621366293110e+04 
       4.702009972076e-02       1.599902523039e+04 
       4.800660953209e-02       1.576423760065e+04 
       4.910630883079e-02       1.550322794073e+04 
       5.033636495449e-02       1.520815722390e+04 
       5.171378278752e-02       1.486918332191e+04 
       5.325284205583e-02       1.447507369576e+04 
       5.496152099951e-02       1.401476480712e+04 
       5.683788842739e-02       1.348047132487e+04 
       5.886835772928e-02       1.287163101955e+04 
       6.102945540303e-02       1.219796078938e+04 
       6.329275809478e-02       1.147972250222e+04 
       6.563052083129e-02       1.074453156411e+04 
       6.801949839710e-02       1.002233928346e+04 
       7.044223268557e-02       9.340462432332e+03 
       7.288656914948e-02       8.720158613562e+03 
       7.534446341015e-02       8.174993285323e+03 
       7.781076295305e-02       7.710715173722e+03 
       8.028223511982e-02       7.326058984080e+03 
       8.275687761060e-02       7.014106298197e+03 
       8.523345985971e-02       6.763784768018e+03 
       8.771122909211e-02       6.561291123676e+03 
       9.018972601190e-02       6.391557935971e+03 
       9.266867073694e-02       6.239548742997e+03 
       9.514789275968e-02       6.091544285381e+03 
       9.762728814393e-02       5.936290929920e+03 
       1.001067934404e-01       5.765830420605e+03 
       1.025863698170e-01       5.576032763048e+03 
       1.050659934133e-01       5.366580238304e+03 
       1.072483128768e-01       5.168356622666e+03 
       1.075456494802e-01       5.140542703938e+03 
       1.100253288204e-01       4.903514873728e+03 
       1.125050256261e-01       4.662613810223e+03 
       1.149847361641e-01       4.425379553337e+03 
       1.174644579777e-01       4.198836403574e+03 
       1.199441893991e-01       3.988799377188e+03 
       1.224239292534e-01       3.799387545816e+03 
       1.249036766771e-01       3.632833130985e+03 
       1.273834310070e-01       3.489533762945e+03 
       1.298631917117e-01       3.368224356953e+03 
       1.323429583493e-01       3.266320429710e+03 
       1.348227305406e-01       3.180214439320e+03 
       1.373025079523e-01       3.105759683644e+03 
       1.397822902859e-01       3.038647848265e+03 
       1.422620772710e-01       2.975514362734e+03 
       1.447418686597e-01       2.911694952843e+03 
       1.472216642236e-01       2.844370767026e+03 
       1.497014637511e-01       2.771778164303e+03 
       1.521812670453e-01       2.693266401966e+03 
       1.546610739227e-01       2.609193635150e+03 
       1.571408842118e-01       2.520761522657e+03 
       1.596206977520e-01       2.429756714463e+03 
       1.621005143928e-01       2.338272740648e+03 
       1.645803339929e-01       2.248449510261e+03 
       1.670601564194e-01       2.162245003070e+03 
       1.695399815474e-01       2.081263010448e+03 
       1.720198092592e-01       2.006650201941e+03 
       1.744996394438e-01       1.939050016545e+03 
       1.769794719966e-01       1.878604011208e+03 
       1.794593068187e-01       1.824993514641e+03 
       1.819391438167e-01       1.777525053356e+03 
       1.844189829023e-01       1.735198936921e+03 
       1.868988239918e-01       1.696850876866e+03 
       1.893786670059e-01       1.661229063137e+03 
       1.918585118696e-01       1.627121030304e+03 
       1.943383585115e-01       1.593445726584e+03 
       1.968182068642e-01       1.559346508182e+03 
       1.992980568633e-01       1.524233572770e+03 
       2.017779084477e-01       1.487817660866e+03 
       2.042577615594e-01       1.450102200144e+03 
       2.067376161430e-01       1.411339383122e+03 
       2.092174721460e-01       1.371982769612e+03 
       2.116973295181e-01       1.332615857345e+03 
       2.141771882116e-01       1.293853034681e+03 
       2.166570481808e-01       1.256283601518e+03 
       2.191369093821e-01       1.220425060927e+03 
       2.216167717739e-01       1.186657768585e+03 
       2.240966353166e-01       1.155214621657e+03 
       2.265764999721e-01       1.126172159312e+03 
       2.290563657041e-01       1.099472334475e+03 
       2.315362324778e-01       1.074920033770e+03 
       2.340161002599e-01       1.052239239646e+03 
       2.364959690185e-01       1.031087180590e+03 
       2.389758387232e-01       1.011096632746e+03 
       2.414557093445e-01       9.919096530721e+02 
       2.439355808544e-01       9.731998609996e+02 
       2.464154532259e-01       9.546995636628e+02 
       2.488953264331e-01       9.362113892466e+02 
       2.513752004513e-01       9.176220704705e+02 
       2.538550752564e-01       8.988979793022e+02 
       2.563349508256e-01       8.800624621361e+02 
       2.588148271368e-01       8.612245262836e+02 
       2.612947041688e-01       8.425169558214e+02 
       2.637745819011e-01       8.240900463972e+02 
       2.662544603141e-01       8.061161295063e+02 
       2.687343393888e-01       7.887370775464e+02 
       2.712142191071e-01       7.720743571127e+02 
       2.736940994513e-01       7.562079089241e+02 
       2.761739804045e-01       7.411770897147e+02 
       2.786538619503e-01       7.269786764890e+02 
       2.811337440731e-01       7.135700476338e+02 
       2.836136267577e-01       7.008776018849e+02 
       2.860935099892e-01       6.888062616199e+02 
       2.885733937537e-01       6.772492662052e+02 
       2.910532780374e-01       6.660987823246e+02 
       2.935331628271e-01       6.552547168877e+02 
       2.960130481100e-01       6.446312085337e+02 
       2.984929338738e-01       6.341636262843e+02 
       3.009728201065e-01       6.238073077887e+02 
       3.034527067967e-01       6.135393615862e+02 
       3.059325939331e-01       6.033562982229e+02 
       3.084124815049e-01       5.932718560363e+02 
       3.108923695016e-01       5.833110561104e+02 
       3.133722579133e-01       5.735040988354e+02 
       3.158521467299e-01       5.638883617384e+02 
       3.183320359421e-01       5.544952984736e+02 
       3.208119255406e-01       5.453559328261e+02 
       3.232918155165e-01       5.364939465744e+02 
       3.257717058611e-01       5.279220333623e+02 
       3.282515965661e-01       5.196481871505e+02 
       3.307314876233e-01       5.116672871696e+02 
       3.332113790249e-01       5.039696797998e+02 
       3.356912707631e-01       4.965346615522e+02 
       3.381711628305e-01       4.893394115438e+02 
       3.406510552200e-01       4.823554239176e+02 
       3.431309479245e-01       4.755529258554e+02 
       3.456108409372e-01       4.689026996445e+02 
       3.480907342514e-01       4.623780045491e+02 
       3.505706278609e-01       4.559558781900e+02 
       3.530505217593e-01       4.496189015308e+02 
       3.555304159405e-01       4.433555638616e+02 
       3.580103103987e-01       4.371609129414e+02 
       3.604902051281e-01       4.310351900752e+02 
       3.629701001232e-01       4.249838596187e+02 
       3.654499953785e-01       4.190161652426e+02 
       3.679298908888e-01       4.131424466036e+02 
       3.704097866489e-01       4.073739679461e+02 
       3.728896826537e-01       4.017214661399e+02 
       3.753695788986e-01       3.961924997491e+02 
       3.778494753786e-01       3.907908482733e+02 
       3.803293720892e-01       3.855173745018e+02 
       3.828092690259e-01       3.803710579479e+02 
       3.852891661843e-01       3.753442779257e+02 
       3.877690635601e-01       3.704287368584e+02 
       3.902489611492e-01       3.656154560659e+02 
       3.927288589476e-01       3.608939009856e+02 
       3.952087569512e-01       3.562525689136e+02 
       3.976886551563e-01       3.516822394441e+02 
       4.001685535590e-01       3.471760186849e+02 
       4.026484521557e-01       3.427270425650e+02 
       4.051283509429e-01       3.383330478306e+02 
       4.076082499170e-01       3.339914991711e+02 
       4.100881490747e-01       3.297023069208e+02 
       4.125680484126e-01       3.254659979003e+02 
       4.150479479275e-01       3.212848629070e+02 
       4.175278476162e-01       3.171601063298e+02 
       4.200077474756e-01       3.130944123066e+02 
       4.224876475028e-01       3.090895140789e+02 
       4.249675476947e-01       3.051466343367e+02 
       4.274474480485e-01       3.012656680061e+02 
       4.299273485614e-01       2.974498183347e+02 
       4.324072492307e-01       2.936952724497e+02 
       4.348871500536e-01       2.900038066434e+02 
       4.373670510276e-01       2.863721735192e+02 
       4.398469521501e-01       2.827996440425e+02 
       4.423268534185e-01       2.792831579790e+02 
       4.448067548304e-01       2.758209290169e+02 
       4.472866563835e-01       2.724092642721e+02 
       4.497665580754e-01       2.690468698358e+02 
       4.522464599037e-01       2.657300289859e+02 
       4.547263618664e-01       2.624605356340e+02 
       4.572062639611e-01       2.592329498716e+02 
       4.596861661857e-01       2.560473809333e+02 
       4.621660685382e-01       2.529032404601e+02 
       4.646459710164e-01       2.498013648634e+02 
       4.671258736185e-01       2.467411507323e+02 
       4.696057763423e-01       2.437232134708e+02 
       4.720856791860e-01       2.407479978171e+02 
       4.745655821477e-01       2.378178038747e+02 
       4.770454852255e-01       2.349309851484e+02 
       4.795253884177e-01       2.320882319369e+02 
       4.820052917225e-01       2.292897646937e+02 
       4.844851951381e-01       2.265351837473e+02 
       4.869650986629e-01       2.238241605716e+02 
       4.894450022951e-01       2.211562673769e+02 
       4.919249060332e-01       2.185297669499e+02 
       4.944048098755e-01       2.159451068550e+02 
       4.968847138206e-01       2.134006504841e+02 
       4.993646178668e-01       2.108951529881e+02 
       5.018445220126e-01       2.084279974126e+02 
       5.043244262566e-01       2.059993465718e+02 
       5.068043305974e-01       2.036073568277e+02 
       5.092842350335e-01       2.012508888149e+02 
       5.117641395635e-01       1.989325875856e+02 
       5.142440441861e-01       1.966488890104e+02 
       5.167239488999e-01       1.944003469392e+02 
       5.192038537036e-01       1.921875077169e+02 
       5.216837585959e-01       1.900088525024e+02 
       5.241636635757e-01       1.878656940613e+02 
       5.266435686415e-01       1.857567329036e+02 
       5.291234737923e-01       1.836819103490e+02 
       5.316033790269e-01       1.816406103039e+02 
       5.340832843439e-01       1.796347269521e+02 
       5.365631897424e-01       1.776617297362e+02 
       5.390430952212e-01       1.757210983314e+02 
       5.415230007792e-01       1.738133559987e+02 
       5.440029064153e-01       1.719367421264e+02 
       5.464828121284e-01       1.700923557246e+02 
       5.489627179175e-01       1.682778335602e+02 
       5.514426237815e-01       1.664938284920e+02 
       5.539225297195e-01       1.647389005538e+02 
       5.564024357305e-01       1.630132406126e+02 
       5.588823418134e-01       1.613156054202e+02 
       5.613622479674e-01       1.596453043022e+02 
       5.638421541915e-01       1.580038142689e+02 
       5.663220604847e-01       1.563879709941e+02 
       5.688019668462e-01       1.547983765476e+02 
       5.712818732750e-01       1.532350198281e+02 
       5.737617797704e-01       1.516970624804e+02 
       5.762416863314e-01       1.501844457783e+02 
       5.787215929571e-01       1.486953842172e+02 
       5.812014996469e-01       1.472311475343e+02 
       5.836814063998e-01       1.457904214103e+02 
       5.861613132150e-01       1.443721873187e+02 
       5.886412200917e-01       1.429770785948e+02 
       5.911211270292e-01       1.416042766446e+02 
       5.936010340268e-01       1.402528265111e+02 
       5.960809410836e-01       1.389230309708e+02 
       5.985608481989e-01       1.376139003493e+02 
       6.010407553720e-01       1.363251757240e+02 
       6.035206626022e-01       1.350560212906e+02 
       6.060005698888e-01       1.338061989638e+02 
       6.084804772310e-01       1.325747758722e+02 
       6.109603846283e-01       1.313634591507e+02 
       6.134402920799e-01       1.301691678637e+02 
       6.159201995852e-01       1.289927859318e+02 
       6.184001071435e-01       1.278338501432e+02 
