# Matter power spectrum P(k) at redshift z=0
# for k=9.0192e-06 to 20.5861 h/Mpc,
# number of wavenumbers equal to 855
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.481904852984e-02       3.450367644207e+04 
       1.493124132110e-02       3.447451227816e+04 
       1.504347722680e-02       3.444339025583e+04 
       1.515575682410e-02       3.441027943389e+04 
       1.526808071071e-02       3.437525232063e+04 
       1.538044950514e-02       3.433832912110e+04 
       1.549286384690e-02       3.429955585480e+04 
       1.560532439667e-02       3.425893686956e+04 
       1.571783183662e-02       3.421648870493e+04 
       1.583038687058e-02       3.417231094580e+04 
       1.594299022439e-02       3.412638152686e+04 
       1.605564264613e-02       3.407873770940e+04 
       1.616834490645e-02       3.402940386891e+04 
       1.628109779887e-02       3.397839740087e+04 
       1.639390214014e-02       3.392577234802e+04 
       1.650675877056e-02       3.387154532614e+04 
       1.661966855437e-02       3.381577193518e+04 
       1.673263238013e-02       3.375840687559e+04 
       1.684565116109e-02       3.369954745607e+04 
       1.695872583566e-02       3.363921256042e+04 
       1.707185736779e-02       3.357741795040e+04 
       1.718504674747e-02       3.351415773437e+04 
       1.729829499114e-02       3.344948714127e+04 
       1.741160314223e-02       3.338346222426e+04 
       1.752497227163e-02       3.331606056205e+04 
       1.763840347825e-02       3.324733096473e+04 
       1.775189788949e-02       3.317729554244e+04 
       1.786545666187e-02       3.310597637813e+04 
       1.797908098160e-02       3.303341104521e+04 
       1.809277206515e-02       3.295961196920e+04 
       1.820653115987e-02       3.288462257312e+04 
       1.832035954466e-02       3.280842599026e+04 
       1.843425853064e-02       3.273106836017e+04 
       1.854822946178e-02       3.265254477012e+04 
       1.866227371567e-02       3.257298795934e+04 
       1.877639270420e-02       3.249230289912e+04 
       1.889058787436e-02       3.241055025765e+04 
       1.900486070897e-02       3.232779297474e+04 
       1.911921272753e-02       3.224400668584e+04 
       1.923364548703e-02       3.215922774099e+04 
       1.934816058281e-02       3.207348928959e+04 
       1.946275964942e-02       3.198674524495e+04 
       1.957744436158e-02       3.189909362054e+04 
       1.969221643508e-02       3.181057388070e+04 
       1.980707762778e-02       3.172114820292e+04 
       1.992202974060e-02       3.163089468274e+04 
       2.003707461854e-02       3.153973234436e+04 
       2.015221415178e-02       3.144780285938e+04 
       2.026745027677e-02       3.135502267594e+04 
       2.038278497735e-02       3.126152513658e+04 
       2.049822028594e-02       3.116721916668e+04 
       2.061375828477e-02       3.107218911219e+04 
       2.072940110709e-02       3.097643683862e+04 
       2.084515093849e-02       3.087999913367e+04 
       2.096101001822e-02       3.078287037627e+04 
       2.107698064060e-02       3.068505815597e+04 
       2.119306515638e-02       3.058665450073e+04 
       2.130926597426e-02       3.048757610934e+04 
       2.142558556241e-02       3.038785977858e+04 
       2.154202644997e-02       3.028763328164e+04 
       2.165859122876e-02       3.018679374642e+04 
       2.177528255490e-02       3.008544059738e+04 
       2.189210315054e-02       2.998350400327e+04 
       2.200905580565e-02       2.988109278269e+04 
       2.212614337989e-02       2.977814309840e+04 
       2.224336880449e-02       2.967474214516e+04 
       2.236073508425e-02       2.957081020859e+04 
       2.247824529957e-02       2.946652762644e+04 
       2.259590260856e-02       2.936175260977e+04 
       2.271371024925e-02       2.925658613084e+04 
       2.283167154183e-02       2.915093916202e+04 
       2.294978989100e-02       2.904499234619e+04 
       2.306806878841e-02       2.893863461370e+04 
       2.318651181515e-02       2.883199053718e+04 
       2.330512264439e-02       2.872492305132e+04 
       2.342390504404e-02       2.861752795739e+04 
       2.354286287957e-02       2.850980434425e+04 
       2.366200011688e-02       2.840181299144e+04 
       2.378132082533e-02       2.829358276291e+04 
       2.390082918088e-02       2.818504234588e+04 
       2.402052946923e-02       2.807623774687e+04 
       2.414042608930e-02       2.796720080937e+04 
       2.426052355659e-02       2.785791220440e+04 
       2.438082650687e-02       2.774845361432e+04 
       2.450133969992e-02       2.763869156980e+04 
       2.462206802339e-02       2.752883872526e+04 
       2.474301649691e-02       2.741881928567e+04 
       2.486419027623e-02       2.730855054347e+04 
       2.498559465764e-02       2.719815201516e+04 
       2.510723508253e-02       2.708759816989e+04 
       2.522911714207e-02       2.697694803153e+04 
       2.535124658217e-02       2.686615226153e+04 
       2.547362930863e-02       2.675523203019e+04 
       2.559627139240e-02       2.664423908625e+04 
       2.571917907523e-02       2.653316411111e+04 
       2.584235877539e-02       2.642194040827e+04 
       2.596581709374e-02       2.631064557019e+04 
       2.608956082001e-02       2.619936254087e+04 
       2.621359693938e-02       2.608801559078e+04 
       2.633793263930e-02       2.597660532969e+04 
       2.646257531666e-02       2.586516386239e+04 
       2.658753258525e-02       2.575373339319e+04 
       2.671281228353e-02       2.564226049317e+04 
       2.683842248280e-02       2.553079345793e+04 
       2.696437149571e-02       2.541932245977e+04 
       2.709066788513e-02       2.530781055466e+04 
       2.721732047350e-02       2.519637303544e+04 
       2.734433835256e-02       2.508496700770e+04 
       2.747173089352e-02       2.497359426541e+04 
       2.759950775781e-02       2.486226945689e+04 
       2.772767890822e-02       2.475098924627e+04 
       2.785625462066e-02       2.463969014870e+04 
       2.798524549648e-02       2.452856241158e+04 
       2.811466247535e-02       2.441739814804e+04 
       2.824451684888e-02       2.430634769108e+04 
       2.837482027479e-02       2.419545246517e+04 
       2.850558479194e-02       2.408457220324e+04 
       2.863682283602e-02       2.397381528876e+04 
       2.876854725609e-02       2.386312278066e+04 
       2.890077133202e-02       2.375256267879e+04 
       2.903350879283e-02       2.364209134354e+04 
       2.916677383594e-02       2.353172690499e+04 
       2.930058114758e-02       2.342148141648e+04 
       2.943494592425e-02       2.331130028941e+04 
       2.956988389536e-02       2.320138977484e+04 
       2.970541134711e-02       2.309144773517e+04 
       2.984154514783e-02       2.298170841653e+04 
       2.997830277459e-02       2.287214956321e+04 
       3.011570234153e-02       2.276269275797e+04 
       3.025376262967e-02       2.265330603516e+04 
       3.039250311863e-02       2.254415559917e+04 
       3.053194402011e-02       2.243510947801e+04 
       3.067210631353e-02       2.232624567175e+04 
       3.081301178370e-02       2.221748565577e+04 
       3.095468306095e-02       2.210886979615e+04 
       3.109714366369e-02       2.200044701362e+04 
       3.124041804370e-02       2.189216201141e+04 
       3.138453163433e-02       2.178403946116e+04 
       3.152951090180e-02       2.167608600013e+04 
       3.167538339992e-02       2.156823424891e+04 
       3.182217782843e-02       2.146059555001e+04 
       3.196992409528e-02       2.135308620006e+04 
       3.211865338317e-02       2.124571661055e+04 
       3.226839822072e-02       2.113848113331e+04 
       3.241919255863e-02       2.103148074097e+04 
       3.257107185125e-02       2.092456871288e+04 
       3.272407314408e-02       2.081781901880e+04 
       3.287823516760e-02       2.071115816426e+04 
       3.303359843821e-02       2.060478375225e+04 
       3.319020536659e-02       2.049842400112e+04 
       3.334810037451e-02       2.039219692156e+04 
       3.350733002060e-02       2.028620393483e+04 
       3.366794313606e-02       2.018033404266e+04 
       3.382999097124e-02       2.007458144462e+04 
       3.399352735407e-02       1.996886195320e+04 
       3.415860886157e-02       1.986330872507e+04 
       3.432529500575e-02       1.975793245826e+04 
       3.449364843534e-02       1.965260375041e+04 
       3.466373515488e-02       1.954741972861e+04 
       3.483562476319e-02       1.944231294369e+04 
       3.500939071309e-02       1.933732933425e+04 
       3.518511059478e-02       1.923232621606e+04 
       3.536286644542e-02       1.912745916811e+04 
       3.554274508785e-02       1.902257994630e+04 
       3.572483850181e-02       1.891787961315e+04 
       3.590924423139e-02       1.881321222943e+04 
       3.609606583291e-02       1.870855867513e+04 
       3.628541336829e-02       1.860390502896e+04 
       3.647740394922e-02       1.849927265073e+04 
       3.667216233868e-02       1.839465739614e+04 
       3.686982161695e-02       1.828997768119e+04 
       3.707052392060e-02       1.818530533806e+04 
       3.727442126399e-02       1.808060105426e+04 
       3.748167645451e-02       1.797579741686e+04 
       3.769246411437e-02       1.787090591041e+04 
       3.790697182412e-02       1.776598204662e+04 
       3.812540140511e-02       1.766090720942e+04 
       3.834797036152e-02       1.755568820528e+04 
       3.857491350587e-02       1.745031128366e+04 
       3.880648479604e-02       1.734476082792e+04 
       3.904295941716e-02       1.723891872518e+04 
       3.928463614761e-02       1.713292219525e+04 
       3.953184005601e-02       1.702659019762e+04 
       3.978492558473e-02       1.692000751119e+04 
       4.004428008681e-02       1.681302254625e+04 
       4.031032789653e-02       1.670575863964e+04 
       4.058353503013e-02       1.659794900195e+04 
       4.086441463424e-02       1.648969404562e+04 
       4.115353332438e-02       1.638094738928e+04 
       4.145151858783e-02       1.627159376229e+04 
       4.175906746475e-02       1.616158754866e+04 
       4.207695677096e-02       1.605088368294e+04 
       4.240605518850e-02       1.593936329778e+04 
       4.274733762948e-02       1.582697899131e+04 
       4.310190237925e-02       1.571360557262e+04 
       4.347099165291e-02       1.559912669966e+04 
       4.385601636264e-02       1.548342747256e+04 
       4.425858610119e-02       1.536634311894e+04 
       4.468054561138e-02       1.524774793498e+04 
       4.512401934694e-02       1.512738406814e+04 
       4.559146614893e-02       1.500500425849e+04 
       4.608574657885e-02       1.488033481473e+04 
       4.661020606377e-02       1.475303922030e+04 
       4.716877769811e-02       1.462266680618e+04 
       4.776610922610e-02       1.448871629879e+04 
       4.840771919058e-02       1.435033324884e+04 
       4.910018701512e-02       1.420686414101e+04 
       4.985137993589e-02       1.405700071146e+04 
       5.067071435485e-02       1.389930262487e+04 
       5.156943690501e-02       1.373169472598e+04 
       5.256088540513e-02       1.355150342764e+04 
       5.366064311757e-02       1.335503756639e+04 
       5.488642175221e-02       1.313734894057e+04 
       5.625739996288e-02       1.289195403815e+04 
       5.779264500647e-02       1.261065039312e+04 
       5.950828769357e-02       1.228388482540e+04 
       6.141354668059e-02       1.190195524094e+04 
       6.350666354964e-02       1.145758381599e+04 
       6.577284684945e-02       1.094921678432e+04 
       6.818611558054e-02       1.038390800565e+04 
       7.071474474981e-02       9.777833082631e+03 
       7.332758867586e-02       9.153933443294e+03 
       7.599844555476e-02       8.537720949360e+03 
       7.870758000952e-02       7.953003588764e+03 
       8.144122540484e-02       7.418777296602e+03 
       8.419025906165e-02       6.947599948048e+03 
       8.694883333246e-02       6.545321811702e+03 
       8.971327782502e-02       6.211682170766e+03 
       9.248131861340e-02       5.941383421677e+03 
       9.525155811558e-02       5.725407781567e+03 
       9.802314144845e-02       5.552208202280e+03 
       1.007955471193e-01       5.408947738994e+03 
       1.035684574543e-01       5.282642692269e+03 
       1.063416790271e-01       5.161266589744e+03 
       1.091150940264e-01       5.034738326328e+03 
       1.118886306189e-01       4.895766720746e+03 
       1.146622449200e-01       4.740314843438e+03 
       1.174359100348e-01       4.567694896420e+03 
       1.202096094020e-01       4.380204505824e+03 
       1.229833327508e-01       4.182454412044e+03 
       1.237685953032e-01       4.125417319526e+03 
       1.257570736458e-01       3.980462192564e+03 
       1.285308279955e-01       3.780740701898e+03 
       1.313045931452e-01       3.589476272578e+03 
       1.340783673256e-01       3.411863383377e+03 
       1.368521493173e-01       3.251729113290e+03 
       1.396259382452e-01       3.111208722197e+03 
       1.423997334538e-01       2.990839660577e+03 
       1.451735344296e-01       2.889677539982e+03 
       1.479473407541e-01       2.805556212228e+03 
       1.507211520737e-01       2.735439406178e+03 
       1.534949680814e-01       2.675752372433e+03 
       1.562687885048e-01       2.622713204858e+03 
       1.590426130985e-01       2.573351891233e+03 
       1.618164416385e-01       2.523688927340e+03 
       1.645902739190e-01       2.470962998445e+03 
       1.673641097497e-01       2.413504899040e+03 
       1.701379489539e-01       2.350630560931e+03 
       1.729117913669e-01       2.282573038896e+03 
       1.756856368349e-01       2.210316872330e+03 
       1.784594852140e-01       2.135384510346e+03 
       1.812333363692e-01       2.059582390559e+03 
       1.840071901739e-01       1.984802049968e+03 
       1.867810465092e-01       1.912813557607e+03 
       1.895549052630e-01       1.845099606897e+03 
       1.923287663300e-01       1.782726187709e+03 
       1.951026296108e-01       1.726322908548e+03 
       1.978764950116e-01       1.676068589551e+03 
       2.006503624439e-01       1.631738277992e+03 
       2.034242318240e-01       1.592775341930e+03 
       2.061981030728e-01       1.558342993100e+03 
       2.089719761154e-01       1.527403803608e+03 
       2.117458508809e-01       1.498829458863e+03 
       2.145197273019e-01       1.471507890381e+03 
       2.172936053147e-01       1.444450272104e+03 
       2.200674848587e-01       1.416886654911e+03 
       2.228413658763e-01       1.388291531697e+03 
       2.256152483129e-01       1.358387885369e+03 
       2.283891321166e-01       1.327145353928e+03 
       2.311630172376e-01       1.294752235968e+03 
       2.339369036290e-01       1.261597023492e+03 
       2.367107912458e-01       1.228206009644e+03 
       2.394846800452e-01       1.195167922194e+03 
       2.422585699863e-01       1.163041024538e+03 
       2.450324610302e-01       1.132281279214e+03 
       2.478063531395e-01       1.103229823105e+03 
       2.505802462788e-01       1.076105534988e+03 
       2.533541404140e-01       1.051013360408e+03 
       2.561280355126e-01       1.027947173495e+03 
       2.589019315434e-01       1.006770493326e+03 
       2.616758284767e-01       9.872268793447e+02 
       2.644497262838e-01       9.689787216128e+02 
       2.672236249375e-01       9.516755891099e+02 
       2.699975244116e-01       9.350027921254e+02 
       2.727714246807e-01       9.186949732990e+02 
       2.755453257210e-01       9.025299224207e+02 
       2.783192275091e-01       8.863124683957e+02 
       2.810931300228e-01       8.698893211611e+02 
       2.838670332407e-01       8.531879525770e+02 
       2.866409371424e-01       8.362469894369e+02 
       2.894148417080e-01       8.191944517674e+02 
       2.921887469185e-01       8.022038178194e+02 
       2.949626527558e-01       7.854264970762e+02 
       2.977365592020e-01       7.689704188366e+02 
       3.005104662404e-01       7.529337660871e+02 
       3.032843738547e-01       7.374440307097e+02 
       3.060582820290e-01       7.226444418673e+02 
       3.088321907482e-01       7.086523261836e+02 
       3.116060999977e-01       6.954939896375e+02 
       3.143800097634e-01       6.830813187622e+02 
       3.171539200317e-01       6.712680175064e+02 
       3.199278307895e-01       6.599296344182e+02 
       3.227017420241e-01       6.490182541332e+02 
       3.254756537233e-01       6.385388722580e+02 
       3.282495658751e-01       6.284745297456e+02 
       3.310234784683e-01       6.187238391479e+02 
       3.337973914917e-01       6.091113728766e+02 
       3.365713049347e-01       5.994669419890e+02 
       3.393452187869e-01       5.897067251911e+02 
       3.421191330384e-01       5.798645695270e+02 
       3.448930476794e-01       5.700353012261e+02 
       3.476669627007e-01       5.602990668240e+02 
       3.504408780931e-01       5.506847254096e+02 
       3.532147938479e-01       5.412313682165e+02 
       3.559887099565e-01       5.319738052332e+02 
       3.587626264107e-01       5.229473319008e+02 
       3.615365432026e-01       5.141740423242e+02 
       3.643104603244e-01       5.056743849611e+02 
       3.670843777686e-01       4.974544466854e+02 
       3.698582955279e-01       4.895169740540e+02 
       3.726322135952e-01       4.818510185331e+02 
       3.754061319637e-01       4.744388855435e+02 
       3.781800506268e-01       4.672601262615e+02 
       3.809539695779e-01       4.602877136304e+02 
       3.837278888109e-01       4.534920785698e+02 
       3.865018083196e-01       4.468506046447e+02 
       3.892757280981e-01       4.403331284785e+02 
       3.920496481406e-01       4.339191179279e+02 
       3.948235684417e-01       4.275913466335e+02 
       3.975974889957e-01       4.213402731173e+02 
       4.003714097976e-01       4.151593771191e+02 
       4.031453308421e-01       4.090514373009e+02 
       4.059192521242e-01       4.030215535196e+02 
       4.086931736391e-01       3.970788824826e+02 
       4.114670953821e-01       3.912337299525e+02 
       4.142410173486e-01       3.855027017107e+02 
       4.170149395340e-01       3.798917401289e+02 
       4.197888619341e-01       3.744132358625e+02 
       4.225627845446e-01       3.690708729406e+02 
       4.253367073614e-01       3.638667141957e+02 
       4.281106303804e-01       3.587981793841e+02 
       4.308845535978e-01       3.538621766028e+02 
       4.336584770096e-01       3.490474295735e+02 
       4.364324006123e-01       3.443459502219e+02 
       4.392063244021e-01       3.397438555078e+02 
       4.419802483755e-01       3.352332821399e+02 
       4.447541725291e-01       3.308021911048e+02 
       4.475280968596e-01       3.264432488022e+02 
       4.503020213636e-01       3.221502013055e+02 
       4.530759460379e-01       3.179191153155e+02 
       4.558498708795e-01       3.137492075404e+02 
       4.586237958852e-01       3.096394387817e+02 
       4.613977210522e-01       3.055911820672e+02 
       4.641716463774e-01       3.016071540841e+02 
       4.669455718582e-01       2.976882849829e+02 
       4.697194974917e-01       2.938387316583e+02 
       4.724934232752e-01       2.900581250635e+02 
       4.752673492061e-01       2.863497451192e+02 
       4.780412752818e-01       2.827131622145e+02 
       4.808152014998e-01       2.791488232425e+02 
       4.835891278577e-01       2.756534301999e+02 
       4.863630543530e-01       2.722274839001e+02 
       4.891369809834e-01       2.688678048936e+02 
       4.919109077466e-01       2.655712550356e+02 
       4.946848346404e-01       2.623356192632e+02 
       4.974587616626e-01       2.591579054409e+02 
       5.002326888110e-01       2.560353640058e+02 
       5.030066160836e-01       2.529640217425e+02 
       5.057805434782e-01       2.499438238755e+02 
       5.085544709930e-01       2.469689820609e+02 
       5.113283986259e-01       2.440413119213e+02 
       5.141023263750e-01       2.411561470491e+02 
       5.168762542384e-01       2.383162364127e+02 
       5.196501822143e-01       2.355179556041e+02 
       5.224241103010e-01       2.327639106877e+02 
       5.251980384966e-01       2.300516046498e+02 
       5.279719667994e-01       2.273824463904e+02 
       5.307458952078e-01       2.247564064480e+02 
       5.335198237200e-01       2.221740885510e+02 
       5.362937523346e-01       2.196330462721e+02 
       5.390676810498e-01       2.171359604927e+02 
       5.418416098641e-01       2.146790906179e+02 
       5.446155387761e-01       2.122644027765e+02 
       5.473894677842e-01       2.098896949672e+02 
       5.501633968870e-01       2.075521553414e+02 
       5.529373260831e-01       2.052530975405e+02 
       5.557112553709e-01       2.029899173289e+02 
       5.584851847493e-01       2.007621154613e+02 
       5.612591142168e-01       1.985689330438e+02 
       5.640330437721e-01       1.964074226604e+02 
       5.668069734139e-01       1.942789168087e+02 
       5.695809031410e-01       1.921821745518e+02 
       5.723548329521e-01       1.901156729363e+02 
       5.751287628460e-01       1.880796171999e+02 
       5.779026928215e-01       1.860719339217e+02 
       5.806766228774e-01       1.840944506746e+02 
       5.834505530126e-01       1.821455106393e+02 
       5.862244832259e-01       1.802242320410e+02 
       5.889984135163e-01       1.783305036856e+02 
       5.917723438826e-01       1.764648866545e+02 
       5.945462743238e-01       1.746276426776e+02 
       5.973202048389e-01       1.728163217794e+02 
       6.000941354268e-01       1.710319683067e+02 
       6.028680660864e-01       1.692742161916e+02 
       6.056419968169e-01       1.675420532881e+02 
       6.084159276173e-01       1.658357873049e+02 
       6.111898584866e-01       1.641540722238e+02 
       6.139637894238e-01       1.624965737768e+02 
       6.167377204280e-01       1.608623087917e+02 
       6.195116514984e-01       1.592511416731e+02 
       6.222855826341e-01       1.576629987673e+02 
       6.250595138341e-01       1.560955430809e+02 
       6.278334450976e-01       1.545501278689e+02 
       6.306073764239e-01       1.530259995180e+02 
       6.333813078120e-01       1.515215278310e+02 
       6.361552392611e-01       1.500384954969e+02 
       6.389291707705e-01       1.485742000826e+02 
       6.417031023394e-01       1.471311362343e+02 
       6.444770339670e-01       1.457066274963e+02 
       6.472509656525e-01       1.443008886297e+02 
       6.500248973952e-01       1.429144080044e+02 
       6.527988291944e-01       1.415464171975e+02 
       6.555727610494e-01       1.401976637699e+02 
       6.583466929594e-01       1.388664110629e+02 
       6.611206249237e-01       1.375535275702e+02 
       6.638945569417e-01       1.362579628223e+02 
       6.666684890127e-01       1.349786459225e+02 
       6.694424211360e-01       1.337173964882e+02 
       6.722163533111e-01       1.324723119177e+02 
       6.749902855372e-01       1.312433588459e+02 
       6.777642178137e-01       1.300299312420e+02 
       6.805381501400e-01       1.288316137689e+02 
       6.833120825155e-01       1.276493158111e+02 
       6.860860149395e-01       1.264818508834e+02 
       6.888599474117e-01       1.253291492537e+02 
       6.916338799312e-01       1.241908908878e+02 
       6.944078124976e-01       1.230671992843e+02 
       6.971817451103e-01       1.219573528198e+02 
       6.999556777687e-01       1.208611690933e+02 
       7.027296104724e-01       1.197788750554e+02 
       7.055035432207e-01       1.187103185401e+02 
