# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=9.01777e-06 to 20.5825 h/Mpc,
# number of wavenumbers equal to 855
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ddec[0]              7:d_tot                  8:phi                    9:psi                
       1.900108752863e-02       2.821469105444e-01      -2.256598124092e+03      -2.264453307465e+03       2.841192108595e-01       1.499199360684e-01      -2.262440356476e+03       2.253592416842e-01       2.253592416850e-01 
       1.911542075032e-02       2.809632638171e-01      -2.274182000141e+03      -2.282185102595e+03       2.829272883343e-01       1.709383943107e-01      -2.280142660439e+03       2.244137413880e-01       2.244137414052e-01 
       1.922983469077e-02       2.797838476152e-01      -2.291751930602e+03      -2.299904474581e+03       2.817396259135e-01       2.454898012989e-01      -2.297832301396e+03       2.234716198499e-01       2.234716198765e-01 
       1.934433094480e-02       2.786083560226e-01      -2.309304925489e+03      -2.317608567237e+03       2.805559155436e-01       3.325920391750e-01      -2.315506404525e+03       2.225326332116e-01       2.225326332364e-01 
       1.945891114643e-02       2.774369893270e-01      -2.326842395374e+03      -2.335298646180e+03       2.793763589214e-01       3.872167161742e-01      -2.333166259868e+03       2.215969424579e-01       2.215969424713e-01 
       1.957357696982e-02       2.762695326695e-01      -2.344362046698e+03      -2.352972586180e+03       2.782007396838e-01       3.832089602576e-01      -2.350809717226e+03       2.206643760639e-01       2.206643760627e-01 
       1.968833013019e-02       2.751061616960e-01      -2.361865190855e+03      -2.370631507756e+03       2.770292347097e-01       3.254015234650e-01      -2.368437926869e+03       2.197350745513e-01       2.197350745397e-01 
       1.980317238481e-02       2.739467955794e-01      -2.379350722032e+03      -2.388274430480e+03       2.758617625991e-01       2.454958543690e-01      -2.386049887498e+03       2.188089725793e-01       2.188089725664e-01 
       1.991810553402e-02       2.727917562806e-01      -2.396821343257e+03      -2.405903869184e+03       2.746986475643e-01       1.845189994612e-01      -2.403648141337e+03       2.178863269099e-01       2.178863269048e-01 
       2.003313142220e-02       2.716405041895e-01      -2.414271921417e+03      -2.423514865788e+03       2.735393462162e-01       1.715774196396e-01      -2.421227702995e+03       2.169667059066e-01       2.169667059137e-01 
       2.014825193893e-02       2.704934209063e-01      -2.431705648604e+03      -2.441110541541e+03       2.723842428239e-01       2.097794679493e-01      -2.438791703797e+03       2.160504144590e-01       2.160504144763e-01 
       2.026346902000e-02       2.693501370884e-01      -2.449118942887e+03      -2.458687369255e+03       2.712329654644e-01       2.761271707110e-01      -2.456336609976e+03       2.151371578632e-01       2.151371578837e-01 
       2.037878464861e-02       2.682108888960e-01      -2.466513763100e+03      -2.476247267702e+03       2.700857519534e-01       3.346647799943e-01      -2.473864347477e+03       2.142271253692e-01       2.142271253847e-01 
       2.049420085653e-02       2.670756603019e-01      -2.483889858050e+03      -2.493789919861e+03       2.689425861560e-01       3.555529664677e-01      -2.491374611053e+03       2.133203046717e-01       2.133203046770e-01 
       2.060971972528e-02       2.659446533593e-01      -2.501249054273e+03      -2.511317080832e+03       2.678036715399e-01       3.298940760098e-01      -2.508869166918e+03       2.124168573025e-01       2.124168572980e-01 
       2.072534338742e-02       2.648172850703e-01      -2.518585511953e+03      -2.528823170879e+03       2.666684210245e-01       2.730801801038e-01      -2.526342395278e+03       2.115163171209e-01       2.115163171119e-01 
       2.084107402784e-02       2.636940561126e-01      -2.535904063574e+03      -2.546312766528e+03       2.655373387899e-01       2.154775328583e-01      -2.543798910552e+03       2.106190838315e-01       2.106190838251e-01 
       2.095691388505e-02       2.625745895428e-01      -2.553200841042e+03      -2.563782184256e+03       2.644100452504e-01       1.860382192942e-01      -2.561234999965e+03       2.097248556736e-01       2.097248556751e-01 
       2.107286525261e-02       2.614591357542e-01      -2.570478349050e+03      -2.581233743781e+03       2.632867925537e-01       1.974902117673e-01      -2.578653011326e+03       2.088338328081e-01       2.088338328183e-01 
       2.118893048051e-02       2.603478333242e-01      -2.587738001375e+03      -2.598668803573e+03       2.621677202475e-01       2.408096919437e-01      -2.596054311800e+03       2.079461260763e-01       2.079461260915e-01 
       2.130511197668e-02       2.592399690349e-01      -2.604972326784e+03      -2.616080287965e+03       2.610521101219e-01       2.911164305754e-01      -2.613431766265e+03       2.070611657549e-01       2.070611657691e-01 
       2.142141220844e-02       2.581362282712e-01      -2.622188521282e+03      -2.633474974541e+03       2.599406523646e-01       3.214801022447e-01      -2.630792217587e+03       2.061795001140e-01       2.061795001221e-01 
       2.153783370415e-02       2.570368178106e-01      -2.639388921211e+03      -2.650855078774e+03       2.588335552024e-01       3.169812419261e-01      -2.648137900296e+03       2.053012945786e-01       2.053012945790e-01 
       2.165437905476e-02       2.559408538791e-01      -2.656564149048e+03      -2.668211653754e+03       2.577299286730e-01       2.816289283836e-01      -2.665459801926e+03       2.044258427209e-01       2.044258427159e-01 
       2.177105091553e-02       2.548489412099e-01      -2.673720700296e+03      -2.685550959886e+03       2.566303817399e-01       2.352077675813e-01      -2.682764217320e+03       2.035536275085e-01       2.035536275033e-01 
       2.188785200770e-02       2.537607213592e-01      -2.690854888855e+03      -2.702869345594e+03       2.555345534516e-01       2.019627067082e-01      -2.700047489670e+03       2.026843623421e-01       2.026843623413e-01 
       2.200478512035e-02       2.526765909267e-01      -2.707971136896e+03      -2.720171127388e+03       2.544428431803e-01       1.977519919039e-01      -2.717313950174e+03       2.018183638822e-01       2.018183638878e-01 
       2.212185311220e-02       2.515958815741e-01      -2.725062210684e+03      -2.737449305160e+03       2.533545779115e-01       2.222739919725e-01      -2.734556563982e+03       2.009550980954e-01       2.009550981059e-01 
       2.223905891351e-02       2.505194217023e-01      -2.742137577556e+03      -2.754712957814e+03       2.522705918455e-01       2.602251293038e-01      -2.751784469265e+03       2.000952272189e-01       2.000952272305e-01 
       2.235640552811e-02       2.494464521280e-01      -2.759188848785e+03      -2.771954057999e+03       2.511901204868e-01       2.902886537632e-01      -2.768989584830e+03       1.992381447667e-01       1.992381447750e-01 
       2.247389603537e-02       2.483775658104e-01      -2.776223057847e+03      -2.789179330512e+03       2.501137609467e-01       2.966763157304e-01      -2.786178682883e+03       1.983843248804e-01       1.983843248832e-01 
       2.259153359238e-02       2.473123095578e-01      -2.793235267559e+03      -2.806384014844e+03       2.490410568629e-01       2.770901749029e-01      -2.803346976547e+03       1.975334054618e-01       1.975334054600e-01 
       2.270932143609e-02       2.462510577183e-01      -2.810230107638e+03      -2.823572599472e+03       2.479723852005e-01       2.430887284221e-01      -2.820498974755e+03       1.966856853833e-01       1.966856853800e-01 
       2.282726288560e-02       2.451936282048e-01      -2.827205908971e+03      -2.840743352729e+03       2.469075625998e-01       2.130566279939e-01      -2.837632955621e+03       1.958410190482e-01       1.958410190470e-01 
       2.294536134450e-02       2.441395171878e-01      -2.844156797766e+03      -2.857890792878e+03       2.458460817010e-01       2.020501308625e-01      -2.854743376361e+03       1.949990035861e-01       1.949990035893e-01 
       2.306362030328e-02       2.430892440681e-01      -2.861089391372e+03      -2.875021214111e+03       2.447884655404e-01       2.140344643117e-01      -2.871836580222e+03       1.941600539871e-01       1.941600539943e-01 
       2.318204334185e-02       2.420430071985e-01      -2.878006587482e+03      -2.892137396039e+03       2.437349138613e-01       2.404512294232e-01      -2.888915364986e+03       1.933243289896e-01       1.933243289985e-01 
       2.330063413216e-02       2.410003394616e-01      -2.894903180596e+03      -2.909234256783e+03       2.426849562791e-01       2.656343888894e-01      -2.905974631482e+03       1.924914555346e-01       1.924914555420e-01 
       2.341939644087e-02       2.399610967234e-01      -2.911777683607e+03      -2.926310459196e+03       2.416384476509e-01       2.756591473585e-01      -2.923013019751e+03       1.916613184985e-01       1.916613185023e-01 
       2.353833413217e-02       2.389260665602e-01      -2.928640587587e+03      -2.943376004083e+03       2.405961810670e-01       2.656968696269e-01      -2.940040605310e+03       1.908345474482e-01       1.908345474483e-01 
       2.365745117065e-02       2.378944944142e-01      -2.945482884967e+03      -2.960422268653e+03       2.395573966875e-01       2.419794913703e-01      -2.957048706895e+03       1.900105392126e-01       1.900105392110e-01 
       2.377675162432e-02       2.368665649829e-01      -2.962307397575e+03      -2.977452023267e+03       2.385222805004e-01       2.177503532489e-01      -2.974040101574e+03       1.891894412150e-01       1.891894412143e-01 
       2.389623966771e-02       2.358422673024e-01      -2.979114600302e+03      -2.994465685462e+03       2.374908214659e-01       2.055780156381e-01      -2.991015215345e+03       1.883712446778e-01       1.883712446799e-01 
       2.401591958514e-02       2.348217347371e-01      -2.995907002861e+03      -3.011465526762e+03       2.364631538842e-01       2.106279335245e-01      -3.007976356601e+03       1.875560562123e-01       1.875560562175e-01 
       2.413579577401e-02       2.338046702537e-01      -3.012681010219e+03      -3.028448465619e+03       2.354389786357e-01       2.283197421462e-01      -3.024920363436e+03       1.867436381397e-01       1.867436381464e-01 
       2.425587274834e-02       2.327913039309e-01      -3.029440681610e+03      -3.045418050713e+03       2.344185274184e-01       2.475246416550e-01      -3.041850864900e+03       1.859341748452e-01       1.859341748513e-01 
       2.437615514233e-02       2.317816872362e-01      -3.046187365290e+03      -3.062375716960e+03       2.334018520581e-01       2.570672573639e-01      -3.058769282107e+03       1.851277074609e-01       1.851277074647e-01 
       2.449664771415e-02       2.307749944813e-01      -3.062910487599e+03      -3.079311322261e+03       2.323881210877e-01       2.518940639357e-01      -3.075665408022e+03       1.843235761697e-01       1.843235761708e-01 
       2.461735534981e-02       2.297724559219e-01      -3.079627806645e+03      -3.096241833511e+03       2.313785733751e-01       2.354237572286e-01      -3.092556329379e+03       1.835227641666e-01       1.835227641662e-01 
       2.473828306724e-02       2.287735980876e-01      -3.096333683458e+03      -3.113161902663e+03       2.303727321350e-01       2.170526931589e-01      -3.109436653336e+03       1.827248930009e-01       1.827248930008e-01 
       2.485943602043e-02       2.277781004715e-01      -3.113024477955e+03      -3.130068054547e+03       2.293702746163e-01       2.065597353042e-01      -3.126302879298e+03       1.819297063508e-01       1.819297063526e-01 
       2.498081950390e-02       2.267857963379e-01      -3.129698551554e+03      -3.146958822935e+03       2.283710329142e-01       2.086105330842e-01      -3.143153513961e+03       1.811370709178e-01       1.811370709217e-01 
       2.510243895716e-02       2.257975142336e-01      -3.146368963836e+03      -3.163846492543e+03       2.273758413808e-01       2.205450649962e-01      -3.160000961113e+03       1.803476491605e-01       1.803476491657e-01 
       2.522429996947e-02       2.248121643266e-01      -3.163020667812e+03      -3.180716975348e+03       2.263836025495e-01       2.343544043392e-01      -3.176830985447e+03       1.795605697856e-01       1.795605697904e-01 
       2.534640828479e-02       2.238305755043e-01      -3.179666954480e+03      -3.197582772339e+03       2.253951511157e-01       2.415858557131e-01      -3.193656209593e+03       1.787764956493e-01       1.787764956525e-01 
       2.546876980687e-02       2.228524397528e-01      -3.196304414102e+03      -3.214440639979e+03       2.244101769102e-01       2.381251368634e-01      -3.210473364869e+03       1.779951806255e-01       1.779951806269e-01 
       2.559139060460e-02       2.218777010262e-01      -3.212933244270e+03      -3.231290868621e+03       2.234286234926e-01       2.262374388153e-01      -3.227282726699e+03       1.772165797878e-01       1.772165797881e-01 
       2.571427691755e-02       2.209064188478e-01      -3.229555434669e+03      -3.248135453755e+03       2.224505508012e-01       2.127988996765e-01      -3.244086288700e+03       1.764407405965e-01       1.764407405970e-01 
       2.583743516177e-02       2.199382040965e-01      -3.246166411457e+03      -3.264969822635e+03       2.214755669954e-01       2.050486713000e-01      -3.260879479203e+03       1.756673522192e-01       1.756673522210e-01 
       2.596087193583e-02       2.189733868872e-01      -3.262772164432e+03      -3.281800010455e+03       2.205040044956e-01       2.064166484318e-01      -3.277668324012e+03       1.748966782237e-01       1.748966782269e-01 
       2.608459402711e-02       2.180122444402e-01      -3.279378605696e+03      -3.298631415978e+03       2.195361424686e-01       2.148164743861e-01      -3.294458301711e+03       1.741289404704e-01       1.741289404745e-01 
       2.620860841833e-02       2.170543781780e-01      -3.295980805130e+03      -3.315459465977e+03       2.185715795447e-01       2.242699295457e-01      -3.311244784158e+03       1.733638203267e-01       1.733638203305e-01 
       2.633292229443e-02       2.160997839764e-01      -3.312580090099e+03      -3.332285435520e+03       2.176103115723e-01       2.286514741579e-01      -3.328029054545e+03       1.726013146307e-01       1.726013146333e-01 
       2.645754304970e-02       2.151484354876e-01      -3.329177404349e+03      -3.349110324021e+03       2.166523120179e-01       2.252757034771e-01      -3.344812103214e+03       1.718414022474e-01       1.718414022488e-01 
       2.658247829524e-02       2.142002635224e-01      -3.345773134082e+03      -3.365934494495e+03       2.156975112094e-01       2.162100412893e-01      -3.361594296656e+03       1.710840279763e-01       1.710840279770e-01 
       2.670773586674e-02       2.132553687713e-01      -3.362370486910e+03      -3.382761002191e+03       2.147460105423e-01       2.067117024033e-01      -3.378378713084e+03       1.703292722356e-01       1.703292722366e-01 
       2.683332383264e-02       2.123137370858e-01      -3.378970810109e+03      -3.399591217190e+03       2.137977957688e-01       2.018687150629e-01      -3.395166718287e+03       1.695771236980e-01       1.695771236999e-01 
       2.695925050260e-02       2.113750522177e-01      -3.395570528914e+03      -3.416421706262e+03       2.128525484276e-01       2.036094751645e-01      -3.411954857630e+03       1.688273296228e-01       1.688273296257e-01 
       2.708552443645e-02       2.104399239993e-01      -3.412181615914e+03      -3.433263911011e+03       2.119108826209e-01       2.097706809313e-01      -3.428754653304e+03       1.680803774636e-01       1.680803774669e-01 
       2.721215445346e-02       2.095072878260e-01      -3.428787694694e+03      -3.450102379117e+03       2.109717262901e-01       2.157197260210e-01      -3.445550511573e+03       1.673354163075e-01       1.673354163104e-01 
       2.733914964208e-02       2.085786159733e-01      -3.445415894310e+03      -3.466962872205e+03       2.100365620202e-01       2.173271496416e-01      -3.462368402788e+03       1.665936230227e-01       1.665936230248e-01 
       2.746651937014e-02       2.076523475632e-01      -3.462041249842e+03      -3.483821678427e+03       2.091038180057e-01       2.134380945811e-01      -3.479184424067e+03       1.658537500741e-01       1.658537500754e-01 
       2.759427329556e-02       2.067292530431e-01      -3.478678888602e+03      -3.500693371419e+03       2.081742700871e-01       2.063445266387e-01      -3.496013231999e+03       1.651164132294e-01       1.651164132304e-01 
       2.772242137749e-02       2.058093449775e-01      -3.495331241344e+03      -3.517580194413e+03       2.072479309178e-01       2.001099452750e-01      -3.512857098688e+03       1.643816224907e-01       1.643816224920e-01 
       2.785097388808e-02       2.048929200250e-01      -3.512005764809e+03      -3.534489376874e+03       2.063250992330e-01       1.979316168375e-01      -3.529723287140e+03       1.636496150052e-01       1.636496150071e-01 
       2.797994142477e-02       2.039786258202e-01      -3.528680419759e+03      -3.551399924880e+03       2.054044132006e-01       2.002355020617e-01      -3.546590644421e+03       1.629193098683e-01       1.629193098708e-01 
       2.810933492320e-02       2.030673964508e-01      -3.545374219828e+03      -3.568329917202e+03       2.044868134497e-01       2.046115937123e-01      -3.563477391829e+03       1.621914538066e-01       1.621914538092e-01 
       2.823916567079e-02       2.021594469557e-01      -3.562093361406e+03      -3.585285515224e+03       2.035725165222e-01       2.075585361196e-01      -3.580389694371e+03       1.614662185983e-01       1.614662186005e-01 
       2.836944532091e-02       2.012542820082e-01      -3.578831333460e+03      -3.602260455446e+03       2.026610236260e-01       2.067782078748e-01      -3.597321251425e+03       1.607432084298e-01       1.607432084314e-01 
       2.850018590792e-02       2.003518559767e-01      -3.595589683739e+03      -3.619256336997e+03       2.017522888099e-01       2.025338561410e-01      -3.614273653406e+03       1.600223868773e-01       1.600223868785e-01 
       2.863139986282e-02       1.994521190137e-01      -3.612370167748e+03      -3.636274713980e+03       2.008462618801e-01       1.972843822317e-01      -3.631248485794e+03       1.593037142008e-01       1.593037142020e-01 
       2.876310002983e-02       1.985550234403e-01      -3.629174301891e+03      -3.653317310785e+03       1.999428948214e-01       1.939223451000e-01      -3.648247439232e+03       1.585871521356e-01       1.585871521371e-01 
       2.889529968376e-02       1.976613261754e-01      -3.646019383306e+03      -3.670400721823e+03       1.990429498514e-01       1.938706852816e-01      -3.665287214121e+03       1.578733056525e-01       1.578733056544e-01 
       2.902801254839e-02       1.967699259435e-01      -3.662887300025e+03      -3.687507597278e+03       1.981453179878e-01       1.962688526045e-01      -3.682350345447e+03       1.571612946810e-01       1.571612946832e-01 
       2.916125281569e-02       1.958810815664e-01      -3.679785961001e+03      -3.704645486274e+03       1.972502598657e-01       1.987255644528e-01      -3.699444437052e+03       1.564513261874e-01       1.564513261894e-01 
       2.929503516625e-02       1.949949643436e-01      -3.696721536600e+03      -3.721820629549e+03       1.963579479811e-01       1.990245408198e-01      -3.716575716474e+03       1.557435369328e-01       1.557435369344e-01 
       2.942937479065e-02       1.941116172524e-01      -3.713698355169e+03      -3.739036982321e+03       1.954684256158e-01       1.965867454044e-01      -3.733748196903e+03       1.550379614969e-01       1.550379614982e-01 
       2.956428741218e-02       1.932307949029e-01      -3.730714711589e+03      -3.756293162492e+03       1.945814456603e-01       1.927204189823e-01      -3.750960445332e+03       1.543344036202e-01       1.543344036214e-01 
       2.969978931066e-02       1.923523833317e-01      -3.747771760699e+03      -3.773590275836e+03       1.936968933551e-01       1.895903616988e-01      -3.768213574870e+03       1.536327722973e-01       1.536327722986e-01 
       2.983589734776e-02       1.914763032235e-01      -3.764871466314e+03      -3.790930165604e+03       1.928146888320e-01       1.886585525932e-01      -3.785509447242e+03       1.529330042783e-01       1.529330042799e-01 
       2.997262899363e-02       1.906029225037e-01      -3.782024762134e+03      -3.808323696780e+03       1.919352025877e-01       1.897490933374e-01      -3.802858934687e+03       1.522353933600e-01       1.522353933618e-01 
       3.011000235518e-02       1.897316692612e-01      -3.799223983978e+03      -3.825763250336e+03       1.910578587138e-01       1.912986381131e-01      -3.820254413640e+03       1.515394828117e-01       1.515394828134e-01 
       3.024803620590e-02       1.888630668409e-01      -3.816483687595e+03      -3.843263172891e+03       1.901831842149e-01       1.915711215675e-01      -3.837710259171e+03       1.508456906940e-01       1.508456906955e-01 
       3.038675001755e-02       1.879965473655e-01      -3.833796136905e+03      -3.860816067000e+03       1.893106072409e-01       1.898932644845e-01      -3.855219022558e+03       1.501535633034e-01       1.501535633047e-01 
       3.052616399362e-02       1.871321278980e-01      -3.851166041827e+03      -3.878426295527e+03       1.884401449771e-01       1.870413389785e-01      -3.872785120302e+03       1.494631143859e-01       1.494631143871e-01 
       3.066629910495e-02       1.862701507268e-01      -3.868604770848e+03      -3.896105272008e+03       1.875721421037e-01       1.845657980070e-01      -3.890419954863e+03       1.487746172997e-01       1.487746173009e-01 
       3.080717712740e-02       1.854103200834e-01      -3.886110821851e+03      -3.913851392350e+03       1.867063007860e-01       1.835999281535e-01      -3.908121938845e+03       1.480878358829e-01       1.480878358843e-01 
       3.094882068192e-02       1.845525079775e-01      -3.903686165071e+03      -3.931666610202e+03       1.858424921387e-01       1.840627741947e-01      -3.925893027879e+03       1.474026678547e-01       1.474026678562e-01 
       3.109125327712e-02       1.836965881557e-01      -3.921332722023e+03      -3.949553065581e+03       1.849805890233e-01       1.848314941297e-01      -3.943735326585e+03       1.467190122548e-01       1.467190122563e-01 
       3.123449935452e-02       1.828427506154e-01      -3.939059912490e+03      -3.967519790214e+03       1.841207827697e-01       1.846609954086e-01      -3.961657925348e+03       1.460370210926e-01       1.460370210940e-01 
       3.137858433671e-02       1.819909311222e-01      -3.956871670430e+03      -3.985570690178e+03       1.832630086939e-01       1.831391085149e-01      -3.979664733371e+03       1.453566430300e-01       1.453566430312e-01 
       3.152353467864e-02       1.811408640827e-01      -3.974767460585e+03      -4.003705460761e+03       1.824069993438e-01       1.809230522306e-01      -3.997755409389e+03       1.446776657947e-01       1.446776657958e-01 
       3.166937792232e-02       1.802929146700e-01      -3.992761436694e+03      -4.021937796759e+03       1.815531224493e-01       1.791431714483e-01      -4.015943716445e+03       1.440003812938e-01       1.440003812950e-01 
       3.181614275507e-02       1.794464773522e-01      -4.010845790453e+03      -4.040260255750e+03       1.807007682423e-01       1.784782640953e-01      -4.034222156470e+03       1.433243056830e-01       1.433243056843e-01 
       3.196385907183e-02       1.786015490050e-01      -4.029026542929e+03      -4.058678789643e+03       1.798499335761e-01       1.786622224268e-01      -4.052596690364e+03       1.426494364329e-01       1.426494364343e-01 
       3.211255804162e-02       1.777585323350e-01      -4.047319600482e+03      -4.077208900223e+03       1.790010239767e-01       1.787828701025e-01      -4.071082878990e+03       1.419760954403e-01       1.419760954416e-01 
       3.226227217867e-02       1.769167534568e-01      -4.065716063285e+03      -4.095841950629e+03       1.781533608457e-01       1.780713112138e-01      -4.089672046657e+03       1.413037443156e-01       1.413037443168e-01 
       3.241303541855e-02       1.760768074561e-01      -4.084236824725e+03      -4.114598610857e+03       1.773075434299e-01       1.765175212294e-01      -4.108384891873e+03       1.406328584588e-01       1.406328584599e-01 
       3.256488319967e-02       1.752379679645e-01      -4.102872271637e+03      -4.133469333065e+03       1.764628402831e-01       1.748100943695e-01      -4.127211859614e+03       1.399628576934e-01       1.399628576945e-01 
       3.271785255073e-02       1.744005848010e-01      -4.121638299325e+03      -4.152469868143e+03       1.756196036703e-01       1.736943969307e-01      -4.146168718364e+03       1.392940214183e-01       1.392940214194e-01 
       3.287198218451e-02       1.735642583073e-01      -4.140533325651e+03      -4.171598718498e+03       1.747774311387e-01       1.733378649690e-01      -4.165253957598e+03       1.386260304073e-01       1.386260304085e-01 
       3.302731259871e-02       1.727292403200e-01      -4.159572034649e+03      -4.190870163410e+03       1.739365762890e-01       1.732402412321e-01      -4.184481916100e+03       1.379590859791e-01       1.379590859803e-01 
       3.318388618428e-02       1.718953678930e-01      -4.178759002981e+03      -4.210289116731e+03       1.730968750318e-01       1.727294417533e-01      -4.203857452518e+03       1.372930577705e-01       1.372930577716e-01 
       3.334174734211e-02       1.710623488047e-01      -4.198096356694e+03      -4.229857557479e+03       1.722580331048e-01       1.715708358724e-01      -4.223382568570e+03       1.366277124999e-01       1.366277125009e-01 
       3.350094260877e-02       1.702302942583e-01      -4.217596774122e+03      -4.249587706308e+03       1.714201624931e-01       1.701370410184e-01      -4.243069553486e+03       1.359631392088e-01       1.359631392098e-01 
       3.366152079208e-02       1.693989329811e-01      -4.237263107049e+03      -4.269482932245e+03       1.705829900212e-01       1.690099512411e-01      -4.262921692950e+03       1.352991208871e-01       1.352991208881e-01 
       3.382353311761e-02       1.685684040957e-01      -4.257109836250e+03      -4.289557197734e+03       1.697466557897e-01       1.684263165405e-01      -4.282953027036e+03       1.346357689492e-01       1.346357689503e-01 
       3.398703338700e-02       1.677385738806e-01      -4.277144732546e+03      -4.309818275571e+03       1.689110251415e-01       1.680861395373e-01      -4.303171325612e+03       1.339729765098e-01       1.339729765109e-01 
       3.415207814938e-02       1.669088703519e-01      -4.297364492072e+03      -4.330263141138e+03       1.680755220921e-01       1.674923544830e-01      -4.323573520734e+03       1.333102866236e-01       1.333102866246e-01 
       3.431872688710e-02       1.660798019247e-01      -4.317794965036e+03      -4.350917020118e+03       1.672406586156e-01       1.664513819366e-01      -4.344184928800e+03       1.326481056231e-01       1.326481056241e-01 
       3.448704221730e-02       1.652507485947e-01      -4.338432586914e+03      -4.371776718584e+03       1.664058103704e-01       1.652312879821e-01      -4.365002298069e+03       1.319859381469e-01       1.319859381478e-01 
       3.465709011093e-02       1.644223035321e-01      -4.359307505429e+03      -4.392871360853e+03       1.655715746818e-01       1.642491667090e-01      -4.386054905608e+03       1.313242583950e-01       1.313242583959e-01 
       3.482894013096e-02       1.635934525402e-01      -4.380405880647e+03      -4.414188578622e+03       1.647369302493e-01       1.636299086230e-01      -4.407330153466e+03       1.306622555824e-01       1.306622555834e-01 
       3.500266569195e-02       1.627645587524e-01      -4.401753478972e+03      -4.435752937352e+03       1.639022427562e-01       1.631078718505e-01      -4.428852789630e+03       1.300002203231e-01       1.300002203240e-01 
       3.517834434320e-02       1.619353756978e-01      -4.423359526794e+03      -4.457573790593e+03       1.630672640068e-01       1.623455687718e-01      -4.450632144301e+03       1.293379556579e-01       1.293379556588e-01 
       3.535605807812e-02       1.611062110618e-01      -4.445250349474e+03      -4.479676499947e+03       1.622323038452e-01       1.613061218395e-01      -4.472693723641e+03       1.286757077661e-01       1.286757077670e-01 
       3.553589367267e-02       1.602761865248e-01      -4.467418466498e+03      -4.502054962344e+03       1.613964778001e-01       1.602605357664e-01      -4.495031207778e+03       1.280127745019e-01       1.280127745028e-01 
       3.571794305632e-02       1.594451681864e-01      -4.489879582343e+03      -4.524724071585e+03       1.605596510415e-01       1.594521320002e-01      -4.517659614277e+03       1.273490492194e-01       1.273490492203e-01 
       3.590230371914e-02       1.586134883875e-01      -4.512663255487e+03      -4.547713325118e+03       1.597221582331e-01       1.588211570955e-01      -4.540608440320e+03       1.266847973573e-01       1.266847973582e-01 
       3.608907915936e-02       1.577808118982e-01      -4.535781944483e+03      -4.571034640503e+03       1.588836618065e-01       1.581074420894e-01      -4.563889685409e+03       1.260197514097e-01       1.260197514106e-01 
       3.627837937633e-02       1.569469474200e-01      -4.559252635818e+03      -4.594705408404e+03       1.580439691215e-01       1.571821913515e-01      -4.587520670123e+03       1.253537583431e-01       1.253537583439e-01 
       3.647032141422e-02       1.561116123617e-01      -4.583092056110e+03      -4.618741581785e+03       1.572027956178e-01       1.561894045296e-01      -4.611517464952e+03       1.246865927730e-01       1.246865927739e-01 
       3.666502996307e-02       1.552744924506e-01      -4.607316565544e+03      -4.643159761967e+03       1.563598248234e-01       1.553380545773e-01      -4.635896627290e+03       1.240180035686e-01       1.240180035695e-01 
       3.686263802426e-02       1.544355673117e-01      -4.631953477051e+03      -4.667986889274e+03       1.555150362230e-01       1.546235418904e-01      -4.660685147563e+03       1.233479745425e-01       1.233479745434e-01 
       3.706328764880e-02       1.535946714920e-01      -4.657027596648e+03      -4.693247616555e+03       1.546682632077e-01       1.538618530941e-01      -4.685907694636e+03       1.226763735839e-01       1.226763735847e-01 
       3.726713075816e-02       1.527511841698e-01      -4.682551615477e+03      -4.718954690461e+03       1.538188806152e-01       1.529541805387e-01      -4.711577002041e+03       1.220027047762e-01       1.220027047769e-01 
       3.747433005868e-02       1.519056869032e-01      -4.708578698684e+03      -4.745159867744e+03       1.529674740792e-01       1.520148874783e-01      -4.737745032815e+03       1.213274331705e-01       1.213274331712e-01 
       3.768506006250e-02       1.510566156187e-01      -4.735095492828e+03      -4.771851215691e+03       1.521124685812e-01       1.511812697912e-01      -4.764399632541e+03       1.206493088746e-01       1.206493088754e-01 
       3.789950822990e-02       1.502048151841e-01      -4.762169005609e+03      -4.799094082583e+03       1.512547149061e-01       1.504131374077e-01      -4.791606391082e+03       1.199690073040e-01       1.199690073047e-01 
       3.811787625070e-02       1.493494486803e-01      -4.789814743968e+03      -4.826904422051e+03       1.503933702813e-01       1.495736261857e-01      -4.819381185716e+03       1.192858598102e-01       1.192858598109e-01 
       3.834038148490e-02       1.484902983096e-01      -4.818071911282e+03      -4.855320722935e+03       1.495282153904e-01       1.486518357463e-01      -4.847762605813e+03       1.185996926333e-01       1.185996926340e-01 
       3.856725858652e-02       1.476270474831e-01      -4.846979862573e+03      -4.884382046292e+03       1.486589314330e-01       1.477622867356e-01      -4.876789745938e+03       1.179102529759e-01       1.179102529766e-01 
       3.879876133894e-02       1.467591640817e-01      -4.876574656095e+03      -4.914124326129e+03       1.477849825698e-01       1.469409578219e-01      -4.906498547703e+03       1.172171157942e-01       1.172171157949e-01 
       3.903516473463e-02       1.458864393708e-01      -4.906908139700e+03      -4.944598534686e+03       1.469061586125e-01       1.460967106901e-01      -4.936940105254e+03       1.165201146445e-01       1.165201146452e-01 
