# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5500, i.e. number of multipoles equal to 5499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.731604400456e-10       8.094602255845e-15       2.098057295069e-13       5.568045121522e-17       7.410749637290e-11       1.010919792826e-11      -6.322689832387e-15 
   41       1.759253093130e-10       8.787294993221e-15       1.982510588062e-13       5.850765137152e-17       7.039310787450e-11       9.629174228320e-12      -6.618401279377e-15 
   42       1.787313273915e-10       9.516616844467e-15       1.852290425066e-13       6.140676383565e-17       6.692094289498e-11       9.181570581076e-12      -7.114873545815e-15 
   43       1.815713252903e-10       1.028347033782e-14       1.706615496585e-13       6.437784768705e-17       6.368157686869e-11       8.764583030653e-12      -7.688639178552e-15 
   44       1.844325489832e-10       1.108876587979e-14       1.544616818510e-13       6.742094905608e-17       6.065118528239e-11       8.374393830244e-12      -8.189385379996e-15 
   45       1.873018623590e-10       1.193331588963e-14       1.365469573845e-13       7.053609412869e-17       5.780000444179e-11       8.006452968556e-12      -8.481153577096e-15 
   46       1.901843135955e-10       1.281747731920e-14       1.168851051073e-13       7.372326722570e-17       5.512342808651e-11       7.660151293642e-12      -8.584353251302e-15 
   47       1.930893234610e-10       1.374140380694e-14       9.546084870067e-14       7.698242504466e-17       5.261825988802e-11       7.335276177417e-12      -8.573514144415e-15 
   48       1.960253586773e-10       1.470513807000e-14       7.226339636147e-14       8.031350142489e-17       5.027333850443e-11       7.030620663685e-12      -8.539050144513e-15 
   49       1.989997905974e-10       1.570860666396e-14       4.728658378404e-14       8.371640632112e-17       4.806894586441e-11       6.743908633846e-12      -8.588141420786e-15 
   50       2.020178800813e-10       1.675172915858e-14       2.052170833079e-14       8.719103042254e-17       4.598272333221e-11       6.472513242048e-12      -8.814563073823e-15 
   51       2.050797351499e-10       1.783479275840e-14      -8.066593238856e-15       9.073726286928e-17       4.401068615649e-11       6.216015735451e-12      -9.196469701731e-15 
   52       2.081822832364e-10       1.895817031060e-14      -3.852252306254e-14       9.435497657071e-17       4.215089033863e-11       5.974211841139e-12      -9.672390434089e-15 
   53       2.113198946984e-10       2.012221491724e-14      -7.089258183384e-14       9.804402223769e-17       4.039714460666e-11       5.746342587759e-12      -1.016929199915e-14 
   54       2.144842003754e-10       2.132726007932e-14      -1.052257697646e-13       1.018042276218e-16       3.873872495246e-11       5.531056801555e-12      -1.060199951823e-14 
   55       2.176669653356e-10       2.257352871738e-14      -1.415614830403e-13       1.056354196048e-16       3.716362791725e-11       5.326810998487e-12      -1.089345926183e-14 
   56       2.208699640742e-10       2.386083343666e-14      -1.798892217678e-13       1.095374986358e-16       3.566993082796e-11       5.133271311001e-12      -1.104274844536e-14 
   57       2.240972389644e-10       2.518880205373e-14      -2.201792246182e-13       1.135103814535e-16       3.425675367689e-11       4.950194138830e-12      -1.107294600259e-14 
   58       2.273521970130e-10       2.655695886407e-14      -2.623936239962e-13       1.175539799828e-16       3.292082325372e-11       4.776999248910e-12      -1.101199862064e-14 
   59       2.306375464906e-10       2.796472123585e-14      -3.064861676064e-13       1.216682014645e-16       3.165632555597e-11       4.612749312821e-12      -1.089295355879e-14 
   60       2.339552335611e-10       2.941139620377e-14      -3.524019400187e-13       1.258529485845e-16       3.045475819953e-11       4.456129444234e-12      -1.075419146742e-14 
   61       2.373066180123e-10       3.089624494458e-14      -4.000899993322e-13       1.301081456262e-16       2.930728098557e-11       4.305812771212e-12      -1.063091165756e-14 
   62       2.406931899000e-10       3.241870082130e-14      -4.495452316007e-13       1.344338234911e-16       2.821271803460e-11       4.161699333282e-12      -1.052682783271e-14 
   63       2.441159020431e-10       3.397819445975e-14      -5.007754397507e-13       1.388300540787e-16       2.717109809138e-11       4.023920222494e-12      -1.043650338820e-14 
   64       2.475748904395e-10       3.557408895799e-14      -5.537893862386e-13       1.432969268844e-16       2.618124789389e-11       3.892468035926e-12      -1.035349449406e-14 
   65       2.510694184826e-10       3.720567863393e-14      -6.085969244031e-13       1.478345499548e-16       2.524072384844e-11       3.767188661723e-12      -1.027030536080e-14 
   66       2.545978211775e-10       3.887218777305e-14      -6.652091298171e-13       1.524430508430e-16       2.434574370474e-11       3.647773065133e-12      -1.017834350514e-14 
   67       2.581574493579e-10       4.057276937592e-14      -7.236384316401e-13       1.571225775635e-16       2.349111823103e-11       3.533749074546e-12      -1.006787501578e-14 
   68       2.617457138917e-10       4.230650939458e-14      -7.838907648190e-13       1.618732914158e-16       2.267163045974e-11       3.424615280872e-12      -9.930754679304e-15 
   69       2.653635886859e-10       4.407244323746e-14      -8.459398865386e-13       1.666953416294e-16       2.188665067914e-11       3.320292602044e-12      -9.769358734803e-15 
   70       2.690127205325e-10       4.586954037435e-14      -9.097480676633e-13       1.715888872737e-16       2.113633811520e-11       3.220749881856e-12      -9.589390084267e-15 
   71       2.726943647664e-10       4.769669805158e-14      -9.752735400124e-13       1.765541056688e-16       2.042024535854e-11       3.125865375154e-12      -9.397289345098e-15 
   72       2.764093576147e-10       4.955274018005e-14      -1.042470423642e-12       1.815911931333e-16       1.973728706172e-11       3.035422168479e-12      -9.200261084151e-15 
   73       2.801580885463e-10       5.143641622323e-14      -1.111288654126e-12       1.867003657313e-16       1.908570863670e-11       2.949103600720e-12      -9.006300051778e-15 
   74       2.839404726207e-10       5.334640008519e-14      -1.181673909839e-12       1.918818600194e-16       1.846305495212e-11       2.866488683761e-12      -8.824217415867e-15 
   75       2.877559228371e-10       5.528128899857e-14      -1.253567539238e-12       1.971359337947e-16       1.786613903072e-11       2.787047523134e-12      -8.663666995884e-15 
