#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_cdm             14:theta_cdm             15:delta_ncdm[0]         16:theta_ncdm[0]         17:shear_ncdm[0]         18:cs2_ncdm[0]           19:delta_ddec[0]         20:theta_ddec[0]         21:shear_ddec[0]         22:cs2_ddec[0]        
       1.664137571720e+00       4.060017346461e-06      -1.208580414190e+00       5.014720382133e-07       6.594408981275e-12       1.648602245319e-11       1.219610984642e-19       3.297204490637e-12      -9.064353106427e-01       5.014720382133e-07       6.131379860562e-01       6.978550333220e-01      -9.064353106427e-01       5.014721656597e-07      -1.208580415140e+00       5.014719774251e-07       1.096085463921e-07       3.333333333333e-01      -1.208580414190e+00       5.014720150070e-07       1.909674056956e-08       3.333333333333e-01 
       1.865848735431e+00       4.553607319181e-06      -1.212888302119e+00       5.640782895475e-07       9.330769301207e-12       2.332692325302e-11       2.170792315269e-19       4.665384650603e-12      -9.096662265893e-01       5.640782895475e-07       6.136354297835e-01       6.967780971629e-01      -9.096662265894e-01       5.640784690860e-07      -1.212888303313e+00       5.640782035575e-07       1.382965867944e-07       3.333333333333e-01      -1.212888302119e+00       5.640782622873e-07       1.909674047905e-08       3.333333333333e-01 
       2.067559899142e+00       5.047515712573e-06      -1.216210763428e+00       6.265697319069e-07       1.273459715120e-11       3.183649287800e-11       3.640241871405e-19       6.367298575600e-12      -9.121580725711e-01       6.265697319070e-07       6.139145611491e-01       6.959475218644e-01      -9.121580725712e-01       6.265699760655e-07      -1.216210764894e+00       6.265696144985e-07       1.703526132849e-07       3.333333333333e-01      -1.216210763428e+00       6.265697005156e-07       1.909674051804e-08       3.333333333333e-01 
       2.269271062853e+00       5.541742526638e-06      -1.218826331000e+00       6.889554142510e-07       1.687865207312e-11       4.219663018281e-11       5.815942715415e-19       8.439326036562e-12      -9.141197482499e-01       6.889554142512e-07       6.140725764793e-01       6.952936741982e-01      -9.141197482501e-01       6.889557368976e-07      -1.218826332765e+00       6.889552585099e-07       2.057704753323e-07       3.333333333333e-01      -1.218826331000e+00       6.889553786339e-07       1.909674051398e-08       3.333333333333e-01 
       2.470982226564e+00       6.036287761376e-06      -1.220927066734e+00       7.512471301774e-07       2.183585254804e-11       5.458963137011e-11       8.926879946234e-19       1.091792627402e-11      -9.156953000509e-01       7.512471301777e-07       6.141607002506e-01       6.947685386825e-01      -9.156953000511e-01       7.512475465168e-07      -1.220927068826e+00       7.512469284909e-07       2.445447789116e-07       3.333333333333e-01      -1.220927066735e+00       7.512470902205e-07       1.909674057269e-08       3.333333333333e-01 
       2.672693390275e+00       6.531151416786e-06      -1.222646554644e+00       8.134563256921e-07       2.767927372447e-11       6.919818431118e-11       1.324719307618e-18       1.383963686224e-11      -9.169849159829e-01       8.134563256925e-07       6.142072745849e-01       6.943387193085e-01      -9.169849159832e-01       8.134568522632e-07      -1.222646557091e+00       8.134560697486e-07       2.866708578006e-07       3.333333333333e-01      -1.222646554644e+00       8.134562812603e-07       1.909674053591e-08       3.333333333333e-01 
       2.874404553986e+00       7.026333492868e-06      -1.224079063274e+00       8.755931327282e-07       3.448214587130e-11       8.620536467825e-11       1.910035650821e-18       1.724107293565e-11      -9.180592974553e-01       8.755931327287e-07       6.142286276588e-01       6.939806489347e-01      -9.180592974558e-01       8.755937874014e-07      -1.224079066103e+00       8.755928135162e-07       3.321446107069e-07       3.333333333333e-01      -1.224079063274e+00       8.755930836635e-07       1.909674052159e-08       3.333333333333e-01 
       3.183735801127e+00       7.786331401515e-06      -1.225867310615e+00       9.707608568201e-07       4.694641281884e-11       1.173660320471e-10       3.193433320918e-18       2.347320640942e-11      -9.194004829609e-01       9.707608568209e-07       6.142333887986e-01       6.935336822899e-01      -9.194004829616e-01       9.707617456967e-07      -1.225867314084e+00       9.707604214731e-07       4.083753795686e-07       3.333333333333e-01      -1.225867310615e+00       9.707608002867e-07       1.909674048238e-08       3.333333333333e-01 
       3.493067048268e+00       8.547078150052e-06      -1.227301684545e+00       1.065803385275e-06       6.210502950802e-11       1.552625737701e-10       5.090398626741e-18       3.105251475401e-11      -9.204762634087e-01       1.065803385276e-06       6.142202908675e-01       6.931751938038e-01      -9.204762634098e-01       1.065804558283e-06      -1.227301688720e+00       1.065802808418e-06       4.924592006436e-07       3.333333333333e-01      -1.227301684545e+00       1.065803320746e-06       1.909674054623e-08       3.333333333333e-01 
       3.802398295409e+00       9.308573738478e-06      -1.228488419663e+00       1.160739793216e-06       8.022420031324e-11       2.005605007831e-10       7.799402874165e-18       4.011210015662e-11      -9.213663147470e-01       1.160739793218e-06       6.141988702206e-01       6.928786248153e-01      -9.213663147485e-01       1.160741305046e-06      -1.228488424607e+00       1.160739046937e-06       5.843864970264e-07       3.333333333333e-01      -1.228488419663e+00       1.160739720058e-06       1.909674057406e-08       3.333333333333e-01 
