# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 6000, i.e. number of multipoles equal to 5999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.948920857616e-10       4.470012992306e-15       3.052512597990e-13       0.000000000000e+00       6.655474178661e-09       6.852335548064e-10      -1.814724374329e-12 
    3       1.729837146828e-10       5.126992808416e-15       3.636024509443e-13       0.000000000000e+00       4.130985995420e-09       4.722101553922e-10      -1.280976875393e-12 
    4       1.563615174079e-10       3.880107718775e-15       3.432874652348e-13       0.000000000000e+00       2.880260146799e-09       3.506882656756e-10      -7.378919272311e-13 
    5       1.446523830127e-10       2.267350064372e-15       2.900077124478e-13       0.000000000000e+00       2.151259525896e-09       2.731290531757e-10      -3.186045928918e-13 
    6       1.365992503146e-10       1.178572933728e-15       2.305110108026e-13       0.000000000000e+00       1.679493315874e-09       2.198245004842e-10      -4.702769901920e-14 
    7       1.310781071864e-10       6.849769402051e-16       1.793862058052e-13       0.000000000000e+00       1.353257246324e-09       1.812665624711e-10       9.166623458182e-14 
    8       1.274069288899e-10       5.034342574936e-16       1.422636300271e-13       0.000000000000e+00       1.116979440200e-09       1.523612005901e-10       1.307850591400e-13 
    9       1.250629424969e-10       4.070699567778e-16       1.195987173400e-13       0.000000000000e+00       9.396706516873e-10       1.301379784767e-10       1.092530646527e-13 
   10       1.236917251793e-10       3.276995196971e-16       1.091453767521e-13       0.000000000000e+00       8.025737687802e-10       1.126490592035e-10       6.239900862519e-14 
   11       1.230796234748e-10       2.751153278173e-16       1.075024660635e-13       0.000000000000e+00       6.846649014904e-10       9.900246292300e-11       1.667365565732e-14 
   12       1.229592785285e-10       2.564179624386e-16       1.113588886711e-13       0.000000000000e+00       5.979155702501e-10       8.724526530085e-11      -1.480885795625e-14 
   13       1.232757087871e-10       2.615285196119e-16       1.180853756932e-13       0.000000000000e+00       5.266679936465e-10       7.741243789959e-11      -2.787561552420e-14 
   14       1.239752652541e-10       2.815148904603e-16       1.259202348401e-13       0.000000000000e+00       4.673608482484e-10       6.908665659261e-11      -2.614656348634e-14 
   15       1.249621447506e-10       3.171952193245e-16       1.341242881006e-13       0.000000000000e+00       4.174277538397e-10       6.209453621835e-11      -1.637365642918e-14 
   16       1.261918040728e-10       3.727581931888e-16       1.425354371749e-13       0.000000000000e+00       3.749668121748e-10       5.609357705213e-11      -5.556883923747e-15 
   17       1.275972305817e-10       4.493699299928e-16       1.512787027739e-13       0.000000000000e+00       3.385404667523e-10       5.087143019304e-11       1.542344850931e-15 
   18       1.291624684570e-10       5.452154059652e-16       1.607015000801e-13       0.000000000000e+00       3.069286470517e-10       4.632285344278e-11       3.138938633463e-15 
   19       1.309038225512e-10       6.597711108256e-16       1.708196014803e-13       0.000000000000e+00       2.796223634284e-10       4.239291844293e-11       2.141376691504e-16 
