# Matter power spectrum P(k) at redshift z=0
# for k=1.02735e-05 to 23.4548 h/Mpc,
# number of wavenumbers equal to 850
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       4.335529938678e-03       1.442742055366e+04 
       4.455818884074e-03       1.471596782707e+04 
       4.576434143550e-03       1.500017273561e+04 
       4.697353332514e-03       1.528000593179e+04 
       4.818556013182e-03       1.555545078662e+04 
       4.940023501429e-03       1.582649759357e+04 
       5.061738694520e-03       1.609314048244e+04 
       5.183685917414e-03       1.635538236803e+04 
       5.305850785555e-03       1.661322738906e+04 
       5.428220082303e-03       1.686668171443e+04 
       5.550781649350e-03       1.711577903277e+04 
       5.673524288655e-03       1.736052160762e+04 
       5.796437674597e-03       1.760092985218e+04 
       5.919512275208e-03       1.783703793492e+04 
       6.042739281462e-03       1.806886262899e+04 
       6.166110543727e-03       1.829644442617e+04 
       6.289618514588e-03       1.851980246598e+04 
       6.413256197345e-03       1.873897130853e+04 
       6.537017099560e-03       1.895398901207e+04 
       6.660895191115e-03       1.916489029181e+04 
       6.784884866300e-03       1.937170433567e+04 
       6.908980909492e-03       1.957447076736e+04 
       7.033178464057e-03       1.977322924363e+04 
       7.157473004142e-03       1.996800478970e+04 
       7.281860309047e-03       2.015885190823e+04 
       7.406336439925e-03       2.034580331973e+04 
       7.530897718571e-03       2.052888629000e+04 
       7.655540708090e-03       2.070815324678e+04 
       7.780262195262e-03       2.088364067488e+04 
       7.905059174430e-03       2.105538608731e+04 
       8.029928832773e-03       2.122342586597e+04 
       8.154868536831e-03       2.138779821259e+04 
       8.279875820148e-03       2.154855105069e+04 
       8.404948371955e-03       2.170570746183e+04 
       8.530084026770e-03       2.185931345100e+04 
       8.655280754846e-03       2.200941901123e+04 
       8.780536653391e-03       2.215605348428e+04 
       8.905849938479e-03       2.229925378971e+04 
       9.031218937608e-03       2.243905777670e+04 
       9.156642082825e-03       2.257550274937e+04 
       9.282117904397e-03       2.270863090756e+04 
       9.407645024957e-03       2.283847518642e+04 
       9.533222154095e-03       2.296507258601e+04 
       9.658848083362e-03       2.308846068362e+04 
       9.784521681637e-03       2.320867182889e+04 
       9.910241890845e-03       2.332574443336e+04 
       1.003600772199e-02       2.343971896274e+04 
       1.016181825146e-02       2.355062807509e+04 
       1.028767261763e-02       2.365850496637e+04 
       1.041357001768e-02       2.376338908779e+04 
       1.053950970467e-02       2.386530554972e+04 
       1.066549098476e-02       2.396429760267e+04 
       1.079151321474e-02       2.406039845879e+04 
       1.091757579960e-02       2.415363968972e+04 
       1.104367819038e-02       2.424405708366e+04 
       1.116981988209e-02       2.433167022257e+04 
       1.129600041186e-02       2.441653687534e+04 
       1.142221935712e-02       2.449866107662e+04 
       1.154847633398e-02       2.457809315018e+04 
       1.167477099569e-02       2.465486538074e+04 
       1.180110303122e-02       2.472899720412e+04 
       1.192747216393e-02       2.480052734891e+04 
       1.205387815036e-02       2.486949371161e+04 
       1.218032077904e-02       2.493591246980e+04 
       1.230679986945e-02       2.499981752643e+04 
       1.243331527104e-02       2.506124958268e+04 
       1.255986686228e-02       2.512023932774e+04 
       1.268645454984e-02       2.517680076536e+04 
       1.281307826778e-02       2.523097745906e+04 
       1.293973797681e-02       2.528279622035e+04 
       1.306643366364e-02       2.533227632717e+04 
       1.319316534034e-02       2.537944858561e+04 
       1.331993304376e-02       2.542434691893e+04 
       1.344673683500e-02       2.546699541202e+04 
       1.357357679894e-02       2.550742487689e+04 
       1.370045304378e-02       2.554565940573e+04 
       1.382736570064e-02       2.558173319675e+04 
       1.395431492319e-02       2.561566458220e+04 
       1.408130088732e-02       2.564748099306e+04 
       1.420832379085e-02       2.567721890262e+04 
       1.433538385324e-02       2.570490416393e+04 
       1.446248131537e-02       2.573054831753e+04 
       1.458125550442e-02       2.575269358874e+04 
       1.458961643934e-02       2.575419028970e+04 
       1.471678950827e-02       2.577584799440e+04 
       1.484400082616e-02       2.579555060610e+04 
       1.497125071776e-02       2.581332578881e+04 
       1.509853952848e-02       2.582919827344e+04 
       1.522586762428e-02       2.584318914203e+04 
       1.535323539167e-02       2.585532409163e+04 
       1.548064323762e-02       2.586563968193e+04 
       1.560809158958e-02       2.587413640394e+04 
       1.573558089547e-02       2.588086164845e+04 
       1.586311162375e-02       2.588582709512e+04 
       1.599068426341e-02       2.588905617933e+04 
       1.611829932409e-02       2.589057902942e+04 
       1.624595733615e-02       2.589040266337e+04 
       1.637365885078e-02       2.588858515580e+04 
       1.650140444009e-02       2.588511056008e+04 
       1.662919469732e-02       2.588002886338e+04 
       1.675703023694e-02       2.587334982770e+04 
       1.688491169485e-02       2.586512192981e+04 
       1.701283972858e-02       2.585530272303e+04 
       1.714081501749e-02       2.584397042423e+04 
       1.726883826299e-02       2.583114727631e+04 
       1.739691018882e-02       2.581683208712e+04 
       1.752503154126e-02       2.580105570023e+04 
       1.765320308945e-02       2.578385176766e+04 
       1.778142562568e-02       2.576521779682e+04 
       1.790969996565e-02       2.574517764722e+04 
       1.803802694888e-02       2.572376927016e+04 
       1.816640743897e-02       2.570101039228e+04 
       1.829484232403e-02       2.567692136328e+04 
       1.842333251702e-02       2.565151576304e+04 
       1.855187895613e-02       2.562481121093e+04 
       1.868048260524e-02       2.559685352007e+04 
       1.880914445430e-02       2.556762359506e+04 
       1.893786551981e-02       2.553716481551e+04 
       1.906664684526e-02       2.550546274918e+04 
       1.919548950162e-02       2.547262089503e+04 
       1.932439458786e-02       2.543857959487e+04 
       1.945336323142e-02       2.540338573949e+04 
       1.958239658880e-02       2.536706584110e+04 
       1.971149584607e-02       2.532962625032e+04 
       1.984066221950e-02       2.529107025059e+04 
       1.996989695609e-02       2.525145329813e+04 
       2.009920133423e-02       2.521078567089e+04 
       2.022857666434e-02       2.516905056604e+04 
       2.035802428951e-02       2.512631360251e+04 
       2.048754558616e-02       2.508258628793e+04 
       2.061714196479e-02       2.503782701585e+04 
       2.074681487069e-02       2.499212854671e+04 
       2.087656578465e-02       2.494549552608e+04 
       2.100639622377e-02       2.489787708033e+04 
       2.113630774228e-02       2.484940787026e+04 
       2.126630193229e-02       2.479996639203e+04 
       2.139638042471e-02       2.474969408337e+04 
       2.152654489007e-02       2.469854920975e+04 
       2.165679703947e-02       2.464655448557e+04 
       2.178713862548e-02       2.459370069618e+04 
       2.191757144310e-02       2.453999602748e+04 
       2.204809733079e-02       2.448559525408e+04 
       2.217871817142e-02       2.443037627275e+04 
       2.230943589341e-02       2.437439594733e+04 
       2.244025247174e-02       2.431760732504e+04 
       2.257116992911e-02       2.426015689624e+04 
       2.270219033711e-02       2.420192392662e+04 
       2.283331581736e-02       2.414300023268e+04 
       2.296454854279e-02       2.408343246549e+04 
       2.309589073890e-02       2.402313565825e+04 
       2.322734468502e-02       2.396221780832e+04 
       2.335891271576e-02       2.390065072428e+04 
       2.349059722228e-02       2.383853135382e+04 
       2.362240065383e-02       2.377567051429e+04 
       2.375432551919e-02       2.371224746719e+04 
       2.388637438821e-02       2.364824638439e+04 
       2.401854989336e-02       2.358368283420e+04 
       2.415085473142e-02       2.351854820596e+04 
       2.428329166514e-02       2.345286097823e+04 
       2.441586352494e-02       2.338663990117e+04 
       2.454857321079e-02       2.331990129321e+04 
       2.468142369399e-02       2.325266817896e+04 
       2.481441801914e-02       2.318501368473e+04 
       2.494755930608e-02       2.311673972883e+04 
       2.508085075199e-02       2.304807968347e+04 
       2.521429563346e-02       2.297899425862e+04 
       2.534789730872e-02       2.290943846102e+04 
       2.548165921987e-02       2.283947482513e+04 
       2.561558489524e-02       2.276906732015e+04 
       2.574967795181e-02       2.269833363344e+04 
       2.588394209772e-02       2.262708677965e+04 
       2.601838113487e-02       2.255553195814e+04 
       2.615299896159e-02       2.248358473011e+04 
       2.628779957541e-02       2.241128145166e+04 
       2.642278707600e-02       2.233861159461e+04 
       2.655796566807e-02       2.226566573053e+04 
       2.669333966451e-02       2.219239084062e+04 
       2.682891348959e-02       2.211877684505e+04 
       2.696469168225e-02       2.204488301959e+04 
       2.710067889959e-02       2.197070549877e+04 
       2.723687992039e-02       2.189622480117e+04 
       2.737329964881e-02       2.182150869362e+04 
       2.750994311830e-02       2.174644920360e+04 
       2.764681549549e-02       2.167121487580e+04 
       2.778392208438e-02       2.159569419253e+04 
       2.792126833067e-02       2.151995925496e+04 
       2.805885982612e-02       2.144403097908e+04 
       2.819670231330e-02       2.136791136742e+04 
       2.833480169033e-02       2.129150315556e+04 
       2.847316401594e-02       2.121494942912e+04 
       2.861179551463e-02       2.113821740413e+04 
       2.875070258213e-02       2.106128039596e+04 
       2.888989179104e-02       2.098424259473e+04 
       2.902936989667e-02       2.090696613157e+04 
       2.916914384316e-02       2.082959380957e+04 
       2.930922076986e-02       2.075201603840e+04 
       2.944960801796e-02       2.067440016372e+04 
       2.959031313739e-02       2.059655900975e+04 
       2.973134389403e-02       2.051866749523e+04 
       2.987270827724e-02       2.044063687177e+04 
       3.001441450769e-02       2.036248204846e+04 
       3.015647104552e-02       2.028422767145e+04 
       3.029888659896e-02       2.020587410747e+04 
       3.044167013317e-02       2.012750171505e+04 
       3.058483087963e-02       2.004904303283e+04 
       3.072837834586e-02       1.997045918659e+04 
       3.087232232562e-02       1.989191616186e+04 
       3.101667290960e-02       1.981318504269e+04 
       3.116144049654e-02       1.973441515416e+04 
       3.130663580496e-02       1.965567918142e+04 
       3.145226988536e-02       1.957684483312e+04 
       3.159835413309e-02       1.949799402708e+04 
       3.174490030179e-02       1.941908483418e+04 
       3.189192051748e-02       1.934017162437e+04 
       3.203942729336e-02       1.926125113856e+04 
       3.218743354537e-02       1.918226776008e+04 
       3.233595260852e-02       1.910334116741e+04 
       3.248499825399e-02       1.902439131212e+04 
       3.263458470722e-02       1.894543621672e+04 
       3.278472666682e-02       1.886645134997e+04 
       3.293543932459e-02       1.878749029553e+04 
       3.308673838647e-02       1.870853545440e+04 
       3.323864009474e-02       1.862967883920e+04 
       3.339116125130e-02       1.855073088596e+04 
       3.354431924234e-02       1.847189270991e+04 
       3.369813206428e-02       1.839298635651e+04 
       3.385261835117e-02       1.831413753673e+04 
       3.400779740372e-02       1.823533171555e+04 
       3.416368921987e-02       1.815657786785e+04 
       3.432031452723e-02       1.807779071827e+04 
       3.447769481733e-02       1.799911857675e+04 
       3.463585238194e-02       1.792053504374e+04 
       3.479481035157e-02       1.784181388215e+04 
       3.495459273628e-02       1.776331675640e+04 
       3.511522446894e-02       1.768476064740e+04 
       3.527673145131e-02       1.760633529177e+04 
       3.543914060283e-02       1.752785703338e+04 
       3.560247991263e-02       1.744946744949e+04 
       3.576677849487e-02       1.737117860444e+04 
       3.593206664762e-02       1.729286700998e+04 
       3.609837591567e-02       1.721465033321e+04 
       3.626573915752e-02       1.713648729202e+04 
       3.643419061693e-02       1.705831539470e+04 
       3.660376599932e-02       1.698027065865e+04 
       3.677450255347e-02       1.690223656040e+04 
       3.694643915907e-02       1.682426179856e+04 
       3.711961642039e-02       1.674631884153e+04 
       3.729407676682e-02       1.666844060582e+04 
       3.746986456072e-02       1.659058702096e+04 
       3.764702621334e-02       1.651284401995e+04 
       3.782561030946e-02       1.643502506899e+04 
       3.800566774162e-02       1.635739991460e+04 
       3.818725185471e-02       1.627970405996e+04 
       3.837041860203e-02       1.620205093720e+04 
       3.855522671382e-02       1.612444414363e+04 
       3.874173787950e-02       1.604688535408e+04 
       3.893001694499e-02       1.596931949938e+04 
       3.912013212653e-02       1.589179629514e+04 
       3.931215524282e-02       1.581430009714e+04 
       3.950616196719e-02       1.573680061609e+04 
       3.970223210203e-02       1.565928556024e+04 
       3.990044987786e-02       1.558176099230e+04 
       4.010090427955e-02       1.550425953052e+04 
       4.030368940291e-02       1.542679436685e+04 
       4.050890484479e-02       1.534927646783e+04 
       4.071665613083e-02       1.527168941255e+04 
       4.092705518487e-02       1.519404166312e+04 
       4.114022084525e-02       1.511642882107e+04 
       4.135627943352e-02       1.503872929118e+04 
       4.157536538188e-02       1.496101711558e+04 
       4.179762192697e-02       1.488313128999e+04 
       4.202320187813e-02       1.480522720756e+04 
       4.225226847013e-02       1.472718641870e+04 
       4.248499631127e-02       1.464911610994e+04 
       4.272157244006e-02       1.457086632030e+04 
       4.296219750515e-02       1.449247701104e+04 
       4.320708708617e-02       1.441395766862e+04 
       4.345647317561e-02       1.433526039988e+04 
       4.371060584555e-02       1.425634908887e+04 
       4.396975512697e-02       1.417728918690e+04 
       4.423421313441e-02       1.409791668892e+04 
       4.450429647462e-02       1.401836487210e+04 
       4.478034898494e-02       1.393850282074e+04 
       4.506274485580e-02       1.385835141317e+04 
       4.535189220227e-02       1.377784147412e+04 
       4.564823716236e-02       1.369699626033e+04 
       4.595226861560e-02       1.361577253804e+04 
       4.626452363460e-02       1.353410692559e+04 
       4.658559380650e-02       1.345195195617e+04 
       4.691613259066e-02       1.336930303309e+04 
       4.725686391609e-02       1.328607753047e+04 
       4.760859226853e-02       1.320222880727e+04 
       4.797221457507e-02       1.311769988366e+04 
       4.834873426804e-02       1.303243419893e+04 
       4.873927800244e-02       1.294634306293e+04 
       4.914511561964e-02       1.285931679428e+04 
       4.956768410016e-02       1.277134568356e+04 
       5.000861643991e-02       1.268219067454e+04 
       5.046977662859e-02       1.259182493752e+04 
       5.095330221923e-02       1.250009011662e+04 
       5.146165637063e-02       1.240673325403e+04 
       5.199769173516e-02       1.231162041093e+04 
       5.256472916703e-02       1.221451273893e+04 
       5.316665493874e-02       1.211503693297e+04 
       5.380804094473e-02       1.201285787854e+04 
       5.449429313176e-02       1.190755151302e+04 
       5.523183386313e-02       1.179850984894e+04 
       5.602832352038e-02       1.168498433997e+04 
       5.689292419167e-02       1.156600006423e+04 
       5.783660149455e-02       1.144038176104e+04 
       5.887244522265e-02       1.130636771918e+04 
       6.001595846639e-02       1.116177359260e+04 
       6.128520774168e-02       1.100361219450e+04 
       6.270063300765e-02       1.082789840888e+04 
       6.428418998647e-02       1.062943170382e+04 
       6.605739323785e-02       1.040173895740e+04 
       6.803791392072e-02       1.013738014391e+04 
       7.023494477016e-02       9.829001505337e+03 
       7.264470560518e-02       9.471398342265e+03 
       7.524856209706e-02       9.064041228377e+03 
       7.801571716186e-02       8.613090259105e+03 
       8.090974112640e-02       8.131597962557e+03 
       8.389564345082e-02       7.637487918635e+03 
       8.694444879910e-02       7.150400247930e+03 
       9.003457461758e-02       6.688473244539e+03 
       9.315107947317e-02       6.266108887872e+03 
       9.628411148571e-02       5.892800716702e+03 
       9.942737583556e-02       5.572917932374e+03 
       1.025769295205e-01       5.306137006319e+03 
       1.057303329134e-01       5.088294019955e+03 
       1.088860878769e-01       4.912294826021e+03 
       1.120432785726e-01       4.769074178903e+03 
       1.152013465918e-01       4.648590190050e+03 
       1.183599519277e-01       4.540692401449e+03 
       1.215188876613e-01       4.436043868472e+03 
       1.246780278464e-01       4.326863137753e+03 
       1.278372957598e-01       4.207620190209e+03 
       1.309966445903e-01       4.075310559198e+03 
       1.341560457040e-01       3.929566924466e+03 
       1.373154815171e-01       3.772344656632e+03 
       1.404749411687e-01       3.607398260982e+03 
       1.436344178923e-01       3.439564968173e+03 
       1.458125550442e-01       3.324912121643e+03 
       1.467939074201e-01       3.274063632071e+03 
       1.499534070135e-01       3.115798794592e+03 
       1.531129148730e-01       2.968904645074e+03 
       1.562724297798e-01       2.836349665619e+03 
       1.594319508773e-01       2.719813308764e+03 
       1.625914775371e-01       2.619680727935e+03 
       1.657510092775e-01       2.535131864233e+03 
       1.689105457130e-01       2.464412590933e+03 
       1.720700865232e-01       2.404973811462e+03 
       1.752296314330e-01       2.353882598933e+03 
       1.783891802008e-01       2.308009098140e+03 
       1.815487326099e-01       2.264882602457e+03 
       1.847082884639e-01       2.221394820487e+03 
       1.878678475825e-01       2.175224321833e+03 
       1.910274097994e-01       2.125016531270e+03 
       1.941869749604e-01       2.070241914900e+03 
       1.973465429216e-01       2.011139879472e+03 
       2.005061135492e-01       1.948579231543e+03 
       2.036656867176e-01       1.883886019856e+03 
       2.068252623092e-01       1.818630952568e+03 
       2.099848402138e-01       1.754434324685e+03 
       2.131444203275e-01       1.692779715327e+03 
       2.163040025529e-01       1.634888652527e+03 
       2.194635867980e-01       1.581645161991e+03 
       2.226231729762e-01       1.533543780412e+03 
       2.257827610058e-01       1.490699409317e+03 
       2.289423508096e-01       1.452878287573e+03 
       2.321019423147e-01       1.419559087799e+03 
       2.352615354520e-01       1.389986653310e+03 
       2.384211301563e-01       1.363269372981e+03 
       2.415807263656e-01       1.338453043880e+03 
       2.447403240213e-01       1.314607711225e+03 
       2.478999230677e-01       1.290905581487e+03 
       2.510595234520e-01       1.266679597679e+03 
       2.542191251240e-01       1.241474831421e+03 
       2.573787280360e-01       1.215063744127e+03 
       2.605383321427e-01       1.187449488241e+03 
       2.636979374007e-01       1.158833294927e+03 
       2.668575437690e-01       1.129583551691e+03 
       2.700171512084e-01       1.100161630384e+03 
       2.731767596814e-01       1.071071062670e+03 
       2.763363691526e-01       1.042809319396e+03 
       2.794959795876e-01       1.015792275523e+03 
       2.826555909542e-01       9.903401419323e+02 
       2.858152032213e-01       9.666555261856e+02 
       2.889748163590e-01       9.448060733039e+02 
       2.921344303391e-01       9.247431917263e+02 
       2.952940451343e-01       9.063150711857e+02 
       2.984536607186e-01       8.892879884316e+02 
       3.016132770672e-01       8.733774180840e+02 
       3.047728941560e-01       8.582797464066e+02 
       3.079325119622e-01       8.436937874863e+02 
       3.110921304639e-01       8.293546027434e+02 
       3.142517496399e-01       8.150436541114e+02 
       3.174113694700e-01       8.006040293881e+02 
       3.205709899348e-01       7.859478034540e+02 
       3.237306110156e-01       7.710579863179e+02 
       3.268902326945e-01       7.559763585552e+02 
       3.300498549541e-01       7.407930770141e+02 
       3.332094777779e-01       7.256355136853e+02 
       3.363691011500e-01       7.106449208518e+02 
       3.395287250549e-01       6.959681277035e+02 
       3.426883494779e-01       6.817367610665e+02 
       3.458479744046e-01       6.680597322533e+02 
       3.490075998213e-01       6.550087769351e+02 
       3.521672257149e-01       6.426224495104e+02 
       3.553268520724e-01       6.309006330975e+02 
       3.584864788817e-01       6.198048639853e+02 
       3.616461061307e-01       6.092764782108e+02 
       3.648057338080e-01       5.992272350088e+02 
       3.679653619026e-01       5.895657682867e+02 
       3.711249904037e-01       5.801967629385e+02 
       3.742846193011e-01       5.710316443043e+02 
       3.774442485846e-01       5.619957455942e+02 
       3.806038782447e-01       5.530333239399e+02 
       3.837635082720e-01       5.441096785405e+02 
       3.869231386574e-01       5.352111528025e+02 
       3.900827693924e-01       5.263400895711e+02 
       3.932424004682e-01       5.175168801328e+02 
       3.964020318769e-01       5.087704786576e+02 
       3.995616636105e-01       5.001391252586e+02 
       4.027212956612e-01       4.916598335319e+02 
       4.058809280217e-01       4.833696529176e+02 
       4.090405606848e-01       4.752966041352e+02 
       4.122001936434e-01       4.674623611467e+02 
       4.153598268908e-01       4.598818159033e+02 
       4.185194604205e-01       4.525591090177e+02 
       4.216790942260e-01       4.454913422097e+02 
       4.248387283012e-01       4.386633212798e+02 
       4.279983626401e-01       4.320591363836e+02 
       4.311579972369e-01       4.256545752359e+02 
       4.343176320859e-01       4.194256994320e+02 
       4.374772671816e-01       4.133455263308e+02 
       4.406369025188e-01       4.073909218943e+02 
       4.437965380921e-01       4.015380838178e+02 
       4.469561738967e-01       3.957677903939e+02 
       4.501158099277e-01       3.900709942111e+02 
       4.532754461801e-01       3.844362290882e+02 
       4.564350826496e-01       3.788621354244e+02 
       4.595947193315e-01       3.733502782843e+02 
       4.627543562215e-01       3.679073592184e+02 
       4.659139933154e-01       3.625456704697e+02 
       4.690736306090e-01       3.572736748920e+02 
       4.722332680983e-01       3.521023069203e+02 
       4.753929057794e-01       3.470423753201e+02 
       4.785525436484e-01       3.421027421919e+02 
       4.817121817017e-01       3.372870788100e+02 
       4.848718199357e-01       3.325959598175e+02 
       4.880314583468e-01       3.280286121341e+02 
       4.911910969315e-01       3.235805389545e+02 
       4.943507356867e-01       3.192417617637e+02 
       4.975103746089e-01       3.150027744998e+02 
       5.006700136951e-01       3.108541585167e+02 
       5.038296529421e-01       3.067852493186e+02 
       5.069892923469e-01       3.027866655297e+02 
       5.101489319066e-01       2.988496093737e+02 
       5.133085716182e-01       2.949707009396e+02 
       5.164682114791e-01       2.911450509363e+02 
       5.196278514865e-01       2.873717496206e+02 
       5.227874916377e-01       2.836501830031e+02 
       5.259471319301e-01       2.799830459077e+02 
       5.291067723612e-01       2.763708829931e+02 
       5.322664129285e-01       2.728181157285e+02 
       5.354260536296e-01       2.693270025564e+02 
       5.385856944621e-01       2.658996015946e+02 
       5.417453354237e-01       2.625370071017e+02 
       5.449049765121e-01       2.592399662880e+02 
       5.480646177253e-01       2.560082291083e+02 
       5.512242590609e-01       2.528401601066e+02 
       5.543839005169e-01       2.497354623916e+02 
       5.575435420913e-01       2.466902388410e+02 
       5.607031837821e-01       2.437026268116e+02 
       5.638628255873e-01       2.407701642611e+02 
       5.670224675049e-01       2.378884221369e+02 
       5.701821095331e-01       2.350569931298e+02 
       5.733417516701e-01       2.322705069703e+02 
       5.765013939140e-01       2.295282601183e+02 
       5.796610362632e-01       2.268293130543e+02 
       5.828206787159e-01       2.241689905015e+02 
       5.859803212704e-01       2.215479321071e+02 
       5.891399639251e-01       2.189656671344e+02 
       5.922996066783e-01       2.164213456355e+02 
       5.954592495286e-01       2.139150352831e+02 
       5.986188924743e-01       2.114468334618e+02 
       6.017785355139e-01       2.090172576413e+02 
       6.049381786461e-01       2.066267536169e+02 
       6.080978218692e-01       2.042744648889e+02 
       6.112574651820e-01       2.019609809711e+02 
       6.144171085830e-01       1.996874986527e+02 
       6.175767520709e-01       1.974519216391e+02 
       6.207363956443e-01       1.952536753034e+02 
       6.238960393020e-01       1.930921074159e+02 
       6.270556830426e-01       1.909654124614e+02 
       6.302153268649e-01       1.888723655420e+02 
       6.333749707677e-01       1.868132588433e+02 
       6.365346147498e-01       1.847847116680e+02 
       6.396942588100e-01       1.827866434613e+02 
       6.428539029472e-01       1.808178322801e+02 
       6.460135471602e-01       1.788772993428e+02 
       6.491731914479e-01       1.769643406322e+02 
       6.523328358092e-01       1.750789129676e+02 
       6.554924802430e-01       1.732208084521e+02 
       6.586521247484e-01       1.713886315520e+02 
       6.618117693242e-01       1.695830718159e+02 
       6.649714139696e-01       1.678028528641e+02 
       6.681310586834e-01       1.660490837071e+02 
       6.712907034647e-01       1.643201551325e+02 
       6.744503483126e-01       1.626178817867e+02 
       6.776099932261e-01       1.609392988800e+02 
       6.807696382044e-01       1.592864612930e+02 
       6.839292832464e-01       1.576575609826e+02 
       6.870889283514e-01       1.560518777713e+02 
       6.902485735185e-01       1.544697700675e+02 
       6.934082187467e-01       1.529116316528e+02 
       6.965678640354e-01       1.513748069412e+02 
       6.997275093836e-01       1.498603784857e+02 
       7.028871547906e-01       1.483655949176e+02 
       7.060468002556e-01       1.468930885699e+02 
       7.092064457777e-01       1.454400875393e+02 
       7.123660913563e-01       1.440076005569e+02 
       7.155257369905e-01       1.425936003783e+02 
       7.186853826797e-01       1.411980479321e+02 
       7.218450284231e-01       1.398223347292e+02 
       7.250046742201e-01       1.384643346733e+02 
       7.281643200698e-01       1.371249602286e+02 
       7.313239659717e-01       1.358032144388e+02 
       7.344836119250e-01       1.344995691415e+02 
       7.376432579291e-01       1.332124272779e+02 
       7.408029039833e-01       1.319439834813e+02 
       7.439625500871e-01       1.306915879636e+02 
       7.471221962397e-01       1.294559571799e+02 
       7.502818424405e-01       1.282370768759e+02 
       7.534414886890e-01       1.270342145192e+02 
       7.566011349846e-01       1.258469284672e+02 
       7.597607813265e-01       1.246761321739e+02 
       7.629204277144e-01       1.235187907297e+02 
       7.660800741476e-01       1.223775468862e+02 
       7.692397206255e-01       1.212503802860e+02 
       7.723993671477e-01       1.201384979238e+02 
       7.755590137134e-01       1.190400860787e+02 
       7.787186603223e-01       1.179557691804e+02 
       7.818783069739e-01       1.168849834804e+02 
       7.850379536674e-01       1.158276847579e+02 
       7.881976004026e-01       1.147837167565e+02 
       7.913572471789e-01       1.137525786567e+02 
       7.945168939957e-01       1.127347618692e+02 
       7.976765408526e-01       1.117293396787e+02 
       8.008361877492e-01       1.107361714737e+02 
       8.039958346850e-01       1.097553999090e+02 
       8.071554816594e-01       1.087868011977e+02 
       8.103151286721e-01       1.078298877511e+02 
       8.134747757225e-01       1.068855844829e+02 
       8.166344228104e-01       1.059517489761e+02 
       8.197940699352e-01       1.050294442614e+02 
