# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=8.06309e-06 to 23.1709 h/Mpc,
# number of wavenumbers equal to 861
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_ddec[0]              7:d_tot                  8:phi                    9:psi                
       2.173736935682e-03       3.215425437006e-01      -6.585746716940e+01      -6.586765824229e+01       3.429725993607e-01       3.430566561990e-01      -6.584100579765e+01       3.764404190542e-01       3.764412195498e-01 
       2.256056584747e-03       2.983151699330e-01      -7.069955003997e+01      -7.071080884818e+01       3.249870934557e-01       3.250137002534e-01      -7.068216308907e+01       3.751657310735e-01       3.751663300236e-01 
       2.339380675166e-03       2.751366682427e-01      -7.575590625720e+01      -7.576831453964e+01       3.066561651608e-01       3.066138911137e-01      -7.573758148505e+01       3.738716772010e-01       3.738721141958e-01 
       2.423640033730e-03       2.846306451869e-01      -8.102575173471e+01      -8.103939660548e+01       3.173779960482e-01       3.173123943590e-01      -8.100647002673e+01       3.725598706162e-01       3.725602758829e-01 
       2.508769907240e-03       3.295215324233e-01      -8.650801516438e+01      -8.652299156244e+01       3.570400113589e-01       3.570148128684e-01      -8.648776393238e+01       3.712319046401e-01       3.712323739754e-01 
       2.594709878323e-03       3.792488769450e-01      -9.220137452116e+01      -9.221778752774e+01       3.960504343722e-01       3.960800705904e-01      -9.218016156804e+01       3.698893540620e-01       3.698898687342e-01 
       2.681403726373e-03       3.996811760477e-01      -9.810429352553e+01      -9.812225992361e+01       4.055940360841e-01       4.056186464620e-01      -9.808214890983e+01       3.685337276775e-01       3.685341900929e-01 
       2.768799249735e-03       3.868046128904e-01      -1.042150483570e+02      -1.042346979009e+02       3.876688246085e-01       3.876104174729e-01      -1.041920139971e+02       3.671663952102e-01       3.671667349425e-01 
       2.856848062322e-03       3.695015961840e-01      -1.105317616994e+02      -1.105532366583e+02       3.730728764483e-01       3.729246901357e-01      -1.105078794301e+02       3.657886059254e-01       3.657888467128e-01 
       2.945505375205e-03       3.779282202063e-01      -1.170524214580e+02      -1.170758760792e+02       3.885401559969e-01       3.883918405967e-01      -1.170277332272e+02       3.644015189905e-01       3.644017455283e-01 
       3.034729771363e-03       4.110414221928e-01      -1.237749077529e+02      -1.238005067029e+02       4.278386622780e-01       4.277961356475e-01      -1.237494665133e+02       3.630062689027e-01       3.630065375300e-01 
       3.124482979861e-03       4.387862680127e-01      -1.306970080046e+02      -1.307249240873e+02       4.584594038455e-01       4.585343483573e-01      -1.306708862566e+02       3.616039518111e-01       3.616042412639e-01 
       3.214729654051e-03       4.369281696359e-01      -1.378164302852e+02      -1.378468430085e+02       4.570321153638e-01       4.571230489852e-01      -1.377897160305e+02       3.601955811136e-01       3.601958290011e-01 
       3.305437157091e-03       4.155635242958e-01      -1.451308268269e+02      -1.451639201765e+02       4.344286225792e-01       4.344242964937e-01      -1.451036087456e+02       3.587820811581e-01       3.587822585965e-01 
       3.396575357037e-03       4.081658197776e-01      -1.526377974614e+02      -1.526737596937e+02       4.224614554230e-01       4.223566885610e-01      -1.526101564017e+02       3.573642808523e-01       3.573644223635e-01 
       3.488116432894e-03       4.324465096353e-01      -1.603349011933e+02      -1.603739248757e+02       4.373653860401e-01       4.372545656000e-01      -1.603069161442e+02       3.559429597584e-01       3.559431210944e-01 
       3.580034692457e-03       4.677266555717e-01      -1.682196644542e+02      -1.682619475885e+02       4.619361498182e-01       4.618870305027e-01      -1.681914270275e+02       3.545188734707e-01       3.545190699959e-01 
       3.672306402225e-03       6.839177706775e-01      -1.762895809841e+02      -1.763353298612e+02       4.669239175511e-01       4.668838441958e-01      -1.762611667803e+02       3.530928820496e-01       3.530929807537e-01 
       3.764909629376e-03       6.811520041472e-01      -1.845421332652e+02      -1.845915639785e+02       4.465796763454e-01       4.464403646172e-01      -1.845136985147e+02       3.516653097335e-01       3.516653860831e-01 
       3.857824095512e-03       6.783846192689e-01      -1.929747835688e+02      -1.930281248960e+02       4.263859426162e-01       4.261411478971e-01      -1.929464524828e+02       3.502368831937e-01       3.502369383298e-01 
       3.951031041736e-03       6.756167292909e-01      -2.015850004862e+02      -2.016424949189e+02       4.334156614975e-01       4.332120935666e-01      -2.015569042706e+02       3.488081508607e-01       3.488082043245e-01 
       4.044513104485e-03       6.728492094827e-01      -2.103702177316e+02      -2.104321245812e+02       4.641080423633e-01       4.640968970653e-01      -2.103425034240e+02       3.473795777393e-01       3.473796438653e-01 
       4.138254201498e-03       6.700829666626e-01      -2.193279072249e+02      -2.193945013997e+02       4.877873170350e-01       4.879299462337e-01      -2.193007421564e+02       3.459516630588e-01       3.459517356156e-01 
       4.232239427261e-03       6.673187969987e-01      -2.284555285119e+02      -2.285271001794e+02       4.820652513403e-01       4.821347333213e-01      -2.284290983500e+02       3.445248372007e-01       3.445248987832e-01 
       4.326454957242e-03       6.645574915732e-01      -2.377505539947e+02      -2.378274075046e+02       4.583733991670e-01       4.581866704858e-01      -2.377250549689e+02       3.430994928975e-01       3.430995360347e-01 
       4.420887960284e-03       6.617998010340e-01      -2.472104718945e+02      -2.472929237173e+02       4.475751869110e-01       4.472077497843e-01      -2.471861051061e+02       3.416759900693e-01       3.416760249192e-01 
       4.515526518479e-03       6.590463591109e-01      -2.568327722910e+02      -2.569211494370e+02       4.633442388757e-01       4.630679334591e-01      -2.568097458683e+02       3.402546478957e-01       3.402546890878e-01 
       4.610359553953e-03       6.562977512672e-01      -2.666149732565e+02      -2.667096115078e+02       4.872099115904e-01       4.872007721901e-01      -2.665935073873e+02       3.388357860792e-01       3.388358358489e-01 
       4.705376761949e-03       6.535545229014e-01      -2.765546119626e+02      -2.766558549412e+02       4.923646557969e-01       4.925065779356e-01      -2.765349398072e+02       3.374197051363e-01       3.374197524906e-01 
       4.800568549696e-03       6.508171802966e-01      -2.866492362237e+02      -2.867574352473e+02       4.763155454670e-01       4.763318395144e-01      -2.866315988573e+02       3.360066678833e-01       3.360067030947e-01 
       4.895925980552e-03       6.480861518219e-01      -2.968963839088e+02      -2.970119019377e+02       4.625791834950e-01       4.623460519764e-01      -2.968810283535e+02       3.345968812639e-01       3.345969072713e-01 
       4.991440722952e-03       6.453619647877e-01      -3.072936715934e+02      -3.074168789326e+02       4.704510516847e-01       4.701292146322e-01      -3.072808480189e+02       3.331905982227e-01       3.331906259430e-01 
       5.087105003751e-03       6.426449462312e-01      -3.178386761361e+02      -3.179699578164e+02       4.910683731436e-01       4.909023159073e-01      -3.178286497960e+02       3.317879992536e-01       3.317880339522e-01 
       5.182911565553e-03       6.399354277571e-01      -3.285290100091e+02      -3.286687659743e+02       4.993430120137e-01       4.993746096019e-01      -3.285220646925e+02       3.303892712605e-01       3.303893070215e-01 
       5.278853627679e-03       6.372337515971e-01      -3.393623186288e+02      -3.395109644088e+02       4.860230337857e-01       4.860636772608e-01      -3.393587540105e+02       3.289945956694e-01       3.289946237944e-01 
       5.374924850450e-03       6.345402095383e-01      -3.503362420113e+02      -3.504942117695e+02       4.691953873815e-01       4.690766047969e-01      -3.503363706616e+02       3.276041100856e-01       3.276041300761e-01 
       5.471119302468e-03       6.318551068116e-01      -3.614484642000e+02      -3.616162093699e+02       4.709583230590e-01       4.707378273928e-01      -3.614526095935e+02       3.262179589280e-01       3.262179785935e-01 
       5.567431430657e-03       6.291786494607e-01      -3.726966602119e+02      -3.728746502962e+02       4.890707108089e-01       4.889373576390e-01      -3.727051623370e+02       3.248362517641e-01       3.248362772156e-01 
       5.663856032782e-03       6.265110534036e-01      -3.840785519195e+02      -3.842672724230e+02       4.996608437654e-01       4.996732676481e-01      -3.840917699220e+02       3.234591133861e-01       3.234591418702e-01 
       5.760388232250e-03       6.238525169317e-01      -3.955918823267e+02      -3.957918328133e+02       4.875475225130e-01       4.875533035100e-01      -3.956101911160e+02       3.220866545692e-01       3.220866786418e-01 
       5.857023454974e-03       6.212031999690e-01      -4.072343899791e+02      -4.074460849525e+02       4.656552876203e-01       4.654952144167e-01      -4.072581752648e+02       3.207189511585e-01       3.207189682505e-01 
       5.953757408127e-03       6.185632863969e-01      -4.190038612390e+02      -4.192278254067e+02       4.588906953990e-01       4.586115800020e-01      -4.190335130883e+02       3.193560867815e-01       3.193561020618e-01 
       6.050586060610e-03       6.159329806879e-01      -4.308981419101e+02      -4.311349075473e+02       4.729986520695e-01       4.727838429294e-01      -4.309340563936e+02       3.179981656670e-01       3.179981851677e-01 
       6.147505625087e-03       6.133123220309e-01      -4.429150010605e+02      -4.431651150069e+02       4.879203364566e-01       4.878276860594e-01      -4.429575914075e+02       3.166452189678e-01       3.166452420657e-01 
