# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=9.01777e-06 to 20.5825 h/Mpc,
# number of wavenumbers equal to 855
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ddec[0]              7:d_tot                  8:phi                    9:psi                
       1.763485431034e-02       2.966738767030e-01      -2.044606504642e+03      -2.050810294773e+03       2.987477466205e-01       2.844585348530e-01      -2.049131869347e+03       2.369634267195e-01       2.369634267843e-01 
       1.774833015309e-02       2.954403322334e-01      -2.062329426634e+03      -2.068662071337e+03       2.975055774403e-01       2.830480733159e-01      -2.066957144177e+03       2.359780668683e-01       2.359780669298e-01 
       1.786187034040e-02       2.942108949852e-01      -2.080043362204e+03      -2.086506487432e+03       2.962675441999e-01       2.816887981217e-01      -2.084774802683e+03       2.349959878923e-01       2.349959879488e-01 
       1.797547605804e-02       2.929858466058e-01      -2.097749795411e+03      -2.104344920597e+03       2.950339305192e-01       2.807522258727e-01      -2.102586238849e+03       2.340174149426e-01       2.340174149955e-01 
       1.808914852206e-02       2.917649520984e-01      -2.115446423041e+03      -2.122175141270e+03       2.938044997563e-01       2.803010931390e-01      -2.120389212161e+03       2.330421602144e-01       2.330421602667e-01 
       1.820288897940e-02       2.905482068112e-01      -2.133132581229e+03      -2.139996549108e+03       2.925792472249e-01       2.799626997656e-01      -2.138183112402e+03       2.320702198805e-01       2.320702199344e-01 
       1.831669870852e-02       2.893355097503e-01      -2.150806985911e+03      -2.157807831894e+03       2.913580712266e-01       2.791957265926e-01      -2.155966632291e+03       2.311015133631e-01       2.311015134178e-01 
       1.843057902006e-02       2.881271466775e-01      -2.168471345843e+03      -2.175610564005e+03       2.901412595248e-01       2.777549221650e-01      -2.173741367036e+03       2.301362691345e-01       2.301362691873e-01 
       1.854453125757e-02       2.869228012633e-01      -2.186122649145e+03      -2.193401888712e+03       2.889284935744e-01       2.759372809578e-01      -2.191504436210e+03       2.291742342752e-01       2.291742343236e-01 
       1.865855679814e-02       2.857227311425e-01      -2.203762437966e+03      -2.211183255794e+03       2.877200328136e-01       2.743712905544e-01      -2.209257303751e+03       2.282156146983e-01       2.282156147428e-01 
       1.877265705321e-02       2.845266702806e-01      -2.221388140317e+03      -2.228952156392e+03       2.865156093466e-01       2.735033510776e-01      -2.226997451600e+03       2.272601978475e-01       2.272601978906e-01 
       1.888683346926e-02       2.833349250857e-01      -2.239001796513e+03      -2.246710512037e+03       2.853155317269e-01       2.732253202757e-01      -2.244726819517e+03       2.263082286152e-01       2.263082286594e-01 
       1.900108752863e-02       2.821469120861e-01      -2.256598118399e+03      -2.264453301494e+03       2.841192123966e-01       2.729654361595e-01      -2.262440345576e+03       2.253592406009e-01       2.253592406465e-01 
       1.911542075032e-02       2.809632647378e-01      -2.274181992916e+03      -2.282185095180e+03       2.829272892491e-01       2.721652168792e-01      -2.280142648963e+03       2.244137402499e-01       2.244137402947e-01 
       1.922983469077e-02       2.797838471961e-01      -2.291751922282e+03      -2.299904466287e+03       2.817396254877e-01       2.707254750817e-01      -2.297832292080e+03       2.234716189294e-01       2.234716189711e-01 
       1.934433094480e-02       2.786083540648e-01      -2.309304916164e+03      -2.317608557928e+03       2.805559135782e-01       2.690505617239e-01      -2.315506397787e+03       2.225326325513e-01       2.225326325894e-01 
       1.945891114643e-02       2.774369865050e-01      -2.326842385396e+03      -2.335298636344e+03       2.793763560915e-01       2.676785950676e-01      -2.333166254847e+03       2.215969419763e-01       2.215969420125e-01 
       1.957357696982e-02       2.762695299451e-01      -2.344362036685e+03      -2.352972576347e+03       2.782007369517e-01       2.668384468506e-01      -2.350809712073e+03       2.206643755851e-01       2.206643756218e-01 
       1.968833013019e-02       2.751061599478e-01      -2.361865180880e+03      -2.370631497971e+03       2.770292329540e-01       2.663117033448e-01      -2.368437919446e+03       2.197350738738e-01       2.197350739115e-01 
       1.980317238481e-02       2.739467951317e-01      -2.379350713098e+03      -2.388274421348e+03       2.758617621446e-01       2.656769024803e-01      -2.386049877584e+03       2.188089716814e-01       2.188089717189e-01 
       1.991810553402e-02       2.727917567802e-01      -2.396821335004e+03      -2.405903860829e+03       2.746986480578e-01       2.646865548786e-01      -2.403648129759e+03       2.178863258662e-01       2.178863259018e-01 
       2.003313142220e-02       2.716405048858e-01      -2.414271914206e+03      -2.423514858426e+03       2.735393469070e-01       2.634333375778e-01      -2.421227691945e+03       2.169667049143e-01       2.169667049473e-01 
       2.014825193893e-02       2.704934211346e-01      -2.431705642681e+03      -2.441110535481e+03       2.723842430478e-01       2.622039044450e-01      -2.438791695640e+03       2.160504137283e-01       2.160504137595e-01 
       2.026346902000e-02       2.693501364607e-01      -2.449118938124e+03      -2.458687364518e+03       2.712329648333e-01       2.611913030245e-01      -2.456336605840e+03       2.151371574914e-01       2.151371575223e-01 
       2.037878464861e-02       2.682108876595e-01      -2.466513760257e+03      -2.476247264884e+03       2.700857507149e-01       2.603482215137e-01      -2.473864347662e+03       2.142271253791e-01       2.142271254104e-01 
       2.049420085653e-02       2.670756589851e-01      -2.483889856589e+03      -2.493789918632e+03       2.689425848385e-01       2.594868272500e-01      -2.491374613672e+03       2.133203048960e-01       2.133203049271e-01 
       2.060971972528e-02       2.659446525672e-01      -2.501249054421e+03      -2.511317081075e+03       2.678036707483e-01       2.584898733952e-01      -2.508869170033e+03       2.124168575718e-01       2.124168576016e-01 
       2.072534338742e-02       2.648172852546e-01      -2.518585513607e+03      -2.528823172570e+03       2.666684212104e-01       2.574123755142e-01      -2.526342397597e+03       2.115163173229e-01       2.115163173508e-01 
       2.084107402784e-02       2.636940572817e-01      -2.535904066956e+03      -2.546312770010e+03       2.655373399619e-01       2.563932936612e-01      -2.543798912362e+03       2.106190839872e-01       2.106190840139e-01 
       2.095691388505e-02       2.625745911035e-01      -2.553200845395e+03      -2.563782188684e+03       2.644100468146e-01       2.554858383901e-01      -2.561235001572e+03       2.097248558063e-01       2.097248558329e-01 
       2.107286525261e-02       2.614591372914e-01      -2.570478355232e+03      -2.581233750127e+03       2.632867940956e-01       2.545979193145e-01      -2.578653015335e+03       2.088338331290e-01       2.088338331558e-01 
       2.118893048051e-02       2.603478342698e-01      -2.587738008152e+03      -2.598668810449e+03       2.621677211981e-01       2.535962655932e-01      -2.596054318141e+03       2.079461265780e-01       2.079461266045e-01 
       2.130511197668e-02       2.592399693577e-01      -2.604972333965e+03      -2.616080295293e+03       2.610521104499e-01       2.524609653843e-01      -2.613431775131e+03       2.070611664520e-01       2.070611664773e-01 
       2.142141220844e-02       2.581362283724e-01      -2.622188529953e+03      -2.633474983162e+03       2.599406524720e-01       2.513263851167e-01      -2.630792229050e+03       2.061795010105e-01       2.061795010343e-01 
       2.153783370415e-02       2.570368179696e-01      -2.639388929868e+03      -2.650855087389e+03       2.588335553674e-01       2.503557095271e-01      -2.648137911609e+03       2.053012954580e-01       2.053012954807e-01 
       2.165437905476e-02       2.559408545195e-01      -2.656564158060e+03      -2.668211662728e+03       2.577299293197e-01       2.495752489668e-01      -2.665459812199e+03       2.044258435136e-01       2.044258435361e-01 
       2.177105091553e-02       2.548489423697e-01      -2.673720709160e+03      -2.685550968642e+03       2.566303829058e-01       2.488349416768e-01      -2.682764225540e+03       2.035536281368e-01       2.035536281595e-01 
       2.188785200770e-02       2.537607228339e-01      -2.690854896918e+03      -2.702869353712e+03       2.555345549319e-01       2.479339653376e-01      -2.700047495918e+03       2.026843628132e-01       2.026843628358e-01 
       2.200478512035e-02       2.526765923563e-01      -2.707971144429e+03      -2.720171134979e+03       2.544428446150e-01       2.468041217263e-01      -2.717313955770e+03       2.018183642965e-01       2.018183643182e-01 
       2.212185311220e-02       2.515958825919e-01      -2.725062217306e+03      -2.737449311893e+03       2.533545789338e-01       2.455730731828e-01      -2.734556569753e+03       2.009550985157e-01       2.009550985362e-01 
       2.223905891351e-02       2.505194221428e-01      -2.742137583353e+03      -2.754712963563e+03       2.522705922898e-01       2.444548869416e-01      -2.751784475658e+03       2.000952276798e-01       2.000952276993e-01 
       2.235640552811e-02       2.494464519919e-01      -2.759188852745e+03      -2.771954061838e+03       2.511901203532e-01       2.435620498305e-01      -2.768989590576e+03       1.992381451780e-01       1.992381451972e-01 
       2.247389603537e-02       2.483775655498e-01      -2.776223061375e+03      -2.789179333873e+03       2.501137606883e-01       2.428169983293e-01      -2.786178688447e+03       1.983843252771e-01       1.983843252964e-01 
       2.259153359238e-02       2.473123094301e-01      -2.793235269271e+03      -2.806384016391e+03       2.490410567364e-01       2.420271758910e-01      -2.803346979537e+03       1.975334056752e-01       1.975334056945e-01 
       2.270932143609e-02       2.462510578665e-01      -2.810230108075e+03      -2.823572599776e+03       2.479723853493e-01       2.410589264113e-01      -2.820498975163e+03       1.966856854150e-01       1.966856854337e-01 
       2.282726288560e-02       2.451936284844e-01      -2.827205907731e+03      -2.840743351437e+03       2.469075628788e-01       2.399424963011e-01      -2.837632953251e+03       1.958410188867e-01       1.958410189043e-01 
       2.294536134450e-02       2.441395175155e-01      -2.844156795470e+03      -2.857890790544e+03       2.458460820275e-01       2.388302058722e-01      -2.854743372547e+03       1.949990033255e-01       1.949990033423e-01 
       2.306362030328e-02       2.430892440894e-01      -2.861089387410e+03      -2.875021210265e+03       2.447884655596e-01       2.378522064817e-01      -2.871836575396e+03       1.941600536588e-01       1.941600536753e-01 
       2.318204334185e-02       2.420430068248e-01      -2.878006582532e+03      -2.892137391225e+03       2.437349134849e-01       2.370065180299e-01      -2.888915360291e+03       1.933243286728e-01       1.933243286893e-01 
       2.330063413216e-02       2.410003387444e-01      -2.894903174731e+03      -2.909234251061e+03       2.426849555587e-01       2.361753702316e-01      -2.905974626931e+03       1.924914552313e-01       1.924914552478e-01 
       2.341939644087e-02       2.399610958098e-01      -2.911777676742e+03      -2.926310452425e+03       2.416384467336e-01       2.352438126753e-01      -2.923013014601e+03       1.916613181607e-01       1.916613181768e-01 
       2.353833413217e-02       2.389260657931e-01      -2.928640580901e+03      -2.943375997437e+03       2.405961802963e-01       2.342034027653e-01      -2.940040599934e+03       1.908345471007e-01       1.908345471161e-01 
       2.365745117065e-02       2.378944938433e-01      -2.945482877823e+03      -2.960422261589e+03       2.395573961127e-01       2.331476210165e-01      -2.957048700179e+03       1.900105387831e-01       1.900105387978e-01 
       2.377675162432e-02       2.368665646203e-01      -2.962307390324e+03      -2.977452016067e+03       2.385222801339e-01       2.321805012029e-01      -2.974040093785e+03       1.891894407211e-01       1.891894407353e-01 
       2.389623966771e-02       2.358422671295e-01      -2.979114593632e+03      -2.994465678764e+03       2.374908212895e-01       2.313200823004e-01      -2.991015207613e+03       1.883712441911e-01       1.883712442052e-01 
       2.401591958514e-02       2.348217344971e-01      -2.995906996327e+03      -3.011465520228e+03       2.364631536407e-01       2.304870936887e-01      -3.007976349266e+03       1.875560557539e-01       1.875560557680e-01 
       2.413579577401e-02       2.338046698856e-01      -3.012681004528e+03      -3.028448459844e+03       2.354389782647e-01       2.295821584186e-01      -3.024920357625e+03       1.867436377793e-01       1.867436377931e-01 
       2.425587274834e-02       2.327913034058e-01      -3.029440676561e+03      -3.045418045620e+03       2.344185268906e-01       2.285753857684e-01      -3.041850860582e+03       1.859341745800e-01       1.859341745934e-01 
       2.437615514233e-02       2.317816867058e-01      -3.046187361503e+03      -3.062375713067e+03       2.334018515257e-01       2.275287651966e-01      -3.058769279427e+03       1.851277072984e-01       1.851277073113e-01 
       2.449664771415e-02       2.307749941198e-01      -3.062910484900e+03      -3.079311319573e+03       2.323881207249e-01       2.265366066854e-01      -3.075665406358e+03       1.843235760708e-01       1.843235760832e-01 
       2.461735534981e-02       2.297724557685e-01      -3.079627804851e+03      -3.096241831709e+03       2.313785732209e-01       2.256455525879e-01      -3.092556327974e+03       1.835227640846e-01       1.835227640968e-01 
       2.473828306724e-02       2.287735981869e-01      -3.096333682744e+03      -3.113161901934e+03       2.303727322342e-01       2.248162457171e-01      -3.109436652295e+03       1.827248929408e-01       1.827248929529e-01 
       2.485943602043e-02       2.277781006766e-01      -3.113024478204e+03      -3.130068054786e+03       2.293702748215e-01       2.239644680932e-01      -3.126302878835e+03       1.819297063241e-01       1.819297063360e-01 
       2.498081950390e-02       2.267857966001e-01      -3.129698553075e+03      -3.146958824367e+03       2.283710331772e-01       2.230337954281e-01      -3.143153514824e+03       1.811370709669e-01       1.811370709785e-01 
       2.510243895716e-02       2.257975144913e-01      -3.146368966504e+03      -3.163846495135e+03       2.273758416399e-01       2.220387443931e-01      -3.160000963655e+03       1.803476493046e-01       1.803476493158e-01 
       2.522429996947e-02       2.248121644804e-01      -3.163020671255e+03      -3.180716978662e+03       2.263836027050e-01       2.210434133382e-01      -3.176830989319e+03       1.795605700036e-01       1.795605700145e-01 
       2.534640828479e-02       2.238305756305e-01      -3.179666958496e+03      -3.197582776258e+03       2.253951512440e-01       2.201066934375e-01      -3.193656214395e+03       1.787764959179e-01       1.787764959285e-01 
       2.546876980687e-02       2.228524399980e-01      -3.196304419245e+03      -3.214440645050e+03       2.244101771580e-01       2.192347248295e-01      -3.210473370714e+03       1.779951809500e-01       1.779951809605e-01 
       2.559139060460e-02       2.218777013848e-01      -3.212933249731e+03      -3.231290874077e+03       2.234286238539e-01       2.183846940136e-01      -3.227282732472e+03       1.772165801056e-01       1.772165801159e-01 
       2.571427691755e-02       2.209064193007e-01      -3.229555439846e+03      -3.248135459004e+03       2.224505512567e-01       2.175054793371e-01      -3.244086293745e+03       1.764407408716e-01       1.764407408817e-01 
       2.583743516177e-02       2.199382045925e-01      -3.246166416609e+03      -3.264969827885e+03       2.214755674940e-01       2.165781160401e-01      -3.260879483969e+03       1.756673524761e-01       1.756673524860e-01 
       2.596087193583e-02       2.189733873688e-01      -3.262772169476e+03      -3.281800015625e+03       2.205040049797e-01       2.156257228513e-01      -3.277668328788e+03       1.748966784781e-01       1.748966784877e-01 
       2.608459402711e-02       2.180122448273e-01      -3.279378610491e+03      -3.298631420888e+03       2.195361428581e-01       2.146880316766e-01      -3.294458306607e+03       1.741289407285e-01       1.741289407378e-01 
       2.620860841833e-02       2.170543784412e-01      -3.295980809837e+03      -3.315459470755e+03       2.185715798102e-01       2.137884446577e-01      -3.311244789347e+03       1.733638205979e-01       1.733638206070e-01 
       2.633292229443e-02       2.160997841488e-01      -3.312580093821e+03      -3.332285439299e+03       2.176103117464e-01       2.129203398345e-01      -3.328029058950e+03       1.726013148590e-01       1.726013148680e-01 
       2.645754304970e-02       2.151484355813e-01      -3.329177407166e+03      -3.349110326816e+03       2.166523121129e-01       2.120576369904e-01      -3.344812106545e+03       1.718414024189e-01       1.718414024276e-01 
       2.658247829524e-02       2.142002636775e-01      -3.345773136511e+03      -3.365934496895e+03       2.156975113656e-01       2.111769494869e-01      -3.361594299263e+03       1.710840281095e-01       1.710840281181e-01 
       2.670773586674e-02       2.132553689043e-01      -3.362370488115e+03      -3.382761003366e+03       2.147460106759e-01       2.102733758657e-01      -3.378378714119e+03       1.703292722882e-01       1.703292722965e-01 
       2.683332383264e-02       2.123137372160e-01      -3.378970810567e+03      -3.399591217602e+03       2.137977958992e-01       2.093596148871e-01      -3.395166718403e+03       1.695771237039e-01       1.695771237120e-01 
       2.695925050260e-02       2.113750522979e-01      -3.395570528416e+03      -3.416421705739e+03       2.128525485077e-01       2.084541257290e-01      -3.411954856915e+03       1.688273295872e-01       1.688273295951e-01 
       2.708552443645e-02       2.104399239448e-01      -3.412181614537e+03      -3.433263909625e+03       2.119108825659e-01       2.075690898514e-01      -3.428754652009e+03       1.680803773997e-01       1.680803774075e-01 
       2.721215445346e-02       2.095072876754e-01      -3.428787692636e+03      -3.450102377067e+03       2.109717261387e-01       2.067019234107e-01      -3.445550509887e+03       1.673354162253e-01       1.673354162329e-01 
       2.733914964208e-02       2.085786157159e-01      -3.445415891019e+03      -3.466962868919e+03       2.100365617614e-01       2.058425136444e-01      -3.462368399968e+03       1.665936228870e-01       1.665936228945e-01 
       2.746651937014e-02       2.076523472906e-01      -3.462041246213e+03      -3.483821674842e+03       2.091038177316e-01       2.049766333142e-01      -3.479184420818e+03       1.658537499195e-01       1.658537499268e-01 
       2.759427329556e-02       2.067292528498e-01      -3.478678884808e+03      -3.500693367608e+03       2.081742698923e-01       2.040997391813e-01      -3.496013228283e+03       1.651164130542e-01       1.651164130613e-01 
       2.772242137749e-02       2.058093447741e-01      -3.495331237135e+03      -3.517580190150e+03       2.072479307127e-01       2.032165288786e-01      -3.512857094309e+03       1.643816222860e-01       1.643816222929e-01 
       2.785097388808e-02       2.048929198776e-01      -3.512005760535e+03      -3.534489372543e+03       2.063250990840e-01       2.023371458672e-01      -3.529723282640e+03       1.636496147965e-01       1.636496148033e-01 
       2.797994142477e-02       2.039786256161e-01      -3.528680415683e+03      -3.551399920741e+03       2.054044129949e-01       2.014673031457e-01      -3.546590640244e+03       1.629193096762e-01       1.629193096828e-01 
       2.810933492320e-02       2.030673961910e-01      -3.545374215390e+03      -3.568329912726e+03       2.044868131881e-01       2.006075937898e-01      -3.563477387523e+03       1.621914536103e-01       1.621914536168e-01 
       2.823916567079e-02       2.021594467481e-01      -3.562093357694e+03      -3.585285511504e+03       2.035725163132e-01       1.997528890571e-01      -3.580389690968e+03       1.614662184448e-01       1.614662184511e-01 
       2.836944532091e-02       2.012542817679e-01      -3.578831330145e+03      -3.602260452151e+03       2.026610233844e-01       1.988979724303e-01      -3.597321248446e+03       1.607432082968e-01       1.607432083029e-01 
       2.850018590792e-02       2.003518557961e-01      -3.595589680773e+03      -3.619256334077e+03       2.017522886281e-01       1.980418645629e-01      -3.614273650661e+03       1.600223867559e-01       1.600223867620e-01 
       2.863139986282e-02       1.994521189403e-01      -3.612370165434e+03      -3.636274711720e+03       2.008462618059e-01       1.971856273005e-01      -3.631248483530e+03       1.593037141017e-01       1.593037141076e-01 
       2.876310002983e-02       1.985550234087e-01      -3.629174300332e+03      -3.653317309274e+03       1.999428947892e-01       1.963299012333e-01      -3.648247437616e+03       1.585871520654e-01       1.585871520712e-01 
       2.889529968376e-02       1.976613262035e-01      -3.646019382769e+03      -3.670400721321e+03       1.990429498794e-01       1.954758199049e-01      -3.665287213549e+03       1.578733056277e-01       1.578733056334e-01 
       2.902801254839e-02       1.967699259853e-01      -3.662887300096e+03      -3.687507597363e+03       1.981453180298e-01       1.946245206593e-01      -3.682350345597e+03       1.571612946873e-01       1.571612946928e-01 
       2.916125281569e-02       1.958810816126e-01      -3.679785961799e+03      -3.704645487071e+03       1.972502599124e-01       1.937793640838e-01      -3.699444438049e+03       1.564513262294e-01       1.564513262348e-01 
       2.929503516625e-02       1.949949643916e-01      -3.696721538214e+03      -3.721820631153e+03       1.963579480297e-01       1.929403235952e-01      -3.716575718325e+03       1.557435370103e-01       1.557435370156e-01 
       2.942937479065e-02       1.941116173636e-01      -3.713698357292e+03      -3.739036984434e+03       1.954684257278e-01       1.921026577868e-01      -3.733748199198e+03       1.550379615923e-01       1.550379615975e-01 
       2.956428741218e-02       1.932307950593e-01      -3.730714714318e+03      -3.756293165208e+03       1.945814458178e-01       1.912613826061e-01      -3.750960448108e+03       1.543344037346e-01       1.543344037396e-01 
       2.969978931066e-02       1.923523835140e-01      -3.747771763986e+03      -3.773590279121e+03       1.936968935386e-01       1.904180264257e-01      -3.768213578121e+03       1.536327724299e-01       1.536327724348e-01 
       2.983589734776e-02       1.914763034565e-01      -3.764871470055e+03      -3.790930169344e+03       1.928146890664e-01       1.895795154391e-01      -3.785509450944e+03       1.529330044278e-01       1.529330044325e-01 
       2.997262899363e-02       1.906029226650e-01      -3.782024765283e+03      -3.808323699926e+03       1.919352027502e-01       1.887496083049e-01      -3.802858937873e+03       1.522353934875e-01       1.522353934921e-01 
       3.011000235518e-02       1.897316694079e-01      -3.799223986932e+03      -3.825763253295e+03       1.910578588616e-01       1.879223174452e-01      -3.820254416733e+03       1.515394829343e-01       1.515394829389e-01 
       3.024803620590e-02       1.888630669383e-01      -3.816483690029e+03      -3.843263175326e+03       1.901831843132e-01       1.870903098846e-01      -3.837710261786e+03       1.508456907968e-01       1.508456908012e-01 
       3.038675001755e-02       1.879965475116e-01      -3.833796139822e+03      -3.860816069916e+03       1.893106073879e-01       1.862535473103e-01      -3.855219025620e+03       1.501535634227e-01       1.501535634271e-01 
       3.052616399362e-02       1.871321280009e-01      -3.851166043794e+03      -3.878426297480e+03       1.884401450806e-01       1.854224771972e-01      -3.872785122322e+03       1.494631144640e-01       1.494631144682e-01 
       3.066629910495e-02       1.862701508253e-01      -3.868604772333e+03      -3.896105273486e+03       1.875721422028e-01       1.846041836630e-01      -3.890419956339e+03       1.487746173562e-01       1.487746173603e-01 
       3.080717712740e-02       1.854103201798e-01      -3.886110822856e+03      -3.913851393343e+03       1.867063008829e-01       1.837906412291e-01      -3.908121939832e+03       1.480878359202e-01       1.480878359243e-01 
       3.094882068192e-02       1.845525080124e-01      -3.903686165256e+03      -3.931666610388e+03       1.858424921737e-01       1.829683654718e-01      -3.925893028109e+03       1.474026678632e-01       1.474026678672e-01 
       3.109125327712e-02       1.836965881154e-01      -3.921332721364e+03      -3.949553064914e+03       1.849805889828e-01       1.821357914982e-01      -3.943735326029e+03       1.467190122340e-01       1.467190122379e-01 
       3.123449935452e-02       1.828427505511e-01      -3.939059911424e+03      -3.967519789153e+03       1.841207827050e-01       1.813074591366e-01      -3.961657924422e+03       1.460370210585e-01       1.460370210623e-01 
       3.137858433671e-02       1.819909310729e-01      -3.956871669024e+03      -3.985570688775e+03       1.832630086443e-01       1.804957424167e-01      -3.979664732074e+03       1.453566429827e-01       1.453566429864e-01 
       3.152353467864e-02       1.811408639969e-01      -3.974767458452e+03      -4.003705458627e+03       1.824069992575e-01       1.796932273498e-01      -3.997755407305e+03       1.446776657193e-01       1.446776657229e-01 
       3.166937792232e-02       1.802929145811e-01      -3.992761434288e+03      -4.021937794353e+03       1.815531223597e-01       1.788816979925e-01      -4.015943714050e+03       1.440003812079e-01       1.440003812115e-01 
       3.181614275507e-02       1.794464772723e-01      -4.010845788122e+03      -4.040260253404e+03       1.807007681617e-01       1.780558073780e-01      -4.034222154145e+03       1.433243056003e-01       1.433243056038e-01 
       3.196385907183e-02       1.786015488843e-01      -4.029026539973e+03      -4.058678786697e+03       1.798499334545e-01       1.772307823300e-01      -4.052596687474e+03       1.426494363312e-01       1.426494363345e-01 
       3.211255804162e-02       1.777585322264e-01      -4.047319597973e+03      -4.077208897722e+03       1.790010238673e-01       1.764228857400e-01      -4.071082876584e+03       1.419760953563e-01       1.419760953596e-01 
       3.226227217867e-02       1.769167533279e-01      -4.065716060753e+03      -4.095841948104e+03       1.781533607160e-01       1.756254925348e-01      -4.089672044231e+03       1.413037442318e-01       1.413037442351e-01 
       3.241303541855e-02       1.760768073679e-01      -4.084236822544e+03      -4.114598608682e+03       1.773075433411e-01       1.748217396647e-01      -4.108384889766e+03       1.406328583867e-01       1.406328583899e-01 
       3.256488319967e-02       1.752379680390e-01      -4.102872269616e+03      -4.133469331044e+03       1.764628403573e-01       1.740032109646e-01      -4.127211857626e+03       1.399628576260e-01       1.399628576290e-01 
       3.271785255073e-02       1.744005849364e-01      -4.121638297543e+03      -4.152469866363e+03       1.756196038055e-01       1.731846083977e-01      -4.146168716605e+03       1.392940213592e-01       1.392940213622e-01 
       3.287198218451e-02       1.735642583083e-01      -4.140533324881e+03      -4.171598717742e+03       1.747774311396e-01       1.723796005839e-01      -4.165253956879e+03       1.386260303833e-01       1.386260303863e-01 
       3.302731259871e-02       1.727292403523e-01      -4.159572034437e+03      -4.190870163193e+03       1.739365763213e-01       1.715817714821e-01      -4.184481915951e+03       1.379590859742e-01       1.379590859771e-01 
       3.318388618428e-02       1.718953679110e-01      -4.178759002960e+03      -4.210289116708e+03       1.730968750498e-01       1.707788199186e-01      -4.203857452574e+03       1.372930577723e-01       1.372930577751e-01 
       3.334174734211e-02       1.710623488409e-01      -4.198096357324e+03      -4.229857558104e+03       1.722580331412e-01       1.699681900862e-01      -4.223382569260e+03       1.366277125222e-01       1.366277125249e-01 
       3.350094260877e-02       1.702302946334e-01      -4.217596773913e+03      -4.249587706098e+03       1.714201628688e-01       1.691587870835e-01      -4.243069553316e+03       1.359631392034e-01       1.359631392060e-01 
       3.366152079208e-02       1.693989330528e-01      -4.237263108640e+03      -4.269482933836e+03       1.705829900933e-01       1.683565333122e-01      -4.262921694568e+03       1.352991209384e-01       1.352991209410e-01 
       3.382353311761e-02       1.685684046069e-01      -4.257109836539e+03      -4.289557198022e+03       1.697466563018e-01       1.675546548984e-01      -4.282953027360e+03       1.346357689593e-01       1.346357689619e-01 
       3.398703338700e-02       1.677385739582e-01      -4.277144734454e+03      -4.309818277477e+03       1.689110252196e-01       1.667492504628e-01      -4.303171327572e+03       1.339729765708e-01       1.339729765733e-01 
       3.415207814938e-02       1.669088704370e-01      -4.297364493974e+03      -4.330263143041e+03       1.680755221777e-01       1.659436669400e-01      -4.323573522699e+03       1.333102866842e-01       1.333102866866e-01 
       3.431872688710e-02       1.660798019960e-01      -4.317794966885e+03      -4.350917021969e+03       1.672406586873e-01       1.651406501993e-01      -4.344184930703e+03       1.326481056812e-01       1.326481056836e-01 
       3.448704221730e-02       1.652507486876e-01      -4.338432588423e+03      -4.371776720093e+03       1.664058104637e-01       1.643369544122e-01      -4.365002299614e+03       1.319859381936e-01       1.319859381959e-01 
       3.465709011093e-02       1.644223036601e-01      -4.359307506473e+03      -4.392871361899e+03       1.655715748102e-01       1.635311147008e-01      -4.386054906681e+03       1.313242584271e-01       1.313242584294e-01 
       3.482894013096e-02       1.635934526197e-01      -4.380405881451e+03      -4.414188579428e+03       1.647369303291e-01       1.627254687226e-01      -4.407330154308e+03       1.306622556073e-01       1.306622556095e-01 
       3.500266569195e-02       1.627645594775e-01      -4.401753476421e+03      -4.435752934800e+03       1.639022434821e-01       1.619212202644e-01      -4.428852787128e+03       1.300002202496e-01       1.300002202517e-01 
       3.517834434320e-02       1.619353756942e-01      -4.423359526384e+03      -4.457573790184e+03       1.630672640031e-01       1.611156465821e-01      -4.450632143941e+03       1.293379556475e-01       1.293379556495e-01 
       3.535605807812e-02       1.611062110372e-01      -4.445250348829e+03      -4.479676499301e+03       1.622323038204e-01       1.603086181613e-01      -4.472693723036e+03       1.286757077487e-01       1.286757077507e-01 
       3.553589367267e-02       1.602761873661e-01      -4.467418461619e+03      -4.502054957462e+03       1.613964786419e-01       1.595007624703e-01      -4.495031202929e+03       1.280127743638e-01       1.280127743658e-01 
       3.571794305632e-02       1.594451681833e-01      -4.489879580785e+03      -4.524724070025e+03       1.605596510381e-01       1.586933325751e-01      -4.517659612748e+03       1.273490491763e-01       1.273490491782e-01 
       3.590230371914e-02       1.586134890871e-01      -4.512663250668e+03      -4.547713320297e+03       1.597221589329e-01       1.578837125371e-01      -4.540608435539e+03       1.266847972239e-01       1.266847972258e-01 
       3.608907915936e-02       1.577808127731e-01      -4.535781938774e+03      -4.571034634793e+03       1.588836626818e-01       1.570719812350e-01      -4.563889679743e+03       1.260197512533e-01       1.260197512551e-01 
       3.627837937633e-02       1.569469481526e-01      -4.559252630681e+03      -4.594705403265e+03       1.580439698544e-01       1.562600973856e-01      -4.587520665023e+03       1.253537582037e-01       1.253537582055e-01 
       3.647032141422e-02       1.561116124008e-01      -4.583092054383e+03      -4.618741580058e+03       1.572027956566e-01       1.554470639273e-01      -4.611517463256e+03       1.246865927272e-01       1.246865927289e-01 
