# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 6000, i.e. number of multipoles equal to 5999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.945628878166e-10       4.459409119046e-15       3.047355277363e-13       0.000000000000e+00       6.639580931539e-09       6.831772676634e-10      -1.811992380555e-12 
    3       1.726070166599e-10       5.113263056979e-15       3.627420793279e-13       0.000000000000e+00       4.120471571775e-09       4.706831089626e-10      -1.278454934382e-12 
    4       1.559313988330e-10       3.868975171405e-15       3.423094190311e-13       0.000000000000e+00       2.872615630785e-09       3.495274869990e-10      -7.359732909612e-13 
    5       1.441632402236e-10       2.260886750456e-15       2.891018800299e-13       0.000000000000e+00       2.145437866956e-09       2.722328476539e-10      -3.173051552614e-13 
    6       1.360475745090e-10       1.176054926185e-15       2.297840560123e-13       0.000000000000e+00       1.674912143409e-09       2.191255182945e-10      -4.619796720674e-14 
    7       1.304626810347e-10       6.848081240293e-16       1.788588447865e-13       0.000000000000e+00       1.349565861711e-09       1.807180885343e-10       9.222896187733e-14 
    8       1.267276731693e-10       5.042408909357e-16       1.418946090356e-13       0.000000000000e+00       1.113967595873e-09       1.519299550607e-10       1.312568347836e-13 
    9       1.243214997282e-10       4.079225838212e-16       1.193148706589e-13       0.000000000000e+00       9.371977539591e-10       1.297990579097e-10       1.097381780062e-13 
   10       1.228905684571e-10       3.280778685809e-16       1.088668863591e-13       0.000000000000e+00       8.005308976024e-10       1.123836974465e-10       6.292105059805e-14 
   11       1.222217727390e-10       2.748862429596e-16       1.071599693338e-13       0.000000000000e+00       6.829671988201e-10       9.878892825797e-11       1.718662128458e-14 
   12       1.220491818023e-10       2.557444694695e-16       1.109009062653e-13       0.000000000000e+00       5.964929052624e-10       8.708106460182e-11      -1.435850161211e-14 
   13       1.223178042136e-10       2.606646297646e-16       1.174789613271e-13       0.000000000000e+00       5.254724481809e-10       7.728787001246e-11      -2.754456757329e-14 
   14       1.229740160509e-10       2.806137340811e-16       1.251465413402e-13       0.000000000000e+00       4.663544855237e-10       6.899579139889e-11      -2.595855002705e-14 
   15       1.239225694421e-10       3.162599629536e-16       1.331717789600e-13       0.000000000000e+00       4.165801791525e-10       6.203093349448e-11      -1.631639334302e-14 
   16       1.251190726121e-10       3.717155838368e-16       1.413948720218e-13       0.000000000000e+00       3.742533422483e-10       5.605215947841e-11      -5.588144521210e-15 
   17       1.264964164207e-10       4.481526864787e-16       1.499392142264e-13       0.000000000000e+00       3.379408384178e-10       5.084802636334e-11       1.478467875242e-15 
   18       1.280385122290e-10       5.437854469341e-16       1.591486393006e-13       0.000000000000e+00       3.064264237478e-10       4.631412303495e-11       3.093795347396e-15 
   19       1.297614892356e-10       6.580945642815e-16       1.690372534553e-13       0.000000000000e+00       2.792028970703e-10       4.239607805098e-11       2.218589120208e-16 
   20       1.316184195216e-10       7.906583987338e-16       1.793954960566e-13       0.000000000000e+00       2.552309037132e-10       3.894391804575e-11      -4.857421113765e-15 
   21       1.335946693481e-10       9.415856571668e-16       1.898922739068e-13       0.000000000000e+00       2.341341422786e-10       3.588038581341e-11      -9.986637926923e-15 
   22       1.356542146690e-10       1.111036968284e-15       2.000789977368e-13       0.000000000000e+00       2.154055690244e-10       3.310878433661e-11      -1.301395805376e-14 
   23       1.378150326763e-10       1.299685141659e-15       2.095373700422e-13       0.000000000000e+00       1.987873594473e-10       3.062749812258e-11      -1.355912594741e-14 
   24       1.400849203855e-10       1.508541373605e-15       2.178836147248e-13       0.000000000000e+00       1.838958121425e-10       2.843145893536e-11      -1.203853262098e-14 
