#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm          
       3.262427500762e+01       7.455316250008e-05      -3.273500697295e+00       1.299339721420e-02       5.709762877944e-05       1.427440719486e-04       3.512634075735e-08       2.854881438972e-05      -2.455152849533e+00       1.299799664279e-02       4.386235683402e-01       4.599990886202e-01      -2.962256921084e+00      -7.742279914582e-03       1.039475637638e-01      -3.081439762433e+00       8.236192625662e-02 
       3.300353266677e+01       7.546882264908e-05      -3.296727207015e+00       1.167933057571e-02       5.264246240877e-05       1.316061560219e-04       3.318593370972e-08       2.632123120438e-05      -2.472574520121e+00       1.168416295930e-02       4.354433551071e-01       4.557523357656e-01      -2.974938448443e+00      -9.288598528439e-03       1.012062352416e-01      -3.125539596292e+00       8.301004990708e-02 
       3.341793264489e+01       7.647061555996e-05      -3.321349364154e+00       1.020901402058e-02       4.731030622314e-05       1.182757655579e-04       3.062158224258e-08       2.365515311157e-05      -2.491043194780e+00       1.021410985955e-02       4.319542871149e-01       4.511089617374e-01      -2.987909481373e+00      -1.099303051511e-02       9.801030108033e-02      -3.174014074340e+00       8.370804966372e-02 
       3.383233262302e+01       7.747375241378e-05      -3.345157376873e+00       8.703449367576e-03       4.147716793167e-05       1.036929198292e-04       2.755503542898e-08       2.073858396584e-05      -2.508901372245e+00       8.708818063469e-03       4.284512109160e-01       4.464635804153e-01      -2.999942903447e+00      -1.271122693693e-02       9.460539757117e-02      -3.222781618572e+00       8.439539484851e-02 
       3.424673260115e+01       7.847823321055e-05      -3.368126923297e+00       7.163450194260e-03       3.512641176276e-05       8.781602940690e-05       2.394500423886e-08       1.756320588138e-05      -2.526130815023e+00       7.169101232923e-03       4.249349419468e-01       4.418174592069e-01      -3.011026532451e+00      -1.444140191389e-02       9.099232644707e-02      -3.271834006674e+00       8.507206293459e-02 
       3.466113257927e+01       7.948405795027e-05      -3.390234198556e+00       5.589855379863e-03       2.824152601255e-05       7.060381503137e-05       1.974835467600e-08       1.412076300627e-05      -2.542713673408e+00       5.595798320084e-03       4.214062934282e-01       4.371718504349e-01      -3.021149236741e+00      -1.618175775781e-02       8.717217788302e-02      -3.321163052959e+00       8.573803437395e-02 
       3.507553255740e+01       8.049122663294e-05      -3.411455924800e+00       3.983528047526e-03       2.080614550356e-05       5.201536375891e-05       1.492008917651e-08       1.040307275178e-05      -2.558632492987e+00       3.989772509161e-03       4.178660774089e-01       4.325279922327e-01      -3.030300937337e+00      -1.793048772106e-02       8.314632990706e-02      -3.370760606757e+00       8.639329213016e-02 
       3.548993253553e+01       8.149973925856e-05      -3.431769360606e+00       2.345354451497e-03       1.280407370178e-05       3.201018425445e-05       9.413330347938e-09       6.402036850890e-06      -2.573870221690e+00       2.351910103073e-03       4.143151058361e-01       4.278871094571e-01      -3.038472608483e+00      -1.968577879053e-02       7.891644736186e-02      -3.420618550575e+00       8.703782116896e-02 
       3.590433251365e+01       8.250959582713e-05      -3.451152325018e+00       6.762441871608e-04       4.219311790209e-06       1.054827947552e-05       3.179312625019e-09       2.109655895104e-06      -2.588410227815e+00       6.831207329670e-04       4.107541880235e-01       4.232504108789e-01      -3.045656291919e+00      -2.144581314689e-02       7.448448047097e-02      -3.470728809511e+00       8.767160928413e-02 
       3.635774412738e+01       8.361606002232e-05      -3.471268512681e+00      -1.184335406881e-03      -5.859802653684e-06      -1.464950663421e-05      -4.534663713186e-09      -2.929901326842e-06      -2.603500568151e+00      -1.177096614185e-03       4.068476008715e-01       4.181834127864e-01      -3.052376269947e+00      -2.337481951829e-02       6.940641912813e-02      -3.525836033951e+00       8.835274689462e-02 
       3.681115574110e+01       8.472413310866e-05      -3.490217456529e+00      -3.079581763343e-03      -1.667567694572e-05      -4.168919236430e-05      -1.324891874965e-08      -8.337838472859e-06      -2.617715642515e+00      -3.071969069694e-03       4.029311218666e-01       4.131243871470e-01      -3.057897722754e+00      -2.530493962803e-02       6.409242557317e-02      -3.581225257595e+00       8.902100740087e-02 
       3.726456735482e+01       8.583381508617e-05      -3.507972528477e+00      -5.008212888529e-03      -2.824823549260e-05      -7.062058873149e-05      -2.303513985998e-08      -1.412411774630e-05      -2.631035485125e+00      -5.000214650407e-03       3.990057984370e-01       4.080748480681e-01      -3.062214640797e+00      -2.723379216182e-02       5.854621078419e-02      -3.636886098409e+00       8.967638642319e-02 
       3.771797896854e+01       8.694510595484e-05      -3.524507981547e+00      -6.968917584258e-03      -4.059696802197e-05      -1.014924200549e-04      -3.396773414011e-08      -2.029848401099e-05      -2.643440791022e+00      -6.960522190154e-03       3.950726737788e-01       4.030362853506e-01      -3.065322549365e+00      -2.915900291852e-02       5.277188004556e-02      -3.692808246112e+00       9.031888326819e-02 
       3.817139058226e+01       8.805800571466e-05      -3.539798966082e+00      -8.960356838436e-03      -5.374089138407e-05      -1.343522284602e-04      -4.612381832352e-08      -2.687044569204e-05      -2.654912928214e+00      -8.951552731053e-03       3.911327872734e-01       3.980101647401e-01      -3.067218502077e+00      -3.107820865503e-02       4.677392740132e-02      -3.748981463008e+00       9.094850059654e-02 
       3.862480219599e+01       8.917251436565e-05      -3.553821552055e+00      -1.098116458457e-02      -6.769850755080e-05      -1.692462688770e-04      -5.958319883920e-08      -3.384925377540e-05      -2.665433954406e+00      -1.097194028375e-02       3.871871732449e-01       3.929979265036e-01      -3.067901079050e+00      -3.298906025255e-02       4.055722946617e-02      -3.805395589867e+00       9.156524473774e-02 
       3.907821380971e+01       9.028863190779e-05      -3.566552749790e+00      -1.302994854567e-02      -8.248776176010e-05      -2.062194044003e-04      -7.442834471888e-08      -4.124388088005e-05      -2.674986632525e+00      -1.302029267203e-02       3.832368599430e-01       3.880009842742e-01      -3.067370382025e+00      -3.488922591507e-02       3.412703860516e-02      -3.862040551101e+00       9.216912593622e-02 
       3.957513568634e+01       9.151370215403e-05      -3.578996356276e+00      -1.530578861492e-02      -9.967193840502e-05      -2.491798460125e-04      -9.239061335694e-08      -4.983596920251e-05      -2.684324255778e+00      -1.529564683308e-02       3.789032792287e-01       3.825437353073e-01      -3.065397216260e+00      -3.695672275281e-02       2.684125974129e-02      -3.924374564399e+00       9.281620046064e-02 
       4.007205756298e+01       9.274070489188e-05      -3.589834729995e+00      -1.761163035136e-02      -1.178978039106e-04      -2.947445097766e-04      -1.122352288737e-07      -5.894890195532e-05      -2.692458199232e+00      -1.760098934306e-02       3.745666177427e-01       3.771083117576e-01      -3.061972905940e+00      -3.900560042453e-02       1.931370138254e-02      -3.986960817201e+00       9.344786568969e-02 
       4.056897943962e+01       9.396964012135e-05      -3.599041635259e+00      -1.994554299902e-02      -1.371863362844e-04      -3.429658407109e-04      -1.340814448297e-07      -6.859316814218e-05      -2.699368792681e+00      -1.993438968217e-02       3.702282028903e-01       3.716964625541e-01      -3.057103777500e+00      -4.103289095590e-02       1.155276472807e-02      -4.049786412508e+00       9.406415040176e-02 
       4.106590131625e+01       9.520050784243e-05      -3.606592284686e+00      -2.230556540714e-02      -1.575574720512e-04      -3.938936801280e-04      -1.580520853457e-07      -7.877873602560e-05      -2.705037452026e+00      -2.229388697379e-02       3.658893524155e-01       3.663098968780e-01      -3.050798267855e+00      -4.303567205209e-02       3.567341818141e-03      -4.112838588053e+00       9.466508841674e-02 
       4.156282319289e+01       9.643330805514e-05      -3.612463360132e+00      -2.468970800530e-02      -1.790300451313e-04      -4.475751128282e-04      -1.842734417013e-07      -8.951502256564e-05      -2.709446694944e+00      -2.467749196056e-02       3.615513740914e-01       3.609502838156e-01      -3.043066893846e+00      -4.501107224651e-02      -4.633200384067e-03      -4.176104719858e+00       9.525071845153e-02 
       4.205974506952e+01       9.766804075946e-05      -3.616633034515e+00      -2.709595455811e-02      -2.016217246597e-04      -5.040543116494e-04      -2.128751528834e-07      -1.008108623299e-04      -2.712580157249e+00      -2.708318875990e-02       3.572155648422e-01       3.556192514812e-01      -3.033922220586e+00      -4.695627569396e-02      -1.303903686355e-02      -4.239572327361e+00       9.582108421244e-02 
       4.255666694616e+01       9.890470595540e-05      -3.619080992248e+00      -2.952226392423e-02      -2.253489532806e-04      -5.633723832014e-04      -2.439900709991e-07      -1.126744766403e-04      -2.714422608186e+00      -2.950893662381e-02       3.528832098622e-01       3.503183861786e-01      -3.023378826430e+00      -4.886852682357e-02      -2.163990236576e-02      -4.303229078420e+00       9.637623449882e-02 
       4.310240047678e+01       1.002650728817e-04      -3.619763400532e+00      -3.220756326083e-02      -2.527331927858e-04      -6.318329819645e-04      -2.812187849713e-07      -1.263665963929e-04      -2.714941858764e+00      -3.219360628488e-02       3.481307890647e-01       3.445334194823e-01      -3.010207973089e+00      -5.092744789190e-02      -3.129759184348e-02      -4.373342147093e+00       9.696845015405e-02 
       4.364813400741e+01       1.016277705954e-04      -3.618323877613e+00      -3.491180704983e-02      -2.815234759373e-04      -7.038086898433e-04      -3.218267275387e-07      -1.407617379687e-04      -2.713870008156e+00      -3.489720738742e-02       3.433857375051e-01       3.387886843905e-01      -2.995394724491e+00      -5.293991392024e-02      -4.116289637489e-02      -4.443652740804e+00       9.754245787312e-02 
       4.419386753803e+01       1.029927990966e-04      -3.614741955790e+00      -3.763220489934e-02      -3.117359579735e-04      -7.793398949339e-04      -3.660018821262e-07      -1.558679789868e-04      -2.711191712499e+00      -3.761695023580e-02       3.386497049900e-01       3.330861050644e-01      -2.978966415747e+00      -5.490256610250e-02      -5.122055124813e-02      -4.514145173360e+00       9.809834279167e-02 
       4.473960106865e+01       1.043601583851e-04      -3.608999457870e+00      -4.036594217762e-02      -3.433846556529e-04      -8.584616391322e-04      -4.139358484609e-07      -1.716923278264e-04      -2.706893345414e+00      -4.035002095753e-02       3.339243214841e-01       3.274275428691e-01      -2.960953035653e+00      -5.681216044350e-02      -6.145477383808e-02      -4.584803995266e+00       9.863619701996e-02 
       4.528533459927e+01       1.057298484610e-04      -3.601080514161e+00      -4.311018329315e-02      -3.764813602436e-04      -9.412034006091e-04      -4.658235002890e-07      -1.882406801218e-04      -2.700963010717e+00      -4.309358478406e-02       3.292111966351e-01       3.218147962431e-01      -2.941387141289e+00      -5.866557427850e-02      -7.184929891655e-02      -4.655613997895e+00       9.915611941965e-02 
       4.583106812990e+01       1.071018693243e-04      -3.590971576435e+00      -4.586207504591e-02      -4.110355537706e-04      -1.027588884427e-03      -5.218626160227e-07      -2.055177768853e-04      -2.693390552855e+00      -4.584478940273e-02       3.245119194236e-01       3.162496007434e-01      -2.920303767408e+00      -6.045981254865e-02      -8.238741513278e-02      -4.726560217016e+00       9.965821531593e-02 
       4.637680166052e+01       1.084762209751e-04      -3.578661432012e+00      -4.861874966675e-02      -4.470543251049e-04      -1.117635812762e-03      -5.822534775955e-07      -2.235271625524e-04      -2.684167567434e+00      -4.860076799663e-02       3.198280571099e-01       3.107336284530e-01      -2.897740333936e+00      -6.219201343393e-02      -9.305200261830e-02      -4.797627938101e+00       1.001425965254e-01 
       4.697769872776e+01       1.099921901773e-04      -3.562550228631e+00      -5.165616216324e-02      -4.884134871740e-04      -1.221033717935e-03      -6.540245397370e-07      -2.442067435870e-04      -2.672095202570e+00      -5.163740504285e-02       3.146904197092e-01       3.047189521275e-01      -2.871231672708e+00      -6.402429495409e-02      -1.049199525286e-01      -4.876002552085e+00       1.006555904736e-01 
       4.757859579500e+01       1.115109851805e-04      -3.543751098724e+00      -5.469202673114e-02      -5.315563856605e-04      -1.328890964151e-03      -7.315892936729e-07      -2.657781928302e-04      -2.658007361287e+00      -5.467248606439e-02       3.095753710444e-01       2.987679572440e-01      -2.843032873970e+00      -6.577463085940e-02      -1.168962142523e-01      -4.954488010415e+00       1.011474184842e-01 
       4.817949286224e+01       1.130326059845e-04      -3.522258978882e+00      -5.772248111433e-02      -5.764817262320e-04      -1.441204315580e-03      -8.152216825054e-07      -2.882408631160e-04      -2.641900250430e+00      -5.770215035198e-02       3.044849046027e-01       2.928826064557e-01      -2.813203044542e+00      -6.743980623837e-02      -1.289565592394e-01      -5.033065759046e+00       1.016182566954e-01 
       4.878038992948e+01       1.145570525894e-04      -3.498072277361e+00      -6.074366115241e-02      -6.231842317624e-04      -1.557960579406e-03      -9.051963924647e-07      -3.115921158812e-04      -2.623772679639e+00      -6.072253538850e-02       2.994209775162e-01       2.870647683813e-01      -2.781804153102e+00      -6.901683195465e-02      -1.410764051665e-01      -5.111717634599e+00       1.020682901641e-01 
       4.938128699672e+01       1.160843249951e-04      -3.471192873095e+00      -6.375170586772e-02      -6.716545348440e-04      -1.679136337110e-03      -1.001787960701e-06      -3.358272674220e-04      -2.603626060544e+00      -6.372978193562e-02       2.943855094818e-01       2.813162176993e-01      -2.748900846251e+00      -7.050295092749e-02      -1.532308835266e-01      -5.190425869333e+00       1.024977126836e-01 
       4.998218406396e+01       1.176144232018e-04      -3.441626110466e+00      -6.674276250680e-02      -7.218790766546e-04      -1.804697691636e-03      -1.105269832103e-06      -3.609395383273e-04      -2.581464402788e+00      -6.672003907468e-02       2.893803816750e-01       2.756386353262e-01      -2.714560259699e+00      -7.189564372314e-02      -1.653949079969e-01      -5.269173095803e+00       1.029067266133e-01 
       5.058308113120e+01       1.191473472092e-04      -3.409380789804e+00      -6.971299152024e-02      -7.738400123210e-04      -1.934600030803e-03      -1.215913365422e-06      -3.869200061605e-04      -2.557294306844e+00      -6.968946918568e-02       2.844074356501e-01       2.700336086615e-01      -2.678851824994e+00      -7.319263342071e-02      -1.775432434296e-01      -5.347942351249e+00       1.032955427338e-01 
       5.124691130878e+01       1.208441025345e-04      -3.370659142335e+00      -7.296548808429e-02      -8.332347526155e-04      -2.083086881539e-03      -1.346793440895e-06      -4.166173763077e-04      -2.528268978233e+00      -7.294108630807e-02       2.789532441322e-01       2.639277048543e-01      -2.637899458972e+00      -7.451176236025e-02      -1.909151993963e-01      -5.434966965081e+00       1.037018618580e-01 
       5.191074148636e+01       1.225443065595e-04      -3.328704861652e+00      -7.618278507598e-02      -8.946851663675e-04      -2.236712915919e-03      -1.487096700878e-06      -4.473425831837e-04      -2.496819756662e+00      -7.615750991564e-02       2.735428970799e-01       2.579140579287e-01      -2.595464171068e+00      -7.570923922825e-02      -2.042029742179e-01      -5.521976526342e+00       1.040841037236e-01 
       5.257457166394e+01       1.242479592840e-04      -3.283544358828e+00      -7.935980704708e-02      -9.581481955189e-04      -2.395370488797e-03      -1.637170511454e-06      -4.790740977594e-04      -2.462966445432e+00      -7.933366754538e-02       2.681787022748e-01       2.519944164092e-01      -2.551647557256e+00      -7.678306016963e-02      -2.173725291943e-01      -5.608949910927e+00       1.044425855710e-01 
       5.323840184151e+01       1.259550607081e-04      -3.235209055246e+00      -8.249152927689e-02      -1.023578828571e-03      -2.558947071427e-03      -1.797369322021e-06      -5.117894142855e-04      -2.426732603552e+00      -8.246453758191e-02       2.628629038358e-01       2.461703938285e-01      -2.506553358721e+00      -7.773160192653e-02      -2.303900400131e-01      -5.695866613936e+00       1.047776355993e-01 
       5.390223201909e+01       1.276656108319e-04      -3.183735328148e+00      -8.557298565537e-02      -1.090913302543e-03      -2.727283256358e-03      -1.967994291897e-06      -5.454566512715e-04      -2.388145504822e+00      -8.554515715456e-02       2.575976791762e-01       2.404434702374e-01      -2.460287118021e+00      -7.855362375038e-02      -2.432220100731e-01      -5.782706752322e+00       1.050895925616e-01 
       5.456606219667e+01       1.293796096552e-04      -3.129164448681e+00      -8.859927644056e-02      -1.160091398873e-03      -2.900228497182e-03      -2.149369178219e-06      -5.800456994364e-04      -2.347236091276e+00      -8.857062988931e-02       2.523851402725e-01       2.348149938948e-01      -2.412955833526e+00      -7.924826804304e-02      -2.558353825541e-01      -5.869451066691e+00       1.053788053421e-01 
       5.522989237425e+01       1.310970571782e-04      -3.071542512543e+00      -9.156557585158e-02      -1.231043026089e-03      -3.077607565224e-03      -2.341791878250e-06      -6.155215130447e-04      -2.304038921090e+00      -9.153613348367e-02       2.472273310783e-01       2.292861830908e-01      -2.364667613247e+00      -7.981505967729e-02      -2.681976508606e-01      -5.956080922407e+00       1.056456325373e-01 
       5.596641278986e+01       1.330066031925e-04      -3.004102237225e+00      -9.478073226793e-02      -1.311746071134e-03      -3.279365177834e-03      -2.568554254007e-06      -6.558730355668e-04      -2.253480715591e+00      -9.475043729991e-02       2.415711763325e-01       2.232699123226e-01      -2.310103993823e+00      -8.029419424094e-02      -2.815811433839e-01      -6.052041086602e+00       1.059159274181e-01 
       5.670293320546e+01       1.349203945319e-04      -2.933044986704e+00      -9.790984961703e-02      -1.394423464572e-03      -3.486058661429e-03      -2.809620308817e-06      -6.972117322858e-04      -2.200210393411e+00      -9.787873883659e-02       2.359874199068e-01       2.173789755863e-01      -2.254645701000e+00      -8.061624881021e-02      -2.945739537428e-01      -6.147814503130e+00       1.061596344589e-01 
       5.743945362106e+01       1.368384311966e-04      -2.858453831743e+00      -1.009467223367e-01      -1.478951771087e-03      -3.697379427718e-03      -3.065320253834e-06      -7.394758855435e-04      -2.144290228642e+00      -1.009148376685e-01       2.304785514237e-01       2.116144933047e-01      -2.198442075770e+00      -8.078220066131e-02      -3.071350254840e-01      -6.243378421986e+00       1.063772819344e-01 
       5.817597403667e+01       1.387607131864e-04      -2.780418592999e+00      -1.038853025948e-01      -1.565199266936e-03      -3.912998167339e-03      -3.335957322839e-06      -7.825996334678e-04      -2.085787553977e+00      -1.038526911965e-01       2.250469519180e-01       2.059774027814e-01      -2.141641959153e+00      -8.079358068400e-02      -3.192248006453e-01      -6.338711036161e+00       1.065694102575e-01 
       5.891249445227e+01       1.406872405015e-04      -2.699035663605e+00      -1.067197114608e-01      -1.653027489185e-03      -4.132568722962e-03      -3.621811956168e-06      -8.265137445924e-04      -2.024774627590e+00      -1.066864257795e-01       2.196948926591e-01       2.004684624169e-01      -2.084393137522e+00      -8.065246109607e-02      -3.308053799707e-01      -6.433791477628e+00       1.067365712782e-01 
       5.964901486787e+01       1.426180131418e-04      -2.614407820315e+00      -1.094442497085e-01      -1.742293698846e-03      -4.355734247114e-03      -3.923151220169e-06      -8.711468494228e-04      -1.961328491467e+00      -1.094103474851e-01       2.144245342142e-01       1.950882561656e-01      -2.026841800063e+00      -8.036144107543e-02      -3.418406757322e-01      -6.528599812120e+00       1.068793275598e-01 
       6.038553528348e+01       1.445530311073e-04      -2.526644023435e+00      -1.120534082025e-01      -1.832854758279e-03      -4.582136895698e-03      -4.240246733832e-06      -9.164273791396e-04      -1.895530821376e+00      -1.120189524080e-01       2.092379257524e-01       1.898371981904e-01      -1.969132010582e+00      -7.992363030576e-02      -3.522965564272e-01      -6.623117032812e+00       1.069982516513e-01 
       6.120742884817e+01       1.467173570503e-04      -2.425146021411e+00      -1.148222864742e-01      -1.935273683071e-03      -4.838184207677e-03      -4.613079817018e-06      -9.676368415354e-04      -1.819435865664e+00      -1.147872934888e-01       2.035513620969e-01       1.841302393886e-01      -1.904719082521e+00      -7.926620482009e-02      -3.632411611311e-01      -6.728224305930e+00       1.071035382673e-01 
       6.202932241286e+01       1.488869695458e-04      -2.320054344259e+00      -1.174338114937e-01      -2.038966299346e-03      -5.097415748364e-03      -5.006484370619e-06      -1.019483149673e-03      -1.740646058038e+00      -1.173983726267e-01       1.979740263649e-01       1.785845218919e-01      -1.840476761104e+00      -7.843617936552e-02      -3.733831488216e-01      -6.832922772322e+00       1.071806933431e-01 
       6.285121597755e+01       1.510618685937e-04      -2.211545659570e+00      -1.198812544501e-01      -2.143813422736e-03      -5.359533556840e-03      -5.421319579056e-06      -1.071906711368e-03      -1.659293821696e+00      -1.198454668052e-01       1.925082731161e-01       1.731999178046e-01      -1.776591262674e+00      -7.743994316613e-02      -3.826849102054e-01      -6.937190036122e+00       1.072305500051e-01 
       6.367310954224e+01       1.532420541940e-04      -2.099804735877e+00      -1.221582409679e-01      -2.249782980332e-03      -5.624457450829e-03      -5.858987780766e-06      -1.124891490166e-03      -1.575517651261e+00      -1.221222061947e-01       1.871562856514e-01       1.679760691498e-01      -1.713242361852e+00      -7.628453644555e-02      -3.911126572103e-01      -7.041005080962e+00       1.072539521586e-01 
       6.449500310694e+01       1.554275263468e-04      -1.985024009832e+00      -1.242587640810e-01      -2.356984448570e-03      -5.892461121424e-03      -6.321811565736e-06      -1.178492224285e-03      -1.489461789396e+00      -1.242225865848e-01       1.819200785656e-01       1.629123971339e-01      -1.650602665645e+00      -7.497760571126e-02      -3.986365824461e-01      -7.144348250549e+00       1.072517533097e-01 
       6.531689667163e+01       1.576182850521e-04      -1.867403139608e+00      -1.261771958310e-01      -2.465735603516e-03      -6.164339008790e-03      -6.813537971865e-06      -1.232867801758e-03      -1.401275893540e+00      -1.261409805053e-01       1.768015008209e-01       1.580081115957e-01      -1.588836936510e+00      -7.352735645487e-02      -4.052309971775e-01      -7.247201227737e+00       1.072248154027e-01 
       6.613879023632e+01       1.598143303098e-04      -1.747148545644e+00      -1.279082973865e-01      -2.576618595247e-03      -6.441546488118e-03      -7.339852337834e-06      -1.288309297624e-03      -1.311114693349e+00      -1.278721473664e-01       1.718022374941e-01       1.532622206183e-01      -1.528101467997e+00      -7.194250343597e-02      -4.108744467004e-01      -7.349547012160e+00       1.071740076773e-01 
       6.706333791722e+01       1.622909787972e-04      -1.608991553016e+00      -1.296257142360e-01      -2.704935610838e-03      -6.762339027095e-03      -7.982958462560e-06      -1.352467805419e-03      -1.207530291242e+00      -1.295897578603e-01       1.663230489578e-01       1.481113941062e-01      -1.461194440707e+00      -7.001026572596e-02      -4.160650599552e-01      -7.464050061130e+00       1.070894162135e-01 
       6.798788559812e+01       1.647743168825e-04      -1.468082702399e+00      -1.310936941980e-01      -2.838207419890e-03      -7.095518549724e-03      -8.692063373330e-06      -1.419103709945e-03      -1.101881757069e+00      -1.310580601453e-01       1.609986364348e-01       1.431575374146e-01      -1.395972302636e+00      -6.793298000770e-02      -4.200130382613e-01      -7.577871023524e+00       1.069769811215e-01 
       6.891243327902e+01       1.672643445656e-04      -1.324741934881e+00      -1.323066313189e-01      -2.976784225805e-03      -7.441960564511e-03      -9.475321971993e-06      -1.488392112902e-03      -9.944089212774e-01      -1.322714655640e-01       1.558305319419e-01       1.383984186226e-01      -1.332614075745e+00      -6.572485604242e-02      -4.227077645842e-01      -7.690991433738e+00       1.068379610552e-01 
       6.983698095993e+01       1.697610618466e-04      -1.179296691228e+00      -1.332596138196e-01      -3.118985167184e-03      -7.797462917959e-03      -1.032801170575e-05      -1.559492583592e-03      -8.853572126054e-01      -1.332251048979e-01       1.508198648875e-01       1.338315521601e-01      -1.271281995010e+00      -6.340055049755e-02      -4.241457637098e-01      -7.803394752108e+00       1.066736172454e-01 
       7.076152864083e+01       1.722644687256e-04      -1.032080959743e+00      -1.339484564190e-01      -3.260756710506e-03      -8.151891776265e-03      -1.122813212293e-05      -1.630378355253e-03      -7.749769213894e-01      -1.339148558597e-01       1.459673769590e-01       1.294542183710e-01      -1.212120943518e+00      -6.097506528842e-02      -4.243306828867e-01      -7.915066307490e+00       1.064852101013e-01 
       7.168607632173e+01       1.747745652024e-04      -8.834342905189e-01      -1.343697290052e-01      -3.397042055106e-03      -8.492605137764e-03      -1.214365615942e-05      -1.698521027553e-03      -6.635224491343e-01      -1.343373493827e-01       1.412735304946e-01       1.252634818370e-01      -1.155258015589e+00      -5.846364480074e-02      -4.232732258680e-01      -8.025993240559e+00       1.062739963004e-01 
       7.261062400263e+01       1.772913512770e-04      -7.337007892016e-01      -1.345207673974e-01      -3.523924995694e-03      -8.809812489234e-03      -1.304706720700e-05      -1.761962497847e-03      -5.512515657758e-01      -1.344899562833e-01       1.367386268023e-01       1.212562077106e-01      -1.100802214376e+00      -5.588167195092e-02      -4.209910397855e-01      -8.136164449873e+00       1.060412269866e-01 
       7.366303953219e+01       1.801643581371e-04      -5.623787133477e-01      -1.343614159334e-01      -3.654790030233e-03      -9.136975075581e-03      -1.404324331660e-05      -1.827395015116e-03      -4.227913125069e-01      -1.343328184190e-01       1.317701788362e-01       1.169137586616e-01      -1.041859258746e+00      -5.287636641097e-02      -4.169340918929e-01      -8.260641066082e+00       1.057516159731e-01 
       7.471545506174e+01       1.830460329369e-04      -3.906156696890e-01      -1.338478091975e-01      -3.771277253074e-03      -9.428193132686e-03      -1.500268296746e-05      -1.885638626537e-03      -2.939977681423e-01      -1.338218595097e-01       1.270078628855e-01       1.127995609962e-01      -9.862573007553e-01      -4.982223859692e-02      -4.113684615171e-01      -8.384115089530e+00       1.054375119417e-01 
       7.576787059130e+01       1.859363756763e-04      -2.189308483246e-01      -1.329795112241e-01      -3.874337703980e-03      -9.685844259949e-03      -1.593005017947e-05      -1.937168851990e-03      -1.652598822424e-01      -1.329566208811e-01       1.224512509929e-01       1.089082014397e-01      -9.340707854982e-01      -4.674160321469e-02      -4.043510893583e-01      -8.506577933610e+00       1.051007243378e-01 
       7.682028612086e+01       1.888353863555e-04      -4.784409105317e-02      -1.317572949223e-01      -3.964724571386e-03      -9.911811428466e-03      -1.682945699897e-05      -1.982362285693e-03      -3.696711418525e-02      -1.317378657446e-01       1.180994777104e-01       1.052340455959e-01      -8.853440596282e-01      -4.365628493627e-02      -3.959489020800e-01      -8.628023572527e+00       1.047430446836e-01 
       7.787270165041e+01       1.917430649743e-04       1.221259304877e-01      -1.301831441650e-01      -4.042677434047e-03      -1.010669358512e-02      -1.770159829859e-05      -2.021338717023e-03       9.049195137183e-02      -1.301675767818e-01       1.139512475664e-01       1.017712703313e-01      -8.400920575696e-01      -4.058744359460e-02      -3.862381581379e-01      -8.748448424225e+00       1.043662421628e-01 
       7.892511717997e+01       1.946594115329e-04       2.904635398480e-01      -1.282602505114e-01      -4.107991903142e-03      -1.026997975786e-02      -1.854374580432e-05      -2.053995951571e-03       2.167309802960e-01      -1.282489447714e-01       1.100048589627e-01       9.851389423105e-02      -7.983012211571e-01      -3.755540830567e-02      -3.753037214870e-01      -8.867851230433e+00       1.039720596579e-01 
       7.997753270953e+01       1.975844260311e-04       4.566578626963e-01      -1.259929993783e-01      -4.160204795641e-03      -1.040051198910e-02      -1.935098871871e-05      -2.080102397821e-03       3.413672395838e-01      -1.259863524382e-01       1.062582313877e-01       9.545580568453e-02      -7.599306555421e-01      -3.457952130776e-02      -3.632382658432e-01      -8.986232939797e+00       1.035622107825e-01 
       8.119885366575e+01       2.009897514531e-04       6.461727626031e-01      -1.229375796761e-01      -4.203569017979e-03      -1.050892254495e-02      -2.023472689722e-05      -2.101784508990e-03       4.834988469569e-01      -1.229368338267e-01       1.021574756232e-01       9.214853386966e-02      -7.196000205406e-01      -3.122040075575e-02      -3.479504145983e-01      -9.122338153125e+00       1.030691628295e-01 
       8.242017462197e+01       2.044067503729e-04       8.313484415113e-01      -1.194365584379e-01      -4.226963438298e-03      -1.056740859575e-02      -2.104552015300e-05      -2.113481719149e-03       6.223835682605e-01      -1.194422401091e-01       9.831804693274e-02       8.909143875274e-02      -6.836392548927e-01      -2.798769115581e-02      -3.314395320239e-01      -9.257080471611e+00       1.025598476854e-01 
       8.257471171621e+01       2.048399446184e-04       8.544315785597e-01      -1.189624236265e-01      -4.228445531935e-03      -1.057111382984e-02      -2.114222765967e-05      -2.114222765967e-03       6.396968646819e-01      -1.189689558010e-01       9.785061459929e-02       8.872194552475e-02      -6.793915068857e-01      -2.758888708009e-02      -3.292719414017e-01      -9.274033195284e+00       1.024943704673e-01 
