# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ddec[0]        15:(.)p_ddec[0]          16:(.)rho_lambda         17:(.)rho_crit           18:gr.fac. D             19:gr.fac. f          
       3.020159872243e+09       8.588509073673e-17       1.590566662344e-04       1.898795470208e+13       1.445351335311e+04       4.785678228878e-06       4.365192105644e+13       9.183140399434e-05       2.289279421084e+26       6.853089373166e+19       3.626516600227e+20       1.056181917807e+26       3.520606392691e+25       2.599585869636e+25       8.665286232120e+24       2.778134729041e-08       3.605424237681e+26       1.053980553906e-04       9.608491663000e-02 
       2.999165712207e+09       8.709169013600e-17       1.601700623723e-04       1.872488881800e+13       1.445351335200e+04       4.819177976179e-06       4.334848168068e+13       9.247422359378e-05       2.226285829871e+26       6.711166042633e+19       3.551413637736e+20       1.027119195553e+26       3.423730651844e+25       2.528053645091e+25       8.426845483637e+24       2.778134729041e-08       3.506214612464e+26       1.054686985750e-04       9.602057087603e-02 
       2.978317489727e+09       8.831524104514e-17       1.612912528799e-04       1.846546754287e+13       1.445351335087e+04       4.852912221707e-06       4.304715161537e+13       9.312154292720e-05       2.165025619256e+26       6.572181858322e+19       3.477866012114e+20       9.988561857447e+25       3.329520619149e+25       2.458489756813e+25       8.194965856043e+24       2.778134729041e-08       3.409734915766e+26       1.055393417685e-04       9.595631134755e-02 
       2.957614190344e+09       8.955598161580e-17       1.624202905077e-04       1.820964038296e+13       1.445351334974e+04       4.886882606949e-06       4.274791619799e+13       9.377339349270e-05       2.105451092192e+26       6.436075952294e+19       3.405841513275e+20       9.713708828727e+25       3.237902942909e+25       2.390840042531e+25       7.969466808438e+24       2.778134729041e-08       3.315910028767e+26       1.056099849710e-04       9.589213787219e-02 
       2.937054806647e+09       9.081415334545e-17       1.635572334635e-04       1.795735754411e+13       1.445351334861e+04       4.921090784883e-06       4.245076086791e+13       9.442980700885e-05       2.047515864100e+26       6.302788717149e+19       3.335308598187e+20       9.446418869489e+25       3.148806289830e+25       2.325051830348e+25       7.750172767826e+24       2.778134729041e-08       3.224666899671e+26       1.056806281827e-04       9.582805027805e-02 
       2.916638338228e+09       9.209000112430e-17       1.647021326789e-04       1.770856992203e+13       1.445351334746e+04       4.955538420059e-06       4.215567116576e+13       9.509081541628e-05       1.991174826756e+26       6.172261779920e+19       3.266236377053e+20       9.186483868437e+25       3.062161289479e+25       2.261073897724e+25       7.536912992414e+24       2.778134729041e-08       3.135934486835e+26       1.057512714035e-04       9.576404839370e-02 
       2.896363791636e+09       9.338377328308e-17       1.658550481807e-04       1.746322909273e+13       1.445351334631e+04       4.990227188677e-06       4.186263273263e+13       9.575645087915e-05       1.936384113170e+26       6.044437976510e+19       3.198594599785e+20       8.933701440829e+25       2.977900480276e+25       2.198856431602e+25       7.329521438673e+24       2.778134729041e-08       3.049643703452e+26       1.058219146335e-04       9.570013204818e-02 
       2.876230180323e+09       9.469572164126e-17       1.670160327194e-04       1.722128730310e+13       1.445351334515e+04       5.025158778670e-06       4.157163130947e+13       9.642674578683e-05       1.883101063428e+26       5.919261326653e+19       3.132353642759e+20       8.687874770895e+25       2.895958256965e+25       2.138350989616e+25       7.127836632055e+24       2.778134729041e-08       2.965727363759e+26       1.058925578729e-04       9.563630107096e-02 
       2.856236524599e+09       9.602610155616e-17       1.681851445028e-04       1.698269746163e+13       1.445351334398e+04       5.060334889789e-06       4.128265273631e+13       9.710173275537e-05       1.831284191480e+26       5.796677009404e+19       3.067484495835e+20       8.448812458604e+25       2.816270819535e+25       2.079510462382e+25       6.931701541273e+24       2.778134729041e-08       2.884120130731e+26       1.059632011217e-04       9.557255529201e-02 
       2.836381851587e+09       9.737517197260e-17       1.693624399195e-04       1.674741312922e+13       1.445351334280e+04       5.095757233681e-06       4.099568295165e+13       9.778144462915e-05       1.780893152840e+26       5.676631339124e+19       3.003958749656e+20       8.216328370636e+25       2.738776123545e+25       2.022289036810e+25       6.740963456035e+24       2.778134729041e-08       2.804758465206e+26       1.060338443800e-04       9.550889454172e-02 
       2.816665195170e+09       9.874319547331e-17       1.705479771772e-04       1.651538851016e+13       1.445351334162e+04       5.131427533975e-06       4.071070799172e+13       9.846591448246e-05       1.731888713170e+26       5.559071741971e+19       2.941748583208e+20       7.990241495458e+25       2.663413831819e+25       1.966642160443e+25       6.555473868142e+24       2.778134729041e-08       2.727580576415e+26       1.061044876478e-04       9.544531865098e-02 
       2.797085595948e+09       1.001304383300e-16       1.717418126645e-04       1.628657844322e+13       1.445351334042e+04       5.167347526367e-06       4.042771398979e+13       9.915517562109e-05       1.684232717735e+26       5.443946732877e+19       2.880826751630e+20       7.770375802394e+25       2.590125267465e+25       1.912526506759e+25       6.375088355864e+24       2.778134729041e-08       2.652526373872e+26       1.061751309252e-04       9.538182745109e-02 
       2.777642101188e+09       1.015371705554e-16       1.729440045892e-04       1.606093839284e+13       1.445351333922e+04       5.203518958700e-06       4.014668717556e+13       9.984926158401e-05       1.637888061696e+26       5.331205892997e+19       2.821166574288e+20       7.556560104564e+25       2.518853368188e+25       1.859899941447e+25       6.199666471491e+24       2.778134729041e-08       2.579537420585e+26       1.062457742123e-04       9.531842077384e-02 
       2.758333764784e+09       1.029636659554e-16       1.741546129779e-04       1.583842444046e+13       1.445351333801e+04       5.239943591055e-06       3.986761387444e+13       1.005482061449e-04       1.592818661221e+26       5.220799847632e+19       2.762741923086e+20       7.348627925597e+25       2.449542641866e+25       1.808721489595e+25       6.029071631982e+24       2.778134729041e-08       2.508556887562e+26       1.063164175092e-04       9.525509845145e-02 
       2.739159647203e+09       1.044102021827e-16       1.753736942192e-04       1.561899327601e+13       1.445351333679e+04       5.276623195831e-06       3.959048050690e+13       1.012520433140e-04       1.548989425385e+26       5.112680244601e+19       2.705527211026e+20       7.146417370018e+25       2.382139123339e+25       1.758951303786e+25       5.863171012618e+24       2.778134729041e-08       2.439529509560e+26       1.063870608159e-04       9.519186031660e-02 
       2.720118815444e+09       1.058770607908e-16       1.766013101587e-04       1.540260218943e+13       1.445351333556e+04       5.313559557836e-06       3.931527358779e+13       1.019608073394e-04       1.506366228855e+26       5.006799733067e+19       2.649497381003e+20       6.949770997193e+25       2.316590332398e+25       1.710550633078e+25       5.701835443593e+24       2.778134729041e-08       2.372401542059e+26       1.064577041325e-04       9.512870620242e-02 
       2.701210342992e+09       1.073645272887e-16       1.778375190042e-04       1.518920906240e+13       1.445351333433e+04       5.350754474370e-06       3.904197972571e+13       1.026745327090e-04       1.464915885316e+26       4.903111942803e+19       2.594627894825e+20       6.758535698746e+25       2.252845232915e+25       1.663481792830e+25       5.544939309433e+24       2.778134729041e-08       2.307120719413e+26       1.065283474591e-04       9.506563594249e-02 
       2.682433309772e+09       1.088728911964e-16       1.790823807823e-04       1.497877236010e+13       1.445351333308e+04       5.388209755314e-06       3.877058562235e+13       1.033932541523e-04       1.424606121635e+26       4.801571463878e+19       2.540894722475e+20       6.572562579349e+25       2.190854193116e+25       1.617708135360e+25       5.392360451201e+24       2.778134729041e-08       2.243636214158e+26       1.065989907958e-04       9.500264937082e-02 
       2.663786802107e+09       1.104024461016e-16       1.803359573387e-04       1.477125112318e+13       1.445351333183e+04       5.425927223219e-06       3.850107807185e+13       1.041170066417e-04       1.385405552730e+26       4.702133826775e+19       2.488274331582e+20       6.391706840797e+25       2.130568946932e+25       1.573194021413e+25       5.243980071376e+24       2.778134729041e-08       2.181898597439e+26       1.066696341426e-04       9.493974632190e-02 
       2.645269912667e+09       1.119534897163e-16       1.815983086999e-04       1.456660495971e+13       1.445351333057e+04       5.463908713395e-06       3.823344396013e+13       1.048458253944e-04       1.347283657136e+26       4.604755482914e+19       2.436743677116e+20       6.215827669261e+25       2.071942556420e+25       1.529904792410e+25       5.099682641367e+24       2.778134729041e-08       2.121859800522e+26       1.067402774997e-04       9.487692663062e-02 
       2.626881740433e+09       1.135263239355e-16       1.828694967116e-04       1.436479403741e+13       1.445351332930e+04       5.502156073996e-06       3.796767026429e+13       1.055797458743e-04       1.310210753239e+26       4.509393785579e+19       2.386280191295e+20       6.044788125658e+25       2.014929375219e+25       1.487806743466e+25       4.959355811552e+24       2.778134729041e-08       2.063473077371e+26       1.068109208670e-04       9.481419013236e-02 
       2.608621390648e+09       1.151212548949e-16       1.841495814006e-04       1.416577907582e+13       1.445351332802e+04       5.540671166116e-06       3.770374405193e+13       1.063188037933e-04       1.274157976170e+26       4.416006971241e+19       2.336861773703e+20       5.878455039025e+25       1.959485013008e+25       1.446867097144e+25       4.822890323813e+24       2.778134729041e-08       2.006692968249e+26       1.068815642448e-04       9.475153666289e-02 
       2.590487974773e+09       1.167385930317e-16       1.854386282503e-04       1.396952133870e+13       1.445351332673e+04       5.579455863875e-06       3.744165248056e+13       1.070630351136e-04       1.239097255325e+26       4.324554141271e+19       2.288466781610e+20       5.716698902835e+25       1.905566300945e+25       1.407053977938e+25       4.690179926461e+24       2.778134729041e-08       1.951475264325e+26       1.069522076330e-04       9.468896605846e-02 
       2.572480610449e+09       1.183786531441e-16       1.867366991064e-04       1.377598262648e+13       1.445351332543e+04       5.618512054513e-06       3.718138279699e+13       1.078124760487e-04       1.205001292516e+26       4.234995244022e+19       2.241074020494e+20       5.559393774165e+25       1.853131258055e+25       1.368336387453e+25       4.561121291511e+24       2.778134729041e-08       1.897776973251e+26       1.070228510317e-04       9.462647815574e-02 
       2.554598421448e+09       1.200417544530e-16       1.880438558146e-04       1.358512526881e+13       1.445351332412e+04       5.657841638480e-06       3.692292233663e+13       1.085671630661e-04       1.171843540710e+26       4.147291057296e+19       2.194662734758e+20       5.406417175633e+25       1.802139058544e+25       1.330684180270e+25       4.435613934232e+24       2.778134729041e-08       1.845556285692e+26       1.070934944411e-04       9.456407279184e-02 
       2.536840537634e+09       1.217282206639e-16       1.893601620395e-04       1.339691211723e+13       1.445351332280e+04       5.697446529528e-06       3.666625852297e+13       1.093271328881e-04       1.139598183364e+26       4.061403171160e+19       2.149212598642e+20       5.257650000040e+25       1.752550000013e+25       1.294068040473e+25       4.313560134908e+24       2.778134729041e-08       1.794772542768e+26       1.071641378612e-04       9.450174980431e-02 
       2.519206094918e+09       1.234383800302e-16       1.906856814458e-04       1.321130653798e+13       1.445351332148e+04       5.737328654808e-06       3.641137886691e+13       1.100924224945e-04       1.108240114324e+26       3.977293971129e+19       2.104703707318e+20       5.112976417635e+25       1.704325472545e+25       1.258459458827e+25       4.194864862756e+24       2.778134729041e-08       1.745386204404e+26       1.072347812920e-04       9.443950903112e-02 
       2.501694235221e+09       1.251725654168e-16       1.920204813359e-04       1.302827240480e+13       1.445351332014e+04       5.777489954959e-06       3.615827096615e+13       1.108630691235e-04       1.077744918276e+26       3.894926621693e+19       2.061116568177e+20       4.972283785928e+25       1.657427928643e+25       1.223830710580e+25       4.079435701933e+24       2.778134729041e-08       1.697358818536e+26       1.073054247337e-04       9.437735031069e-02 
       2.484304106425e+09       1.269311143652e-16       1.933646235557e-04       1.284777409195e+13       1.445351331880e+04       5.817932384205e-06       3.590692250462e+13       1.116391102743e-04       1.048088851734e+26       3.814265050178e+19       2.018432092291e+20       4.835462561985e+25       1.611820853995e+25       1.190154833874e+25       3.967182779581e+24       2.778134729041e-08       1.650652991179e+26       1.073760681864e-04       9.431527348186e-02 
       2.467034862338e+09       1.287143691589e-16       1.947181754076e-04       1.266977646729e+13       1.445351331745e+04       5.858657910449e-06       3.565732125186e+13       1.124205837085e-04       1.019248824562e+26       3.735273930959e+19       1.976631586049e+20       4.702406217143e+25       1.567468739048e+25       1.157405608756e+25       3.858018695855e+24       2.778134729041e-08       1.605232357311e+26       1.074467116501e-04       9.425327838391e-02 
       2.449885662648e+09       1.305226768899e-16       1.960812023754e-04       1.249424488537e+13       1.445351331608e+04       5.899668515371e-06       3.540945506242e+13       1.132075274519e-04       9.912023819836e+25       3.657918669979e+19       1.935696742976e+20       4.573011154064e+25       1.524337051355e+25       1.125557536761e+25       3.751858455871e+24       2.778134729041e-08       1.561061552555e+26       1.075173551250e-04       9.419136485653e-02 
       2.432855672887e+09       1.323563895270e-16       1.974537699425e-04       1.232114518074e+13       1.445351331471e+04       5.940966194521e-06       3.516331187530e+13       1.139999797968e-04       9.639276871102e+25       3.582165389606e+19       1.895609635711e+20       4.447176626074e+25       1.482392208691e+25       1.094585821060e+25       3.648619403532e+24       2.778134729041e-08       1.518106185650e+26       1.075879986110e-04       9.412953273985e-02 
       2.415944064385e+09       1.342158639834e-16       1.988359472307e-04       1.215044366132e+13       1.445351331333e+04       5.982552957418e-06       3.491887971331e+13       1.147979793032e-04       9.374035039320e+25       3.507980913790e+19       1.856352708160e+20       4.324804658723e+25       1.441601552908e+25       1.064466347151e+25       3.548221157169e+24       2.778134729041e-08       1.476332811670e+26       1.076586421084e-04       9.406778187444e-02 
       2.399150014235e+09       1.361014621866e-16       2.002277979045e-04       1.198210710179e+13       1.445351331194e+04       6.024430827650e-06       3.467614668253e+13       1.156015648012e-04       9.116091807861e+25       3.435332753541e+19       1.817908767803e+20       4.205799973502e+25       1.401933324501e+25       1.035175664087e+25       3.450585546957e+24       2.778134729041e-08       1.435708905987e+26       1.077292856171e-04       9.400611210126e-02 
       2.382472705247e+09       1.380135511491e-16       2.016293910856e-04       1.181610273713e+13       1.445351331054e+04       6.066601842966e-06       3.443510097173e+13       1.164107753927e-04       8.865246342767e+25       3.364189092692e+19       1.780260978169e+20       4.090069913661e+25       1.363356637887e+25       1.006690966216e+25       3.355636554054e+24       2.778134729041e-08       1.396202838944e+26       1.077999291373e-04       9.394452326172e-02 
       2.365911325915e+09       1.399525030393e-16       2.030407977145e-04       1.165239825629e+13       1.445351330912e+04       6.109068055383e-06       3.419573085177e+13       1.172256504532e-04       8.621303336386e+25       3.294518773973e+19       1.743392851457e+20       3.977524372063e+25       1.325841457354e+25       9.789900754229e+24       3.263300251410e+24       2.778134729041e-08       1.357783851232e+26       1.078705726690e-04       9.388301519764e-02 
       2.349465070371e+09       1.419186952543e-16       2.044620814559e-04       1.149096179585e+13       1.445351330770e+04       6.151831531280e-06       3.395802467505e+13       1.180462296340e-04       8.384072855299e+25       3.226291285360e+19       1.707288241320e+20       3.868075721029e+25       1.289358573676e+25       9.520514238630e+24       3.173504746210e+24       2.778134729041e-08       1.320422029937e+26       1.079412162124e-04       9.382158775127e-02 
       2.333133138352e+09       1.439125104931e-16       2.058933168883e-04       1.133176193384e+13       1.445351330627e+04       6.194894351501e-06       3.372197087493e+13       1.188725528638e-04       8.153370192447e+25       3.159476746715e+19       1.671931335794e+20       3.761638744114e+25       1.253879581371e+25       9.258540371694e+24       3.086180123898e+24       2.778134729041e-08       1.284088285252e+26       1.080118597676e-04       9.376024076527e-02 
       2.316914735155e+09       1.459343368313e-16       2.073345694953e-04       1.117476768362e+13       1.445351330483e+04       6.238258611457e-06       3.348755796517e+13       1.197046603509e-04       7.929015723310e+25       3.094045896701e+19       1.637306650368e+20       3.658130569752e+25       1.219376856584e+25       9.003775181222e+24       3.001258393741e+24       2.778134729041e-08       1.248754327830e+26       1.080825033345e-04       9.369897408271e-02 
       2.300809071603e+09       1.479845677968e-16       2.087859102176e-04       1.101994848787e+13       1.445351330338e+04       6.281926421226e-06       3.325477453940e+13       1.205425925850e-04       7.710834766059e+25       3.029970079965e+19       1.603399021208e+20       3.557470606736e+25       1.185823535579e+25       8.756020307670e+24       2.918673435890e+24       2.778134729041e-08       1.214392646752e+26       1.081531469134e-04       9.363778754711e-02 
       2.284815364004e+09       1.500636024458e-16       2.102474118146e-04       1.086727421258e+13       1.445351330192e+04       6.325899905656e-06       3.302360927051e+13       1.213863903394e-04       7.498657445543e+25       2.967221234586e+19       1.570193598512e+20       3.459580481471e+25       1.153193493824e+25       8.515082849713e+24       2.838360949904e+24       2.778134729041e-08       1.180976488114e+26       1.082237905043e-04       9.357668100236e-02 
       2.268932834114e+09       1.521718454411e-16       2.117191415891e-04       1.071671514127e+13       1.445351330045e+04       6.370181204469e-06       3.279405091014e+13       1.222360946725e-04       7.292318561031e+25       2.905771879794e+19       1.537675840010e+20       3.364383976948e+25       1.121461325649e+25       8.280775214046e+24       2.760258404682e+24       2.778134729041e-08       1.148479834191e+26       1.082944341072e-04       9.351565429280e-02 
       2.253160709099e+09       1.543097071305e-16       2.132011759386e-04       1.056824196914e+13       1.445351329896e+04       6.414772472367e-06       3.256608828812e+13       1.230917469303e-04       7.091657457580e+25       2.845595103923e+19       1.505831504592e+20       3.271806973407e+25       1.090602324469e+25       8.052914969328e+24       2.684304989776e+24       2.778134729041e-08       1.116877383183e+26       1.083650777224e-04       9.345470726317e-02 
       2.237498221498e+09       1.564776036268e-16       2.146935839846e-04       1.042182579740e+13       1.445351329747e+04       6.459675879132e-06       3.233971031194e+13       1.239533887482e-04       6.896517900956e+25       2.786664552636e+19       1.474646646076e+20       3.181777390624e+25       1.060592463541e+25       7.831324704141e+24       2.610441568047e+24       2.778134729041e-08       1.086144529512e+26       1.084357213498e-04       9.339383975860e-02 
       2.221944609183e+09       1.586759568888e-16       2.161964384868e-04       1.027743812761e+13       1.445351329597e+04       6.504893609738e-06       3.211490596618e+13       1.248210620531e-04       6.706747955987e+25       2.728954417376e+19       1.444107607093e+20       3.094225131789e+25       1.031408377263e+25       7.615831888855e+24       2.538610629618e+24       2.778134729041e-08       1.056257344669e+26       1.085063649897e-04       9.333305162467e-02 
       2.206499115325e+09       1.609051948031e-16       2.177098122047e-04       1.013505085620e+13       1.445351329446e+04       6.550427864449e-06       3.189166431200e+13       1.256948090652e-04       6.522199868265e+25       2.672439424067e+19       1.414201013112e+20       3.009082028932e+25       1.003027342977e+25       7.406268741303e+24       2.468756247101e+24       2.778134729041e-08       1.027192558578e+26       1.085770086420e-04       9.327234270734e-02 
       2.191160988355e+09       1.631657512682e-16       2.192337797169e-04       9.994636268921e+12       1.445351329293e+04       6.596280858936e-06       3.166997448660e+13       1.265746723006e-04       6.342729949111e+25       2.617094822042e+19       1.384913766580e+20       2.926281789846e+25       9.754272632819e+24       7.202472096140e+24       2.400824032047e+24       2.778134729041e-08       9.989275414804e+25       1.086476523069e-04       9.321171285299e-02 
       2.175929481931e+09       1.654580662780e-16       2.207684156019e-04       9.856167035501e+12       1.445351329140e+04       6.642454824377e-06       3.144982570268e+13       1.274606945725e-04       6.168198463693e+25       2.562896373207e+19       1.356233041187e+20       2.845759946470e+25       9.485866488234e+24       7.004283277806e+24       2.334761092602e+24       2.778134729041e-08       9.714402863171e+25       1.087182959844e-04       9.315116190840e-02 
       2.160803854895e+09       1.677825860081e-16       2.223137944384e-04       9.719616204311e+12       1.445351328985e+04       6.688952007567e-06       3.123120724795e+13       1.283529189943e-04       5.998469522230e+25       2.509820341423e+19       1.328146276247e+20       2.767453804699e+25       9.224846015663e+24       6.811547976982e+24       2.270515992327e+24       2.778134729041e-08       9.447093915910e+25       1.087889396747e-04       9.309068972075e-02 
       2.145783371246e+09       1.701397629022e-16       2.238699908048e-04       9.584957197117e+12       1.445351328830e+04       6.735774671032e-06       3.101410848456e+13       1.292513889808e-04       5.833410974193e+25       2.457843482113e+19       1.300641171199e+20       2.691302395565e+25       8.971007985217e+24       6.624116130441e+24       2.208038710147e+24       2.778134729041e-08       9.187140447057e+25       1.088595833779e-04       9.303029613763e-02 
       2.130867300094e+09       1.725300557607e-16       2.254370792798e-04       9.452163803912e+12       1.445351328673e+04       6.782925093133e-06       3.079851884862e+13       1.301561482509e-04       5.672894305406e+25       2.406943032082e+19       1.273705680218e+20       2.617246427771e+25       8.724154759237e+24       6.441841804216e+24       2.147280601405e+24       2.778134729041e-08       8.934340057599e+25       1.089302270940e-04       9.296998100704e-02 
       2.116054915634e+09       1.749539298293e-16       2.270151380799e-04       9.321210177810e+12       1.445351328515e+04       6.830405568180e-06       3.058442784967e+13       1.310672408296e-04       5.516794537992e+25       2.357096699543e+19       1.247328006943e+20       2.545228241525e+25       8.484094138418e+24       6.264583079971e+24       2.088194359990e+24       2.778134729041e-08       8.688495917891e+25       1.090008708232e-04       9.290974417737e-02 
       2.101345497103e+09       1.774118568903e-16       2.286042436026e-04       9.192070830019e+12       1.445351328356e+04       6.878218406544e-06       3.037182507018e+13       1.319847110499e-04       5.364990133061e+25       2.308282654364e+19       1.221496599306e+20       2.475191763647e+25       8.250639212158e+24       6.092201944504e+24       2.030733981501e+24       2.778134729041e-08       8.449416614408e+25       1.090715145655e-04       9.284958549742e-02 
       2.086738328751e+09       1.799043153537e-16       2.302044722455e-04       9.064720624874e+12       1.445351328196e+04       6.926365934767e-06       3.016070016503e+13       1.329086035552e-04       5.217362896082e+25       2.260479518497e+19       1.196200144478e+20       2.407082463910e+25       8.023608213033e+24       5.924564182294e+24       1.974854727431e+24       2.778134729041e-08       8.216916000702e+25       1.091421583212e-04       9.278950481637e-02 
       2.072232699801e+09       1.824317903510e-16       2.318159040442e-04       8.939134774954e+12       1.445351328035e+04       6.974850495680e-06       2.995104286101e+13       1.338389633014e-04       5.073797884856e+25       2.213666356623e+19       1.171427563909e+20       2.340847312582e+25       7.802824375273e+24       5.761539270996e+24       1.920513090332e+24       2.778134729041e-08       7.990813052479e+25       1.092128020901e-04       9.272950198381e-02 
       2.057827904420e+09       1.849947738291e-16       2.334386135772e-04       8.815288836248e+12       1.445351327873e+04       7.023674448510e-06       2.974284295632e+13       1.347758355591e-04       4.934183320022e+25       2.167822666980e+19       1.147168008480e+20       2.276434739140e+25       7.588115797134e+24       5.603000279821e+24       1.867666759940e+24       2.778134729041e-08       7.770931726647e+25       1.092834458726e-04       9.266957684973e-02 
       2.043523241677e+09       1.875937646464e-16       2.350726845179e-04       8.693158703401e+12       1.445351327709e+04       7.072840169001e-06       2.953609032008e+13       1.357192659157e-04       4.798410498029e+25       2.122928372386e+19       1.123410853753e+20       2.213794592115e+25       7.379315307050e+24       5.448823770705e+24       1.816274590235e+24       2.778134729041e-08       7.557100824252e+25       1.093540896686e-04       9.260972926451e-02 
       2.029318015517e+09       1.902292686696e-16       2.367181914451e-04       8.572720605025e+12       1.445351327545e+04       7.122350049526e-06       2.933077489184e+13       1.366693002780e-04       4.666373706496e+25       2.078963811444e+19       1.100145695311e+20       2.152878100044e+25       7.176260333480e+24       5.298889702203e+24       1.766296567401e+24       2.778134729041e-08       7.349153857181e+25       1.094247334783e-04       9.254995907892e-02 
       2.015211534723e+09       1.929017988723e-16       2.383752180322e-04       8.453951099066e+12       1.445351327379e+04       7.172206499206e-06       2.912688668107e+13       1.376259848738e-04       4.537970141906e+25       2.035909729933e+19       1.077362344212e+20       2.093637833499e+25       6.978792778329e+24       5.153081336023e+24       1.717693778674e+24       2.778134729041e-08       7.146928918540e+25       1.094953773017e-04       9.249026614413e-02 
       2.001203112882e+09       1.956118754352e-16       2.400438443146e-04       8.336827068248e+12       1.445351327212e+04       7.222411944024e-06       2.892441576671e+13       1.385893662546e-04       4.413099829564e+25       1.993747272376e+19       1.055050822515e+20       2.036027668155e+25       6.786758893849e+24       5.011285146133e+24       1.670428382044e+24       2.778134729041e-08       6.950268556588e+25       1.095660211391e-04       9.243065031170e-02 
       1.987292068353e+09       1.983600258465e-16       2.417241503281e-04       8.221325715568e+12       1.445351327044e+04       7.272968826947e-06       2.872335229663e+13       1.395594912979e-04       4.291665545756e+25       1.952457973780e+19       1.033201358920e+20       1.980002748881e+25       6.600009162938e+24       4.873390730375e+24       1.624463576792e+24       2.778134729041e-08       6.759019652146e+25       1.096366649904e-04       9.237111143356e-02 
       1.973477724232e+09       2.011467850055e-16       2.434162179270e-04       8.107424559861e+12       1.445351326875e+04       7.323879608040e-06       2.852368648722e+13       1.405364072092e-04       4.173572742050e+25       1.912023751552e+19       1.011804384484e+20       1.925519454816e+25       6.418398182719e+24       4.739290724499e+24       1.579763574833e+24       2.778134729041e-08       6.573033299383e+25       1.097073088559e-04       9.231164936207e-02 
       1.959759408323e+09       2.039726953260e-16       2.451201307849e-04       7.995101431424e+12       1.445351326704e+04       7.375146764591e-06       2.832540862287e+13       1.415201615244e-04       4.058729471685e+25       1.872426897579e+19       9.908505284301e+19       1.872535365401e+25       6.241784551337e+24       4.608880718575e+24       1.536293572858e+24       2.778134729041e-08       6.392164689875e+25       1.097779527355e-04       9.225226394994e-02 
       1.946136453100e+09       2.068383068425e-16       2.468359707564e-04       7.884334467702e+12       1.445351326533e+04       7.426772791228e-06       2.812850905548e+13       1.425108021124e-04       3.947046317975e+25       1.833650070471e+19       9.703306140449e+19       1.821009227358e+25       6.070030757858e+24       4.482059175698e+24       1.494019725233e+24       2.778134729041e-08       6.216272999859e+25       1.098485966295e-04       9.219295505028e-02 
       1.932608195680e+09       2.097441773165e-16       2.485638215148e-04       7.775102109031e+12       1.445351326360e+04       7.478760200041e-06       2.793297820405e+13       1.435083771768e-04       3.838436324697e+25       1.795676287968e+19       9.502356546593e+19       1.770900922562e+25       5.903003075207e+24       4.358727352930e+24       1.452909117643e+24       2.778134729041e-08       6.045221280585e+25       1.099192405379e-04       9.213372251659e-02 
       1.919173977784e+09       2.126908723458e-16       2.503037685528e-04       7.667383094442e+12       1.445351326186e+04       7.531111520706e-06       2.773880655418e+13       1.445129352590e-04       3.732814928380e+25       1.758488919503e+19       9.305568497126e+19       1.722171436814e+25       5.740571456046e+24       4.238789224422e+24       1.412929741474e+24       2.778134729041e-08       5.878876351693e+25       1.099898844608e-04       9.207456620274e-02 
       1.905833145713e+09       2.156789654741e-16       2.520558937249e-04       7.561156457524e+12       1.445351326011e+04       7.583829300605e-06       2.754598465758e+13       1.455245252398e-04       3.630099892468e+25       1.722071678917e+19       9.112855808984e+19       1.674782829456e+25       5.582609431521e+24       4.122151406645e+24       1.374050468882e+24       2.778134729041e-08       5.717108697516e+25       1.100605283983e-04       9.201548596301e-02 
       1.892585050310e+09       2.187090383030e-16       2.538202843425e-04       7.456401522342e+12       1.445351325834e+04       7.636916104953e-06       2.735450313166e+13       1.465431963426e-04       3.530211243289e+25       1.686408617329e+19       8.924134083904e+19       1.628698203838e+25       5.428994012793e+24       4.008723085686e+24       1.336241028562e+24       2.778134729041e-08       5.559792366239e+25       1.101311723507e-04       9.195648165202e-02 
       1.879429046931e+09       2.217816806048e-16       2.555970258982e-04       7.353097899412e+12       1.445351325657e+04       7.690374516921e-06       2.716435265905e+13       1.475689981351e-04       3.433071207792e+25       1.651484116149e+19       8.739320671456e+19       1.583881678584e+25       5.279605595281e+24       3.898415946535e+24       1.299471982178e+24       2.778134729041e-08       5.406804871834e+25       1.102018163179e-04       9.189755312482e-02 
       1.866364495412e+09       2.248974904376e-16       2.573862038844e-04       7.251225481735e+12       1.445351325478e+04       7.744207137762e-06       2.697552398714e+13       1.486019805319e-04       3.338604152985e+25       1.617282880237e+19       8.558334632853e+19       1.540298359660e+25       5.134327865534e+24       3.791144104331e+24       1.263714701444e+24       2.778134729041e-08       5.258027098696e+25       1.102724603000e-04       9.183870023680e-02 
       1.853390760041e+09       2.280570742617e-16       2.591879056126e-04       7.150764440879e+12       1.445351325298e+04       7.798416586938e-06       2.678800792765e+13       1.496421937972e-04       3.246736527057e+25       1.583789931207e+19       8.381096705502e+19       1.497914313203e+25       4.993047710675e+24       3.686824037482e+24       1.228941345827e+24       2.778134729041e-08       5.113343208894e+25       1.103431042973e-04       9.177992284374e-02 
