#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_cdm             14:theta_cdm             15:delta_ncdm[0]         16:theta_ncdm[0]         17:shear_ncdm[0]         18:cs2_ncdm[0]           19:delta_ddec[0]         20:theta_ddec[0]         21:shear_ddec[0]         22:cs2_ddec[0]        
       7.000864060330e-02       1.560398444700e-07      -1.190537423559e+00       2.083441214492e-06       4.007416209548e-14       1.001854052387e-13       1.083957006436e-23       2.003708104774e-14      -8.929030676691e-01       2.083441214492e-06       6.076029199578e-01       7.023656684445e-01      -8.929030676691e-01       2.083441309788e-06      -1.190537423727e+00       2.083441168907e-06       1.948742920066e-08       3.333333333333e-01      -1.190537423559e+00       2.083441169052e-06       4.411474539814e-09       3.333333333333e-01 
       7.000864342416e-02       1.560398507581e-07      -1.190537425525e+00       2.083441301870e-06       4.007416693684e-14       1.001854173421e-13       1.083957224752e-23       2.003708346842e-14      -8.929030691437e-01       2.083441301870e-06       6.079653512064e-01       7.023656679530e-01      -8.929030691437e-01       2.083441397166e-06      -1.190537425693e+00       2.083441256285e-06       1.948743076950e-08       3.333333333333e-01      -1.190537425525e+00       2.083441256431e-06       3.940756052565e-09       3.333333333333e-01 
       7.000864624502e-02       1.560398570462e-07      -1.190537427546e+00       2.083441389346e-06       4.007417178744e-14       1.001854294686e-13       1.083957443317e-23       2.003708589372e-14      -8.929030706597e-01       2.083441389346e-06       6.082891113780e-01       7.023656674476e-01      -8.929030706597e-01       2.083441484642e-06      -1.190537427715e+00       2.083441343761e-06       1.948743233834e-08       3.333333333333e-01      -1.190537427546e+00       2.083441343906e-06       3.520262671229e-09       3.333333333333e-01 
       7.000864906587e-02       1.560398633343e-07      -1.190537429617e+00       2.083441476907e-06       4.007417664628e-14       1.001854416157e-13       1.083957662105e-23       2.003708832314e-14      -8.929030722128e-01       2.083441476907e-06       6.085783237050e-01       7.023656669299e-01      -8.929030722128e-01       2.083441572203e-06      -1.190537429786e+00       2.083441431322e-06       1.948743390718e-08       3.333333333333e-01      -1.190537429617e+00       2.083441431467e-06       3.144639239728e-09       3.333333333333e-01 
       7.000865285985e-02       1.560398717916e-07      -1.190537432471e+00       2.083441594795e-06       4.007418319277e-14       1.001854579819e-13       1.083957956680e-23       2.003709159639e-14      -8.929030743532e-01       2.083441594795e-06       6.089192399534e-01       7.023656662165e-01      -8.929030743532e-01       2.083441690091e-06      -1.190537432639e+00       2.083441549210e-06       1.948743601723e-08       3.333333333333e-01      -1.190537432471e+00       2.083441549355e-06       2.701863571542e-09       3.333333333333e-01 
       7.000865665382e-02       1.560398802489e-07      -1.190537435393e+00       2.083441712803e-06       4.007418975073e-14       1.001854743768e-13       1.083958251565e-23       2.003709487537e-14      -8.929030765449e-01       2.083441712803e-06       6.092121470369e-01       7.023656654859e-01      -8.929030765449e-01       2.083441808099e-06      -1.190537435562e+00       2.083441667218e-06       1.948743812728e-08       3.333333333333e-01      -1.190537435393e+00       2.083441667363e-06       2.321441119872e-09       3.333333333333e-01 
       7.000866044779e-02       1.560398887062e-07      -1.190537438375e+00       2.083441830914e-06       4.007419631855e-14       1.001854907964e-13       1.083958546716e-23       2.003709815927e-14      -8.929030787809e-01       2.083441830914e-06       6.094638128255e-01       7.023656647406e-01      -8.929030787809e-01       2.083441926210e-06      -1.190537438543e+00       2.083441785329e-06       1.948744023732e-08       3.333333333333e-01      -1.190537438375e+00       2.083441785475e-06       1.994581934166e-09       3.333333333333e-01 
       7.000866424177e-02       1.560398971635e-07      -1.190537441406e+00       2.083441949114e-06       4.007420289482e-14       1.001855072371e-13       1.083958842097e-23       2.003710144741e-14      -8.929030810548e-01       2.083441949114e-06       6.096800466098e-01       7.023656639826e-01      -8.929030810548e-01       2.083442044410e-06      -1.190537441575e+00       2.083441903529e-06       1.948744234737e-08       3.333333333333e-01      -1.190537441406e+00       2.083441903674e-06       1.713741043257e-09       3.333333333333e-01 
       7.000866803574e-02       1.560399056208e-07      -1.190537444482e+00       2.083442067390e-06       4.007420947837e-14       1.001855236959e-13       1.083959137674e-23       2.003710473918e-14      -8.929030833614e-01       2.083442067390e-06       6.098658346523e-01       7.023656632137e-01      -8.929030833614e-01       2.083442162686e-06      -1.190537444650e+00       2.083442021805e-06       1.948744445742e-08       3.333333333333e-01      -1.190537444482e+00       2.083442021950e-06       1.472442405449e-09       3.333333333333e-01 
       7.000867182971e-02       1.560399140781e-07      -1.190537447595e+00       2.083442185731e-06       4.007421606817e-14       1.001855401704e-13       1.083959433421e-23       2.003710803408e-14      -8.929030856960e-01       2.083442185731e-06       6.100254616660e-01       7.023656624356e-01      -8.929030856960e-01       2.083442281027e-06      -1.190537447763e+00       2.083442140146e-06       1.948744656747e-08       3.333333333333e-01      -1.190537447595e+00       2.083442140291e-06       1.265121134258e-09       3.333333333333e-01 
