# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=9.60881e-06 to 21.9587 h/Mpc,
# number of wavenumbers equal to 853
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_ddec[0]              7:d_tot                  8:phi                    9:psi                
       1.745969263858e-03      -1.185824749777e-01      -3.142839969121e+01      -3.143214949682e+01      -1.040968180340e-01      -1.037348416039e-01      -3.142161758490e+01       4.352313264366e-01       4.352324239750e-01 
       1.835862865565e-03      -4.934552897301e-02      -3.466636857884e+01      -3.467055349964e+01      -4.025329615162e-02      -3.983022187226e-02      -3.465890388439e+01       4.342082892745e-01       4.342096327669e-01 
       1.927804730282e-03      -5.096321313886e-04      -3.813234295286e+01      -3.813701974661e+01       1.920448378338e-03       2.386932293161e-03      -3.812417771047e+01       4.331488768700e-01       4.331502306413e-01 
       2.021643687598e-03       5.572410677154e-03      -4.182912565920e+01      -4.183435927397e+01       3.180962074398e-03       3.615762257110e-03      -4.182025455871e+01       4.320553507768e-01       4.320564372629e-01 
       2.117234751992e-03      -1.847381538286e-02      -4.575876699136e+01      -4.576462942181e+01      -2.112153643524e-02      -2.079229693931e-02      -4.574918560596e+01       4.309298648896e-01       4.309305917031e-01 
       2.214440440455e-03      -3.552375895605e-02      -4.992264332078e+01      -4.992921201686e+01      -3.358848838196e-02      -3.336105340711e-02      -4.991233955590e+01       4.297744682926e-01       4.297749764000e-01 
       2.313131596169e-03      -1.776508515595e-02      -5.432153548277e+01      -5.432889173499e+01      -8.937075125548e-03      -8.714242222518e-03      -5.431049175801e+01       4.285912057560e-01       4.285917193584e-01 
       2.413187807521e-03       2.685519988847e-02      -5.895570471189e+01      -5.896393187627e+01       4.161810070685e-02       4.194558296249e-02      -5.894390808396e+01       4.273821880063e-01       4.273828161062e-01 
       2.514497509855e-03       6.242647822057e-02      -6.382495979825e+01      -6.383414199722e+01       8.087268098863e-02       8.131130243075e-02      -6.381240960645e+01       4.261495301268e-01       4.261501983404e-01 
       2.616957849248e-03       6.155258535746e-02      -6.892872036771e+01      -6.893894197432e+01       8.267726786815e-02       8.310400369201e-02      -6.891542486365e+01       4.248952442270e-01       4.248958014981e-01 
       2.720474376409e-03       3.446057873589e-02      -7.426607144526e+01      -7.427741738117e+01       5.868165987163e-02       5.895666620884e-02      -7.425203618661e+01       4.236211530947e-01       4.236215328089e-01 
       2.824960626633e-03       1.964693582350e-02      -7.983581413813e+01      -7.984837091678e+01       4.627679169693e-02       4.639591886462e-02      -7.982103434222e+01       4.223289198214e-01       4.223291965810e-01 
       2.930337630105e-03       4.403170681861e-02      -8.563650688055e+01      -8.565036483918e+01       6.914645597948e-02       6.926403001569e-02      -8.562097335159e+01       4.210201222257e-01       4.210204226426e-01 
       3.036533386399e-03       9.416669085760e-02      -9.166650123487e+01      -9.168175690719e+01       1.121745671043e-01       1.124455910250e-01      -9.165021501237e+01       4.196962989437e-01       4.196966719516e-01 
       3.143482328220e-03       1.302091313397e-01      -9.792397859678e+01      -9.794073702921e+01       1.384545427084e-01       1.388524143013e-01      -9.790696068269e+01       4.183589449704e-01       4.183593260234e-01 
       3.251124792182e-03       1.285124609270e-01      -1.044069744431e+02      -1.044253518705e+02       1.302837271734e-01       1.306084158694e-01      -1.043892625339e+02       4.170094278863e-01       4.170097221594e-01 
       3.359406508800e-03       1.064351060969e-01      -1.111134067202e+02      -1.111335316755e+02       1.086895806476e-01       1.087882618683e-01      -1.110950434861e+02       4.156489699577e-01       4.156491556871e-01 
       3.468278119440e-03       1.016235175939e-01      -1.180410930472e+02      -1.180631076969e+02       1.092518842496e-01       1.092187314421e-01      -1.180221216583e+02       4.142786711329e-01       4.142788143502e-01 
       3.577694724771e-03       1.290123120521e-01      -1.251877753217e+02      -1.252118346177e+02       1.414470437740e-01       1.415571893946e-01      -1.251682464449e+02       4.128995896196e-01       4.128997659278e-01 
       3.687615466840e-03       1.645956053444e-01      -1.325511316194e+02      -1.325774020896e+02       1.780312785988e-01       1.784513481895e-01      -1.325311144676e+02       4.115127511666e-01       4.115129683299e-01 
       3.798003145249e-03       1.746253988501e-01      -1.401287882148e+02      -1.401574469890e+02       1.866534331098e-01       1.872473545368e-01      -1.401083721827e+02       4.101191182392e-01       4.101193215419e-01 
       3.908823866730e-03       1.559373191540e-01      -1.479183388778e+02      -1.479495703036e+02       1.668148642476e-01       1.672826369098e-01      -1.478976208220e+02       4.087195704398e-01       4.087197143186e-01 
       4.020046726690e-03       1.395454669419e-01      -1.559173375632e+02      -1.559513324989e+02       1.490847459937e-01       1.492901554933e-01      -1.558964108113e+02       4.073148647832e-01       4.073149643099e-01 
       4.131643520835e-03       1.527082156634e-01      -1.641233326846e+02      -1.641602859818e+02       1.580806749733e-01       1.581831338989e-01      -1.641022864195e+02       4.059057439848e-01       4.059058518084e-01 
       4.243588484725e-03       1.846607650437e-01      -1.725338386372e+02      -1.725739498215e+02       1.837326374113e-01       1.839574958116e-01      -1.725127700758e+02       4.044928831075e-01       4.044930262890e-01 
       4.355858059030e-03       3.627369894744e-01      -1.811463705094e+02      -1.811898432047e+02       1.950515406679e-01       1.953800994354e-01      -1.811253631151e+02       4.030770254359e-01       4.030770894395e-01 
       4.468430678260e-03       3.614600213823e-01      -1.899584267764e+02      -1.900054707795e+02       1.791510298776e-01       1.793352152402e-01      -1.899376290236e+02       4.016586194251e-01       4.016586690778e-01 
       4.581286580801e-03       3.601813121489e-01      -1.989675072663e+02      -1.990183401385e+02       1.576896849518e-01       1.576026935885e-01      -1.989470403645e+02       4.002382708857e-01       4.002383037880e-01 
       4.694407638220e-03       3.589013373044e-01      -2.081711055232e+02      -2.082259555424e+02       1.605919155265e-01       1.604738042408e-01      -2.081510962458e+02       3.988164687142e-01       3.988164988142e-01 
       4.807777201933e-03       3.576205185464e-01      -2.175667216540e+02      -2.176258288517e+02       1.892425036067e-01       1.894785394584e-01      -2.175473072508e+02       3.973936798188e-01       3.973937195926e-01 
       4.921379965466e-03       3.563391798810e-01      -2.271518390295e+02      -2.272154587369e+02       2.143349256118e-01       2.149779897093e-01      -2.271331745662e+02       3.959703098672e-01       3.959703561392e-01 
       5.035201840715e-03       3.550576806053e-01      -2.369239765156e+02      -2.369923795714e+02       2.110346935727e-01       2.116589200804e-01      -2.369062344075e+02       3.945467829158e-01       3.945468223864e-01 
       5.149229846737e-03       3.537763700638e-01      -2.468806521720e+02      -2.469541250366e+02       1.884268821390e-01       1.885593666036e-01      -2.468640174717e+02       3.931234642777e-01       3.931234902645e-01 
       5.263452009761e-03       3.524955841219e-01      -2.570193955418e+02      -2.570982396957e+02       1.775373275385e-01       1.772093811569e-01      -2.570040623139e+02       3.917006852742e-01       3.917007049620e-01 
       5.377857273226e-03       3.512155980292e-01      -2.673377339043e+02      -2.674222659733e+02       1.933338429290e-01       1.930874504990e-01      -2.673239076039e+02       3.902787335489e-01       3.902787582579e-01 
       5.492435416790e-03       3.499366752701e-01      -2.778332446342e+02      -2.779237916470e+02       2.176423684509e-01       2.179358958450e-01      -2.778211428050e+02       3.888579295646e-01       3.888579612368e-01 
       5.607176983354e-03       3.486590077104e-01      -2.885034863376e+02      -2.886003868328e+02       2.231228722424e-01       2.238098397383e-01      -2.884933408559e+02       3.874385264578e-01       3.874385566589e-01 
       5.722073213252e-03       3.473828218041e-01      -2.993460454889e+02      -2.994496468802e+02       2.073341918972e-01       2.078364109377e-01      -2.993380968131e+02       3.860207688028e-01       3.860207900691e-01 
       5.837115984859e-03       3.461083753509e-01      -3.103585587476e+02      -3.104692144656e+02       1.944187387903e-01       1.943993104828e-01      -3.103530497235e+02       3.846049171753e-01       3.846049319194e-01 
