#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_cdm             14:theta_cdm             15:delta_ncdm[0]         16:theta_ncdm[0]         17:shear_ncdm[0]         18:cs2_ncdm[0]        
       2.088521027636e+02       6.212500357939e-04      -2.339190690128e+00       4.078874578125e-03       1.412237577688e-03       3.526394656917e-03       7.052853477349e-06       7.052802906846e-04      -1.754727054358e+00       4.088836643909e-03       5.554574780219e-01       5.872413011841e-01      -1.836600141379e+00       5.454374440651e-03      -2.242303287801e+00       2.712511552465e-03       1.054155877470e-01       3.333333333005e-01 
       2.088622218855e+02       6.212884062286e-04      -2.339268440369e+00       4.078944056028e-03       1.412530923480e-03       3.526412382784e-03       7.052911755939e-06       7.052840656445e-04      -1.754785467850e+00       4.088906955864e-03       5.554540799716e-01       5.872356219509e-01      -1.836672373698e+00       5.454599516943e-03      -2.242362700436e+00       2.712399570338e-03       1.054207244248e-01       3.333333333005e-01 
       2.088723410074e+02       6.213267774646e-04      -2.339346191267e+00       4.079013505794e-03       1.412823233105e-03       3.526432990128e-03       7.052979282623e-06       7.052884145925e-04      -1.754843881845e+00       4.088977296303e-03       5.554506823570e-01       5.872299427875e-01      -1.836744608084e+00       5.454824589649e-03      -2.242422111280e+00       2.712287564540e-03       1.054258605548e-01       3.333333333005e-01 
       2.088824601294e+02       6.213651495020e-04      -2.339423942823e+00       4.079082927984e-03       1.413114518288e-03       3.526456456146e-03       7.053056022374e-06       7.052933329925e-04      -1.754902296341e+00       4.089047663890e-03       5.554472851728e-01       5.872242636939e-01      -1.836816844539e+00       5.455049658768e-03      -2.242481520333e+00       2.712175535072e-03       1.054309961370e-01       3.333333333005e-01 
       2.089122719665e+02       6.214782016099e-04      -2.339653009672e+00       4.079287296783e-03       1.413966826231e-03       3.526541990524e-03       7.053335321321e-06       7.053110902737e-04      -1.755074393590e+00       4.089255118738e-03       5.554372792182e-01       5.872075329826e-01      -1.837029671608e+00       5.455712711658e-03      -2.242656534291e+00       2.711845348684e-03       1.054461228359e-01       3.333333333005e-01 
       2.089420838036e+02       6.215912606731e-04      -2.339882082219e+00       4.079491443831e-03       1.414810633206e-03       3.526651575187e-03       7.053693379407e-06       7.053336386005e-04      -1.755246495210e+00       4.089462767443e-03       5.554272768267e-01       5.871908028765e-01      -1.837242516628e+00       5.456375733441e-03      -2.242831532691e+00       2.711514956910e-03       1.054612447776e-01       3.333333333005e-01 
       2.089718956406e+02       6.217043266916e-04      -2.340111160458e+00       4.079695380854e-03       1.415646220954e-03       3.526784659351e-03       7.054129292870e-06       7.053608683963e-04      -1.755418601210e+00       4.089670582182e-03       5.554172778731e-01       5.871740733749e-01      -1.837455379600e+00       5.457038724134e-03      -2.243006515528e+00       2.711184359788e-03       1.054763619606e-01       3.333333333005e-01 
       2.090017074777e+02       6.218173996655e-04      -2.340340244386e+00       4.079899118451e-03       1.416473862638e-03       3.526940707563e-03       7.054642155318e-06       7.053926731322e-04      -1.755590711597e+00       4.089878537836e-03       5.554072822358e-01       5.871573444767e-01      -1.837668260526e+00       5.457701683759e-03      -2.243181482799e+00       2.710853557358e-03       1.054914743830e-01       3.333333333004e-01 
       2.090315193148e+02       6.219304795947e-04      -2.340569333999e+00       4.080102666201e-03       1.417293823107e-03       3.527119199242e-03       7.055231058660e-06       7.054289492374e-04      -1.755762826378e+00       4.090086611731e-03       5.553972897970e-01       5.871406161809e-01      -1.837881159408e+00       5.458364612339e-03      -2.243356434503e+00       2.710522549661e-03       1.055065820432e-01       3.333333333004e-01 
       2.090613311519e+02       6.220435664793e-04      -2.340798429295e+00       4.080306032761e-03       1.418106359128e-03       3.527319628266e-03       7.055895093996e-06       7.054695960155e-04      -1.755934945561e+00       4.090294783402e-03       5.553873004422e-01       5.871238884863e-01      -1.838094076250e+00       5.459027509899e-03      -2.243531370639e+00       2.710191336739e-03       1.055216849397e-01       3.333333333004e-01 
       2.090911429890e+02       6.221566603192e-04      -2.341027530271e+00       4.080509225959e-03       1.418911719632e-03       3.527541502545e-03       7.056633352457e-06       7.055145155608e-04      -1.756107069151e+00       4.090503034378e-03       5.553773140601e-01       5.871071613914e-01      -1.838307011054e+00       5.459690376470e-03      -2.243706291209e+00       2.709859918634e-03       1.055367830712e-01       3.333333333004e-01 
       2.091383081648e+02       6.223355997908e-04      -2.341390001519e+00       4.080830359926e-03       1.420171806457e-03       3.527935169857e-03       7.057950738951e-06       7.055940787189e-04      -1.756379394144e+00       4.090832629245e-03       5.553615204589e-01       5.870806987494e-01      -1.838643930967e+00       5.460739031529e-03      -2.243983000478e+00       2.709335164527e-03       1.055606600217e-01       3.333333333004e-01 
       2.091854733407e+02       6.225145566718e-04      -2.341752486991e+00       4.081151102122e-03       1.421415452884e-03       3.528379493874e-03       7.059448048126e-06       7.056837355867e-04      -1.756651730216e+00       4.091162323450e-03       5.553457336179e-01       5.870542375973e-01      -1.838980895869e+00       5.461787609248e-03      -2.244259670803e+00       2.708809897138e-03       1.055845250364e-01       3.333333333004e-01 
       2.092326385165e+02       6.226935309622e-04      -2.342114986694e+00       4.081471473606e-03       1.422643533319e-03       3.528872725667e-03       7.061121708835e-06       7.057831381770e-04      -1.756924077394e+00       4.091492067692e-03       5.553299531440e-01       5.870277779266e-01      -1.839317905780e+00       5.462836109792e-03      -2.244536302207e+00       2.708284116658e-03       1.056083781105e-01       3.333333333004e-01 
       2.092798036924e+02       6.228725226620e-04      -2.342477500645e+00       4.081791492364e-03       1.423856880303e-03       3.529413191581e-03       7.062968171972e-06       7.058919534719e-04      -1.757196435709e+00       4.091821820066e-03       5.553141786616e-01       5.870013197282e-01      -1.839654960726e+00       5.463884533345e-03      -2.244812894721e+00       2.707757823286e-03       1.056322192398e-01       3.333333333003e-01 
       2.093269688682e+02       6.230515317713e-04      -2.342840028864e+00       4.082111173766e-03       1.425056286494e-03       3.529999289781e-03       7.064983915843e-06       7.060098627354e-04      -1.757468805190e+00       4.092151544967e-03       5.552984098121e-01       5.869748629915e-01      -1.839992060734e+00       5.464932880111e-03      -2.245089448386e+00       2.707231017227e-03       1.056560484204e-01       3.333333333003e-01 
       2.093741340441e+02       6.232305582900e-04      -2.343202571375e+00       4.082430530956e-03       1.426242506577e-03       3.530629486942e-03       7.067165451031e-06       7.061365608551e-04      -1.757741185872e+00       4.092481212150e-03       5.552826462525e-01       5.869484077051e-01      -1.840329205835e+00       5.465981150315e-03      -2.245365963249e+00       2.706703698696e-03       1.056798656492e-01       3.333333333003e-01 
       2.094212992199e+02       6.234096022181e-04      -2.343565128209e+00       4.082749575197e-03       1.427416259090e-03       3.531302315082e-03       7.069509324750e-06       7.062717557134e-04      -1.758013577787e+00       4.092810795923e-03       5.552668876551e-01       5.869219538562e-01      -1.840666396063e+00       5.467029344201e-03      -2.245642439366e+00       2.706175867916e-03       1.057036709231e-01       3.333333333003e-01 
       2.094904972378e+02       6.236723166214e-04      -2.344097076615e+00       4.083217111869e-03       1.429117179620e-03       3.532363678772e-03       7.073234797959e-06       7.064849012374e-04      -1.758413235853e+00       4.093294146429e-03       5.552437758824e-01       5.868831448742e-01      -1.841161183808e+00       5.468567056035e-03      -2.246047999131e+00       2.705400538509e-03       1.057385750022e-01       3.333333333003e-01 
       2.095596952558e+02       6.239350684986e-04      -2.344629055862e+00       4.083684019897e-03       1.430794763646e-03       3.533509582804e-03       7.077291767145e-06       7.067148986268e-04      -1.758812918156e+00       4.093777213825e-03       5.552206732292e-01       5.868443389587e-01      -1.841656068754e+00       5.470104604186e-03      -2.246453475516e+00       2.704624107334e-03       1.057734533192e-01       3.333333333002e-01 
       2.096288932737e+02       6.241978578497e-04      -2.345161065754e+00       4.084150318115e-03       1.432450904148e-03       3.534736074680e-03       7.081669852793e-06       7.069609612790e-04      -1.759212624571e+00       4.094259952189e-03       5.551975789021e-01       5.868055361448e-01      -1.842151050785e+00       5.471641988079e-03      -2.246858868159e+00       2.703846574468e-03       1.058083058372e-01       3.333333333002e-01 
       2.096980912917e+02       6.244606846746e-04      -2.345693106107e+00       4.084616021381e-03       1.434087362619e-03       3.536039442269e-03       7.086358914252e-06       7.072223503950e-04      -1.759612354979e+00       4.094742325244e-03       5.551744921630e-01       5.867667364642e-01      -1.842646129795e+00       5.473179207197e-03      -2.247264176725e+00       2.703067940015e-03       1.058431325211e-01       3.333333333002e-01 
       2.097672893096e+02       6.247235489735e-04      -2.346225176761e+00       4.085081141436e-03       1.435705778215e-03       3.537416197974e-03       7.091349062607e-06       7.074983718317e-04      -1.760012109272e+00       4.095224304404e-03       5.551514123232e-01       5.867279399435e-01      -1.843141305691e+00       5.474716261115e-03      -2.247669400914e+00       2.702288204120e-03       1.058779333375e-01       3.333333333001e-01 
       2.098364873276e+02       6.249864507462e-04      -2.346757277576e+00       4.085545687588e-03       1.437307676319e-03       3.538863063907e-03       7.096630670972e-06       7.077883731537e-04      -1.760411887357e+00       4.095705867136e-03       5.551283387392e-01       5.866891466047e-01      -1.843636578398e+00       5.476253149495e-03      -2.248074540464e+00       2.701507366967e-03       1.059127082550e-01       3.333333333001e-01 
       2.099056853455e+02       6.252493899928e-04      -2.347289408430e+00       4.086009667258e-03       1.438894476528e-03       3.540376958075e-03       7.102194382298e-06       7.080917408876e-04      -1.760811689155e+00       4.096186995684e-03       5.551052708100e-01       5.866503564646e-01      -1.844131947852e+00       5.477789872089e-03      -2.248479595148e+00       2.700725428777e-03       1.059474572440e-01       3.333333333001e-01 
       2.100033589243e+02       6.256205947081e-04      -2.348040566502e+00       4.086663625522e-03       1.441111101075e-03       3.542622334051e-03       7.110510205018e-06       7.085415857765e-04      -1.761376052955e+00       4.096865347405e-03       5.550727187776e-01       5.865956093244e-01      -1.844831330534e+00       5.479958686390e-03      -2.249051188415e+00       2.699619843138e-03       1.059964615501e-01       3.333333333000e-01 
       2.101010325032e+02       6.259918740847e-04      -2.348791784021e+00       4.087316479720e-03       1.443303671937e-03       3.544987927215e-03       7.119345434638e-06       7.090154083541e-04      -1.761940463731e+00       4.097542777457e-03       5.550401754319e-01       5.865408685962e-01      -1.845530905800e+00       5.482127169954e-03      -2.249622611821e+00       2.698512065251e-03       1.060454140724e-01       3.333333333000e-01 
       2.101987060821e+02       6.263632281226e-04      -2.349543060859e+00       4.087968239618e-03       1.445475270884e-03       3.547466775782e-03       7.128676592539e-06       7.095118226177e-04      -1.762504921405e+00       4.098219265201e-03       5.550076394333e-01       5.864861342758e-01      -1.846230673630e+00       5.484295323015e-03      -2.250193865110e+00       2.697402096151e-03       1.060943147479e-01       3.333333333000e-01 
       2.102963796609e+02       6.267346568218e-04      -2.350294396972e+00       4.088618912713e-03       1.447628683452e-03       3.550052480903e-03       7.138481311288e-06       7.100295545402e-04      -1.763069425957e+00       4.098894796556e-03       5.549751095526e-01       5.864314063389e-01      -1.846930634065e+00       5.486463146175e-03      -2.250764948175e+00       2.696289937038e-03       1.061431635220e-01       3.333333332999e-01 
       2.103940532398e+02       6.271061601823e-04      -2.351045792399e+00       4.089268504968e-03       1.449766427730e-03       3.552739156497e-03       7.148738322947e-06       7.105674320975e-04      -1.763633977429e+00       4.099569362287e-03       5.549425846581e-01       5.863766847402e-01      -1.847630787208e+00       5.488630640412e-03      -2.251335861065e+00       2.695175589273e-03       1.061919603480e-01       3.333333332999e-01 
       2.104917268186e+02       6.274777382042e-04      -2.351797247264e+00       4.089917021377e-03       1.451890780585e-03       3.555521383462e-03       7.159427441132e-06       7.111243761631e-04      -1.764198575923e+00       4.100242956673e-03       5.549100637034e-01       5.863219694139e-01      -1.848331133224e+00       5.490797807081e-03      -2.251906603979e+00       2.694059054380e-03       1.062407051875e-01       3.333333332998e-01 
       2.105894003975e+02       6.278493908873e-04      -2.352548761774e+00       4.090564466358e-03       1.454003801350e-03       3.558394168203e-03       7.170529537185e-06       7.116993922619e-04      -1.764763221605e+00       4.100915576582e-03       5.548775457173e-01       5.862672602734e-01      -1.849031672343e+00       5.492964647919e-03      -2.252477177273e+00       2.692940334049e-03       1.062893980105e-01       3.333333332998e-01 
       2.107274943304e+02       6.283749723694e-04      -2.353611378296e+00       4.091478022211e-03       1.456975499415e-03       3.562601456795e-03       7.186895773224e-06       7.125414390772e-04      -1.765561615889e+00       4.101864881332e-03       5.548315741838e-01       5.861899212220e-01      -1.850022446086e+00       5.496027641305e-03      -2.253283582448e+00       2.691354926329e-03       1.063581526001e-01       3.333333332998e-01 
       2.108655882634e+02       6.289007030934e-04      -2.354674113228e+00       4.092389444308e-03       1.459932912654e-03       3.566968789040e-03       7.204003724652e-06       7.134154328472e-04      -1.766360103928e+00       4.102812226744e-03       5.547856050399e-01       5.861125945714e-01      -1.851013605564e+00       5.499089983548e-03      -2.254089647003e+00       2.689765154489e-03       1.064268028990e-01       3.333333332997e-01 
       2.110036821964e+02       6.294265830592e-04      -2.355736965206e+00       4.093298731361e-03       1.462880102465e-03       3.571485582642e-03       7.221809397529e-06       7.143192654577e-04      -1.767158684725e+00       4.103757606495e-03       5.547396367987e-01       5.860352805642e-01      -1.852005149957e+00       5.502151670745e-03      -2.254895368419e+00       2.688171019302e-03       1.064953486405e-01       3.333333332996e-01 
       2.111417761293e+02       6.299526122668e-04      -2.356799933187e+00       4.094205882611e-03       1.465820600221e-03       3.576142355667e-03       7.240272369322e-06       7.152510477611e-04      -1.767957357519e+00       4.104701017728e-03       5.546936681253e-01       5.859579793627e-01      -1.852997078687e+00       5.505212700431e-03      -2.255700744753e+00       2.686572522200e-03       1.065637895881e-01       3.333333332996e-01 
       2.112798700623e+02       6.304787907163e-04      -2.357863016450e+00       4.095110898175e-03       1.468757479131e-03       3.580930598104e-03       7.259355574409e-06       7.162090840363e-04      -1.768756121794e+00       4.105642460321e-03       5.546476978049e-01       5.858806910489e-01      -1.853989391420e+00       5.508273071603e-03      -2.256505774656e+00       2.684969665275e-03       1.066321255360e-01       3.333333332995e-01 
       2.114179639953e+02       6.310051184076e-04      -2.358926214602e+00       4.096013779290e-03       1.471693417473e-03       3.585842658304e-03       7.279025091324e-06       7.171918494030e-04      -1.769554977277e+00       4.106581936352e-03       5.546017247135e-01       5.858034156230e-01      -1.854982088061e+00       5.511332784733e-03      -2.257310457368e+00       2.683362451278e-03       1.067003563096e-01       3.333333332995e-01 
       2.115560579282e+02       6.315315953408e-04      -2.359989527574e+00       4.096914528460e-03       1.474630753304e-03       3.590871643946e-03       7.299249932485e-06       7.181979701281e-04      -1.770353923942e+00       4.107519449835e-03       5.545557477938e-01       5.857261530034e-01      -1.855975168766e+00       5.514391841780e-03      -2.258114792737e+00       2.681750883620e-03       1.067684817660e-01       3.333333332994e-01 
       2.117428661309e+02       6.322440307428e-04      -2.361428120034e+00       4.098129641899e-03       1.478610086613e-03       3.597849774737e-03       7.327443192595e-06       7.195939939376e-04      -1.771434854038e+00       4.108784569900e-03       5.544935440840e-01       5.856216551541e-01      -1.857319182387e+00       5.518528979764e-03      -2.259202315086e+00       2.679563895484e-03       1.068604714942e-01       3.333333332993e-01 
       2.119296743335e+02       6.329567392522e-04      -2.362866923890e+00       4.099340870735e-03       1.482600028486e-03       3.605016891793e-03       7.356538603556e-06       7.210277766679e-04      -1.772515952055e+00       4.110046125093e-03       5.544313293037e-01       5.855171799988e-01      -1.858663900666e+00       5.522664932703e-03      -2.260289204033e+00       2.677368958061e-03       1.069522680349e-01       3.333333332993e-01 
       2.121164825362e+02       6.336697208688e-04      -2.364305936504e+00       4.100548208879e-03       1.486604230955e-03       3.612361029292e-03       7.386481117688e-06       7.224969322891e-04      -1.773597216070e+00       4.111304116065e-03       5.543691023828e-01       5.854127279557e-01      -1.860009322128e+00       5.526799694225e-03      -2.261375454723e+00       2.675166074716e-03       1.070438708060e-01       3.333333332992e-01 
       2.123032907389e+02       6.343829755927e-04      -2.365745154874e+00       4.101751648378e-03       1.490625779313e-03       3.619871701564e-03       7.417222545804e-06       7.239993695618e-04      -1.774678643897e+00       4.112558542159e-03       5.543068625865e-01       5.853082995324e-01      -1.861355445025e+00       5.530933256309e-03      -2.262461061636e+00       2.672955248137e-03       1.071352791903e-01       3.333333332991e-01 
       2.124900989415e+02       6.350965034238e-04      -2.367184577065e+00       4.102951185955e-03       1.494667297724e-03       3.627539700503e-03       7.448720848749e-06       7.255332517354e-04      -1.775760234145e+00       4.113809407782e-03       5.542446091144e-01       5.852038949701e-01      -1.862702268411e+00       5.535065615769e-03      -2.263546021190e+00       2.670736483198e-03       1.072264926716e-01       3.333333332990e-01 
       2.126769071442e+02       6.358103043623e-04      -2.368624202216e+00       4.104146823098e-03       1.498731038720e-03       3.635356922002e-03       7.480939491781e-06       7.270969620176e-04      -1.776841986235e+00       4.115056722424e-03       5.541823410583e-01       5.850995142405e-01      -1.864049792145e+00       5.539196774317e-03      -2.264630331774e+00       2.668509786962e-03       1.073175108367e-01       3.333333332990e-01 
       2.128637153469e+02       6.365243784080e-04      -2.370064030559e+00       4.105338566139e-03       1.502818956599e-03       3.643316220850e-03       7.513846859961e-06       7.286890747021e-04      -1.777923900405e+00       4.116300500723e-03       5.541200573683e-01       5.849951570433e-01      -1.865398016904e+00       5.543326738633e-03      -2.265713993778e+00       2.666275168665e-03       1.074083333780e-01       3.333333332989e-01 
       2.131237092677e+02       6.375186592988e-04      -2.372068278848e+00       4.106990731453e-03       1.508551820736e-03       3.654618482121e-03       7.560742173557e-06       7.309498623070e-04      -1.779429946137e+00       4.118025698822e-03       5.540333448629e-01       5.848499543075e-01      -1.867275603375e+00       5.549072724651e-03      -2.267221123992e+00       2.663151928971e-03       1.075344113079e-01       3.333333332988e-01 
       2.133837031885e+02       6.385134692044e-04      -2.374072916252e+00       4.108635357001e-03       1.514338836659e-03       3.666169176873e-03       7.608858473131e-06       7.332603225488e-04      -1.780936302788e+00       4.119744090990e-03       5.539465993488e-01       5.847047971503e-01      -1.869154546731e+00       5.554816403141e-03      -2.268726989662e+00       2.660013375627e-03       1.076601083714e-01       3.333333332987e-01 
       2.136436971093e+02       6.395088081248e-04      -2.376077935781e+00       4.110272424053e-03       1.520183517908e-03       3.677955958946e-03       7.658147391351e-06       7.356179908177e-04      -1.782442965309e+00       4.121455683606e-03       5.538598206623e-01       5.845596866657e-01      -1.871034843089e+00       5.560557757371e-03      -2.270231577944e+00       2.656859518388e-03       1.077854230206e-01       3.333333332986e-01 
       2.139036910301e+02       6.405046760599e-04      -2.378083334364e+00       4.111901931409e-03       1.526089004861e-03       3.689968475899e-03       7.708571401591e-06       7.380208001944e-04      -1.783949931599e+00       4.123160501542e-03       5.537730078273e-01       5.844146229664e-01      -1.872916491509e+00       5.566296788518e-03      -2.271734883175e+00       2.653690374964e-03       1.079103540828e-01       3.333333332984e-01 
       2.141636849509e+02       6.415010730097e-04      -2.380089112850e+00       4.113523895464e-03       1.532058180761e-03       3.702198087115e-03       7.760102297446e-06       7.404670253174e-04      -1.785457202500e+00       4.124858588198e-03       5.536861590078e-01       5.842696051848e-01      -1.874799493987e+00       5.572033515714e-03      -2.273236906917e+00       2.650505970854e-03       1.080349007662e-01       3.333333332983e-01 
       2.144236788718e+02       6.424979989742e-04      -2.382095269857e+00       4.115138322090e-03       1.538093761473e-03       3.714637627300e-03       7.812719878952e-06       7.429552352795e-04      -1.786964777193e+00       4.126549977301e-03       5.535992730046e-01       5.841246330128e-01      -1.876683850852e+00       5.577767947894e-03      -2.274737646678e+00       2.647306327052e-03       1.081590620721e-01       3.333333332982e-01 
       2.146836727926e+02       6.434954539535e-04      -2.384101797512e+00       4.116745187087e-03       1.544198356877e-03       3.727281215212e-03       7.866410834119e-06       7.454842555229e-04      -1.788472649994e+00       4.128234673214e-03       5.535123502925e-01       5.839797077649e-01      -1.878569557561e+00       5.583500064205e-03      -2.276237088028e+00       2.644091451794e-03       1.082828363778e-01       3.333333332981e-01 
       2.150291379737e+02       6.448216340430e-04      -2.386768523091e+00       4.118868582247e-03       1.552420926254e-03       3.744388988652e-03       7.939401139338e-06       7.489062157505e-04      -1.790476681454e+00       4.130462879315e-03       5.533967950476e-01       5.837872127991e-01      -1.881077262437e+00       5.591112981601e-03      -2.278227437083e+00       2.639796167727e-03       1.084466996483e-01       3.333333332980e-01 
       2.153746031548e+02       6.461487481391e-04      -2.389435893294e+00       4.120978629567e-03       1.560775685441e-03       3.761840287376e-03       8.014270534567e-06       7.523968870790e-04      -1.792481232873e+00       4.132679391519e-03       5.532811715317e-01       5.835948004292e-01      -1.883587348822e+00       5.598721828128e-03      -2.280215475928e+00       2.635474070990e-03       1.086098751563e-01       3.333333332978e-01 
       2.157200683359e+02       6.474767962418e-04      -2.392103903490e+00       4.123075334514e-03       1.569268413164e-03       3.779629304932e-03       8.091028430604e-06       7.559551100543e-04      -1.794486301362e+00       4.134884284681e-03       5.531654776267e-01       5.834024702743e-01      -1.886099816448e+00       5.606326618424e-03      -2.282201196280e+00       2.631125208728e-03       1.087723604498e-01       3.333333332977e-01 
       2.160655335170e+02       6.488057783512e-04      -2.394772537754e+00       4.125158650632e-03       1.577904782699e-03       3.797752517927e-03       8.169694760464e-06       7.595801814121e-04      -1.796491875586e+00       4.137077580496e-03       5.530497141048e-01       5.832102247773e-01      -1.888614656584e+00       5.613927315047e-03      -2.284184568990e+00       2.626749606248e-03       1.089341519862e-01       3.333333332975e-01 
       2.164109986981e+02       6.501356944671e-04      -2.397441790074e+00       4.127228577807e-03       1.586690296259e-03       3.816208336509e-03       8.250297612324e-06       7.632717843056e-04      -1.798497951665e+00       4.139259344075e-03       5.529338793611e-01       5.830180639008e-01      -1.891131867930e+00       5.621523926217e-03      -2.286165583217e+00       2.622347308595e-03       1.090952471875e-01       3.333333332974e-01 
       2.167564638792e+02       6.514665445896e-04      -2.400111660844e+00       4.129285146862e-03       1.595630182469e-03       3.834996773281e-03       8.332870937575e-06       7.670299221823e-04      -1.800504530546e+00       4.141429666653e-03       5.528179703276e-01       5.828259860051e-01      -1.893651454000e+00       5.629116489824e-03      -2.288144240073e+00       2.617918373270e-03       1.092556441138e-01       3.333333332972e-01 
       2.171019290603e+02       6.527983287188e-04      -2.402782135609e+00       4.131328321908e-03       1.604729250249e-03       3.854119130476e-03       8.417452329966e-06       7.708548562804e-04      -1.802511602061e+00       4.143588565718e-03       5.527019878301e-01       5.826339931632e-01      -1.896173407168e+00       5.636704975062e-03      -2.290120513192e+00       2.613462829055e-03       1.094153393859e-01       3.333333332971e-01 
       2.175548275488e+02       6.545456880372e-04      -2.406283977133e+00       4.133986576872e-03       1.616906019866e-03       3.879697936132e-03       8.531444098963e-06       7.759712434649e-04      -1.805143570764e+00       4.146401589532e-03       5.525498256022e-01       5.823824245093e-01      -1.899483219954e+00       5.646647144571e-03      -2.292707729684e+00       2.607581448253e-03       1.096236291454e-01       3.333333332969e-01 
       2.180077260372e+02       6.562946526073e-04      -2.409786835421e+00       4.136621857099e-03       1.629370854171e-03       3.905861400316e-03       8.649039414234e-06       7.812045857214e-04      -1.807776372932e+00       4.149195166660e-03       5.523975333071e-01       5.821310012369e-01      -1.902797097812e+00       5.656582349356e-03      -2.295290811562e+00       2.601654521607e-03       1.098307031258e-01       3.333333332967e-01 
       2.184606245257e+02       6.580452224291e-04      -2.413290682873e+00       4.139234132674e-03       1.642128036870e-03       3.932617011475e-03       8.770313548648e-06       7.865563818833e-04      -1.810409989470e+00       4.151969292169e-03       5.522451142197e-01       5.818797267740e-01      -1.906115027292e+00       5.666510542535e-03      -2.297869708653e+00       2.595682125455e-03       1.100365542389e-01       3.333333332965e-01 
       2.189135230141e+02       6.597973975025e-04      -2.416795504006e+00       4.141823443525e-03       1.655178283848e-03       3.959971743553e-03       8.895325486104e-06       7.920280277001e-04      -1.813044410373e+00       4.154723986550e-03       5.520925699632e-01       5.816286015226e-01      -1.909437004016e+00       5.676431733376e-03      -2.300444393266e+00       2.589664360294e-03       1.102411765946e-01       3.333333332963e-01 
       2.193664215026e+02       6.615511778276e-04      -2.420301289635e+00       4.144389869990e-03       1.668518798510e-03       3.987930920280e-03       9.024115495259e-06       7.976205887126e-04      -1.815679630340e+00       4.157459275148e-03       5.519399019081e-01       5.813776243173e-01      -1.912763028317e+00       5.686345960370e-03      -2.303014849552e+00       2.583601338841e-03       1.104445649502e-01       3.333333332961e-01 
       2.198193199910e+02       6.633065634043e-04      -2.423808010143e+00       4.146933399596e-03       1.682144371901e-03       4.016497416599e-03       9.156710166531e-06       8.033346405814e-04      -1.818315628721e+00       4.160175082501e-03       5.517871173899e-01       5.811267991068e-01      -1.916093085181e+00       5.696253166349e-03      -2.305581023372e+00       2.577493135866e-03       1.106467120478e-01       3.333333332959e-01 
       2.202722184794e+02       6.650635542328e-04      -2.427315659406e+00       4.149454114491e-03       1.696050237976e-03       4.045671559808e-03       9.293140359010e-06       8.091702494104e-04      -1.820952402464e+00       4.162871477472e-03       5.516342176646e-01       5.808761239721e-01      -1.919427177200e+00       5.706153403811e-03      -2.308142904519e+00       2.571339871276e-03       1.108476129704e-01       3.333333332957e-01 
       2.209116250841e+02       6.675468243692e-04      -2.432269333998e+00       4.152973949270e-03       1.716166485709e-03       4.087893297114e-03       9.492457084645e-06       8.176157470450e-04      -1.824676318442e+00       4.166645482063e-03       5.514181598441e-01       5.805224773547e-01      -1.924141134736e+00       5.720118759548e-03      -2.311752411586e+00       2.562576091733e-03       1.111291129160e-01       3.333333332954e-01 
       2.215510316888e+02       6.700332941052e-04      -2.437224771166e+00       4.156447770968e-03       1.736916453665e-03       4.131333180428e-03       9.700274099629e-06       8.263049353248e-04      -1.828401721595e+00       4.170382291891e-03       5.512018567533e-01       5.801691354001e-01      -1.928863103375e+00       5.734070201063e-03      -2.315353203322e+00       2.553722964629e-03       1.114080996531e-01       3.333333332952e-01 
       2.221904382935e+02       6.725229634408e-04      -2.442181919408e+00       4.159874461227e-03       1.758491626733e-03       4.176043424040e-03       9.918188840166e-06       8.352482669343e-04      -1.832128579972e+00       4.174084528154e-03       5.509852457230e-01       5.798161010750e-01      -1.933593065321e+00       5.748007718671e-03      -2.318945189270e+00       2.544780768765e-03       1.116845562765e-01       3.333333332949e-01 
       2.226702723177e+02       6.743934035482e-04      -2.445903041423e+00       4.162414686567e-03       1.775338798318e-03       4.210502787660e-03       1.008934047844e-05       8.421411562794e-04      -1.834926291394e+00       4.176840994425e-03       5.508224531490e-01       5.795513738567e-01      -1.937147844120e+00       5.758457812053e-03      -2.321634917818e+00       2.538011897230e-03       1.118903480004e-01       3.333333332947e-01 
       2.231501063419e+02       6.762656455257e-04      -2.449625079335e+00       4.164928430477e-03       1.792761158840e-03       4.245817258583e-03       1.026728402651e-05       8.492051169745e-04      -1.837724795242e+00       4.179578014907e-03       5.506594553019e-01       5.792868218356e-01      -1.940707109757e+00       5.768900072990e-03      -2.324319606858e+00       2.531193148194e-03       1.120946988333e-01       3.333333332944e-01 
       2.236299403661e+02       6.781396893732e-04      -2.453348005005e+00       4.167415868238e-03       1.810741546113e-03       4.282042370583e-03       1.045208397934e-05       8.564512578263e-04      -1.840524073727e+00       4.182295138806e-03       5.504962641461e-01       5.790224478162e-01      -1.944270850055e+00       5.779334468033e-03      -2.326999207678e+00       2.524324627726e-03       1.122976012100e-01       3.333333332942e-01 
       2.241097743903e+02       6.800155350907e-04      -2.457071810427e+00       4.169876961026e-03       1.829277735018e-03       4.319214454519e-03       1.064393378549e-05       8.638868471744e-04      -1.843324123916e+00       4.184992712294e-03       5.503328811423e-01       5.787582495993e-01      -1.947839067851e+00       5.789761058168e-03      -2.329673708661e+00       2.517406481551e-03       1.124990495130e-01       3.333333332940e-01 
