# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=9.60881e-06 to 21.9587 h/Mpc,
# number of wavenumbers equal to 853
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_ddec[0]              7:d_tot                  8:phi                    9:psi                
       1.258256359613e-03      -1.818929957657e-01      -1.652578124223e+01      -1.652768463826e+01      -1.812028245389e-01       5.402084410264e-02      -1.652219180769e+01       4.406606604739e-01       4.406638885934e-01 
       1.332657200755e-03      -1.403398143730e-01      -1.850624765776e+01      -1.850839708390e+01      -1.347630181200e-01      -2.715497121263e-01      -1.850223034191e+01       4.399056012606e-01       4.399085718477e-01 
       1.340840250952e-03      -1.381661964376e-01      -1.873065258165e+01      -1.873282959485e+01      -1.320734936555e-01      -3.057859856806e-01      -1.872658724396e+01       4.398216632482e-01       4.398245760960e-01 
       1.409993519211e-03      -1.372972551408e-01      -2.067888620327e+01      -2.068130105065e+01      -1.271666595095e-01      -5.589137050281e-01      -2.067440707130e+01       4.391056101226e-01       4.391078927989e-01 
       1.490138307530e-03      -1.612626397126e-01      -2.305216811756e+01      -2.305487072453e+01      -1.473524275145e-01      -7.260585847759e-01      -2.304718802258e+01       4.382614090788e-01       4.382628984210e-01 
       1.572950464739e-03      -1.822941256455e-01      -2.563359891244e+01      -2.563661600177e+01      -1.658411678817e-01      -7.085066023887e-01      -2.562806988104e+01       4.373739337722e-01       4.373748813237e-01 
       1.658279387686e-03      -1.705639680031e-01      -2.842968869847e+01      -2.843305301754e+01      -1.536126607262e-01      -4.836468823244e-01      -2.842355653689e+01       4.364444309516e-01       4.364452612451e-01 
       1.745969263858e-03      -1.185627614482e-01      -3.144595820941e+01      -3.144970978607e+01      -1.040506533628e-01      -8.747176715418e-02      -3.143917168823e+01       4.354745515619e-01       4.354755834020e-01 
       1.835862865565e-03      -4.929063129306e-02      -3.468697214371e+01      -3.469115921714e+01      -4.019080479954e-02       3.851639326408e-01      -3.467949422435e+01       4.344663129687e-01       4.344675766901e-01 
       1.927804730282e-03      -4.953471395949e-04      -3.815639454740e+01      -3.816107400494e+01       1.920014364821e-03       8.015834368908e-01      -3.814820796318e+01       4.334219428450e-01       4.334232164376e-01 
