#scalar perturbations for mode k = 1.000000000000e+00 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm          
       3.595068711676e+00       7.807099749226e-06      -3.465258764806e+00      -5.821981979484e-02      -2.787037444019e-06      -6.967593610048e-06      -1.880203929677e-10      -1.393518722010e-06      -2.598944363992e+00      -5.821930711729e-02       3.920582663736e-01       4.052531889944e-01      -3.099073231923e+00      -2.414166079766e-01       7.042386494235e-02      -3.540070631600e+00       8.806928582070e-01 
       3.638706027640e+00       7.902484455207e-06      -3.483601469842e+00      -7.890497727536e-02      -3.871889949449e-06      -9.679724873623e-06      -2.676288952148e-10      -1.935944974725e-06      -2.612701415746e+00      -7.890443671947e-02       3.877422073518e-01       3.996706846897e-01      -3.106781144422e+00      -2.612149079259e-01       6.523163878195e-02      -3.595386759470e+00       8.869740861146e-01 
       3.682343343604e+00       7.997884063631e-06      -3.500736927956e+00      -9.996752996916e-02      -5.025949608539e-06      -1.256487402135e-05      -3.558369430683e-10      -2.512974804270e-06      -2.625553033544e+00      -9.996696070552e-02       3.834092992306e-01       3.940863507072e-01      -3.113343327382e+00      -2.810481341016e-01       5.980851666624e-02      -3.650979503305e+00       8.931191800490e-01 
       3.725980659569e+00       8.093298574497e-06      -3.516637050045e+00      -1.213948945389e-01      -6.250836288846e-06      -1.562709072212e-05      -4.531812632918e-10      -3.125418144423e-06      -2.637478150593e+00      -1.213942957460e-01       3.790606027171e-01       3.885018109055e-01      -3.118751888330e+00      -3.008944557188e-01       5.415766207100e-02      -3.706838043128e+00       8.991277861421e-01 
       3.769617975533e+00       8.188727987806e-06      -3.531274549451e+00      -1.431741468006e-01      -7.548123784873e-06      -1.887030946218e-05      -5.602148280056e-10      -3.774061892437e-06      -2.648456301936e+00      -1.431735176666e-01       3.746971801028e-01       3.829186741196e-01      -3.123000264805e+00      -3.207320651259e-01       4.828258921849e-02      -3.762951589547e+00       9.049995857542e-01 
       3.817409734785e+00       8.293259752931e-06      -3.545825671945e+00      -1.674148705200e-01      -9.053787514760e-06      -2.263446878690e-05      -6.892289800259e-10      -4.526893757380e-06      -2.659369674686e+00      -1.674142072389e-01       3.699026981879e-01       3.768074883297e-01      -3.126315855020e+00      -3.424225150943e-01       4.159551235368e-02      -3.824687236800e+00       9.112731375492e-01 
       3.865201494036e+00       8.397809393113e-06      -3.558797049026e+00      -1.920438538102e-01      -1.065004746428e-05      -2.662511866069e-05      -8.313162417490e-10      -5.325023732138e-06      -2.669098240031e+00      -1.920431554405e-01       3.650932137597e-01       3.707019532634e-01      -3.128228597808e+00      -3.640479038750e-01       3.464967240438e-02      -3.886701821212e+00       9.173819860413e-01 
       3.912993253288e+00       8.502376908351e-06      -3.570156353551e+00      -2.170427715091e-01      -1.233875022079e-05      -3.084687555196e-05      -9.872668963992e-10      -6.169375110393e-06      -2.677617752658e+00      -2.170420371301e-01       3.602701218818e-01       3.646041109006e-01      -3.128735374420e+00      -3.855799150155e-01       2.745109591468e-02      -3.948981339124e+00       9.233258759496e-01 
       3.960785012540e+00       8.606962298645e-06      -3.579872545127e+00      -2.423928608086e-01      -1.412165519886e-05      -3.530413799716e-05      -1.157892125849e-09      -7.060827599432e-06      -2.684904932316e+00      -2.423920895235e-01       3.554348169942e-01       3.585159769996e-01      -3.127834969118e+00      -4.069904391104e-01       2.000628425962e-02      -4.011511854718e+00       9.291046059405e-01 
       4.008576771791e+00       8.711565563996e-06      -3.587915909804e+00      -2.680749275749e-01      -1.600042873749e-05      -4.000107184372e-05      -1.344023105582e-09      -8.000214368744e-06      -2.690937493584e+00      -2.680741185141e-01       3.505886902082e-01       3.524395380090e-01      -3.125528066829e+00      -4.282516096379e-01       1.232220364247e-02      -4.074279511833e+00       9.347180378710e-01 
       4.056368531043e+00       8.816186704403e-06      -3.594258091112e+00      -2.940693611701e-01      -1.797663865406e-05      -4.494159663516e-05      -1.546510035400e-09      -8.988319327032e-06      -2.695694169151e+00      -2.940685134939e-01       3.457331285954e-01       3.463767500745e-01      -3.121817240338e+00      -4.493358463092e-01       4.406274378659e-03      -4.137270540014e+00       9.401660978848e-01 
       4.104160290295e+00       8.920825719867e-06      -3.598872086262e+00      -3.203561865143e-01      -2.005175114471e-05      -5.012937786177e-05      -1.766221275799e-09      -1.002587557235e-05      -2.699154706964e+00      -3.203552994164e-01       3.408695227426e-01       3.403295463094e-01      -3.116706900851e+00      -4.702159345950e-01      -3.733640832104e-03      -4.200471235217e+00       9.454487406193e-01 
       4.156601966382e+00       9.035666195319e-06      -3.601916058328e+00      -3.495128533124e-01      -2.244417668393e-05      -5.611044170983e-05      -2.028181101478e-09      -1.122208834197e-05      -2.701437733688e+00      -3.495119220726e-01       3.355251005216e-01       3.337141680025e-01      -3.109496452570e+00      -4.928607776334e-01      -1.291340400208e-02      -4.270046158740e+00       9.510550390800e-01 
       4.209043642469e+00       9.150528193361e-06      -3.602816593710e+00      -3.789696636099e-01      -2.495895399384e-05      -6.239738498461e-05      -2.313137255319e-09      -1.247947699692e-05      -2.702113185237e+00      -3.789686873540e-01       3.301744851486e-01       3.271223104512e-01      -3.100619284415e+00      -5.151926309435e-01      -2.234133410987e-02      -4.339839303997e+00       9.564622912402e-01 
       4.261485318556e+00       9.265411713991e-06      -3.601543990022e+00      -4.086987319491e-01      -2.759754574928e-05      -6.899386437319e-05      -2.622301373115e-09      -1.379877287464e-05      -2.701158784865e+00      -4.086977098605e-01       3.248194944745e-01       3.205563955686e-01      -3.090088793245e+00      -5.371772995129e-01      -3.200531808763e-02      -4.409832971240e+00       9.616706806747e-01 
       4.313926994643e+00       9.380316757211e-06      -3.598070690638e+00      -4.386717208682e-01      -3.036123472689e-05      -7.590308681723e-05      -2.956903377898e-09      -1.518061736345e-05      -2.698553865146e+00      -4.386706521925e-01       3.194619413238e-01       3.140188003217e-01      -3.077920920829e+00      -5.587813430224e-01      -4.189268560517e-02      -4.480009607157e+00       9.666804599128e-01 
       4.366368670730e+00       9.495243323019e-06      -3.592371320222e+00      -4.688598699287e-01      -3.325111616520e-05      -8.312779041300e-05      -3.318189012053e-09      -1.662555808260e-05      -2.694279394614e+00      -4.688587539789e-01       3.141036325286e-01       3.075118554919e-01      -3.064134103816e+00      -5.799721381220e-01      -5.199023432901e-02      -4.550351812182e+00       9.714919498196e-01 
       4.418810346817e+00       9.610191411417e-06      -3.584422731484e+00      -4.992340091516e-01      -3.626808914258e-05      -9.067022285646e-05      -3.707417077973e-09      -1.813404457129e-05      -2.688318012836e+00      -4.992328453131e-01       3.087463645638e-01       3.010378411863e-01      -3.048749232736e+00      -6.007179226802e-01      -6.228425631048e-02      -4.620842357697e+00       9.761055549959e-01 
       4.471252022904e+00       9.725161022403e-06      -3.574204041544e+00      -5.297645823187e-01      -3.941284868998e-05      -9.853212172495e-05      -4.125856545183e-09      -1.970642434499e-05      -2.680654057682e+00      -5.297633700544e-01       3.033919214062e-01       2.945989846702e-01      -3.031789598546e+00      -6.209878473327e-01      -7.276056533089e-02      -4.691464196975e+00       9.805217697275e-01 
       4.528933645190e+00       9.851643195571e-06      -3.560320481759e+00      -5.634907521584e-01      -4.301998200699e-05      -1.075499550175e-04      -4.621364979409e-09      -2.150999100349e-05      -2.670241459317e+00      -5.634894861076e-01       2.975078484922e-01       2.875599641410e-01      -3.011347334630e+00      -6.426979892014e-01      -8.447670176320e-02      -4.769274025673e+00       9.851519476135e-01 
       4.586615267476e+00       9.978151407260e-06      -3.543646481192e+00      -5.973298288817e-01      -4.678264140164e-05      -1.169566035041e-04      -5.155462284712e-09      -2.339132070082e-05      -2.657736033482e+00      -5.973285086110e-01       2.916316926490e-01       2.805689435396e-01      -2.989068126881e+00      -6.637580666632e-01      -9.637559648147e-02      -4.847200082526e+00       9.895448237961e-01 
       4.644296889762e+00       1.010468565747e-05      -3.524163912016e+00      -6.312412091865e-01      -5.070084168627e-05      -1.267521042157e-04      -5.729853005489e-09      -2.535042084313e-05      -2.643124184327e+00      -6.312398343866e-01       2.857657846000e-01       2.736286737183e-01      -2.964992388605e+00      -6.841314065761e-01      -1.084366229085e-01      -4.925220453935e+00       9.937013466446e-01 
       4.701978512048e+00       1.023124594620e-05      -3.501858099116e+00      -6.651839312314e-01      -5.477425889842e-05      -1.369356472461e-04      -6.346236543857e-09      -2.738712944921e-05      -2.626394905530e+00      -6.651825017245e-01       2.799124350385e-01       2.667418265018e-01      -2.939163605555e+00      -7.037830083528e-01      -1.206386396810e-01      -5.003313521095e+00       9.976225745060e-01 
       4.759660134334e+00       1.035783227346e-05      -3.476717852450e+00      -6.991167225484e-01      -5.900222029017e-05      -1.475055507254e-04      -7.006301123985e-09      -2.950111014509e-05      -2.607539804566e+00      -6.991152382959e-01       2.740739326910e-01       2.599109930762e-01      -2.911628211199e+00      -7.226796136417e-01      -1.329600426799e-01      -5.081457971384e+00       1.001309677576e+00 
       4.817341756620e+00       1.048444463923e-05      -3.448735479716e+00      -7.329980681666e-01      -6.338369651194e-05      -1.584592412798e-04      -7.711717664698e-09      -3.169184825597e-05      -2.586553112206e+00      -7.329965292757e-01       2.682525463214e-01       2.531386862028e-01      -2.882435440896e+00      -7.407897910275e-01      -1.453788183788e-01      -5.159632797804e+00       1.004763919936e+00 
       4.875023378906e+00       1.061108304353e-05      -3.417906809818e+00      -7.667862594028e-01      -6.791729280978e-05      -1.697932320245e-04      -8.464133201465e-09      -3.395864640489e-05      -2.563431700118e+00      -7.667846661345e-01       2.624505226347e-01       2.464273385557e-01      -2.851637195764e+00      -7.580839960040e-01      -1.578725984546e-01      -5.237817309430e+00       1.007986661244e+00 
       4.938661319465e+00       1.075082859017e-05      -3.380591737000e+00      -8.039051486625e-01      -7.309339436040e-05      -1.827334859010e-04      -9.350712442007e-09      -3.654669718020e-05      -2.535445498793e+00      -8.039034958974e-01       2.560744977308e-01       2.390965051625e-01      -2.815861362910e+00      -7.761842333626e-01      -1.717163202471e-01      -5.324062127631e+00       1.011275371042e+00 
       5.002299260025e+00       1.089060583056e-05      -3.339815705766e+00      -8.408033259713e-01      -7.844957539091e-05      -1.961239384773e-04      -1.029858060878e-08      -3.922478769546e-05      -2.504863582421e+00      -8.408016144483e-01       2.497276847870e-01       2.318457626475e-01      -2.778274133855e+00      -7.932234279598e-01      -1.855929612031e-01      -5.410267106913e+00       1.014286217891e+00 
       5.065937200584e+00       1.103041476470e-05      -3.295588187814e+00      -8.774243755066e-01      -8.398234322323e-05      -2.099558580581e-04      -1.130978554531e-08      -4.199117161161e-05      -2.471693054719e+00      -8.774226062003e-01       2.434129862972e-01       2.246780233438e-01      -2.738955237035e+00      -8.091703285558e-01      -1.994714749323e-01      -5.496405898948e+00       1.017021467719e+00 
       5.129575141143e+00       1.117025539259e-05      -3.247923936175e+00      -9.137119149838e-01      -8.968761926366e-05      -2.242190481592e-04      -1.238629437899e-08      -4.484380963183e-05      -2.435944980391e+00      -9.137100891147e-01       2.371332626289e-01       2.175960758004e-01      -2.697987416863e+00      -8.239967796146e-01      -2.133206417279e-01      -5.582452675521e+00       1.019483525272e+00 
       5.193213081703e+00       1.131012771422e-05      -3.196842982386e+00      -9.496096805082e-01      -9.556073024457e-05      -2.389018256114e-04      -1.352998059875e-08      -4.778036512228e-05      -2.397634383006e+00      -9.496077995520e-01       2.308913296053e-01       2.106025838225e-01      -2.655456172267e+00      -8.376777766859e-01      -2.271091630801e-01      -5.668382140076e+00       1.021674932830e+00 
       5.256851022262e+00       1.145003172961e-05      -3.142370629050e+00      -9.850616067743e-01      -1.015964002526e-04      -2.539910006314e-04      -1.474261067183e-08      -5.079820012628e-05      -2.356780239411e+00      -9.850596724715e-01       2.246899552981e-01       2.037000849573e-01      -2.611449493547e+00      -8.501915072776e-01      -2.408057563067e-01      -5.754169540993e+00       1.023598373423e+00 
       5.320488962822e+00       1.158996743875e-05      -3.084537433637e+00      -1.020011908262e+00      -1.077887441137e-04      -2.694718602841e-04      -1.602583029552e-08      -5.389437205683e-05      -2.313405467591e+00      -1.020009922627e+00       2.185318571804e-01       1.968909894921e-01      -2.566057594234e+00      -8.615193826713e-01      -2.543792489784e-01      -5.839790683633e+00       1.025256672763e+00 
       5.390974509403e+00       1.174499758270e-05      -3.016601912657e+00      -1.058070479184e+00      -1.148223919890e-04      -2.870559799724e-04      -1.753134148782e-08      -5.741119599448e-05      -2.262453968742e+00      -1.058068439383e+00       2.117648661179e-01       1.894609958261e-01      -2.514276066723e+00      -8.726636167175e-01      -2.692321691142e-01      -5.934402269835e+00       1.026787516295e+00 
       5.461460055984e+00       1.190006660801e-05      -2.944643411916e+00      -1.095371078176e+00      -1.220305467217e-04      -3.050763668042e-04      -1.912714003727e-08      -6.101527336085e-05      -2.208485238778e+00      -1.095368987422e+00       2.050577847025e-01       1.821513129352e-01      -2.461035845180e+00      -8.823181993998e-01      -2.838544415175e-01      -6.028749613075e+00       1.028000911835e+00 
       5.531945602565e+00       1.205517451469e-05      -2.868725699146e+00      -1.131839912773e+00      -1.294025654670e-04      -3.235064136674e-04      -2.081481647219e-08      -6.470128273348e-05      -2.151547103259e+00      -1.131837774682e+00       1.984140783021e-01       1.749646763542e-01      -2.406466551295e+00      -8.904719300770e-01      -2.982050225447e-01      -6.122802284838e+00       1.028901244645e+00 
       5.602431149146e+00       1.221032130274e-05      -2.788920186206e+00      -1.167404161490e+00      -1.369268743720e-04      -3.423171859301e-04      -2.259568828560e-08      -6.846343718602e-05      -2.091693120810e+00      -1.167401980095e+00       1.918371263168e-01       1.679036331191e-01      -2.350699381463e+00      -8.971185330864e-01      -3.122436219346e-01      -6.216530737521e+00       1.029493083459e+00 
       5.672916695727e+00       1.236550697216e-05      -2.705305828180e+00      -1.201992110873e+00      -1.445909709099e-04      -3.614774272747e-04      -2.447077496604e-08      -7.229548545495e-05      -2.028982507444e+00      -1.201989890631e+00       1.853302190518e-01       1.609705425902e-01      -2.293866642094e+00      -9.022566277738e-01      -3.259308509172e-01      -6.309906314879e+00       1.029781176162e+00 
       5.743402242308e+00       1.252073152294e-05      -2.617969009182e+00      -1.235533290012e+00      -1.523814289184e-04      -3.809535722960e-04      -2.644077278969e-08      -7.619071445920e-05      -1.963480050917e+00      -1.235531035814e+00       1.788965545806e-01       1.541675774686e-01      -2.236101287893e+00      -9.058896798996e-01      -3.392283665841e-01      -6.402901261584e+00       1.029770446076e+00 
       5.813887788890e+00       1.267599495510e-05      -2.527003413035e+00      -1.267958604789e+00      -1.602839066875e-04      -4.007097667187e-04      -2.850602951801e-08      -8.014195334375e-05      -1.895256013737e+00      -1.267956321967e+00       1.725392360445e-01       1.474967253788e-01      -2.177536463005e+00      -9.080259367568e-01      -3.520990119744e-01      -6.495488730615e+00       1.029465986332e+00 
       5.892365514716e+00       1.284890906249e-05      -2.421577520104e+00      -1.302665273093e+00      -1.691955749425e-04      -4.229889373562e-04      -3.091748846061e-08      -8.459778747123e-05      -1.816186774221e+00      -1.302662965216e+00       1.655545682289e-01       1.402271137915e-01      -2.111552746201e+00      -9.086594078980e-01      -3.658831051111e-01      -6.598063419402e+00       1.028787835261e+00 
       5.970843240543e+00       1.302187136846e-05      -2.311927809912e+00      -1.335814093830e+00      -1.782048489710e-04      -4.455121224274e-04      -3.344637194441e-08      -8.910242448548e-05      -1.733949673425e+00      -1.335811768682e+00       1.586722726182e-01       1.331257371332e-01      -2.044924993990e+00      -9.074781662378e-01      -3.790463155053e-01      -6.700066394883e+00       1.027759539568e+00 
       6.049320966369e+00       1.319488187301e-05      -2.198214106156e+00      -1.367316945008e+00      -1.872880528168e-04      -4.682201320421e-04      -3.609140454448e-08      -9.364402640842e-05      -1.648664578484e+00      -1.367314610999e+00       1.518961977052e-01       1.261945505407e-01      -1.977833684632e+00      -9.045136695957e-01      -3.915437510776e-01      -6.801464613462e+00       1.026388792537e+00 
       6.127798692196e+00       1.336794057613e-05      -2.080606377251e+00      -1.397088655946e+00      -1.964202071982e-04      -4.910505179956e-04      -3.885061280653e-08      -9.821010359912e-05      -1.560458965028e+00      -1.397086322114e+00       1.452300314870e-01       1.194352399527e-01      -1.910456731972e+00      -8.998040172481e-01      -4.033331597468e-01      -6.902226451397e+00       1.024683502366e+00 
       6.206276418022e+00       1.354104747783e-05      -1.959284397367e+00      -1.425047211683e+00      -2.055750699914e-04      -5.139376749786e-04      -4.172128388086e-08      -1.027875349957e-04      -1.469467662948e+00      -1.425044887695e+00       1.386772979012e-01       1.128492269393e-01      -1.842968784779e+00      -8.933936901229e-01      -4.143751150898e-01      -7.002321706808e+00       1.022651781306e+00 
       6.284754143849e+00       1.371420257810e-05      -1.834437385389e+00      -1.451113950571e+00      -2.147251823156e-04      -5.368129557890e-04      -4.469992523935e-08      -1.073625911578e-04      -1.375832585625e+00      -1.451111646719e+00       1.322413534837e-01       1.064376738936e-01      -1.775540552803e+00      -8.853332642940e-01      -4.246331880652e-01      -7.101721599662e+00       1.020301934842e+00 
       6.363231869675e+00       1.388740587695e-05      -1.706263621953e+00      -1.475213754529e+00      -2.238419201729e-04      -5.596048004322e-04      -4.778222572847e-08      -1.119209600864e-04      -1.279702442704e+00      -1.475211481725e+00       1.259253842787e-01       1.002014895962e-01      -1.708338162660e+00      -8.756790985285e-01      -4.340741037439e-01      -7.200398769769e+00       1.017642450862e+00 
       6.451235325502e+00       1.408169015020e-05      -1.558831394762e+00      -1.499811079443e+00      -2.339887295070e-04      -5.849718237675e-04      -5.135552854461e-08      -1.169943647535e-04      -1.169128470298e+00      -1.499808855189e+00       1.189892010780e-01       9.341774978693e-02      -1.633446230281e+00      -8.630341310731e-01      -4.436520360891e-01      -7.310161811515e+00       1.014302572176e+00 
       6.539238781328e+00       1.427603503297e-05      -1.407780306183e+00      -1.521750523992e+00      -2.440126751282e-04      -6.100316878206e-04      -5.504403878579e-08      -1.220063375641e-04      -1.055840346911e+00      -1.521748363622e+00       1.122116589878e-01       8.685593501842e-02      -1.559258752156e+00      -8.485576500797e-01      -4.521276369783e-01      -7.418948958416e+00       1.010596643132e+00 
       6.627242237154e+00       1.447044052526e-05      -1.253426658453e+00      -1.540943751007e+00      -2.538687462200e-04      -6.346718655501e-04      -5.883766637195e-08      -1.269343731100e-04      -9.400752978327e-01      -1.540941670675e+00       1.055964645662e-01       8.051624939547e-02      -1.485983893340e+00      -8.323517781385e-01      -4.594693516263e-01      -7.526727939954e+00       1.006537323555e+00 
       6.715245692981e+00       1.466490662707e-05      -1.096098153232e+00      -1.557309170833e+00      -2.635105339188e-04      -6.587763347970e-04      -6.272479941776e-08      -1.317552669594e-04      -8.220790978530e-01      -1.557307187485e+00       9.914704028348e-02       7.439854003069e-02      -1.413818866127e+00      -8.145253091537e-01      -4.656513744747e-01      -7.633468679753e+00       1.002137476866e+00 
       6.803249148807e+00       1.485943333839e-05      -9.361330330449e-01      -1.570772200947e+00      -2.728903733941e-04      -6.822259334853e-04      -6.669225584720e-08      -1.364451866971e-04      -7.021054273407e-01      -1.570770332285e+00       9.286652190888e-02       6.850230985264e-02      -1.342949139724e+00      -7.951929719550e-01      -4.706537676225e-01      -7.739143274167e+00       9.974101479957e-01 
       6.891252604634e+00       1.505402065924e-05      -7.738791925998e-01      -1.581265506980e+00      -2.819594958050e-04      -7.048987395125e-04      -7.072524110800e-08      -1.409797479025e-04      -5.804152057364e-01      -1.581263771424e+00       8.675775650351e-02       6.282673082130e-02      -1.273547734447e+00      -7.744746700611e-01      -4.744625439645e-01      -7.843725967676e+00       9.923685411222e-01 
       6.979256060460e+00       1.524866858961e-05      -6.096932613956e-01      -1.588729223665e+00      -2.906681896024e-04      -7.266704740060e-04      -7.480731255339e-08      -1.453340948012e-04      -4.572759035136e-01      -1.588727640308e+00       8.082330094281e-02       5.737065746817e-02      -1.205774605168e+00      -7.524947007079e-01      -4.770697138467e-01      -7.947193125286e+00       9.870259976510e-01 
       7.078966707301e+00       1.546928397631e-05      -4.217909598240e-01      -1.593459358971e+00      -3.000361328435e-04      -7.500903321087e-04      -7.946880443145e-08      -1.500180664217e-04      -3.163493256399e-01      -1.593457971910e+00       7.431286045616e-02       5.145216550373e-02      -1.131137280712e+00      -7.262276397927e-01      -4.785694488936e-01      -8.063049515850e+00       9.806260682535e-01 
       7.178677354143e+00       1.568997717105e-05      -2.324168996871e-01      -1.594169731944e+00      -3.088022116434e-04      -7.720055291086e-04      -8.414101011928e-08      -1.544011058217e-04      -1.743189079738e-01      -1.594168567297e+00       6.803193535791e-02       4.581104183290e-02      -1.058968858235e+00      -6.986954440377e-01      -4.785306315052e-01      -8.177418079716e+00       9.738768021146e-01 
       7.278388000984e+00       1.591074817382e-05      -4.212102665712e-02      -1.590809843243e+00      -3.168914648662e-04      -7.922286621656e-04      -8.879212343591e-08      -1.584457324331e-04      -3.159710712897e-02      -1.590808927835e+00       6.198289011654e-02       4.044428108138e-02      -9.894367220947e-01      -6.700914742749e-01      -4.769693830989e-01      -8.290273988225e+00       9.667980255138e-01 
       7.378098647825e+00       1.613159698463e-05       1.485392013015e-01      -1.583342666626e+00      -3.242286677158e-04      -8.105716692896e-04      -9.338751834481e-08      -1.621143338579e-04       1.113979861268e-01      -1.583342027877e+00       5.616761161100e-02       3.534845469958e-02      -9.226841233473e-01      -6.406106661291e-01      -4.739113596124e-01      -8.401595662821e+00       9.594096350774e-01 
       7.477809294666e+00       1.635252360347e-05       3.390007278423e-01      -1.571744847632e+00      -3.307387103602e-04      -8.268467759005e-04      -9.788976681307e-08      -1.653693551801e-04       2.542440822922e-01      -1.571744513432e+00       5.058751222286e-02       3.051973815469e-02      -8.588299633384e-01      -6.104480349112e-01      -4.693914820087e-01      -8.511364698553e+00       9.517315570054e-01 
       7.577519941508e+00       1.657352803036e-05       5.286968341224e-01      -1.556006855319e+00      -3.363469890616e-04      -8.408674726541e-04      -1.022586781596e-07      -1.681734945308e-04       3.965161450338e-01      -1.556006853892e+00       4.524353420445e-02       2.595393813058e-02      -7.979687690508e-01      -5.797972083628e-01      -4.634535989786e-01      -8.619565783555e+00       9.437837068036e-01 
       7.677230588349e+00       1.679461026527e-05       7.170590917824e-01      -1.536133085187e+00      -3.409798078591e-04      -8.524495196479e-04      -1.064513608792e-07      -1.704899039296e-04       5.377878559069e-01      -1.536133444946e+00       4.013615520308e-02       2.164651963328e-02      -7.401708620469e-01      -5.488489972013e-01      -4.561500827196e-01      -8.726186614680e+00       9.355859496717e-01 
       7.792048305195e+00       1.704928485385e-05       9.315683800118e-01      -1.508149696325e+00      -3.450120940373e-04      -8.625302350933e-04      -1.110016281061e-07      -1.725060470187e-04       6.986698889248e-01      -1.508150507231e+00       3.454804992394e-02       1.700023059106e-02      -6.774700102120e-01      -5.130860529160e-01      -4.461273548004e-01      -8.846991876398e+00       9.258623158757e-01 
       7.906866022042e+00       1.730406261380e-05       1.142692080083e+00      -1.474758263771e+00      -3.475474284729e-04      -8.688685711822e-04      -1.151842055604e-07      -1.737737142364e-04       8.570127847800e-01      -1.474759563329e+00       2.927297035722e-02       1.268223282322e-02      -6.189245656304e-01      -4.774517531606e-01      -4.344787838049e-01      -8.965679735430e+00       9.158635089630e-01 
       8.021683738888e+00       1.755894354512e-05       1.349574425543e+00      -1.436034294253e+00      -3.484821097186e-04      -8.712052742964e-04      -1.189213822073e-07      -1.742410548593e-04       1.012174722914e+00      -1.436036119458e+00       2.430943522406e-02       8.684197697553e-03      -5.645277921500e-01      -4.422095954622e-01      -4.213209819700e-01      -9.082245290344e+00       9.056192108576e-01 
       8.136501455734e+00       1.781392764780e-05       1.551371464540e+00      -1.392077563476e+00      -3.477172039037e-04      -8.692930097592e-04      -1.221316551583e-07      -1.738586019518e-04       1.163522743638e+00      -1.392079950492e+00       1.965521067939e-02       4.997394872905e-03      -5.142353128469e-01      -4.076085336489e-01      -4.067813134068e-01      -9.196688232023e+00       8.951587302189e-01 
       8.251319172581e+00       1.806901492186e-05       1.747254953342e+00      -1.343011788876e+00      -3.451594060580e-04      -8.628985151450e-04      -1.247301262868e-07      -1.725797030290e-04       1.310435668246e+00      -1.343014772710e+00       1.530733338431e-02       1.612742788462e-03      -4.679673041408e-01      -3.738808600999e-01      -3.909965025804e-01      -9.309012645212e+00       8.845109312679e-01 
       8.366136889427e+00       1.832420536729e-05       1.936416183722e+00      -1.288984192683e+00      -3.407218966589e-04      -8.518047416474e-04      -1.266289604274e-07      -1.703609483295e-04       1.452306969502e+00      -1.288987806841e+00       1.126213584832e-02      -1.479142574159e-03      -4.256109907073e-01      -3.412403128301e-01      -3.741111669954e-01      -9.419226807395e+00       8.737041663584e-01 
       8.480954606273e+00       1.857949898409e-05       2.118069728425e+00      -1.230164954602e+00      -3.343251869183e-04      -8.358129672957e-04      -1.277379050472e-07      -1.671625934591e-04       1.588547580709e+00      -1.230169230745e+00       7.515273837117e-03      -4.287900703403e-03      -3.870234208032e-01      -3.098804273712e-01      -3.562762853153e-01      -9.527342985356e+00       8.627662114456e-01 
       8.608460541104e+00       1.886312536148e-05       2.310078733361e+00      -1.159465176592e+00      -3.248392964619e-04      -8.120982411547e-04      -1.279318143665e-07      -1.624196482309e-04       1.732554928336e+00      -1.159470222281e+00       3.697879368244e-03      -7.087233700174e-03      -3.483806095166e-01      -2.767639909925e-01      -3.355471395122e-01      -9.644967874248e+00       8.504987403034e-01 
       8.735966475935e+00       1.914687897257e-05       2.490899897043e+00      -1.083388767783e+00      -3.127648427655e-04      -7.819121069137e-04      -1.269102235831e-07      -1.563824213827e-04       1.868171495276e+00      -1.083394615794e+00       2.345057249768e-04      -9.563285549020e-03      -3.139078959414e-01      -2.456410206253e-01      -3.140569152862e-01      -9.760052487477e+00       8.381390837424e-01 
       8.863472410765e+00       1.943075981738e-05       2.659590772973e+00      -1.002261685463e+00      -2.980320904521e-04      -7.450802261304e-04      -1.245447118084e-07      -1.490160452261e-04       1.994690450577e+00      -1.002268364471e+00      -2.883452847563e-03      -1.172997028653e-02      -2.833073323069e-01      -2.166781862797e-01      -2.920254672467e-01      -9.872629057628e+00       8.257222457449e-01 
       8.990978345596e+00       1.971476789589e-05       2.815266386945e+00      -9.164395286056e-01      -2.805874787933e-04      -7.014686969833e-04      -1.207075178907e-07      -1.402937393967e-04       2.111448066951e+00      -9.164470626426e-01      -5.665425344642e-03      -1.360132329583e-02      -2.562562475733e-01      -1.900053859297e-01      -2.696720153900e-01      -9.982734566958e+00       8.132819917073e-01 
       9.118484280427e+00       1.999890320811e-05       2.957104363200e+00      -8.263057195228e-01      -2.603947814403e-04      -6.509869536007e-04      -1.152729292233e-07      -1.301973907201e-04       2.217827565318e+00      -8.263141274283e-01      -8.121603251417e-03      -1.519144129500e-02      -2.324132954150e-01      -1.657154109324e-01      -2.472124815608e-01      -1.009041040359e+01       8.008507696496e-01 
       9.245990215257e+00       2.028316575404e-05       3.084349712943e+00      -7.322695264385e-01      -2.374361759779e-04      -5.935904399448e-04      -1.081187620860e-07      -1.187180879890e-04       2.313262706124e+00      -7.322788213280e-01      -1.026287782033e-02      -1.651442694751e-02      -2.114245239676e-01      -1.438641182027e-01      -2.248569163213e-01      -1.019570202247e+01       7.884596404681e-01 
       9.373496150088e+00       2.056755553368e-05       3.196319254584e+00      -6.347639346446e-01      -2.117132108648e-04      -5.292830271621e-04      -9.912792421488e-08      -1.058566054324e-04       2.397241104456e+00      -6.347741233934e-01      -1.210077571035e-02      -1.758433797638e-02      -1.929293958183e-01      -1.244711098453e-01      -2.028070457912e-01      -1.029865861210e+01       7.761382153336e-01 
