# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ddec[0]        15:(.)p_ddec[0]          16:(.)rho_lambda         17:(.)rho_crit           18:gr.fac. D             19:gr.fac. f          
       2.737427518970e+10       9.765177062049e-19       1.639180845814e-05       1.669997285632e+15       1.395428496027e+04       5.097590662424e-07       3.819884365920e+14       9.463815087126e-06       1.545075077694e+30       5.102987246019e+22       2.700397871783e+23       1.068364897709e+30       3.561216325695e+29       1.754506375459e+29       5.848354584863e+28       4.623070212068e-08       2.788890934018e+30       1.027174199324e-04       1.219019676094e-01 
       2.718398727870e+10       9.902368031961e-19       1.650655212870e-05       1.646860542538e+15       1.395428496016e+04       5.133273797026e-07       3.793331048544e+14       9.530061790416e-06       1.502559591484e+30       4.997307470835e+22       2.644474267384e+23       1.038966939169e+30       3.463223130562e+29       1.706228014953e+29       5.687426716509e+28       4.623070212068e-08       2.712149646568e+30       1.028047647705e-04       1.217983985922e-01 
       2.699502212379e+10       1.004148639775e-18       1.662209797360e-05       1.624044344210e+15       1.395428496004e+04       5.169206713570e-07       3.766962312321e+14       9.596772220597e-06       1.461213994423e+30       4.893816259789e+22       2.589708806962e+23       1.010377917695e+30       3.367926392317e+29       1.659278119321e+29       5.530927064405e+28       4.623070212068e-08       2.637520031960e+30       1.028921096094e-04       1.216950054221e-01 
       2.680737053004e+10       1.018255923741e-18       1.673845144978e-05       1.601544249705e+15       1.395428495993e+04       5.205391160529e-07       3.740776874165e+14       9.663949623756e-06       1.421006094933e+30       4.792468289043e+22       2.536077506056e+23       9.825755739472e+29       3.275251913157e+29       1.613620133494e+29       5.378733778312e+28       4.623070212068e-08       2.564943983762e+30       1.029794544492e-04       1.215917876516e-01 
       2.662102336643e+10       1.032561400933e-18       1.685562165221e-05       1.579355879606e+15       1.395428495981e+04       5.241828898616e-07       3.714773459909e+14       9.731597268703e-06       1.381904587242e+30       4.693219173389e+22       2.483556876909e+23       9.555382610895e+29       3.185127536965e+29       1.569218508276e+29       5.230728360920e+28       4.623070212068e-08       2.494364994447e+30       1.030667992898e-04       1.214887448350e-01 
       2.643597156542e+10       1.047067855769e-18       1.697361039987e-05       1.557474915173e+15       1.395428495969e+04       5.278521700869e-07       3.688950804242e+14       9.799718447131e-06       1.343879027015e+30       4.596025446808e+22       2.432123918182e+23       9.292449279378e+29       3.097483093126e+29       1.526038672673e+29       5.086795575577e+28       4.623070212068e-08       2.425728111393e+30       1.031541441313e-04       1.213858765279e-01 
       2.625220612252e+10       1.061778111782e-18       1.709242496872e-05       1.535897097496e+15       1.395428495957e+04       5.315471352738e-07       3.663307650651e+14       9.868316473774e-06       1.306899807646e+30       4.500844543439e+22       2.381756104879e+23       9.036751025684e+29       3.012250341895e+29       1.484047006973e+29       4.946823356578e+28       4.623070212068e-08       2.358979894095e+30       1.032414889736e-04       1.212831822874e-01 
       2.606971809580e+10       1.076695032176e-18       1.721207263472e-05       1.514618226670e+15       1.395428495945e+04       5.352679652169e-07       3.637842751355e+14       9.937394686568e-06       1.270938137205e+30       4.407634778930e+22       2.332431378484e+23       8.788088763790e+29       2.929362921263e+29       1.443210816570e+29       4.810702721901e+28       4.623070212068e-08       2.294068372561e+30       1.033288338169e-04       1.211806616722e-01 
       2.588849860552e+10       1.091821520379e-18       1.733255703584e-05       1.493634160979e+15       1.395428495933e+04       5.390148409695e-07       3.612554867247e+14       1.000695644682e-05       1.235966016027e+30       4.316355332191e+22       2.284128137298e+23       8.546268885881e+29       2.848756295294e+29       1.403498306508e+29       4.678327688360e+28       4.623070212068e-08       2.230943006843e+30       1.034161786609e-04       1.210783142424e-01 
       2.570853883364e+10       1.107160520607e-18       1.745388544805e-05       1.472940816085e+15       1.395428495921e+04       5.427879448524e-07       3.587442767836e+14       1.007700513935e-05       1.201956214906e+30       4.226966227509e+22       2.236825226982e+23       8.311103111602e+29       2.770367703867e+29       1.364878556725e+29       4.549595189084e+28       4.623070212068e-08       2.169554647691e+30       1.035035235059e-04       1.209761395596e-01 
       2.552983002343e+10       1.122715018444e-18       1.757606150932e-05       1.452534164240e+15       1.395428495909e+04       5.465874604624e-07       3.562505231181e+14       1.014754417270e-05       1.168882253894e+30       4.139428317046e+22       2.190501931289e+23       8.082408341469e+29       2.694136113823e+29       1.327321497981e+29       4.424404993270e+28       4.623070212068e-08       2.109855498283e+30       1.035908683518e-04       1.208741371870e-01 
       2.535236347903e+10       1.138488041413e-18       1.769909431459e-05       1.432410233493e+15       1.395428495897e+04       5.504135726816e-07       3.537741043837e+14       1.021857697924e-05       1.136718381688e+30       4.053703263690e+22       2.145137962993e+23       7.860006514304e+29       2.620002171435e+29       1.290797888444e+29       4.302659628145e+28       4.623070212068e-08       2.051799077014e+30       1.036782131985e-04       1.207723066890e-01 
       2.517613056503e+10       1.154482659576e-18       1.782298750186e-05       1.412565106924e+15       1.395428495884e+04       5.542664676863e-07       3.513149000795e+14       1.029010701539e-05       1.105439555579e+30       3.969753524268e+22       2.100713455006e+23       7.643724468599e+29       2.547908156200e+29       1.255279290921e+29       4.184264303071e+28       4.623070212068e-08       1.995340181300e+30       1.037655580462e-04       1.206706476319e-01 
       2.500112270604e+10       1.170701986122e-18       1.794774834707e-05       1.392994921881e+15       1.395428495872e+04       5.581463329560e-07       3.488727905420e+14       1.036213776175e-05       1.075021421949e+30       3.887542333105e+22       2.057208951673e+23       7.433393807694e+29       2.477797935898e+29       1.220738050723e+29       4.069126835743e+28       4.623070212068e-08       1.940434852387e+30       1.038529028947e-04       1.205691595830e-01 
       2.482733138629e+10       1.187149177979e-18       1.807338412618e-05       1.373695869225e+15       1.395428495859e+04       5.620533572825e-07       3.464476569397e+14       1.043467272330e-05       1.045440297316e+30       3.807033685918e+22       2.014605400254e+23       7.228850768660e+29       2.409616922887e+29       1.187147274125e+29       3.957157580417e+28       4.623070212068e-08       1.887040341125e+30       1.039402477442e-04       1.204678421113e-01 
       2.465474814920e+10       1.203827436428e-18       1.819989665819e-05       1.354664192589e+15       1.395428495847e+04       5.659877307792e-07       3.440393812672e+14       1.050771542955e-05       1.016673149890e+30       3.728192324054e+22       1.972884142583e+23       7.029936094798e+29       2.343312031599e+29       1.154480807433e+29       3.848269358109e+28       4.623070212068e-08       1.835115074683e+30       1.040275925946e-04       1.203666947872e-01 
       2.448336459698e+10       1.220740007722e-18       1.832729685702e-05       1.335896187651e+15       1.395428495834e+04       5.699496448903e-07       3.416478463391e+14       1.058126943469e-05       9.886975816417e+29       3.650983719043e+22       1.932026906888e+23       6.836494911639e+29       2.278831637213e+29       1.122713216616e+29       3.742377388721e+28       4.623070212068e-08       1.784618624180e+30       1.041149374459e-04       1.202657171827e-01 
       2.431317239020e+10       1.237890183722e-18       1.845558836067e-05       1.317388201407e+15       1.395428495821e+04       5.739392924002e-07       3.392729357850e+14       1.065533831784e-05       9.614918108636e+29       3.575374057479e+22       1.892015799799e+23       6.648376606360e+29       2.216125535453e+29       1.091819767509e+29       3.639399225031e+28       4.623070212068e-08       1.735511673206e+30       1.042022822982e-04       1.201649088708e-01 
       2.414416324743e+10       1.255281302538e-18       1.858477662608e-05       1.299136631465e+15       1.395428495808e+04       5.779568674425e-07       3.369145340430e+14       1.072992568312e-05       9.350346552104e+29       3.501330226212e+22       1.852833298505e+23       6.465434710519e+29       2.155144903506e+29       1.061776406549e+29       3.539254688496e+28       4.623070212068e-08       1.687755987214e+30       1.042896271514e-04       1.200642694265e-01 
       2.397632894477e+10       1.272916749173e-18       1.871487074823e-05       1.281137925341e+15       1.395428495795e+04       5.820025655101e-07       3.345725263548e+14       1.080503515992e-05       9.093055152068e+29       3.428819797845e+22       1.814462243081e+23       6.287526786011e+29       2.095842262004e+29       1.032559742049e+29       3.441865806831e+28       4.623070212068e-08       1.641314383747e+30       1.043769720056e-04       1.199637984257e-01 
       2.380966131551e+10       1.290799956191e-18       1.884587436507e-05       1.263388579769e+15       1.395428495782e+04       5.860765834641e-07       3.322467987598e+14       1.088067040302e-05       8.842843582085e+29       3.357811016533e+22       1.776885828975e+23       6.114514314172e+29       2.038171438057e+29       1.004147025989e+29       3.347156753296e+28       4.623070212068e-08       1.596150703491e+30       1.044643168607e-04       1.198634954461e-01 
       2.364415224972e+10       1.308934404375e-18       1.897779475257e-05       1.245885140018e+15       1.395428495769e+04       5.901791195438e-07       3.299372380895e+14       1.095683509277e-05       8.599517028052e+29       3.288272784074e+22       1.740087599647e+23       5.946262587920e+29       1.982087529307e+29       9.765161362972e+28       3.255053787657e+28       4.623070212068e-08       1.552229782118e+30       1.045516617168e-04       1.197633600666e-01 
       2.347979369382e+10       1.327323623414e-18       1.911063918669e-05       1.228624199221e+15       1.395428495756e+04       5.943103733759e-07       3.276437319621e+14       1.103353293531e-05       8.362886036520e+29       3.220174646293e+22       1.704051439361e+23       5.782640606884e+29       1.927546868961e+29       9.496455596328e+28       3.165485198776e+28       4.623070212068e-08       1.509517422911e+30       1.046390065739e-04       1.196633918677e-01 
       2.331657765022e+10       1.345971192582e-18       1.924441494339e-05       1.211602397708e+15       1.395428495742e+04       5.984705459848e-07       3.253661687770e+14       1.111076766271e-05       8.132766367190e+29       3.153486779701e+22       1.668761566128e+23       5.623520975395e+29       1.874506991798e+29       9.235143746317e+28       3.078381248772e+28       4.623070212068e-08       1.467980370133e+30       1.047263514320e-04       1.195635904310e-01 
       2.315449617694e+10       1.364880741441e-18       1.937912566063e-05       1.194816422360e+15       1.395428495729e+04       6.026598398018e-07       3.231044377094e+14       1.118854303315e-05       7.908978849461e+29       3.088179978436e+22       1.634202524797e+23       5.468779803307e+29       1.822926601102e+29       8.981022356184e+28       2.993674118728e+28       4.623070212068e-08       1.427586283141e+30       1.048136962910e-04       1.194639553398e-01 
       2.299354138718e+10       1.384055950542e-18       1.951477861439e-05       1.178263005954e+15       1.395428495715e+04       6.068784586755e-07       3.208584287048e+14       1.126686283114e-05       7.691349242931e+29       3.024225641471e+22       1.600359180280e+23       5.318296609528e+29       1.772765536509e+29       8.733893567650e+28       2.911297855883e+28       4.623070212068e-08       1.388303711201e+30       1.049010411511e-04       1.193644861786e-01 
       2.283370544899e+10       1.403500552147e-18       1.965138289961e-05       1.161938926537e+15       1.395428495702e+04       6.111266078813e-07       3.186280324738e+14       1.134573086767e-05       7.479708101731e+29       2.961595760090e+22       1.567216710931e+23       5.171954228221e+29       1.723984742740e+29       8.493564966855e+28       2.831188322285e+28       4.623070212068e-08       1.350102069001e+30       1.049883860122e-04       1.192651825333e-01 
       2.267498058485e+10       1.423218330951e-18       1.978894215426e-05       1.145841006790e+15       1.395428495688e+04       6.154044941314e-07       3.164131404867e+14       1.142515098041e-05       7.273890642597e+29       2.900262905619e+22       1.534760602048e+23       5.029638717571e+29       1.676546239190e+29       8.259849434551e+28       2.753283144850e+28       4.623070212068e-08       1.312951612841e+30       1.050757308742e-04       1.191660439913e-01 
       2.251735907131e+10       1.443213124819e-18       1.992746547330e-05       1.129966113416e+15       1.395428495674e+04       6.197123255853e-07       3.142136449682e+14       1.150512703389e-05       7.073736616568e+29       2.840200217418e+22       1.502976639524e+23       4.891239271077e+29       1.630413090359e+29       8.032565000409e+28       2.677521666803e+28       4.623070212068e-08       1.276823417468e+30       1.051630757374e-04       1.190670701413e-01 
       2.236083323859e+10       1.463488825537e-18       2.006695649470e-05       1.114311156527e+15       1.395428495660e+04       6.240503118592e-07       3.120294388923e+14       1.158566291970e-05       6.879090184219e+29       2.781381391112e+22       1.471850903612e+23       4.756648131275e+29       1.585549377092e+29       7.811534701333e+28       2.603844900444e+28       4.623070212068e-08       1.241689353562e+30       1.052504206015e-04       1.189682605733e-01 
       2.220539547026e+10       1.484049379564e-18       2.020742613240e-05       1.098873089045e+15       1.395428495646e+04       6.284186640369e-07       3.098604159768e+14       1.166676255666e-05       6.689799794324e+29       2.723780667074e+22       1.441369762840e+23       4.625760505840e+29       1.541920168613e+29       7.596586443686e+28       2.532195481229e+28       4.623070212068e-08       1.207522065828e+30       1.053377654667e-04       1.188696148787e-01 
       2.205103820279e+10       1.504898788804e-18       2.034887802438e-05       1.083648906106e+15       1.395428495632e+04       6.328175946799e-07       3.077064706784e+14       1.174842989103e-05       6.505718065857e+29       2.667372819145e+22       1.411519868032e+23       4.498474485994e+29       1.499491495331e+29       7.387552869290e+28       2.462517623097e+28       4.623070212068e-08       1.174294951704e+30       1.054251103329e-04       1.187711326504e-01 
       2.189775392527e+10       1.526041111385e-18       2.049131944659e-05       1.068635644475e+15       1.395428495618e+04       6.372473178372e-07       3.055674981874e+14       1.183066889669e-05       6.326701673244e+29       2.612133143582e+22       1.382288146467e+23       4.374690967158e+29       1.458230322386e+29       7.184271225125e+28       2.394757075042e+28       4.623070212068e-08       1.141982140642e+30       1.055124552002e-04       1.186728134823e-01 
       2.174553517897e+10       1.547480462444e-18       2.063475949399e-05       1.053830381973e+15       1.395428495603e+04       6.417080490566e-07       3.034433944227e+14       1.191348357534e-05       6.152611234768e+29       2.558037448243e+22       1.353661796150e+23       4.254313571794e+29       1.418104523931e+29       6.986583236611e+28       2.328861078870e+28       4.623070212068e-08       1.110558473969e+30       1.055998000685e-04       1.185746569701e-01 
       2.159437455703e+10       1.569221014936e-18       2.077920180454e-05       1.039230236905e+15       1.395428495589e+04       6.462000053945e-07       3.013340560269e+14       1.199687795669e-05       5.983311204048e+29       2.505062041992e+22       1.325628280211e+23       4.137248574363e+29       1.379082858121e+29       6.794334984373e+28       2.264778328124e+28       4.623070212068e-08       1.079999485298e+30       1.056871449379e-04       1.184766627104e-01 
       2.144426470405e+10       1.591267000439e-18       2.092465729220e-05       1.024832367501e+15       1.395428495574e+04       6.507234054266e-07       2.992393803607e+14       1.208085609866e-05       5.818669764503e+29       2.453183724318e+22       1.298175321408e+23       4.023404828348e+29       1.341134942783e+29       6.607376784402e+28       2.202458928134e+28       4.623070212068e-08       1.050281381479e+30       1.057744898084e-04       1.183788303015e-01 
       2.129519831580e+10       1.613622709980e-18       2.107112959493e-05       1.010633971361e+15       1.395428495560e+04       6.552784692589e-07       2.971592654985e+14       1.216542208757e-05       5.658558726719e+29       2.402379775183e+22       1.271290896754e+23       3.912693695295e+29       1.304231231765e+29       6.425563071509e+28       2.141854357170e+28       4.623070212068e-08       1.021381024069e+30       1.058618346800e-04       1.182811593428e-01 
       2.114716813878e+10       1.636292494874e-18       2.121862780768e-05       9.966322849103e+14       1.395428495545e+04       6.598654185379e-07       2.950936102233e+14       1.225058003835e-05       5.502853428641e+29       2.352627945064e+22       1.244963232253e+23       3.805028975790e+29       1.268342991930e+29       6.248752285992e+28       2.082917428664e+28       4.623070212068e-08       9.932759113256e+29       1.059491795527e-04       1.181836494350e-01 
       2.100016696995e+10       1.659280767563e-18       2.136715738743e-05       9.828245828619e+14       1.395428495530e+04       6.644844764618e-07       2.930423140215e+14       1.233633409474e-05       5.351432638513e+29       2.303906445215e+22       1.219180797737e+23       3.700326842352e+29       1.233442280784e+29       6.076806763413e+28       2.025602254471e+28       4.623070212068e-08       9.659441606777e+29       1.060365244265e-04       1.180863001803e-01 
       2.085418765631e+10       1.682592002484e-18       2.151672742912e-05       9.692081776863e+14       1.395428495515e+04       6.691358677911e-07       2.910052770782e+14       1.242268842946e-05       5.204178460485e+29       2.256193938118e+22       1.193932301825e+23       3.598505774161e+29       1.199501924720e+29       5.909592627418e+28       1.969864209139e+28       4.623070212068e-08       9.393644916939e+29       1.061238693014e-04       1.179891111821e-01 
       2.070922309460e+10       1.706230736931e-18       2.166734520870e-05       9.557804190876e+14       1.395428495500e+04       6.738198188596e-07       2.889824002726e+14       1.250964724447e-05       5.060976242821e+29       2.209469528146e+22       1.169206686971e+23       3.499486493587e+29       1.166495497862e+29       5.746979685499e+28       1.915659895166e+28       4.623070212068e-08       9.135162095112e+29       1.062112141775e-04       1.178920820451e-01 
       2.056526623094e+10       1.730201571946e-18       2.181901618314e-05       9.425386934883e+14       1.395428495485e+04       6.785365575855e-07       2.869735851728e+14       1.259721477112e-05       4.921714488633e+29       2.163712752405e+22       1.144993124626e+23       3.403191904466e+29       1.134397301489e+29       5.588841327623e+28       1.862947109208e+28       4.623070212068e-08       8.883791887226e+29       1.062985590546e-04       1.177952123753e-01 
       2.042231006047e+10       1.754509173210e-18       2.197174944740e-05       9.294804235202e+14       1.395428495470e+04       6.832863134824e-07       2.849787340309e+14       1.268539527041e-05       4.786284769066e+29       2.118903571777e+22       1.121281010491e+23       3.309547032070e+29       1.103182344023e+29       5.435054427661e+28       1.811684809220e+28       4.623070212068e-08       8.639338577074e+29       1.063859039329e-04       1.176985017800e-01 
       2.028034762703e+10       1.779158271950e-18       2.212555227743e-05       9.166030675231e+14       1.395428495454e+04       6.880693176705e-07       2.829977497787e+14       1.277419303314e-05       4.654581638878e+29       2.075022362140e+22       1.098059959878e+23       3.218478964737e+29       1.072826321579e+29       5.285499247516e+28       1.761833082505e+28       4.623070212068e-08       8.401611833928e+29       1.064732488124e-04       1.176019498679e-01 
       2.013937202283e+10       1.804153665866e-18       2.228043013019e-05       9.039041190497e+14       1.395428495439e+04       6.928858028878e-07       2.810305360229e+14       1.286361238014e-05       4.526502554340e+29       2.032049905778e+22       1.075319803160e+23       3.129916797094e+29       1.043305599031e+29       5.140059343897e+28       1.713353114632e+28       4.623070212068e-08       8.170426564349e+29       1.065605936930e-04       1.175055562487e-01 
       1.999937638807e+10       1.829500220056e-18       2.243639391963e-05       8.913811063778e+14       1.395428495423e+04       6.977360035015e-07       2.790769970399e+14       1.295365766252e-05       4.401947793398e+29       1.989967382960e+22       1.053050581315e+23       3.043791574861e+29       1.014597191620e+29       4.998621477659e+28       1.666207159220e+28       4.623070212068e-08       7.945602768073e+29       1.066479385748e-04       1.174093205337e-01 
       1.986035391065e+10       1.855202867973e-18       2.259344728373e-05       8.790315920295e+14       1.395428495407e+04       7.026201555195e-07       2.771370377719e+14       1.304433326181e-05       4.280820378025e+29       1.948756363702e+22       1.031242541566e+23       2.960036241154e+29       9.866787470513e+28       4.861075525631e+28       1.620358508544e+28       4.623070212068e-08       7.726965397860e+29       1.067352834578e-04       1.173132423354e-01 
       1.972229782582e+10       1.881266612376e-18       2.275160295540e-05       8.668531722968e+14       1.395428495392e+04       7.075384966015e-07       2.752105638214e+14       1.313564359023e-05       4.163025998717e+29       1.908398799692e+22       1.009886133112e+23       2.878585584279e+29       9.595285280929e+28       4.727314394879e+28       1.575771464960e+28       4.623070212068e-08       7.514344223209e+29       1.068226283420e-04       1.172173212673e-01 
       1.958520141586e+10       1.907696526309e-18       2.291086275363e-05       8.548434767730e+14       1.395428495376e+04       7.124912660709e-07       2.732974814476e+14       1.322759309090e-05       4.048472941065e+29       1.868877016391e+22       9.889720029425e+22       2.799376186957e+29       9.331253956524e+28       4.597233939320e+28       1.532411313107e+28       4.623070212068e-08       7.307573697814e+29       1.069099732273e-04       1.171215569444e-01 
       1.944905800975e+10       1.934497754088e-18       2.307123941137e-05       8.430001678924e+14       1.395428495360e+04       7.174787049266e-07       2.713976975610e+14       1.332018623800e-05       3.937072014343e+29       1.830173705285e+22       9.684909917419e+22       2.722346376950e+29       9.074487923167e+28       4.470732878636e+28       1.490244292879e+28       4.623070212068e-08       7.106492830666e+29       1.069973181139e-04       1.170259489831e-01 
       1.931386098283e+10       1.961675512302e-18       2.323273838556e-05       8.313209404744e+14       1.395428495343e+04       7.225010558541e-07       2.695111197193e+14       1.341342753707e-05       3.828736482070e+29       1.792271916310e+22       9.484341298787e+22       2.647436179040e+29       8.824787263467e+28       4.347712719417e+28       1.449237573139e+28       4.623070212068e-08       6.910945060713e+29       1.070846630017e-04       1.169304970007e-01 
       1.917960375649e+10       1.989235090825e-18       2.339536695217e-05       8.198035212755e+14       1.395428495327e+04       7.275585632381e-07       2.676376561228e+14       1.350732152517e-05       3.723381994468e+29       1.755155050430e+22       9.287926334771e+22       2.574587268333e+29       8.581957561112e+28       4.228077678474e+28       1.409359226158e+28       4.623070212068e-08       6.720778134957e+29       1.071720078907e-04       1.168352006160e-01 
       1.904627979785e+10       2.017181853850e-18       2.355913420615e-05       8.084456685463e+14       1.395428495311e+04       7.326514731736e-07       2.657772156098e+14       1.360187277112e-05       3.620926522797e+29       1.718806852362e+22       9.095579005698e+22       2.503742924850e+29       8.345809749501e+28       4.111734608262e+28       1.370578202754e+28       4.623070212068e-08       6.535843989912e+29       1.072593527809e-04       1.167400594490e-01 
       1.891388261947e+10       2.045521240934e-18       2.372404924245e-05       7.972451715954e+14       1.395428495294e+04       7.377800334786e-07       2.639297076526e+14       1.369708587573e-05       3.521290295482e+29       1.683211403461e+22       8.907215073313e+22       2.434847989362e+29       8.116159964539e+28       3.998592924357e+28       1.332864308119e+28       4.623070212068e-08       6.355998636322e+29       1.073466976724e-04       1.166450731208e-01 
       1.878240577898e+10       2.074258768049e-18       2.389011751802e-05       7.861998503594e+14       1.395428495278e+04       7.429444937056e-07       2.620950423525e+14       1.379296547200e-05       3.424395736006e+29       1.648353114748e+22       8.722752043883e+22       2.367848820443e+29       7.892829401475e+28       3.888564534926e+28       1.296188178309e+28       4.623070212068e-08       6.181102047052e+29       1.074340425651e-04       1.165502412540e-01 
       1.865184287878e+10       2.103400028667e-18       2.405734812783e-05       7.753075549780e+14       1.395428495261e+04       7.481451051541e-07       2.602731304357e+14       1.388951622537e-05       3.330167402507e+29       1.614216720082e+22       8.542109132070e+22       2.302693252707e+29       7.675644175691e+28       3.781563772140e+28       1.260521257380e+28       4.623070212068e-08       6.011018048060e+29       1.075213874592e-04       1.164555634721e-01 
       1.852218756577e+10       2.132950694837e-18       2.422575016681e-05       7.645661653760e+14       1.395428495244e+04       7.533821208826e-07       2.584638832493e+14       1.398674283396e-05       3.238531929037e+29       1.580787269475e+22       8.365207225553e+22       2.239330556193e+29       7.464435187311e+28       3.677507325473e+28       1.225835775158e+28       4.623070212068e-08       5.845614212377e+29       1.076087323544e-04       1.163610394000e-01 
       1.839343353101e+10       2.162916518299e-18       2.439532909193e-05       7.539735908503e+14       1.395428495227e+04       7.586557957212e-07       2.566672127563e+14       1.408465002873e-05       3.149417968448e+29       1.548050122542e+22       8.191968850376e+22       2.177711396863e+29       7.259037989544e+28       3.576314176833e+28       1.192104725611e+28       4.623070212068e-08       5.684761756996e+29       1.076960772510e-04       1.162666686639e-01 
       1.826557450940e+10       2.193303331597e-18       2.456609763613e-05       7.435277696633e+14       1.395428495210e+04       7.639663862835e-07       2.548830315319e+14       1.418324257379e-05       3.062756136831e+29       1.515990942095e+22       8.022318137026e+22       2.117787798193e+29       7.059292660644e+28       3.477905537489e+28       1.159301845830e+28       4.623070212068e-08       5.528335442604e+29       1.077834221489e-04       1.161724508911e-01 
       1.813860427940e+10       2.224117049217e-18       2.473805943737e-05       7.332266686414e+14       1.395428495193e+04       7.693141509796e-07       2.531112527589e+14       1.428252526660e-05       2.978478959501e+29       1.484595687858e+22       7.856180787199e+22       2.059513103819e+29       6.865043679397e+28       3.382204786718e+28       1.127401595573e+28       4.623070212068e-08       5.376213476070e+29       1.078707670480e-04       1.160783857101e-01 
       1.801251666271e+10       2.255363668737e-18       2.491122540960e-05       7.230682827794e+14       1.395428495176e+04       7.746993500285e-07       2.513517902237e+14       1.438250293818e-05       2.896520818457e+29       1.453850610321e+22       7.693484041264e+22       2.002841941209e+29       6.676139804031e+28       3.289137412157e+28       1.096379137386e+28       4.623070212068e-08       5.228277415616e+29       1.079581119485e-04       1.159844727506e-01 
       1.788730552400e+10       2.287049271995e-18       2.508560464776e-05       7.130506348501e+14       1.395428495158e+04       7.801222454706e-07       2.496045583118e+14       1.448318045339e-05       2.816817901296e+29       1.423742244719e+22       7.534156646397e+22       1.947730186338e+29       6.492433954459e+28       3.198630951777e+28       1.066210317259e+28       4.623070212068e-08       5.084412078601e+29       1.080454568503e-04       1.158907116436e-01 
       1.776296477056e+10       2.319180026273e-18       2.526120442781e-05       7.031717750195e+14       1.395428495141e+04       7.855831011807e-07       2.478694720041e+14       1.458456271113e-05       2.739308151525e+29       1.394257405134e+22       7.378128825380e+22       1.894134929329e+29       6.313783097765e+28       3.110614937477e+28       1.036871645826e+28       4.623070212068e-08       4.944505451841e+29       1.081328017535e-04       1.157971020211e-01 
       1.763948835205e+10       2.351762185499e-18       2.543803202570e-05       6.934297804673e+14       1.395428495123e+04       7.910821828806e-07       2.461464468724e+14       1.468665464460e-05       2.663931220246e+29       1.365383178718e+22       7.225332246037e+22       1.842014441052e+29       6.140048136838e+28       3.025020840205e+28       1.008340280068e+28       4.623070212068e-08       4.808448604389e+29       1.082201466580e-04       1.157036435165e-01 
       1.751687026018e+10       2.384802091459e-18       2.561609835539e-05       6.838227550127e+14       1.395428495105e+04       7.966197581523e-07       2.444353990752e+14       1.478946122152e-05       2.590628419168e+29       1.337106920043e+22       7.075699991308e+22       1.791328140622e+29       5.971093802072e+28       2.941782016613e+28       9.805940055376e+27       4.623070212068e-08       4.676135602732e+29       1.083074915638e-04       1.156103357643e-01 
       1.739510452844e+10       2.418306175038e-18       2.579541069281e-05       6.743488287453e+14       1.395428495087e+04       8.021960964508e-07       2.427362453540e+14       1.489298744441e-05       2.519342674915e+29       1.309416245560e+22       6.929166529949e+22       1.742036563813e+29       5.806788546042e+28       2.860833657159e+28       9.536112190530e+27       4.623070212068e-08       4.547463428301e+29       1.083948364710e-04       1.155171784002e-01 
       1.727418523177e+10       2.452280957465e-18       2.597597995191e-05       6.650061576609e+14       1.395428495069e+04       8.078114691173e-07       2.410489030291e+14       1.499723835077e-05       2.450018484582e+29       1.282299028174e+22       6.785667687825e+22       1.694101332326e+29       5.647004441086e+28       2.782112735653e+28       9.273709118842e+27       4.623070212068e-08       4.422331897269e+29       1.084821813796e-04       1.154241710609e-01 
       1.715410648632e+10       2.486733051589e-18       2.615781158966e-05       6.557929233031e+14       1.395428495051e+04       8.134661493924e-07       2.393732899955e+14       1.510221901340e-05       2.382601872528e+29       1.255743391936e+22       6.645140619809e+22       1.647485123910e+29       5.491617079699e+28       2.705557960181e+28       9.018526533937e+27       4.623070212068e-08       4.300643582544e+29       1.085695262896e-04       1.153313133845e-01 
       1.703486244913e+10       2.521669163161e-18       2.634091470100e-05       6.467073324088e+14       1.395428495033e+04       8.191604124292e-07       2.377093247188e+14       1.520793454059e-05       2.317040348348e+29       1.229737706841e+22       6.507523782260e+22       1.602151643301e+29       5.340505477669e+28       2.631109725387e+28       8.770365751289e+27       4.623070212068e-08       4.182303737914e+29       1.086568712010e-04       1.152386050103e-01 
       1.691644731786e+10       2.557096092142e-18       2.652530201885e-05       6.377476165596e+14       1.395428495014e+04       8.248945353071e-07       2.360569262315e+14       1.531439007638e-05       2.253282866002e+29       1.204270583734e+22       6.372756906068e+22       1.558065593964e+29       5.193551979879e+28       2.558710066060e+28       8.529033553535e+27       4.623070212068e-08       4.067220224275e+29       1.087442161138e-04       1.151460455784e-01 
       1.679885533050e+10       2.593020734025e-18       2.671097900020e-05       6.289120318373e+14       1.395428494996e+04       8.306687970451e-07       2.344160141289e+14       1.542159080084e-05       2.191279784074e+29       1.179330869321e+22       6.240780970259e+22       1.515192650611e+29       5.050642168703e+28       2.488302612007e+28       8.294342040025e+27       4.623070212068e-08       3.955303437897e+29       1.088315610280e-04       1.150536347305e-01 
