# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5500, i.e. number of multipoles equal to 5499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.943227158327e-10       4.457718269908e-15       3.045452466590e-13       1.752038192625e-19       6.603782071011e-09       6.806419814555e-10      -1.811717971021e-12 
    3       1.723348157963e-10       5.110731564476e-15       3.624070223012e-13       3.504959044354e-19       4.093953603356e-09       4.683761426372e-10      -1.278170295462e-12 
    4       1.556327822783e-10       3.866243878848e-15       3.418404340808e-13       5.843537665909e-19       2.852209511998e-09       3.474432579603e-10      -7.357168589937e-13 
    5       1.438355193622e-10       2.258312829794e-15       2.885070199883e-13       8.768889933543e-19       2.128950533157e-09       2.703399734697e-10      -3.170600209764e-13 
    6       1.356858865292e-10       1.173937332799e-15       2.290613983102e-13       1.228236008119e-18       1.661147263375e-09       2.173992848833e-10      -4.593372049167e-14 
    7       1.300601865505e-10       6.833702345595e-16       1.779955143150e-13       1.638548975184e-18       1.337809869197e-09       1.791389744919e-10       9.253402204768e-14 
    8       1.262764883933e-10       5.034619413692e-16       1.408686078520e-13       2.107998350237e-18       1.103734559054e-09       1.504801638533e-10       1.316036871480e-13 
    9       1.238142998401e-10       4.075181791195e-16       1.180978051027e-13       2.636767202138e-18       9.281474524235e-10       1.284624574396e-10       1.101053385541e-13 
   10       1.223194384530e-10       3.276787151242e-16       1.074277091680e-13       3.225047438845e-18       7.924300056380e-10       1.111471504764e-10       6.327225866929e-14 
   11       1.215789209119e-10       2.741948623488e-16       1.054706475126e-13       3.873036071834e-18       6.754309605550e-10       9.763378565774e-11       1.747691658874e-14 
   12       1.213297202578e-10       2.545149783813e-16       1.089363022596e-13       4.580931649402e-18       5.896366306428e-10       8.600928089236e-11      -1.414527508237e-14 
   13       1.215149480678e-10       2.585803979813e-16       1.152158622945e-13       5.348930980075e-18       5.192020397193e-10       7.629269590380e-11      -2.741246829043e-14 
   14       1.220809883878e-10       2.772169349769e-16       1.225679629541e-13       6.177226253215e-18       4.605941124172e-10       6.806860705818e-11      -2.588885744467e-14 
   15       1.229348027954e-10       3.109925756498e-16       1.302636764534e-13       7.066002645623e-18       4.112677585157e-10       6.116495623120e-11      -1.627712431685e-14 
   16       1.240321115539e-10       3.639935754948e-16       1.381447722145e-13       8.015436481043e-18       3.693373942428e-10       5.524287249787e-11      -5.539519980983e-15 
   17       1.253056369811e-10       4.373771463302e-16       1.463393596156e-13       9.025693985060e-18       3.333781723705e-10       5.009192542378e-11       1.571294294114e-15 
   18       1.267403888405e-10       5.293082059327e-16       1.551925190749e-13       1.009693036736e-17       3.021813595256e-10       4.560675866092e-11       3.249819771757e-15 
   19       1.283526509172e-10       6.392013563755e-16       1.647215153735e-13       1.122929121319e-17       2.752421964379e-10       4.173270604562e-11       4.424174045089e-16 
   20       1.300954151495e-10       7.665683773472e-16       1.747210366617e-13       1.242290990414e-17       2.515286553462e-10       3.832096564765e-11      -4.590446912031e-15 
   21       1.319549076876e-10       9.114621065291e-16       1.848624434689e-13       1.367791284862e-17       2.306664248781e-10       3.529502531041e-11      -9.699024498451e-15 
   22       1.338961749384e-10       1.073989268682e-15       1.946990412811e-13       1.499441651013e-17       2.121522571612e-10       3.255916189462e-11      -1.273287286257e-14 
   23       1.359367991388e-10       1.254749162167e-15       2.038153708568e-13       1.637253381261e-17       1.957298302283e-10       3.011107315927e-11      -1.330340883973e-14 
   24       1.380838794615e-10       1.454671213068e-15       2.118300715984e-13       1.781237113514e-17       1.810184251704e-10       2.794498467360e-11      -1.181368696736e-14 
   25       1.403229369961e-10       1.675729560062e-15       2.187315648607e-13       1.931403590152e-17       1.678429584139e-10       2.602455330180e-11      -9.228418886590e-15 
   26       1.426177263139e-10       1.920196373673e-15       2.246465449046e-13       2.087763304301e-17       1.559627627208e-10       2.428450435393e-11      -6.797067059449e-15 
   27       1.449699867787e-10       2.189367819185e-15       2.296346546688e-13       2.250327157339e-17       1.452345681387e-10       2.269664171418e-11      -5.281935670954e-15 
   28       1.473819133133e-10       2.484211626242e-15       2.337365312343e-13       2.419106208688e-17       1.354729684847e-10       2.123462686091e-11      -5.185629351924e-15 
   29       1.498591110319e-10       2.805778885002e-15       2.369181672165e-13       2.594112444886e-17       1.266269242192e-10       1.989667837632e-11      -6.181649213065e-15 
   30       1.523939999357e-10       3.155099912233e-15       2.391217229053e-13       2.775358244452e-17       1.185998375609e-10       1.867735870470e-11      -7.537947135449e-15 
   31       1.549681439955e-10       3.533173040279e-15       2.402713609919e-13       2.962856315393e-17       1.112261847901e-10       1.756105111546e-11      -8.473815296516e-15 
   32       1.575875461618e-10       3.941085448716e-15       2.402201820112e-13       3.156620211876e-17       1.044671552192e-10       1.654223646619e-11      -8.818063370695e-15 
   33       1.602578529964e-10       4.379930760767e-15       2.387800984531e-13       3.356664101797e-17       9.827452911495e-11       1.561071147080e-11      -8.593877590566e-15 
   34       1.629774426686e-10       4.850731667731e-15       2.357777894449e-13       3.563002564765e-17       9.256109582762e-11       1.475020730006e-11      -7.885568573559e-15 
   35       1.657498215084e-10       5.354290848188e-15       2.312094215044e-13       3.775650155159e-17       8.729695940439e-11       1.395560273804e-11      -6.957459849172e-15 
   36       1.685737382393e-10       5.891277173708e-15       2.251417616649e-13       3.994621765840e-17       8.243909860745e-11       1.322051894091e-11      -6.185057395226e-15 
   37       1.714425462941e-10       6.462327964977e-15       2.176467311670e-13       4.219932270192e-17       7.792340023663e-11       1.253547485083e-11      -5.921330410761e-15 
   38       1.743565819815e-10       7.068290386524e-15       2.087094097041e-13       4.451594749352e-17       7.373771657827e-11       1.189913024353e-11      -6.125293955740e-15 
   39       1.773135584822e-10       7.710053999560e-15       1.982906775761e-13       4.689621704367e-17       6.986836414239e-11       1.131007158065e-11      -6.610385775616e-15 
   40       1.803043962524e-10       8.388484416251e-15       1.863516178348e-13       4.934025530215e-17       6.627791877571e-11       1.076340938156e-11      -7.139575828103e-15 
   41       1.833177033998e-10       9.104394857711e-15       1.728502680435e-13       5.184817723718e-17       6.291814563215e-11       1.025247077038e-11      -7.487076374668e-15 
   42       1.863565780949e-10       9.858452960060e-15       1.577310399040e-13       5.442006199331e-17       5.977882046913e-11       9.775277424327e-12      -7.655727562357e-15 
   43       1.894261506379e-10       1.065124134271e-14       1.409315500259e-13       5.705597098021e-17       5.685132212509e-11       9.329659937893e-12      -7.724710449126e-15 
   44       1.925285977818e-10       1.148327891018e-14       1.223850043877e-13       5.975595448737e-17       5.411398999917e-11       8.911274121281e-12      -7.791663825057e-15 
   45       1.956644137507e-10       1.235501681039e-14       1.020278532441e-13       6.252004625704e-17       5.153978183625e-11       8.515092404369e-12      -7.949078394944e-15 
   46       1.988374184358e-10       1.326683250394e-14       7.982640681440e-14       6.534824658442e-17       4.912441819966e-11       8.140808752443e-12      -8.202449823707e-15 
   47       2.020507108313e-10       1.421902841035e-14       5.575751112935e-14       6.824053321501e-17       4.686489000182e-11       7.788761582709e-12      -8.529543511610e-15 
   48       2.053049953789e-10       1.521182935475e-14       2.980126296330e-14       7.119686495736e-17       4.475097398902e-11       7.458341552111e-12      -8.902679352943e-15 
   49       2.085983584219e-10       1.624537928176e-14       1.941081984526e-15       7.421718084423e-17       4.276469753193e-11       7.147917877606e-12      -9.288417595691e-15 
   50       2.119275498179e-10       1.731980477108e-14      -2.783902316663e-14       7.730140427620e-17       4.088570652136e-11       6.855373373084e-12      -9.654019173623e-15 
   51       2.152927565154e-10       1.843543353375e-14      -5.956369888742e-14       8.044945872497e-17       3.911032846868e-11       6.580051708860e-12      -9.989622814376e-15 
   52       2.186937382989e-10       1.959262954379e-14      -9.325938706856e-14       8.366125484247e-17       3.743675872594e-11       6.321211353846e-12      -1.029154464586e-14 
   53       2.221282867877e-10       2.079173128068e-14      -1.289517968052e-13       8.693668526067e-17       3.585935832278e-11       6.077419089741e-12      -1.055603440006e-14 
   54       2.255920727214e-10       2.203305158674e-14      -1.666659642970e-13       9.027562398721e-17       3.436839655003e-11       5.846504976804e-12      -1.077928007146e-14 
   55       2.290806140305e-10       2.331675732036e-14      -2.064199152152e-13       9.367794488295e-17       3.295298882524e-11       5.626190600607e-12      -1.095779013366e-14 
   56       2.325961024296e-10       2.464247363232e-14      -2.482036709044e-13       9.714358385485e-17       3.161135465874e-11       5.416259744326e-12      -1.108964070781e-14 
   57       2.361420052052e-10       2.600958113342e-14      -2.919951317898e-13       1.006724910545e-16       3.034265710153e-11       5.216848077053e-12      -1.117354637714e-14 
   58       2.397210244523e-10       2.741732276486e-14      -3.377658327438e-13       1.042646132854e-16       2.914390069798e-11       5.027798724612e-12      -1.120852872033e-14 
   59       2.433350269875e-10       2.886479897228e-14      -3.854807537314e-13       1.079198941426e-16       2.800979856089e-11       4.848643467055e-12      -1.119393568000e-14 
   60       2.469849742630e-10       3.035096287992e-14      -4.350981304554e-13       1.116382741511e-16       2.693263944665e-11       4.678583936154e-12      -1.112946093115e-14 
   61       2.506712828802e-10       3.187476983167e-14      -4.865779377962e-13       1.154197125804e-16       2.590441017974e-11       4.516727854433e-12      -1.101623558188e-14 
   62       2.543951592501e-10       3.343567615552e-14      -5.399099936690e-13       1.192642582952e-16       2.492402034333e-11       4.362902253413e-12      -1.086034580640e-14 
   63       2.581574415050e-10       3.503324429802e-14      -5.950918560750e-13       1.231719951267e-16       2.399147075059e-11       4.216990256268e-12      -1.067014274546e-14 
   64       2.619581400282e-10       3.666699840695e-14      -6.521207910823e-13       1.271430224115e-16       2.310568104460e-11       4.078681645483e-12      -1.045529218245e-14 
   65       2.657963810293e-10       3.833642440336e-14      -7.109938586530e-13       1.311774558179e-16       2.226442833394e-11       3.947462152625e-12      -1.022682793613e-14 
   66       2.696703501209e-10       4.004097005365e-14      -7.717079984699e-13       1.352754281728e-16       2.146428582838e-11       3.822602748113e-12      -9.997205253317e-15 
   67       2.735772358946e-10       4.178004504162e-14      -8.342601157631e-13       1.394370902887e-16       2.070056147446e-11       3.703148930990e-12      -9.780354201685e-15 
   68       2.775142989139e-10       4.355295039441e-14      -8.986422555373e-13       1.436626052914e-16       1.996853975774e-11       3.588167514100e-12      -9.588739945978e-15 
   69       2.814824563454e-10       4.535864999359e-14      -9.648257979297e-13       1.479521284214e-16       1.926763646568e-11       3.477568987234e-12      -9.423732528645e-15 
   70       2.854833256431e-10       4.719595268295e-14      -1.032774199884e-12       1.523058246061e-16       1.859797941956e-11       3.371433311701e-12      -9.283372704635e-15 
   71       2.895181362530e-10       4.906357711453e-14      -1.102447584325e-12       1.567238752455e-16       1.795915226296e-11       3.269763117768e-12      -9.165169662143e-15 
   72       2.935877019721e-10       5.096015001389e-14      -1.173802700365e-12       1.612064788725e-16       1.735016642645e-11       3.172479579982e-12      -9.066077865058e-15 
   73       2.976923933078e-10       5.288420444538e-14      -1.246792883521e-12       1.657538518134e-16       1.676943309231e-11       3.079418292512e-12      -8.982473895396e-15 
   74       3.018321098369e-10       5.483417807736e-14      -1.321368015918e-12       1.703662288486e-16       1.621473515923e-11       2.990325144471e-12      -8.910133295743e-15 
   75       3.060062525650e-10       5.680841144750e-14      -1.397474486502e-12       1.750438638731e-16       1.568319920698e-11       2.904852195252e-12      -8.844207411696e-15 
   76       3.102141283426e-10       5.880521633879e-14      -1.475057745745e-12       1.797870039737e-16       1.517200236398e-11       2.822647003742e-12      -8.780085875977e-15 
   77       3.144563093548e-10       6.082309913732e-14      -1.554070595543e-12       1.845958047424e-16       1.468070369686e-11       2.743648539809e-12      -8.716216826781e-15 
   78       3.187334724755e-10       6.286057524247e-14      -1.634466345752e-12       1.894704006486e-16       1.420928900177e-11       2.667837990713e-12      -8.651761286588e-15 
   79       3.230459707257e-10       6.491610227715e-14      -1.716196367001e-12       1.944109303655e-16       1.375746086158e-11       2.595147921711e-12      -8.585748228405e-15 
   80       3.273938144925e-10       6.698807979075e-14      -1.799210104105e-12       1.994175368861e-16       1.332462568037e-11       2.525460067733e-12      -8.517069579006e-15 
   81       3.317766527482e-10       6.907484896209e-14      -1.883455089478e-12       2.044903676381e-16       1.290988071791e-11       2.458603125063e-12      -8.444475222172e-15 
   82       3.361937542687e-10       7.117469230233e-14      -1.968876956542e-12       2.096295746001e-16       1.251200112414e-11       2.394350543015e-12      -8.366568001934e-15 
   83       3.406439888532e-10       7.328583335793e-14      -2.055419453144e-12       2.148353144160e-16       1.212942697364e-11       2.332418315613e-12      -8.281798725806e-15 
   84       3.451262267405e-10       7.540645356003e-14      -2.143024544519e-12       2.201077586688e-16       1.176063846132e-11       2.272534284930e-12      -8.189033207837e-15 
   85       3.496406540800e-10       7.753474663290e-14      -2.231632712412e-12       2.254471264024e-16       1.140538135597e-11       2.214664089020e-12      -8.089372351213e-15 
   86       3.541876421177e-10       7.966887270252e-14      -2.321182730368e-12       2.308536572281e-16       1.106362187388e-11       2.158818796677e-12      -7.984626038380e-15 
   87       3.587673368088e-10       8.180694194337e-14      -2.411611593284e-12       2.363276019274e-16       1.073517023350e-11       2.104985734552e-12      -7.876772467880e-15 
   88       3.633796470642e-10       8.394701456946e-14      -2.502854532327e-12       2.418692227395e-16       1.041967421362e-11       2.053127480709e-12      -7.767962771701e-15 
   89       3.680242329989e-10       8.608710082549e-14      -2.594845029852e-12       2.474787936461e-16       1.011661271156e-11       2.003180858183e-12      -7.660525632637e-15 
   90       3.727004941788e-10       8.822516097792e-14      -2.687514834320e-12       2.531566006587e-16       9.825289301382e-12       1.955055928530e-12      -7.556971901637e-15 
   91       3.774075578682e-10       9.035910530615e-14      -2.780793975216e-12       2.589029421041e-16       9.544825792078e-12       1.908634985386e-12      -7.459999215165e-15 
   92       3.821442672777e-10       9.248679409353e-14      -2.874610777963e-12       2.647181289105e-16       9.274155785749e-12       1.863771548023e-12      -7.372496612548e-15 
   93       3.869094915073e-10       9.460608543652e-14      -2.968892402415e-12       2.706025137680e-16       9.012275256164e-12       1.820325239175e-12      -7.296826790785e-15 
   94       3.917031342295e-10       9.671498691635e-14      -3.063566518559e-12       2.765565830038e-16       8.759051386544e-12       1.778274605055e-12      -7.232539356817e-15 
   95       3.965252556889e-10       9.881152682851e-14      -3.158559911588e-12       2.825808791178e-16       8.514524036818e-12       1.737619481613e-12      -7.178320584948e-15 
   96       4.013757572851e-10       1.008937090361e-13      -3.253798002599e-12       2.886759738141e-16       8.278656687778e-12       1.698346115183e-12      -7.132679907427e-15 
   97       4.062543742357e-10       1.029595136172e-13      -3.349204870696e-12       2.948424686829e-16       8.051333527349e-12       1.660426648609e-12      -7.093944616051e-15 
   98       4.111606682396e-10       1.050068975128e-13      -3.444703275095e-12       3.010809958829e-16       7.832356536857e-12       1.623818607379e-12      -7.060254563769e-15 
   99       4.160940201404e-10       1.070337951738e-13      -3.540214677228e-12       3.073922188243e-16       7.621442577302e-12       1.588464385762e-12      -7.029556866280e-15 
  100       4.210536225901e-10       1.090381192087e-13      -3.635659262849e-12       3.137768328511e-16       7.418220475624e-12       1.554290732935e-12      -6.999600603638e-15 
  101       4.260384727116e-10       1.110177610312e-13      -3.730955964136e-12       3.202355659234e-16       7.222228110974e-12       1.521208239122e-12      -6.967931521854e-15 
  102       4.310473647626e-10       1.129705915076e-13      -3.826022481797e-12       3.267691793000e-16       7.032909500983e-12       1.489110821721e-12      -6.931886734496e-15 
  103       4.360788827988e-10       1.148944616043e-13      -3.920775307177e-12       3.333784682210e-16       6.849611888032e-12       1.457875211439e-12      -6.888589424294e-15 
  104       4.411316581045e-10       1.167872559231e-13      -4.015130766579e-12       3.400642101752e-16       6.671732375719e-12       1.427389800242e-12      -6.835622029245e-15 
  105       4.462051968914e-10       1.186470601487e-13      -4.109008267307e-12       3.468270002725e-16       6.499186673445e-12       1.397646730128e-12      -6.773160779973e-15 
  106       4.512991512529e-10       1.204720175335e-13      -4.202327533367e-12       3.536673948020e-16       6.331998535136e-12       1.368661344122e-12      -6.702120971855e-15 
  107       4.564130600071e-10       1.222602792433e-13      -4.295007655342e-12       3.605859617657e-16       6.170154608488e-12       1.340443746413e-12      -6.623506360755e-15 
  108       4.615463442698e-10       1.240100055862e-13      -4.386967123726e-12       3.675832809853e-16       6.013603164644e-12       1.312998611151e-12      -6.538411320501e-15 
  109       4.666983030273e-10       1.257193672411e-13      -4.478123862261e-12       3.746599442088e-16       5.862252827871e-12       1.286324991232e-12      -6.448023000360e-15 
  110       4.718681087095e-10       1.273865464865e-13      -4.568395261279e-12       3.818165552170e-16       5.715971305239e-12       1.260416127090e-12      -6.353623482514e-15 
  111       4.770548027622e-10       1.290097384293e-13      -4.657698211037e-12       3.890537299298e-16       5.574584116302e-12       1.235259255488e-12      -6.256591939533e-15 
  112       4.822572912205e-10       1.305871522331e-13      -4.745949135054e-12       3.963720965129e-16       5.437873322770e-12       1.210835418305e-12      -6.158406791856e-15 
  113       4.874743402813e-10       1.321170123473e-13      -4.833064023452e-12       4.037722954843e-16       5.305576258194e-12       1.187119271331e-12      -6.060647865263e-15 
  114       4.927045718763e-10       1.335975597354e-13      -4.918958466289e-12       4.112549798207e-16       5.177384257641e-12       1.164078893053e-12      -5.964998548352e-15 
  115       4.979464592447e-10       1.350270531042e-13      -5.003547686902e-12       4.188208150641e-16       5.052941387372e-12       1.141675593446e-12      -5.873247950014e-15 
  116       5.031985129886e-10       1.364038218619e-13      -5.086747313771e-12       4.264704739931e-16       4.931921737989e-12       1.119872858541e-12      -5.786920258563e-15 
  117       5.084598743667e-10       1.377264296722e-13      -5.168475731313e-12       4.342046196738e-16       4.814274680861e-12       1.098664826644e-12      -5.706107083706e-15 
  118       5.137297861560e-10       1.389935331853e-13      -5.248652078835e-12       4.420239205388e-16       4.700007183575e-12       1.078050931342e-12      -5.630496539973e-15 
  119       5.190074059106e-10       1.402038337551e-13      -5.327195577013e-12       4.499290556957e-16       4.589107345141e-12       1.058026966276e-12      -5.559732216049e-15 
  120       5.242918032189e-10       1.413560791250e-13      -5.404025567756e-12       4.579207149855e-16       4.481543820307e-12       1.038584974711e-12      -5.493412036066e-15 
  121       5.295819569604e-10       1.424490651140e-13      -5.479061554080e-12       4.659995990409e-16       4.377265243870e-12       1.019713139101e-12      -5.431087120893e-15 
  122       5.348767525628e-10       1.434816373031e-13      -5.552223239968e-12       4.741664193450e-16       4.276199654997e-12       1.001395670654e-12      -5.372260649434e-15 
  123       5.401749792593e-10       1.444526927210e-13      -5.623430570245e-12       4.824218982896e-16       4.178253921539e-12       9.836126989011e-13      -5.316386719915e-15 
  124       5.454753273452e-10       1.453611815304e-13      -5.692603770440e-12       4.907667692339e-16       4.083313164346e-12       9.663401612588e-13      -5.262869211180e-15 
  125       5.507763854353e-10       1.462061087137e-13      -5.759663386658e-12       4.992017765626e-16       3.991240181579e-12       9.495496925987e-13      -5.211060643979e-15 
  126       5.560766377208e-10       1.469865357595e-13      -5.824530325443e-12       5.077276757445e-16       3.901874873034e-12       9.332085148122e-13      -5.160261042267e-15 
  127       5.613744612261e-10       1.477015823486e-13      -5.887125893651e-12       5.163452333910e-16       3.815033664448e-12       9.172793263768e-13      -5.109716794488e-15 
  128       5.666681230663e-10       1.483504280398e-13      -5.947371838312e-12       5.250552273145e-16       3.730508931821e-12       9.017201919223e-13      -5.058619514876e-15 
  129       5.719559435846e-10       1.489323540329e-13      -6.005191159088e-12       5.338584286836e-16       3.648113203070e-12       8.864933208517e-13      -5.006262176885e-15 
  130       5.772368118262e-10       1.494468700555e-13      -6.060510561713e-12       5.427555461507e-16       3.567818468140e-12       8.715927265886e-13      -4.952529297549e-15 
  131       5.825097216923e-10       1.498936046469e-13      -6.113258350288e-12       5.517472756773e-16       3.489631134601e-12       8.570194070110e-13      -4.897458625345e-15 
  132       5.877736095874e-10       1.502722682829e-13      -6.163363723777e-12       5.608343178186e-16       3.413548367455e-12       8.427726810186e-13      -4.841088675107e-15 
  133       5.930273528635e-10       1.505826553477e-13      -6.210756821399e-12       5.700173776537e-16       3.339557833863e-12       8.288501417061e-13      -4.783458714701e-15 
  134       5.982697682641e-10       1.508246461080e-13      -6.255368768027e-12       5.792971647163e-16       3.267637447872e-12       8.152476095363e-13      -4.724608751704e-15 
  135       6.034996103682e-10       1.509982086847e-13      -6.297131719580e-12       5.886743929250e-16       3.197755115138e-12       8.019590855132e-13      -4.664579520070e-15 
  136       6.087155700344e-10       1.511034010264e-13      -6.335978908423e-12       5.981497805132e-16       3.129868477655e-12       7.889767043545e-13      -4.603412466810e-15 
  137       6.139162728447e-10       1.511403728822e-13      -6.371844688762e-12       6.077240499599e-16       3.063924658476e-12       7.762906876657e-13      -4.541149738667e-15 
  138       6.191002775488e-10       1.511093677742e-13      -6.404664582037e-12       6.173979279200e-16       2.999860006446e-12       7.638892971119e-13      -4.477834168788e-15 
  139       6.242660745079e-10       1.510107249706e-13      -6.434375322322e-12       6.271721451544e-16       2.937599840922e-12       7.517587875919e-13      -4.413509263397e-15 
  140       6.294120841386e-10       1.508448814587e-13      -6.460914901720e-12       6.370474364605e-16       2.877058196499e-12       7.398833604106e-13      -4.348219188474e-15 
  141       6.345366553575e-10       1.506123739172e-13      -6.484222615756e-12       6.470245406025e-16       2.818137567740e-12       7.282451164522e-13      -4.282008756425e-15 
  142       6.396380640246e-10       1.503138406897e-13      -6.504239108779e-12       6.571042002419e-16       2.760728653897e-12       7.168240093534e-13      -4.214923412760e-15 
