#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_cdm             14:theta_cdm             15:delta_ncdm[0]         16:theta_ncdm[0]         17:shear_ncdm[0]         18:cs2_ncdm[0]           19:delta_ddec[0]         20:theta_ddec[0]         21:shear_ddec[0]         22:cs2_ddec[0]        
       5.071721736888e-01       1.167206643542e-06      -1.215660448824e+00       1.540030380134e-05       1.663257788304e-11       4.158144470761e-11       2.526194049705e-19       8.316288941522e-12      -9.117453366179e-01       1.540030380134e-05       6.084797292295e-01       6.960861852904e-01      -9.117453366225e-01       1.540033998546e-05      -1.215660457656e+00       1.540028622792e-05       1.039066524823e-06       3.333333333333e-01      -1.215660448824e+00       1.540030288357e-05       1.931255849127e-08       3.333333333333e-01 
       5.388631800371e-01       1.240207186226e-06      -1.215848652584e+00       1.636423573041e-05       1.995345443773e-11       4.988363609432e-11       3.421513210203e-19       9.976727218863e-12      -9.118864894379e-01       1.636423573041e-05       6.084704015411e-01       6.960393021257e-01      -9.118864894437e-01       1.636427912662e-05      -1.215848662554e+00       1.636421463810e-05       1.173424859825e-06       3.333333333333e-01      -1.215848652584e+00       1.636423474364e-05       1.931255856960e-08       3.333333333333e-01 
       6.041341057667e-01       1.390584165879e-06      -1.216162980762e+00       1.834904868155e-05       2.812808370339e-11       7.032020925848e-11       6.063820627656e-19       1.406404185170e-11      -9.121222355719e-01       1.834904868156e-05       6.084538762772e-01       6.959610977107e-01      -9.121222355811e-01       1.834910982406e-05      -1.216162993292e+00       1.834901892274e-05       1.475839316116e-06       3.333333333333e-01      -1.216162980762e+00       1.834904754772e-05       1.931255847515e-08       3.333333333333e-01 
       6.694050314964e-01       1.540994486709e-06      -1.216410394087e+00       2.033331157964e-05       3.827722725434e-11       9.569306813584e-11       1.013337887981e-18       1.913861362717e-11      -9.123077955656e-01       2.033331157965e-05       6.084404323261e-01       6.958996651867e-01      -9.123077955795e-01       2.033339474397e-05      -1.216410409467e+00       2.033327105514e-05       1.812831091344e-06       3.333333333333e-01      -1.216410394087e+00       2.033331029072e-05       1.931255854227e-08       3.333333333333e-01 
       7.346759572260e-01       1.691438148717e-06      -1.216614752513e+00       2.231713339350e-05       5.061497050115e-11       1.265374262529e-10       1.614369230583e-18       2.530748525057e-11      -9.124610643847e-01       2.231713339351e-05       6.084294244437e-01       6.958490395537e-01      -9.124610644049e-01       2.231724331551e-05      -1.216614771034e+00       2.231707977619e-05       2.184391050098e-06       3.333333333333e-01      -1.216614752513e+00       2.231713193964e-05       1.931255848113e-08       3.333333333333e-01 
       7.999468829556e-01       1.841915151902e-06      -1.216790209804e+00       2.430058480068e-05       6.535554665755e-11       1.633888666439e-10       2.471913862448e-18       3.267777332877e-11      -9.125926573530e-01       2.430058480070e-05       6.084203291911e-01       6.958056823618e-01      -9.125926573813e-01       2.430072667627e-05      -1.216790231757e+00       2.430051553532e-05       2.590512094775e-06       3.333333333333e-01      -1.216790209804e+00       2.430058317002e-05       1.931255854073e-08       3.333333333333e-01 
       8.652178086853e-01       1.992425496264e-06      -1.216945586882e+00       2.628371345055e-05       8.271333633050e-11       2.067833408263e-10       3.660592289118e-18       4.135666816525e-11      -9.127091901612e-01       2.628371345058e-05       6.084127388037e-01       6.957673883735e-01      -9.127091902001e-01       2.628389293533e-05      -1.216945612558e+00       2.628362575367e-05       3.031188395216e-06       3.333333333333e-01      -1.216945586882e+00       2.628371162903e-05       1.931255857331e-08       3.333333333333e-01 
       9.304887344149e-01       2.142969181803e-06      -1.217086721725e+00       2.826655517659e-05       1.029028769177e-10       2.572571922942e-10       5.268306193337e-18       5.145143845884e-11      -9.128150412935e-01       2.826655517662e-05       6.084063199505e-01       6.957326980878e-01      -9.128150413454e-01       2.826677838557e-05      -1.217086751414e+00       2.826644603634e-05       3.506414668063e-06       3.333333333333e-01      -1.217086721724e+00       2.826655314776e-05       1.931255847528e-08       3.333333333333e-01 
       9.957596601445e-01       2.293546208519e-06      -1.217217612213e+00       3.024913818952e-05       1.261388659409e-10       3.153471648524e-10       7.397339504869e-18       6.306943297047e-11      -9.129132091596e-01       3.024913818956e-05       6.084008043520e-01       6.957006120285e-01      -9.129132092277e-01       3.024941169682e-05      -1.217217646205e+00       3.024900436552e-05       4.016186015113e-06       3.333333333333e-01      -1.217217612213e+00       3.024913593437e-05       1.931255853989e-08       3.333333333333e-01 
       1.095990619868e+00       2.524839338073e-06      -1.217404581701e+00       3.329316030644e-05       1.682443918417e-10       4.206109796043e-10       1.195693128033e-17       8.412219592085e-11      -9.130534362761e-01       3.329316030650e-05       6.083936729234e-01       6.956549311423e-01      -9.130534363760e-01       3.329352490404e-05      -1.217404622864e+00       3.329298174436e-05       4.866242457779e-06       3.333333333333e-01      -1.217404581701e+00       3.329315766034e-05       1.931255857466e-08       3.333333333333e-01 
