# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5500, i.e. number of multipoles equal to 5499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.753581119630e-10       8.315516972629e-15       2.194192476171e-13       5.578419442980e-17       7.466431105209e-11       1.017239748234e-11      -6.485253844098e-15 
   41       1.781553618889e-10       9.027847591126e-15       2.081417104443e-13       5.861721227720e-17       7.091993304310e-11       9.688065167581e-12      -6.792309168974e-15 
   42       1.809926890014e-10       9.778009201803e-15       1.953613814063e-13       6.152228132108e-17       6.741963058803e-11       9.236840987623e-12      -7.296636737449e-15 
   43       1.838629864607e-10       1.056693466193e-14       1.810034154776e-13       6.449945282914e-17       6.415391838505e-11       8.816745410044e-12      -7.874230843140e-15 
   44       1.867535482578e-10       1.139556290185e-14       1.649854878823e-13       6.754876423754e-17       6.109880152672e-11       8.423730583540e-12      -8.374217955703e-15 
   45       1.896512772615e-10       1.226472825332e-14       1.472299490361e-13       7.067023209663e-17       5.822429981679e-11       8.053020581637e-12      -8.660415576158e-15 
   46       1.925612739724e-10       1.317478716733e-14       1.277059681092e-13       7.386383002698e-17       5.552577836897e-11       7.703990044892e-12      -8.754551123082e-15 
   47       1.954930053277e-10       1.412588120780e-14       1.063990175308e-13       7.712950299388e-17       5.300002114768e-11       7.376469681248e-12      -8.733169989294e-15 
   48       1.984549695416e-10       1.511803330147e-14       8.329939866878e-14       8.046717206421e-17       5.063578528179e-11       7.069298460737e-12      -8.689092297386e-15 
   49       2.014545529668e-10       1.615114208902e-14       5.840240378328e-14       8.387673334686e-17       4.841320473952e-11       6.780248790084e-12      -8.732316082323e-15 
   50       2.044970274140e-10       1.722510672938e-14       3.170021631503e-14       8.735806285105e-17       4.630975189073e-11       6.506733753183e-12      -8.959045461935e-15 
   51       2.075825533317e-10       1.834025435595e-14       3.154644110319e-15       9.091103507392e-17       4.432141336776e-11       6.248328744419e-12      -9.346768779304e-15 
   52       2.107081157505e-10       1.949701888396e-14      -2.728273511522e-14       9.453550762685e-17       4.244623136824e-11       6.004804963908e-12      -9.832261814667e-15 
   53       2.138681334975e-10       2.069582117650e-14      -5.966318043603e-14       9.823131499603e-17       4.067796724983e-11       5.775370054434e-12      -1.034039097862e-14 
   54       2.170542756094e-10       2.193706953449e-14      -9.404101454737e-14       1.019982677614e-16       3.900581381164e-11       5.558630079141e-12      -1.078351649414e-14 
   55       2.202583447892e-10       2.322105337366e-14      -1.304605439943e-13       1.058361753053e-16       3.741767410933e-11       5.352999374662e-12      -1.108232968208e-14 
   56       2.234821871829e-10       2.454759220235e-14      -1.689124951863e-13       1.097449223334e-16       3.591161087473e-11       5.158136446153e-12      -1.123579382911e-14 
   57       2.267299228369e-10       2.591630030052e-14      -2.093671534651e-13       1.137244099949e-16       3.448673741613e-11       4.973798180362e-12      -1.126753275928e-14 
   58       2.300050316448e-10       2.732668230121e-14      -2.517864362674e-13       1.177745341900e-16       3.313975475835e-11       4.799403097858e-12      -1.120615209674e-14 
   59       2.333102892555e-10       2.877812951902e-14      -2.961236015160e-13       1.218951857038e-16       3.186480288000e-11       4.634010780425e-12      -1.108547754270e-14 
   60       2.366477029814e-10       3.026991627851e-14      -3.423229560123e-13       1.260862503401e-16       3.065331195076e-11       4.476301298452e-12      -1.094479315239e-14 
   61       2.400186881593e-10       3.180127258655e-14      -3.903329501385e-13       1.303476357285e-16       2.949637150135e-11       4.324942526771e-12      -1.082012059600e-14 
   62       2.434247884883e-10       3.337162951668e-14      -4.401495563468e-13       1.346793584700e-16       2.839279590043e-11       4.179834978656e-12      -1.071523048180e-14 
   63       2.468670043829e-10       3.498042263933e-14      -4.917821542858e-13       1.390814768794e-16       2.734261351744e-11       4.041111153334e-12      -1.062451742765e-14 
   64       2.503455114434e-10       3.662701931391e-14      -5.452411341721e-13       1.435540669992e-16       2.634464103507e-11       3.908764202266e-12      -1.054133982788e-14 
   65       2.538596039937e-10       3.831071743955e-14      -6.005380299198e-13       1.480972235810e-16       2.539641457852e-11       3.782639663941e-12      -1.045797386744e-14 
   66       2.574076386184e-10       4.003074420596e-14      -6.576856522696e-13       1.527110610652e-16       2.449412084496e-11       3.662427198676e-12      -1.036556753609e-14 
   67       2.609869777004e-10       4.178625484419e-14      -7.166982219178e-13       1.573957145616e-16       2.363252823288e-11       3.547652323412e-12      -1.025409464256e-14 
   68       2.645950466611e-10       4.357633456049e-14      -7.775833367653e-13       1.621513325343e-16       2.280637717151e-11       3.437810927776e-12      -1.011516367036e-14 
   69       2.682328806537e-10       4.540000758516e-14      -8.403156860205e-13       1.669780509425e-16       2.201503219169e-11       3.332822948276e-12      -9.951208044215e-15 
   70       2.719021983935e-10       4.725622772156e-14      -9.048582245688e-13       1.718760155971e-16       2.125865309591e-11       3.232656194845e-12      -9.768083998677e-15 
   71       2.756043245639e-10       4.914387417840e-14      -9.711697932326e-13       1.768453907473e-16       2.053678817663e-11       3.137187172373e-12      -9.572407045646e-15 
   72       2.793401618373e-10       5.106175040201e-14      -1.039205043055e-12       1.818863598485e-16       1.984834266531e-11       3.046196467204e-12      -9.371579002408e-15 
   73       2.831101628959e-10       5.300858290850e-14      -1.108914359581e-12       1.869991263311e-16       1.919154718153e-11       2.959364133624e-12      -9.173815019650e-15 
   74       2.869143024528e-10       5.498302011599e-14      -1.180243787144e-12       1.921839143682e-16       1.856392618200e-11       2.876265080355e-12      -8.988170609486e-15 
   75       2.907520492730e-10       5.698363117680e-14      -1.253134953146e-12       1.974409696440e-16       1.796226640963e-11       2.796364457046e-12      -8.824568673473e-15 
   76       2.946227914784e-10       5.900893667037e-14      -1.327529958596e-12       2.027705272151e-16       1.738341049123e-11       2.719149686934e-12      -8.691433528449e-15 
   77       2.985272638509e-10       6.105750972496e-14      -1.403387246685e-12       2.081727066286e-16       1.682687454776e-11       2.644564559471e-12      -8.588035138067e-15 
   78       3.024663311819e-10       6.312789130000e-14      -1.480668503807e-12       2.136475989853e-16       1.629265281389e-11       2.572646282545e-12      -8.510791433282e-15 
   79       3.064405396962e-10       6.521855945515e-14      -1.559333975707e-12       2.191952982416e-16       1.578042044177e-11       2.503394076636e-12      -8.455515778150e-15 
   80       3.104500983678e-10       6.732792883586e-14      -1.639342493611e-12       2.248159013034e-16       1.528951887034e-11       2.436767363351e-12      -8.417394927401e-15 
